Gene	KEGG_orthology_number	Annotation
V1144117	K00820	dvvi:GSVIVP00028703001  GSVIVT00028703001; assembled CDS; K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
V1000151	K02959	dtni:27573  ;  
V1464152	K00599	dvvi:GSVIVP00037837001  GSVIVT00037837001; assembled CDS; K00599 
V1009516	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1140098	K02112	dtni:24822  ;  
V1463704	K00820	dvvi:GSVIVP00028703001  GSVIVT00028703001; assembled CDS; K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
V1363297	K00018	dani:AN9514  Uncharacterized ORF;  
V1000180	K02824	ddpu:241514  SNAP_00009572; .;  
V1036687	K09014	dosa:Os01t0830000-01  Os01g0830000; Similar to Plastid sufB (Fragment).;  
V1000298	K09117	dsrd:21130  ;  
V1072280	K03687	dvvi:GSVIVP00033682001  GSVIVT00033682001; assembled CDS; K03687 molecular chaperone GrpE
V1836829	K01552	dvvi:GSVIVP00003662001  GSVIVT00003662001; assembled CDS; K01552 
V1340020	K02775	dapi:ACYPI27517-PA  GLEAN_07517; .;  
V1037426	K06890	dvvi:GSVIVP00023775001  GSVIVT00023775001; assembled CDS; K06890 
V1012821	K01759	dvvi:GSVIVP00022178001  GSVIVT00022178001; assembled CDS; K01759 lactoylglutathione lyase [EC:4.4.1.5]
V1010898	K01251	dvvi:GSVIVP00031656001  GSVIVT00031656001; assembled CDS; K01251 adenosylhomocysteinase [EC:3.3.1.1]
V1312248	K03545	zpr:ZPR_0628  trigger factor; K03545 trigger factor
V1010331	K03555	dtni:5534  ;  
V1879843	K02750	yep:YE105_C1066  PTS system, alpha-glucoside-specific IIBC component; K02749 PTS system, arbutin-like IIB component [EC:2.7.1.69]; K02750 PTS system, arbutin-like IIC component
V1010589	K09800	ddpu:268475  SNAP_00036533; .;  
V1010362	K06207	dvvi:GSVIVP00025567001  GSVIVT00025567001; assembled CDS; K06207 GTP-binding protein
V1739300	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1000328	K00859	dvvi:GSVIVP00027960001  GSVIVT00027960001; assembled CDS; K00859 dephospho-CoA kinase [EC:2.7.1.24]
V1851972	K01258	zpr:ZPR_0860  peptidase T; K01258 tripeptide aminopeptidase [EC:3.4.11.4]
V1000331	K07058	dapi:ACYPI38711-PA  GLEAN_18711; .;  
V1374012	K03303	xne:XNC1_1643  putative L-lactate permease; K03303 lactate transporter, LctP family
V1553602	K09458	dvvi:GSVIVP00025980001  GSVIVT00025980001; assembled CDS; K09458 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
V1036379	K00700	dvvi:GSVIVP00021658001  GSVIVT00021658001; assembled CDS; K00700 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
V1594750	K00760	dvvi:GSVIVP00005398001  GSVIVT00005398001; assembled CDS; K00760 hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
V1409362	K03168	dota:Ot06g02420  HMG box-containing protein (ISS);  
V1011951	K06960	xce:Xcel_1168  RNA-binding protein (KH domain); K06960
V1469274	K02519	dvvi:GSVIVP00025807001  GSVIVT00025807001; assembled CDS; K02519 translation initiation factor IF-2
V1042441	K02890	dpop:285141  gw1.3415.10.1; .; K02890 large subunit ribosomal protein L22
V1339886	K00820	dvvi:GSVIVP00028703001  GSVIVT00028703001; assembled CDS; K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
V1886500	K07024	dota:Ot09g01780  .;  
V1045334	K02027	ddpu:267666  SNAP_00035724; .;  
V1886673	K03763	vpr:Vpar_0958  DNA polymerase III subunit alpha; K03763 DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]
V1157569	K02108	dvvi:GSVIVP00013243001  GSVIVT00013243001; assembled CDS; K02108 F-type H+-transporting ATPase subunit a [EC:3.6.3.14]
V1162245	K00688	dvvi:GSVIVP00030064001  GSVIVT00030064001; assembled CDS; K00688 starch phosphorylase [EC:2.4.1.1]
V1469580	K01951	dvvi:GSVIVP00000429001  GSVIVT00000429001; assembled CDS; K01951 GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
V1886570	K01955	dtni:9790  ;  
V1886647	K03699	dani:AN0789  Uncharacterized ORF;  
V1420560	K00790	ddpu:315300  NCBI_GNO_1400005; .;  
V1313683	K02108	dvvi:GSVIVP00013243001  GSVIVT00013243001; assembled CDS; K02108 F-type H+-transporting ATPase subunit a [EC:3.6.3.14]
V1272241	K02895	dvvi:GSVIVP00027442001  GSVIVT00027442001; assembled CDS; K02895 large subunit ribosomal protein L24
V1100374	K03569	zpr:ZPR_0661  rod shape-determining protein MreB; K03569 rod shape-determining protein MreB and related proteins
V1073738	K02890	dpop:285141  gw1.3415.10.1; .; K02890 large subunit ribosomal protein L22
V1036258	K02026	ypz:YPZ3_3065  sugar transport system, permease protein; K02026 multiple sugar transport system permease protein
V1000458	K01071	dtni:3671  ;  
V1151036	K09685	vpr:Vpar_0606  purine operon repressor, PurR; K09685 purine operon repressor
V1012114	K02587	zmo:ZMO1826  nitrogenase molybdenum-cofactor biosynthesis protein NifE (EC:1.18.6.1); K02587 nitrogenase molybdenum-cofactor synthesis protein NifE
V1399193	K02931	dvvi:GSVIVP00026943001  GSVIVT00026943001; assembled CDS; K02931 large subunit ribosomal protein L5
V1292479	K03696	dvvi:GSVIVP00018029001  GSVIVT00018029001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1415807	K06187	zpr:ZPR_1233  recombination protein RecR; K06187 recombination protein RecR
V1464618	K01939	dvvi:GSVIVP00025551001  GSVIVT00025551001; assembled CDS; K01939 adenylosuccinate synthase [EC:6.3.4.4]
V1820405	K03076	dosa:Os08t0254500-01  Os08g0254500; Similar to Preprotein translocase secY subunit, chloroplast precursor (CpSecY).;  
V1013976	K01958	dtni:6675  ;  
V1000016	K02904	dvvi:GSVIVP00011239001  GSVIVT00011239001; assembled CDS; K02904 large subunit ribosomal protein L29
V1381698	K03695	dvvi:GSVIVP00037940001  GSVIVT00037940001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1340623	K03595	dvvi:GSVIVP00024895001  GSVIVT00024895001; assembled CDS; K03595 GTP-binding protein Era
V1374615	K06997	dvvi:GSVIVP00027282001  GSVIVT00027282001; assembled CDS; K06997 
V1000526	K03657	dtps:262303  thaps1_ua_kg.chr_4000313; .; K03657 DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.1.-]
V1010593	K00790	ddpu:315300  NCBI_GNO_1400005; .;  
V1552725	K01925	zpr:ZPR_3810  UDP-N-acetylmuramoylalanine--D-glutamate ligase; K01925 UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
V1037415	K07006	dlja:10288  chr6.LjT18B08.120.nd; .;  
V1420606	K07473	zmn:Za10_1913  addiction module antitoxin, RelB/DinJ family; K07473 DNA-damage-inducible protein J
V1000024	K04042	zmo:ZMO0498  glmU; bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase; K04042 bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
V1000077	K02338	zpr:ZPR_1831  DNA polymerase III subunit beta; K02338 DNA polymerase III subunit beta [EC:2.7.7.7]
V1836832	K02356	dvvi:GSVIVP00037495001  GSVIVT00037495001; assembled CDS; K02356 elongation factor EF-P
V1000185	K01215	vfi:VF_A0731  treC; trehalose-6-P hydrolase (EC:3.2.1.70); K01215 glucan 1,6-alpha-glucosidase [EC:3.2.1.70]
V1580713	K03328	ypz:YPZ3_3412  wzxE; putative lipopolysaccharide biosynthesis protein; K03328 polysaccharide transporter, PST family
V1577512	K02112	dtni:24822  ;  
V1576098	K03621	ddpu:117277  fgenesh1_pg.C_scaffold_223000025; .;  
V1528357	K00656	dtps:38760  e_gw1.22.16.1; .; K00656 formate C-acetyltransferase [EC:2.3.1.54]
V1013149	K03763	vpr:Vpar_0958  DNA polymerase III subunit alpha; K03763 DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]
V1340487	K03595	dvvi:GSVIVP00024895001  GSVIVT00024895001; assembled CDS; K03595 GTP-binding protein Era
V1000322	K06948	dtps:34729  e_gw1.6.183.1; .; K06948 
V1340475	K01819	sub:SUB1457  lacA1; galactose-6-phosphate isomerase subunit LacA (EC:5.3.1.26); K01819 galactose-6-phosphate isomerase [EC:5.3.1.26]
V1033772	K00864	dvvi:GSVIVP00003297001  GSVIVT00003297001; assembled CDS; K00864 glycerol kinase [EC:2.7.1.30]
V1000559	K03500	dvvi:GSVIVP00033387001  GSVIVT00033387001; assembled CDS; K03500 ribosomal RNA small subunit methyltransferase B [EC:2.1.1.-]
V1553606	K02986	dvvi:GSVIVP00008898001  GSVIVT00008898001; assembled CDS; K02986 small subunit ribosomal protein S4
V1295084	K02034	zmo:ZMO0982  binding-protein-dependent transport systems inner membrane component; K02034 peptide/nickel transport system permease protein
V1079141	K03737	dlja:26814  LjSGA_144016.1; /partial;  
V1852080	K01924	zpr:ZPR_3807  UDP-N-acetylmuramate--L-alanine ligase; K01924 UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
V1033375	K03545	zpr:ZPR_0628  trigger factor; K03545 trigger factor
V1886502	K11749	dosa:Os03t0579000-01  Os03g0579000; Peptidase M50 domain containing protein.;  
V1181936	K00656	dtps:38760  e_gw1.22.16.1; .; K00656 formate C-acetyltransferase [EC:2.3.1.54]
V1000299	K09773	dvvi:GSVIVP00006921001  GSVIVT00006921001; assembled CDS; K09773 hypothetical protein
V1339919	K02793	zmo:ZMO1326  PTS system fructose subfamily transprotein subunit IIA; K02793 PTS system, mannose-specific IIA component [EC:2.7.1.69]
V1265185	K02536	dosa:Os07t0134400-01  Os07g0134400; Hexapeptide transferase, conserved site domain containing protein.;  
V1000634	K03701	ddpu:319808  NCBI_GNO_3100105; .;  
V1136911	K01875	dvvi:GSVIVP00033603001  GSVIVT00033603001; assembled CDS; K01875 seryl-tRNA synthetase [EC:6.1.1.11]
V1337573	K11031	ssv:SSU98_1416  hemolysin; K11031 thiol-activated cytolysin
V1365279	K00927	dvvi:GSVIVP00035677001  GSVIVT00035677001; assembled CDS; K00927 phosphoglycerate kinase [EC:2.7.2.3]
V1076687	K02217	dphu:PHUM085700  secreted ferritin S subunit precursor, putative;  
V1436495	K04078	dvvi:GSVIVP00030504001  GSVIVT00030504001; assembled CDS; K04078 chaperonin GroES
V1164542	K01867	dvvi:GSVIVP00032095001  GSVIVT00032095001; assembled CDS; K01867 tryptophanyl-tRNA synthetase [EC:6.1.1.2]
V1459186	K02358	dvvi:GSVIVP00023656001  GSVIVT00023656001; assembled CDS; K02358 elongation factor EF-Tu [EC:3.6.5.3]
V1076023	K00033	dvvi:GSVIVP00021207001  GSVIVT00021207001; assembled CDS; K00033 6-phosphogluconate dehydrogenase [EC:1.1.1.44]
V1374529	K02355	dvvi:GSVIVP00019173001  GSVIVT00019173001; assembled CDS; K02355 elongation factor EF-G [EC:3.6.5.3]
V1160507	K01243	ypz:YPZ3_2981  mtn; 5-methylthioadenosine/S-adenosylhomocysteine nucleosidase; K01243 S-adenosylhomocysteine/5'-methylthioadenosine nucleosidase [EC:3.2.2.9]
V1014819	K01892	dvvi:GSVIVP00032071001  GSVIVT00032071001; assembled CDS; K01892 histidyl-tRNA synthetase [EC:6.1.1.21]
V1447216	K04077	dvvi:GSVIVP00034341001  GSVIVT00034341001; assembled CDS
V1806795	K00134	dvvi:GSVIVP00035097001  GSVIVT00035097001; assembled CDS; K00134 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
V1000028	K03424	dvvi:GSVIVP00003532001  GSVIVT00003532001; assembled CDS; K03424 TatD DNase family protein [EC:3.1.21.-]
V1237505	K02434	dvvi:GSVIVP00020369001  GSVIVT00020369001; assembled CDS; K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
V1079172	K02600	dlja:4649  chr1.CM0195.380.nd; /partial;  
V1464337	K02440	dtni:675  ;  
V1594239	K01878	dota:Ot02g07010  .;  
V1367869	K10243	xce:Xcel_2950  ABC transporter-like protein; K10243 cellobiose transport system ATP-binding protein
V1158372	K02112	dtni:24822  ;  
V1000177	K10039	wsu:WS0279  binding component of ABC transporter; K10039 putative glutamine transport system substrate-binding protein
V1230286	K09687	dtni:6649  ;  
V1073610	K03798	dvvi:GSVIVP00024154001  GSVIVT00024154001; assembled CDS; K03798 cell division protease FtsH [EC:3.4.24.-]
V1268292	K03703	dpop:595105  eugene3.67180001; .; K03703 excinuclease ABC subunit C
V1836807	K02954	dtni:28389  ;  
V1138974	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1265198	K02434	dvvi:GSVIVP00020369001  GSVIVT00020369001; assembled CDS; K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
V1392092	K07082	zpr:ZPR_3594  aminodeoxychorismate lyase family protein; K07082 UPF0755 protein
V1009869	K02926	dvvi:GSVIVP00024151001  GSVIVT00024151001; assembled CDS; K02926 large subunit ribosomal protein L4
V1012698	K08884	dtni:5367  ;  
V1036260	K01200	vco:VC0395_A2273  pullulanase (EC:3.2.1.41); K01200 pullulanase [EC:3.2.1.41]
V1066331	K03686	dvvi:GSVIVP00008854001  GSVIVT00008854001; assembled CDS; K03686 molecular chaperone DnaJ
V1806797	K06158	dvvi:GSVIVP00006684001  GSVIVT00006684001; assembled CDS; K06158 ATP-binding cassette, sub-family F, member 3
V1010860	K02871	dvvi:GSVIVP00027910001  GSVIVT00027910001; assembled CDS; K02871 large subunit ribosomal protein L13
V1072266	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1339798	K01752	dtps:262207  thaps1_ua_kg.chr_4000217; .; K01752 L-serine dehydratase [EC:4.3.1.17]
V1886651	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1498827	K00625	dola:16620  ENSORLG00000013267; .;  
V1375820	K03286	ypz:YPZ3_1309  ompA; putative outer membrane porin A protein; K03286 OmpA-OmpF porin, OOP family
V1381441	K03458	dtps:13485  gw1.23.17.1; .; K03458 nucleobase:cation symporter-2, NCS2 family
V1886589	K03046	dvvi:GSVIVP00034404001  GSVIVT00034404001; assembled CDS; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
V1483378	K04068	ypz:YPZ3_3050  anaerobic ribonucleoside-triphosphate reductase activating protein; K04068 anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]
V1000113	K03977	dtps:32414  e_gw1.2.194.1; .; K03977 GTP-binding protein
V1102938	K02014	dlja:7722  chr4.CM0429.240.nc; .;  
V1167639	K01990	dtni:18699  ;  
V1268242	K03072	dlja:9538  chr1.CM1409.260.nd; /partial;  
V1000537	K03496	dapi:ACYPI46968-PA  GLEAN_26968; .;  
V1392446	K13953	dsrd:19978  ;  
V1000848	K02004	zpr:ZPR_4640  ABC transporter permease; K02004
V1036465	K08884	dtni:5367  ;  
V1912444	K08998	dtps:31562  e_gw1.1.864.1; .; K08998 hypothetical protein
V1356515	K00364	dtni:1185  ;  
V1687741	K10117	ttm:Tthe_0754  extracellular solute-binding protein family 1; K10117 multiple sugar transport system substrate-binding protein
V1010815	K03789	dlja:5489  chr2.CM0249.210.nd; /partial;  
V1820375	K00088	dvvi:GSVIVP00002094001  GSVIVT00002094001; assembled CDS; K00088 IMP dehydrogenase [EC:1.1.1.205]
V1886382	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1463738	K05896	xop:PXO_00873  scpA; segregation and condensation protein A; K05896 segregation and condensation protein A
V1405827	K02082	ypz:YPZ3_0880  putative phosphosugar isomerase; K02082 tagatose-6-phosphate ketose/aldose isomerase [EC:5.-.-.-]
V1464000	K13292	zmo:ZMO0291  prolipoprotein diacylglyceryl transferase; K13292 phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]
V1011013	K02113	dvvi:GSVIVP00001774001  GSVIVT00001774001; assembled CDS; K02113 F-type H+-transporting ATPase subunit delta [EC:3.6.3.14]
V1594751	K01925	zpr:ZPR_3810  UDP-N-acetylmuramoylalanine--D-glutamate ligase; K01925 UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
V1036422	K01897	dvvi:GSVIVP00036452001  GSVIVT00036452001; assembled CDS; K01897 long-chain acyl-CoA synthetase [EC:6.2.1.3]
V1042447	K01756	dvvi:GSVIVP00018292001  GSVIVT00018292001; assembled CDS; K01756 adenylosuccinate lyase [EC:4.3.2.2]
V1576462	K04072	dani:AN5234  Uncharacterized ORF;  
V1037450	K00558	dvvi:GSVIVP00035341001  GSVIVT00035341001; assembled CDS; K00558 DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37]
V1015734	K01887	dvvi:GSVIVP00016648001  GSVIVT00016648001; assembled CDS; K01887 arginyl-tRNA synthetase [EC:6.1.1.19]
V1036118	K05366	dapi:ACYPI53269-PA  GLEAN_33269; .;  
V1144728	K03696	dvvi:GSVIVP00018029001  GSVIVT00018029001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1138313	K01840	dvvi:GSVIVP00026780001  GSVIVT00026780001; assembled CDS; K01840 phosphomannomutase [EC:5.4.2.8]
V1886654	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1000159	K01262	dvvi:GSVIVP00024992001  GSVIVT00024992001; assembled CDS; K01262 X-Pro aminopeptidase [EC:3.4.11.9]
V1164541	K00525	dphu:PHUM620170  ribonucleoside-diphosphate reductase large chain, putative;  
V1042629	K09686	zmo:ZMO0799  ABC-2 type transporter; K09686 antibiotic transport system permease protein
V1338858	K03665	dvvi:GSVIVP00014548001  GSVIVT00014548001; assembled CDS; K03665 GTP-binding protein HflX
V1074700	K01803	dvvi:GSVIVP00036055001  GSVIVT00036055001; assembled CDS; K01803 triosephosphate isomerase (TIM) [EC:5.3.1.1]
V1036685	K00226	dvvi:GSVIVP00007090001  GSVIVT00007090001; assembled CDS; K00226 dihydroorotate oxidase [EC:1.3.3.1]
V1513939	K00016	dvvi:GSVIVP00009618001  GSVIVT00009618001; assembled CDS; K00016 L-lactate dehydrogenase [EC:1.1.1.27]
V1009870	K02906	dvvi:GSVIVP00023012001  GSVIVT00023012001; assembled CDS; K02906 large subunit ribosomal protein L3
V1000479	K06878	dvvi:GSVIVP00038829001  GSVIVT00038829001; assembled CDS; K01874 methionyl-tRNA synthetase [EC:6.1.1.10]
V1006822	K06885	dlja:4791  chr2.CM0201.640.nd; .;  
V1000074	K03495	dvvi:GSVIVP00006007001  GSVIVT00006007001; assembled CDS; K03495 glucose inhibited division protein A
V1033942	K02433	dvvi:GSVIVP00018820001  GSVIVT00018820001; assembled CDS; K02433 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
V1362258	K02004	zpr:ZPR_4640  ABC transporter permease; K02004
V1166996	K01239	dtni:27122  ;  
V1006125	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1000569	K03570	zpr:ZPR_0660  rod shape-determining protein MreC; K03570 rod shape-determining protein MreC
V1585028	K01487	dtni:20434  ;  
V1037345	K04072	dani:AN5234  Uncharacterized ORF;  
V1884167	K03523	xce:Xcel_3071  BioY protein; K03523 putative biotin biosynthesis protein BioY
V1043900	K02888	dvvi:GSVIVP00026834001  GSVIVT00026834001; assembled CDS; K02888 large subunit ribosomal protein L21
V1000137	K02600	dlja:4649  chr1.CM0195.380.nd; /partial;  
V1108928	K02112	dtni:24822  ;  
V1595331	K00359	dvvi:GSVIVP00026262001  GSVIVT00026262001; assembled CDS; K00359 NADH oxidase [EC:1.6.-.-]
V1518180	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1852031	K08300	daly:9319700  ARALYDRAFT_480077; glycoside hydrolase starch-binding domain-containing protein;  
V1553615	K06142	zpr:ZPR_0866  outer hypothetical protein (OmpH-like); K06142 outer membrane protein
V1042761	K04047	zpr:ZPR_2252  Dps family ferritin-like DNA-binding protein; K04047 starvation-inducible DNA-binding protein
V1141150	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1000619	K00537	dlja:3556  chr4.CM0173.200.nd; /partial;  
V1340988	K00882	ypz:YPZ3_1187  fruK; 1-phosphofructokinase; K00882 1-phosphofructokinase [EC:2.7.1.56]
V1564708	K09815	ypz:YPZ3_1763  znuA; exported high-affinity zinc uptake system protein; K09815 zinc transport system substrate-binding protein
V1000610	K02529	dlja:26978  LjSGA_146954.1; /partial;  
V1000173	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1374743	K00962	dvvi:GSVIVP00020698001  GSVIVT00020698001; assembled CDS; K00962 polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
V1886413	K01990	dtni:18699  ;  
V1886557	K01939	dvvi:GSVIVP00025551001  GSVIVT00025551001; assembled CDS; K01939 adenylosuccinate synthase [EC:6.3.4.4]
V1010817	K02356	dvvi:GSVIVP00037495001  GSVIVT00037495001; assembled CDS; K02356 elongation factor EF-P
V1886554	K02939	dvvi:GSVIVP00022142001  GSVIVT00022142001; assembled CDS; K02939 large subunit ribosomal protein L9
V1082713	K00700	dvvi:GSVIVP00021658001  GSVIVT00021658001; assembled CDS; K00700 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
V1886498	K01924	zpr:ZPR_3807  UDP-N-acetylmuramate--L-alanine ligase; K01924 UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
V1329036	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1581530	K03046	dvvi:GSVIVP00034404001  GSVIVT00034404001; assembled CDS; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
V1383824	K02035	dlja:26036  LjSGA_122921.1; /partial;  
V1581482	K02112	dtni:24822  ;  
V1045294	K02355	dvvi:GSVIVP00019173001  GSVIVT00019173001; assembled CDS; K02355 elongation factor EF-G [EC:3.6.5.3]
V1036378	K09903	dvvi:GSVIVP00034853001  GSVIVT00034853001; assembled CDS; K00947 
V1268830	K03695	dvvi:GSVIVP00037940001  GSVIVT00037940001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1175000	K01256	dtni:9713  ;  
V1036611	K01507	dvvi:GSVIVP00029599001  GSVIVT00029599001; assembled CDS; K01507 inorganic pyrophosphatase [EC:3.6.1.1]
V1576392	K03629	zpr:ZPR_1454  DNA replication and repair protein RecF; K03629 DNA replication and repair protein RecF
V1886410	K03076	dosa:Os08t0254500-01  Os08g0254500; Similar to Preprotein translocase secY subunit, chloroplast precursor (CpSecY).;  
V1015169	K07220	xop:PXO_00182  hypothetical protein; K07220 hypothetical protein
V1000600	K06881	dlja:26220  LjSGA_127398.2; /partial;  
V1173647	K02358	dvvi:GSVIVP00023656001  GSVIVT00023656001; assembled CDS; K02358 elongation factor EF-Tu [EC:3.6.5.3]
V1881865	K07571	dosa:Os03t0844900-01  Os03g0844900; Nucleic acid-binding, OB-fold-like domain containing protein.;  
V1101798	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1000121	K03544	dvvi:GSVIVP00031954001  GSVIVT00031954001; assembled CDS; K03544 ATP-dependent Clp protease ATP-binding subunit ClpX
V1140670	K02111	dvvi:GSVIVP00035586001  GSVIVT00035586001; assembled CDS; K02111 F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
V1420574	K07713	zpr:ZPR_4459  two-component response transcriptional regulator; K07713 two-component system, NtrC family, response regulator HydG
V1000560	K00604	dvvi:GSVIVP00022341001  GSVIVT00022341001; assembled CDS; K00604 methionyl-tRNA formyltransferase [EC:2.1.2.9]
V1015468	K03168	dota:Ot06g02420  HMG box-containing protein (ISS);  
V1069749	K01923	dvvi:GSVIVP00015149001  GSVIVT00015149001; assembled CDS; K01923 phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
V1553638	K01271	dvvi:GSVIVP00016599001  GSVIVT00016599001; assembled CDS; K01271 X-Pro dipeptidase [EC:3.4.13.9]
V1083585	K03286	ypz:YPZ3_1309  ompA; putative outer membrane porin A protein; K03286 OmpA-OmpF porin, OOP family
V1608875	K02935	dvvi:GSVIVP00020721001  GSVIVT00020721001; assembled CDS; K02935 large subunit ribosomal protein L7/L12
V1373951	K02950	dtni:8593  ;  
V1198668	K01632	xce:Xcel_0694  fructose-6-phosphate phosphoketolase (EC:4.1.2.22); K01632 fructose-6-phosphate phosphoketolase [EC:4.1.2.22]
V1481365	K03797	dvvi:GSVIVP00025542001  GSVIVT00025542001; assembled CDS; K03797 carboxyl-terminal processing protease [EC:3.4.21.102]
V1541138	K02781	yep:YE105_C2991  glucitol/sorbitol-specific PTS system component IIA; K02781 PTS system, glucitol/sorbitol-specific IIA component [EC:2.7.1.69]
V1036102	K01802	dvvi:GSVIVP00038472001  GSVIVT00038472001; assembled CDS; K01802 peptidylprolyl isomerase [EC:5.2.1.8]
V1074771	K02445	ypi:YpsIP31758_0225  glpT; sn-glycerol-3-phosphate transporter; K02445 MFS transporter, OPA family, glycerol-3-phosphate transporter
V1499465	K03832	zpr:ZPR_0593  TonB family protein; K03832 periplasmic protein TonB
V1200944	K03719	dlja:26947  LjSGA_146337.1; /partial;  
V1232339	K04078	dvvi:GSVIVP00030504001  GSVIVT00030504001; assembled CDS; K04078 chaperonin GroES
V1013326	K01586	dvvi:GSVIVP00036342001  GSVIVT00036342001; assembled CDS; K01586 diaminopimelate decarboxylase [EC:4.1.1.20]
V1464522	K01951	dvvi:GSVIVP00000429001  GSVIVT00000429001; assembled CDS; K01951 GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
V1000505	K00754	dvvi:GSVIVP00038116001  GSVIVT00038116001; assembled CDS
V1463821	K00036	dvvi:GSVIVP00029105001  GSVIVT00029105001; assembled CDS; K00036 glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49]
V1851969	K00243	zpr:ZPR_1718  nucleic acid-binding domain-containing protein; K00243 hypothetical protein
V1364363	K03544	dvvi:GSVIVP00031954001  GSVIVT00031954001; assembled CDS; K03544 ATP-dependent Clp protease ATP-binding subunit ClpX
V1000455	K07670	dani:AN3688  Verified ORF; Response regulator, part of a two-component signal transduction system involved in control of stress response and conidiation; transcript induced by hydrogen peroxide;  
V1012850	K02952	dvvi:GSVIVP00015322001  GSVIVT00015322001; assembled CDS; K02952 small subunit ribosomal protein S13
V1852101	K02563	dvvi:GSVIVP00017740001  GSVIVT00017740001; assembled CDS; K02563 UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
V1036407	K02051	dsmi:23240  ;  
V1576209	K09014	dosa:Os01t0830000-01  Os01g0830000; Similar to Plastid sufB (Fragment).;  
V1000884	K02026	ypz:YPZ3_3065  sugar transport system, permease protein; K02026 multiple sugar transport system permease protein
