Gene	category	Annotation	COGID
V1420576	M	Cell division protein that may be involved in stabilizing or promoting the assembly of the division complex (By similarity)	COG1589
V1265244	O	Acts as a chaperone (By similarity)	COG0443
V1852053	G	Major Facilitator	COG0477
V1102240	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins (By similarity)	COG0484
V1886513	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1383824	E	Extracellular solute-binding protein, family 5	COG0747
V1881721	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1009707	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1503145	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	COG0035
V1033891	S	Domain of unknown function (DUF1827)	0XV2U
V1012602	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1000139	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1238012	C	FAD linked oxidase domain protein	COG0277
V1096366	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1000118	I	Acyl-transferase	COG1835
V1081232	C	Formate acetyltransferase	COG1882
V1547320	S	integral membrane protein	0XS1S
V1430708	S	surface protein	11NE4
V1036980	I	CoA transferase having broad substrate specificity for short-chain acyl-CoA thioesters with the activity decreasing when the length of the carboxylic acid chain exceeds four carbons (By similarity)	COG4670
V1295374	P	Potassium proton antiporter	COG3263
V1364433	O	Pyruvate formate-lyase	COG1882
V1413090	O	Acts as a chaperone (By similarity)	COG0443
V1395005	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1076036	F	nucleoside hydrolase	COG1957
V1012820	E	dehydratase	COG1775
V1000016	J	50s ribosomal protein l29	COG0255
V1594229	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1806808	G	Phosphoketolase	COG3957
V1000625	S	Transcriptional regulator	COG1426
V1036274	D	DivIVA protein	0ZRXJ
V1006125	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1383841	J	50s ribosomal protein L10	COG0244
V1385524	S	S-layer domain protein	11R54
V1580854	S	basic membrane	COG1744
V1886400	J	30S ribosomal protein S9	COG0103
V1046767	L	dna polymerase I	COG0749
V1608313	G	Pyruvate kinase	COG3848
V1015867	J	This protein binds directly to 23S ribosomal RNA (By similarity)	COG0080
V1594750	F	hypoxanthine phosphoribosyltransferase	COG0634
V1000518	K	Transcriptional regulator	COG1737
V1000623	D	cell division protein FtsK	COG1674
V1500632	O	Acts as a chaperone (By similarity)	COG0443
V1420585	E	Oligoendopeptidase f	COG1164
V1038252	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1430753	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1553598	G	May play a role in 30S ribosomal subunit biogenesis. Unusual circulary permuted GTPase that catalyzes rapid hydrolysis of GTP with a slow catalytic turnover (By similarity)	COG1162
V1000146	V	ABC transporter transmembrane region	COG1132
V1159530	T	Phoh family	COG1702
V1000526	L	helicase	COG3973
V1445321	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1000503	P	cation-transporting atpase	COG0474
V1038287	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1836815	S	ABC transporter	COG3845
V1851983	L	ATP-dependent DNA helicase pcra	COG0210
V1000611	E	Dipeptidase	COG0624
V1440338	S	S-layer domain protein	11R54
V1400168	D	Cell division protein DIVIVA	COG3599
V1000176	E	amino acid AbC transporter	COG0765
V1069749	F	SAICAR synthetase	COG0152
V1338858	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1019516	C	Phosphoenolpyruvate Carboxylase	COG1866
V1035129	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS (By similarity)	COG0301
V1886405	P	magnesium-translocating p-type atpase	COG0474
V1886580	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1159013	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1000113	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1000593	F	carbamoyl-phosphate synthetase glutamine chain	COG0505
V1851995	M	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA (By similarity)	COG0275
V1266145	H	Catalyzes the formation of S-adenosylmethionine from methionine and ATP	COG0192
V1000172	P	ABC superfamily ATP binding cassette transporter ABC protein	COG1173
V1367057	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1301126	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1481441	L	ATP-dependent RNA helicase	COG0513
V1006063	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly (By similarity)	COG0102
V1552737	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1166828	S	NA	12AV2
V1000604	S	UPF0473 protein	COG3906
V1886629	S	basic membrane	COG1744
V1015868	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release (By similarity)	COG0081
V1464618	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1464337	G	glycerol uptake facilitator protein	COG0580
V1357141	S	Pfam:YadA	0YNSE
V1705041	S	CHAP domain	COG3942
V1594580	S	ybbr family	COG4856
V1491718	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1175000	E	Aminopeptidase	COG0308
V1594437	F	Catalyzes the conversion of dihydroorotate to orotate (By similarity)	COG0167
V1580786	G	PTS System	COG3715
V1852132	H	Metal Dependent Phosphohydrolase	COG1713
V1383877	D	DivIVA protein	0ZRXJ
V1594051	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1000470	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1491946	D	Rod shape-determining protein mreb	COG1077
V1017544	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1466243	P	ABC transporter substrate-binding protein	COG0715
V1806795	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1037518	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1000563	F	Essential for recycling GMP and indirectly, cGMP (By similarity)	COG0194
V1581212	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1553654	E	Dipeptidase	COG4690
V1481312	S	VWA-like domain (DUF2201)	COG3864
V1598238	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	COG0216
V1883290	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1139467	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit (By similarity)	COG0238
V1000152	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	COG0541
V1886489	S	Metallo-Beta-Lactamase	COG0595
V1157772	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1173748	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1036407	P	ABC transporter substrate-binding protein	COG0715
V1017440	O	feS assembly ATPase SufC	COG0396
V1000942	K	Participates in transcription elongation, termination and antitermination (By similarity)	COG0250
V1137029	C	Manganese-dependent inorganic pyrophosphatase	COG1227
V1415806	S	NA	0YZ82
V1912438	S	pathogenesis	0XR1H
V1595063	E	ABC transporter	COG3839
V1362252	J	amidase (EC	COG0154
V1000316	M	penicillin-binding protein	COG0768
V1150958	L	DNA topoisomerase IV, subunit A	COG0188
V1356515	F	Catalyzes the irreversible NADPH-dependent deamination of GMP to IMP. It functions in the conversion of nucleobase, nucleoside and nucleotide derivatives of G to A nucleotides, and in maintaining the intracellular balance of A and G nucleotides (By similarity)	COG0516
V1036256	G	solute-binding protein	COG1653
V1886558	G	Aldolase	COG0191
V1380402	U, W	surface protein	COG5295
V1884167	S	BioY family	COG1268
V1000159	E	peptidase M24	COG0006
V1042441	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)	COG0091
V1070888	S	Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex. Cholesterol may be required for binding to host membranes, membrane insertion and pore formation. Can be reversibly inactivated by oxidation	0XQPX
V1337573	S	Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex. Cholesterol may be required for binding to host membranes, membrane insertion and pore formation. Can be reversibly inactivated by oxidation	0XQPX
V1000565	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	COG0771
V1006627	P	CBS domain protein	COG1253
V1037768	O	Pyruvate formate-lyase	COG1180
V1033503	V	Type I site-specific deoxyribonuclease	COG0610
V1704984	H	Catalyzes the synthesis of the hydroxymethylpyrimidine phosphate (HMP-P) moiety of thiamine from aminoimidazole ribotide (AIR) in a radical S-adenosyl-L-methionine (SAM)-dependent reaction (By similarity)	COG0422
V1886410	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1036155	S	Protein of unknown function (DUF3071)	102GP
V1553636	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1819315	S	NA	0YG6V
V1008711	G	Glycogen debranching enzyme	COG1523
V1886303	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1100374	D	Rod shape-determining protein mreb	COG1077
V1000006	J	50S ribosomal protein L36	COG0257
V1000307	E	glutamine synthetase	COG0174
V1429916	G	Aamy_C	COG1523
V1836819	K	Transcriptional regulator	COG1609
V1000154	L	May be involved in recombinational repair of damaged DNA (By similarity)	COG0497
V1590848	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1037426	S	Membrane	COG0670
V1038290	P	FeoA domain protein	12273
V1445186	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1553729	V	ABC transporter	COG1132
V1239597	J	sigma 54 modulation protein ribosomal protein S30ea	COG1544
V1000106	F	formyltetrahydrofolate synthetase	COG2759
V1068939	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position (By similarity)	COG0296
V1145663	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1327808	S	Heavy metal-associated domain protein	1225I
V1000166	F	nudix hydrolase	COG0494
V1000525	H	pantothenic acid kinase	COG1072
V1049455	O	ATP-dependent Clp protease, ATP-binding subunit ClpC	COG0542
V1380162	S	NA	101UU
V1077866	C	L-lactate dehydrogenase	COG0039
V1000569	M	Involved in formation and maintenance of cell shape (By similarity)	COG1792
V1464174	S	UPF0348 protein	COG1323
V1151036	K	pur operon repressor	COG0503
V1550952	G	Pyruvate kinase	COG0469
V1836807	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1886595	P	phosphate ABC transporter (Permease	COG0581
V1581271	G	Phosphohexokinase	COG0205
V1399511	G	Phosphohexokinase	COG0205
V1553994	S	Protein of unknown function (DUF3052)	11N74
V1006022	F	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively (By similarity)	COG0775
V1016595	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1482665	S	NA	101UU
V1886440	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)	COG0096
V1819334	S	NA	101UU
V1006628	J	Removes the N-terminal methionine from nascent proteins (By similarity)	COG0024
V1553617	L	helicase	COG0847
V1298012	V	Type I Restriction	COG0610
V1237403	G	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway (By similarity)	COG0176
V1010716	S	metal-binding protein	COG1399
V1886473	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1522724	E	aminopeptidase c	COG3579
V1000329	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1852111	M	Sulfatase	COG1368
V1000149	S	NA	11Q2H
V1384350	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	COG0049
V1033925	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1036115	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1000566	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan (By similarity)	COG0472
V1201514	F	ATP cone domain	COG1328
V1547956	U, W	Domain-Containing protein	COG5295
V1000833	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)	COG0787
V1000169	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1197036	P	Periplasmic Protein	COG3470
V1000631	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA (By similarity)	COG1186
V1875146	V	abc transporter atp-binding protein	COG1131
V1705007	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1373874	S	Protein of unknown function (DUF3298)	0Y1DT
V1469285	F	hypoxanthine phosphoribosyltransferase	COG0634
V1000574	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1574082	S	ATP-grasp	COG3919
V1553616	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1469363	H	Nicotinate phosphoribosyltransferase	COG1488
V1340115	K	lactose phosphotransferase system repressor	COG1349
V1469322	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity)	COG0164
V1519499	G	Pyruvate kinase	COG3848
V1705038	F	phosphoribosylformylglycinamidine synthase	COG0047
V1000575	L	site-specific recombinase, phage integrase family	COG4974
V1888221	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1481437	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1580703	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1237384	G	Polyphosphate glucokinase	COG1940
V1887155	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1011011	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1000180	F	permease	COG2233
V1011016	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1000173	L	ATP-dependent DNA helicase recG	COG1200
V1000090	S	Xanthine uracil vitamin C permease	COG2252
V1464284	G	Aldolase	COG3684
V1058821	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing (By similarity)	COG2255
V1000458	I	Acyl-ACP thioesterase	COG3884
V1000519	G	PTS System	COG1264
V1607588	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1484002	S	Uncharacterised Sugar-binding Domain	0YG17
V1430382	G	ABC transporter, ATP-binding protein	COG3839
V1036127	P	Transport of potassium into the cell (By similarity)	COG3158
V1324413	G	hydrolase family 65, central catalytic	COG1554
V1036249	F	phosphoribosylaminoimidazole carboxylase atpase subunit	COG0026
V1339711	O	Plays a major role in protein secretion by helping the post-translocational extracellular folding of several secreted proteins (By similarity)	COG0760
V1000039	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1469351	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG1508
V1016999	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1266647	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1090580	S	(ABC) transporter	COG4152
V1339995	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS (By similarity)	COG0301
V1000479	J	TRNA binding domain protein	COG0073
V1045334	G	ABC transporter	COG1653
V1423331	P	magnesium-translocating p-type atpase	COG0474
V1268292	L	ATP-dependent RNA helicase	COG0513
V1144017	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	COG0008
V1363754	O	SufB sufD domain protein	COG0719
V1339870	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1000590	F	Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant (By similarity)	COG2065
V1000024	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1399043	G	PTS system mannose fructose sorbose family transporter subunit IID	COG3716
V1389989	G	phosphohexose isomerase	COG0166
V1886699	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1000938	J	cysteinyl-tRNA synthetase	COG0215
V1000151	J	30s ribosomal protein S16	COG0228
V1580717	S	TM2 domain containing protein	COG2314
V1375474	C	rubredoxin	COG1773
V1092088	S	K01838 beta-phosphoglucomutase EC 5.4.2.6	COG0637
V1237432	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	COG0712
V1484261	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position (By similarity)	COG0296
V1464152	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1238560	J	Binds together with S18 to 16S ribosomal RNA (By similarity)	COG0360
V1153964	I	Dehydrogenase	COG1960
V1482503	D	cell division protein	COG0772
V1851972	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1836805	P	E1-E2 ATPase	COG2217
V1158372	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1576462	C	Dehydrogenase	COG1454
V1266170	C	Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle (By similarity)	COG2352
V1820483	E	Cysteine desulfurase	COG0520
V1469298	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1000592	F	dihydroorotase	COG0044
V1425811	O	Acts as a chaperone (By similarity)	COG0443
V1464033	E	Cysteine desulfurase	COG1104
V1852080	M	Cell wall formation (By similarity)	COG0773
V1045294	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1420575	L	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates (By similarity)	COG0266
V1144065	G	alpha amylase, catalytic region	COG0366
V1256496	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1164541	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0209
