Gene	KEGG_module_number	Annotation
V1562308	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1574099	M00276	PTS system, mannose-specific II component
V1576328	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1577748	M00164	ATP synthase
V1014560	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1015171	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1021836	M00179	Ribosome, archaea
V1037043	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1048488	M00260	DNA polymerase III complex, bacteria
V1070564	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1102771	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1104284	M00178	Ribosome, bacteria
V1105101	M00179	Ribosome, archaea
V1139299	M00299	Spermidine/putrescine transport system
V1236228	M00374	Dicarboxylate-hydroxybutyrate cycle
V1294412	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1421711	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1442390	M00179	Ribosome, archaea
V1560889	M00179	Ribosome, archaea
V1585217	M00183	RNA polymerase, bacteria
V1010207	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010597	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1012923	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1014018	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015205	M00246	Nickel transport system
V1036606	M00164	ATP synthase
V1066311	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1067912	M00319	Manganese/zinc/iron transport system
V1104283	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1141184	M00260	DNA polymerase III complex, bacteria
V1217845	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1327811	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1384046	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1007070	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1010853	M00035	Methionine degradation
V1148084	M00164	ATP synthase
V1170489	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1177078	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1177661	M00179	Ribosome, archaea
V1177850	M00335	Sec (secretion) system
V1193210	M00179	Ribosome, archaea
V1237948	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1251489	M00179	Ribosome, archaea
V1362193	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1378280	M00178	Ribosome, bacteria
V1395530	M00183	RNA polymerase, bacteria
V1395763	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1499418	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1548523	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1603277	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1039372	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1067931	M00242	Zinc transport system
V1082714	M00244	Putative zinc/manganese transport system
V1144210	M00179	Ribosome, archaea
V1180092	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1200294	M00164	ATP synthase
V1238198	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1291938	M00239	Peptides/nickel transport system
V1348662	M00183	RNA polymerase, bacteria
V1401458	M00179	Ribosome, archaea
V1402119	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1402517	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1437714	M00375	Hydroxypropionate-hydroxybutylate cycle
V1482595	M00178	Ribosome, bacteria
V1753230	M00153	Cytochrome d ubiquinol oxidase
V1011326	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1036404	M00188	NitT/TauT family transport system
V1036939	M00258	Putative ABC transport system
V1067130	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1190972	M00021	Cysteine biosynthesis, serine => cysteine
V1437456	M00335	Sec (secretion) system
V1444031	M00277	PTS system, N-acetylgalactosamine-specific II component
V1578554	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1593960	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1705056	M00178	Ribosome, bacteria
V1000171	M00239	Peptides/nickel transport system
V1006296	M00239	Peptides/nickel transport system
V1019565	M00228	Putative glutamine transport system
V1039257	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1069117	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1072149	M00035	Methionine degradation
V1103096	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1109616	M00299	Spermidine/putrescine transport system
V1144133	M00197	Putative fructooligosaccharide transport system
V1170033	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1196436	M00368	Ethylene biosynthesis, methionine => ethylene
V1408782	M00335	Sec (secretion) system
V1537121	M00179	Ribosome, archaea
V1006020	M00179	Ribosome, archaea
V1007073	M00197	Putative fructooligosaccharide transport system
V1013516	M00178	Ribosome, bacteria
V1039553	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1041364	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1043634	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1068584	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1071242	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1154946	M00178	Ribosome, bacteria
V1180451	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1344560	M00179	Ribosome, archaea
V1523260	M00183	RNA polymerase, bacteria
V1579379	M00179	Ribosome, archaea
V1687741	M00197	Putative fructooligosaccharide transport system
V1819244	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1012421	M00179	Ribosome, archaea
V1035957	M00197	Putative fructooligosaccharide transport system
V1036794	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1042030	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1082044	M00179	Ribosome, archaea
V1105097	M00179	Ribosome, archaea
V1162111	M00179	Ribosome, archaea
V1172105	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1243156	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1294634	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1437068	M00183	RNA polymerase, bacteria
V1827319	M00179	Ribosome, archaea
V1852083	M00179	Ribosome, archaea
V1006251	M00179	Ribosome, archaea
V1038251	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1046485	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1067412	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1074894	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1100394	M00243	Manganese/iron transport system
V1102918	M00164	ATP synthase
V1233844	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1238135	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1276603	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1409864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1503504	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1013558	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1022258	M00179	Ribosome, archaea
V1039444	M00210	Phospholipid transport system
V1068207	M00179	Ribosome, archaea
V1099710	M00197	Putative fructooligosaccharide transport system
V1102799	M00239	Peptides/nickel transport system
V1180478	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1266407	M00335	Sec (secretion) system
V1369823	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1374862	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1443401	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1500164	M00376	3-Hydroxypropionate bi-cycle
V1526227	M00273	PTS system, fructose-specific II component
V1554403	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1576969	M00239	Peptides/nickel transport system
V1589945	M00258	Putative ABC transport system
V1010702	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1036620	M00222	Phosphate transport system
V1037464	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1102385	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1102906	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1401471	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1578464	M00183	RNA polymerase, bacteria
V1795581	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1016138	M00183	RNA polymerase, bacteria
V1105523	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1151541	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1238412	M00260	DNA polymerase III complex, bacteria
V1296116	M00242	Zinc transport system
V1360719	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1381165	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1396074	M00376	3-Hydroxypropionate bi-cycle
V1594769	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1606836	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1067719	M00144	NADH:quinone oxidoreductase, prokaryotes
V1069284	M00033	Ectoine biosynthesis, aspartate => ectoine
V1070351	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1081892	M00335	Sec (secretion) system
V1082497	M00375	Hydroxypropionate-hydroxybutylate cycle
V1158426	M00276	PTS system, mannose-specific II component
V1234606	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1236153	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1376080	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1384911	M00183	RNA polymerase, bacteria
V1436832	M00346	Formaldehyde assimilation, serine pathway
V1580898	M00179	Ribosome, archaea
V1000011	M00179	Ribosome, archaea
V1000841	M00164	ATP synthase
V1019488	M00178	Ribosome, bacteria
V1044207	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1102961	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1352524	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1357042	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1362936	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1430604	M00233	Glutamate transport system
V1433271	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1462261	M00254	ABC-2 type transport system
V1508168	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1525247	M00183	RNA polymerase, bacteria
V1585622	M00002	Glycolysis, core module involving three-carbon compounds
V1887284	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1012823	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1013729	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1074499	M00179	Ribosome, archaea
V1099281	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1111033	M00335	Sec (secretion) system
V1123393	M00260	DNA polymerase III complex, bacteria
V1140364	M00260	DNA polymerase III complex, bacteria
V1140419	M00350	Capsaicin biosynthesis, L-Phenylalanine => Capsaicin
V1177381	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1239710	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1282514	M00260	DNA polymerase III complex, bacteria
V1291069	M00083	Fatty acid biosynthesis, elongation
V1331668	M00164	ATP synthase
V1364629	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1367658	M00239	Peptides/nickel transport system
V1368359	M00179	Ribosome, archaea
V1373808	M00175	Nitrogen fixation, nitrogen => ammonia
V1392969	M00178	Ribosome, bacteria
V1403596	M00188	NitT/TauT family transport system
V1565246	M00144	NADH:quinone oxidoreductase, prokaryotes
V1565658	M00335	Sec (secretion) system
V1579885	M00179	Ribosome, archaea
V1036181	M00212	Ribose transport system
V1040280	M00035	Methionine degradation
V1140528	M00188	NitT/TauT family transport system
V1157794	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1179579	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1191582	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1362460	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1381371	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1401721	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1436803	M00376	3-Hydroxypropionate bi-cycle
V1501339	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1006140	M00179	Ribosome, archaea
V1013322	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1036863	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1050358	M00129	Ascorbate biosynthesis, animals, glucose-1P => ascorbate
V1072410	M00258	Putative ABC transport system
V1104141	M00183	RNA polymerase, bacteria
V1144918	M00255	Lipoprotein-releasing system
V1348557	M00335	Sec (secretion) system
V1368140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1371724	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1400718	M00183	RNA polymerase, bacteria
V1410002	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1423256	M00239	Peptides/nickel transport system
V1425758	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1445342	M00335	Sec (secretion) system
V1464366	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1497073	M00086	beta-Oxidation, acyl-CoA synthesis
V1529095	M00242	Zinc transport system
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036870	M00015	Proline biosynthesis, glutamate => proline
V1070066	M00375	Hydroxypropionate-hydroxybutylate cycle
V1070123	M00335	Sec (secretion) system
V1106487	M00178	Ribosome, bacteria
V1140685	M00239	Peptides/nickel transport system
V1146376	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1217775	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1266924	M00244	Putative zinc/manganese transport system
V1352512	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1369674	M00179	Ribosome, archaea
V1375243	M00179	Ribosome, archaea
V1377384	M00197	Putative fructooligosaccharide transport system
V1405357	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1458751	M00258	Putative ABC transport system
V1524333	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1820453	M00190	Iron(III) transport system
V1912442	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1013315	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1027912	M00179	Ribosome, archaea
V1036914	M00131	Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol
V1069900	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1111209	M00178	Ribosome, bacteria
V1175563	M00375	Hydroxypropionate-hydroxybutylate cycle
V1251142	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1295812	M00159	V/A-type ATPase, prokaryotes
V1317334	M00164	ATP synthase
V1328935	M00240	Iron complex transport system
V1329212	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate
V1353488	M00179	Ribosome, archaea
V1360364	M00239	Peptides/nickel transport system
V1409137	M00178	Ribosome, bacteria
V1412456	M00178	Ribosome, bacteria
V1554364	M00258	Putative ABC transport system
V1590583	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1597120	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1007078	M00179	Ribosome, archaea
V1015188	M00164	ATP synthase
V1037563	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1057082	M00179	Ribosome, archaea
V1066215	M00246	Nickel transport system
V1085011	M00179	Ribosome, archaea
V1086319	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1108183	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1108340	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1150978	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1170367	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1364773	M00164	ATP synthase
V1383855	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1401996	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1430573	M00197	Putative fructooligosaccharide transport system
V1484004	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1484146	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1579718	M00178	Ribosome, bacteria
V1736959	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1820364	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1013564	M00260	DNA polymerase III complex, bacteria
V1019052	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1021333	M00179	Ribosome, archaea
V1059900	M00179	Ribosome, archaea
V1066835	M00086	beta-Oxidation, acyl-CoA synthesis
V1066838	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1068174	M00179	Ribosome, archaea
V1069850	M00035	Methionine degradation
V1099422	M00164	ATP synthase
V1167651	M00179	Ribosome, archaea
V1200563	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1283973	M00248	Antibiotic transport system
V1302463	M00207	Putative multiple sugar transport system
V1335863	M00083	Fatty acid biosynthesis, elongation
V1468730	M00164	ATP synthase
V1502371	M00240	Iron complex transport system
V1502428	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1566825	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1595758	M00178	Ribosome, bacteria
V1705042	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1880659	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1015245	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1023361	M00179	Ribosome, archaea
V1058586	M00179	Ribosome, archaea
V1066846	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1075446	M00082	Fatty acid biosynthesis, initiation
V1082495	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1108719	M00239	Peptides/nickel transport system
V1158656	M00164	ATP synthase
V1196225	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1239564	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1295041	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1296537	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1337611	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1354639	M00276	PTS system, mannose-specific II component
V1374483	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1375125	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1400514	M00254	ABC-2 type transport system
V1423056	M00023	Tryptophan biosynthesis, chorismate => tryptophan
V1427748	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1557736	M00179	Ribosome, archaea
V1007075	M00197	Putative fructooligosaccharide transport system
V1011413	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1011961	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine
V1011967	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1014869	M00276	PTS system, mannose-specific II component
V1032059	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1082351	M00028	Ornithine biosynthesis, glutamate => ornithine
V1083266	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1120225	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1175532	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1180800	M00248	Antibiotic transport system
V1196726	M00164	ATP synthase
V1202298	M00335	Sec (secretion) system
V1302114	M00254	ABC-2 type transport system
V1395415	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1400939	M00183	RNA polymerase, bacteria
V1406452	M00242	Zinc transport system
V1524928	M00221	Putative simple sugar transport system
V1563717	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1922979	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1924276	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012015	M00374	Dicarboxylate-hydroxybutyrate cycle
V1021042	M00179	Ribosome, archaea
V1070181	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1104610	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1173399	M00178	Ribosome, bacteria
V1219875	M00212	Ribose transport system
V1236030	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1237619	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1366883	M00178	Ribosome, bacteria
V1367350	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1462237	M00179	Ribosome, archaea
V1554503	M00239	Peptides/nickel transport system
V1820417	M00242	Zinc transport system
V1881200	M00183	RNA polymerase, bacteria
V1887141	M00239	Peptides/nickel transport system
V1041793	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1068700	M00256	Cell division transport system
V1080726	M00178	Ribosome, bacteria
V1086448	M00026	Histidine biosynthesis, PRPP => histidine
V1146454	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1196637	M00179	Ribosome, archaea
V1266234	M00178	Ribosome, bacteria
V1276642	M00240	Iron complex transport system
V1436837	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1441623	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1462230	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1465000	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1484147	M00238	D-Methionine transport system
V1554802	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1578364	M00179	Ribosome, archaea
V1820432	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1111355	M00178	Ribosome, bacteria
V1148660	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1170039	M00258	Putative ABC transport system
V1175485	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1191986	M00242	Zinc transport system
V1196019	M00033	Ectoine biosynthesis, aspartate => ectoine
V1248829	M00178	Ribosome, bacteria
V1295293	M00242	Zinc transport system
V1363569	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1375647	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1377399	M00179	Ribosome, archaea
V1402697	M00368	Ethylene biosynthesis, methionine => ethylene
V1445222	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1874560	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1042299	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1100906	M00335	Sec (secretion) system
V1105096	M00179	Ribosome, archaea
V1107774	M00247	Putative ABC transport system
V1161565	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1289911	M00179	Ribosome, archaea
V1296405	M00178	Ribosome, bacteria
V1343530	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1381287	M00178	Ribosome, bacteria
V1409051	M00258	Putative ABC transport system
V1500611	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1178871	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1182437	M00179	Ribosome, archaea
V1248610	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1288310	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1368009	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1374301	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1394119	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1441810	M00021	Cysteine biosynthesis, serine => cysteine
V1514313	M00258	Putative ABC transport system
V1604914	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1606927	M00179	Ribosome, archaea
V1887092	M00183	RNA polymerase, bacteria
V1012701	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1068035	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1068239	M00311	2-oxoglutarate:ferredoxin oxidoreductase
V1079891	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1109126	M00266	PTS system, maltose/glucose-specific II component
V1151942	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1198798	M00179	Ribosome, archaea
V1202634	M00178	Ribosome, bacteria
V1241003	M00115	NAD biosynthesis, aspartate => NAD
V1295068	M00374	Dicarboxylate-hydroxybutyrate cycle
V1362038	M00183	RNA polymerase, bacteria
V1366834	M00335	Sec (secretion) system
V1444767	M00335	Sec (secretion) system
V1445274	M00179	Ribosome, archaea
V1487975	M00335	Sec (secretion) system
V1504719	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1505442	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
V1561211	M00179	Ribosome, archaea
V1012780	M00178	Ribosome, bacteria
V1013081	M00178	Ribosome, bacteria
V1015263	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1019857	M00178	Ribosome, bacteria
V1031998	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036459	M00254	ABC-2 type transport system
V1039772	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1052646	M00179	Ribosome, archaea
V1068254	M00260	DNA polymerase III complex, bacteria
V1069672	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1102143	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1102150	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1109220	M00035	Methionine degradation
V1139328	M00197	Putative fructooligosaccharide transport system
V1170229	M00239	Peptides/nickel transport system
V1197248	M00179	Ribosome, archaea
V1332824	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1354272	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1359103	M00179	Ribosome, archaea
V1362934	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1401147	M00335	Sec (secretion) system
V1401548	M00178	Ribosome, bacteria
V1401652	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1422977	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1442435	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1550325	M00179	Ribosome, archaea
V1553642	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1554648	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA
V1575491	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1583900	M00029	Urea cycle
