Gene	category	Annotation	COGID
V1599276	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1886575	D	cell division protein	COG0772
V1899671	L	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)	COG0358
V1899754	F	deoxynucleoside kinase	COG1428
V1000170	K	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	COG0571
V1032807	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	COG0087
V1035196	G	ribokinase	COG0524
V1150432	K	Participates in both the initiation and recycling phases of transcription. In the presence of the delta subunit, RNAP displays an increased specificity of transcription, a decreased affinity for nucleic acids, and an increased efficiency of RNA synthesis because of enhanced recycling (By similarity)	COG3343
V1581444	H	Catalyzes the formation of S-adenosylmethionine from methionine and ATP	COG0192
V1034027	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1073053	L	Addiction module antitoxin, RelB DinJ family	COG3077
V1136248	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1301167	S	basic membrane	COG1744
V1448291	E	ABC superfamily ATP binding cassette transporter ABC protein	COG4608
V1449544	S	pathogenesis	0XR1H
V1581685	K	Transcription elongation factor NusA	COG0195
V1608908	S	Metallo-Beta-Lactamase	COG0595
V1882991	G	PTS system mannose fructose sorbose family transporter subunit IID	COG3716
V1035122	L	Involved in DNA repair and RecF pathway recombination (By similarity)	COG1381
V1594960	L	Exodeoxyribonuclease III	COG0708
V1610571	G	pts system	COG2893
V1891054	S	hydrolase	COG0596
V1037177	S	NA	121U2
V1136341	E	Dipeptidase	COG4690
V1493056	S	Putative amino acid metabolism	122BZ
V1512130	E	amino acid	COG0531
V1608983	M	Cell wall-associated hydrolase	COG0791
V1799421	P	Na H antiporter	COG0569
V1829453	S	basic membrane	COG1744
V1268446	S	gatB Yqey	COG1610
V1448268	S	NA	120ST
V1755646	K	transcriptional regulator	COG0583
V1507047	S	NA	101UU
V1569000	S	ATPase associated with various cellular activities	COG0714
V1000501	N, U	flagellar rod assembly protein muramidase flgj	COG1705
V1481289	V	type IIi	COG3421
V1492121	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	COG0112
V1599068	E	Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline (By similarity)	0XPUZ
V1599311	D	This protein may be involved in anomalous filament growth. May be a component of the septum (By similarity)	COG0849
V1879844	S	NA	0YRPX
V1879936	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1001470	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1035513	G	IIc component	COG1455
V1886714	J	Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Essential for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA (By similarity)	COG0858
V1035429	K	regulator Fur family	COG0735
V1064524	H	thiamine	COG1564
V1448075	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1448542	S	alpha beta	COG1073
V1469292	H	Nicotinate phosphoribosyltransferase	COG1488
V1211165	S	NA	120ST
V1364113	S	Inherit from NOG: Histidine triad protein	11G35
V1381946	J	Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate	COG0617
V1596765	S	NA	11NI8
V1755687	E	ABC transporter	COG0834
V1034838	S	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA (By similarity)	COG0220
V1035374	M	Lyzozyme M1 (1,4-beta-N-acetylmuramidase)	COG3757
V1035487	G	Dihydroxyacetone kinase	COG2376
V1035568	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1057799	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1444272	K	Transcriptional	COG3933
V1886151	L	recombination factor protein RarA	COG2256
V1886332	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1886555	F	formyltetrahydrofolate synthetase	COG2759
V1034800	E	amino acid	COG1113
V1035369	S	SAM-dependent methyltransferase	0YNVR
V1035399	S	NA	0ZMEB
V1043570	S	NA	0YBPX
V1064993	O	feS assembly ATPase SufC	COG0396
V1093793	G	PTS system glucitol sorbitol-specific	1253B
V1101784	S	Lpxtg-motif cell wall anchor domain protein	0Y44U
V1510181	S	NA	11QC5
V1033725	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1034769	P	ABC, transporter	COG1108
V1035182	K	Transcriptional regulator	0XUC3
V1136097	G	PTS System	COG2190
V1499175	V	type I restriction-modification system	COG0732
V1143435	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0588
V1294297	L	helicase	COG1204
V1463563	F	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA (By similarity)	COG0319
V1581352	K	Transcriptional regulator	COG1609
V1046765	P	ABC transporter	COG1122
V1064554	S	NA	12A0K
V1136547	E	ABC transporter	COG3839
V1324445	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1417001	C	Key enzyme in the regulation of glycerol uptake and metabolism (By similarity)	COG0554
V1554311	S	pathogenesis	0XR1H
V1211268	P	CBS domain protein	COG1253
V1520257	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP) (By similarity)	COG0284
V1580989	J	Hemolysin A	COG1189
V1035214	P	putrescine abc transporter	COG1177
V1448368	E	ABC transporter	COG0747
V1885948	K	Peptidase S24-like protein	COG2932
V1886597	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1000314	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG1508
V1221634	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1034659	F	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis (By similarity)	COG0503
V1035070	K	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves (By similarity)	COG1386
V1101812	F	UPF0207 protein	COG1896
V1144029	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state (By similarity)	COG2344
V1600196	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1034646	G	Phosphotransferase system, EIIC 	COG1455
V1035342	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1035512	K	TRANSCRIPTIONal	COG1316
V1213492	E	decarboxylase	COG1982
V1301202	P	Abc transporter, ATP-binding protein	COG1122
V1376641	S	toxin-antitoxin system, antitoxin component, ribbon-helix-helix	11U5W
V1806746	J	50S ribosomal protein L33	COG0267
V1144195	E	Cysteine desulfurase	COG0520
V1432288	S	MgtC family	COG1285
V1448273	V	Type III	COG3587
V1553875	S	NA	18D0T@proNOG
V1879879	K	Effects nucleoid occlusion by binding relatively nonspecifically to DNA and preventing the assembly of the division machinery in the vicinity of the nucleoid, especially under conditions that disturb the cell cycle. It helps to coordinate cell division and chromosome segregation by preventing the formation of the Z ring through the nucleoid, which would cause chromosome breakage (By similarity)	COG1475
V1889331	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1033733	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity)	COG0740
V1034915	T	Histidine kinase	COG4585
V1035231	V	aminoglycoside N(3)-acetyltransferase	COG2746
V1065006	E	aminopeptidase c	COG3579
V1239723	S	methionine sulfoxide reductase A	0YJ5R
V1240040	S	NA	127RR
V1599213	P	magnesium-translocating p-type atpase	COG0474
V1890853	G	Pyruvate kinase	COG3848
V1199419	L	Topoisomerase	COG0550
V1238915	G	PTS system fructose IIA component	COG2893
V1329205	P	periplasmic solute binding protein	COG0803
V1000562	K	Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits (By similarity)	COG1758
V1033483	E	Dipeptidase	COG4690
V1035386	L	Adenine-specific	COG0827
V1430481	V	Part of the ABC transporter complex LolCDE involved in the translocation of mature outer membrane-directed lipoproteins, from the inner membrane to the periplasmic chaperone, LolA. Responsible for the formation of the LolA-lipoprotein complex in an ATP-dependent manner (By similarity)	COG1136
V1442461	S	Metal Dependent Phosphohydrolase	COG1418
V1595248	K	HTH_XRE	COG1974
V1211454	J	Removes the N-terminal methionine from nascent proteins (By similarity)	COG0024
V1301980	I	Acyl-transferase	COG0204
V1511772	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1799334	O	Metallo-Beta-Lactamase	COG0595
V1886505	O	PPIases accelerate the folding of proteins	COG0652
V1890126	P	ABC transporter	COG0395
V1000467	G	Glycosyl hydrolase family 1	COG2723
V1136561	P	phosphonate abc transporter	COG3638
V1492923	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1511017	P	DNA protection during starvation protein	COG0783
V1580937	T	Histidine kinase	0XNMH
V1891406	J	RNA methyltransferase TrmH family group 3	COG0566
V1034974	G	Major Facilitator	COG0477
V1609487	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1034734	S	NA	11VH8
V1064645	V	Part of the ABC transporter complex MacAB involved in macrolide export. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation (By similarity)	COG1136
V1101670	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1197333	G	Major Facilitator	COG0477
V1328367	S	Sex pheromone	COG4851
V1101835	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1389804	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1577379	T	UPF0237 protein	COG3830
V1593025	S	pathogenesis	0XR1H
V1605662	K	transcriptional regulatory protein	COG0217
V1891376	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity)	COG0740
V1899775	S	NA	11NI8
V1032419	H	Metal Dependent Phosphohydrolase	COG1713
V1045462	S	ABC transporter (Permease)	COG1079
V1600193	L	dna polymerase I	COG0749
V1136464	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	COG0256
V1829438	S	(ABC) transporter	COG0488
V1203623	K	DeoRC	COG1349
V1469276	S	Membrane	COG2966
V1035329	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1143668	S	UPF0342 protein	COG3679
V1209782	L	Transposase	COG2801
V1340013	J	lysyL-tRNA synthetase	COG1190
V1886074	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state (By similarity)	COG2344
V1064866	S	gatB Yqey	COG1610
V1199418	M	Cell wall formation (By similarity)	COG0773
V1415806	S	NA	0YZ82
V1064573	M	polysaccharide biosynthesis protein	COG2244
V1064636	C	Nitroreductase	COG0778
V1155989	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1440189	S	Domain of unknown function (DUF1837)	100DA
V1592742	E	Cysteine desulfurase	COG0520
V1614109	P	transporter	COG0598
V1000183	S	ABC transporter	COG2984
V1035037	K	Transcriptional regulator	COG1959
V1483514	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1000925	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	COG0653
V1032713	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1101629	T	response regulator	COG0745
V1296228	L	DNA topoisomerase IV, subunit A	COG0188
V1362337	S	NA	11GVV
V1852148	L	Methyltransferase	COG4123
V1889489	Q	Multicopper oxidase	COG2132
V1889672	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln) (By similarity)	COG0154
V1890947	L	Transposase	COG3328
V1481284	V	ABC transporter	COG1132
V1880211	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	COG0256
V1000131	H	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis (By similarity)	COG0262
V1035072	S	reductase	121UC
V1340033	T	serine threonine protein kinase	COG2815
V1518467	D	cell division protein FtsK	COG1674
V1580815	P	transporter	COG0471
V1755662	E, G	Transporter	COG0697
V1899829	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB (By similarity)	COG0632
V1341012	S	dinuclear metal center protein, YbgI family	COG0327
V1341143	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA (By similarity)	COG0416
V1464185	G	1-phosphofructokinase	COG1105
V1576500	S	NA	11HGD
V1581102	S	UPF0297 protein	COG4472
V1891062	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1899658	D	cell division protein FtsK	COG1674
V1059031	G	Phosphoglycerate kinase	COG0126
V1203453	M	Glyco_25	COG3757
V1209727	T	protein tyrosine serine phosphatase	COG2365
V1211238	K	Transcription elongation factor NusA	COG0195
V1296906	E	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	COG3842
V1339618	G	glycoside hydrolase family 4	COG1486
V1364639	G	Glycogen debranching enzyme	COG1523
V1829406	G	Major Facilitator superfamily	0ZW4V
V1034959	G	Major Facilitator	0ZVV9
V1035486	G	Dihydroxyacetone kinase	COG3412
V1136233	G	GlcNAc 6-P deacetylase	COG1820
V1162626	L	Integrase catalytic subunit	0XPD4
V1890948	L	Transposase	COG3328
V1034667	L	Nudix family	COG0494
V1209747	J	pseudouridine synthase	COG0564
V1403504	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1136615	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1144203	F	aspartate transcarbamylase	COG0540
V1423297	E	amino acid	COG1113
V1547318	K	(GntR family) (Transcriptional regulator	COG2188
V1610168	J	phenylalanyl-tRNA synthetase (alpha subunit)	COG0016
V1000302	P	ABC transporter, permease	COG2011
V1034971	S	MarR family Transcriptional regulator	COG3189
V1449531	F	cytidine deoxycytidylate deaminase	COG0295
V1064929	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1136348	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide the precursor of murein (By similarity)	COG0770
V1399887	S	SAM-dependent methyltransferase	COG2384
V1886408	S	Metal Dependent Phosphohydrolase	COG1418
V1035078	C	SUF system FeS assembly protein, NifU family	COG0822
V1458778	L	adenine specific DNA methylase	COG2189
V1491797	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1608713	G	Glycosyl hydrolase family 1	COG2723
V1074069	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1257366	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	COG0035
V1398674	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1886169	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1102713	S	DNA-binding protein	COG3943
V1199415	V	abc transporter atp-binding protein	COG1131
V1340378	O	peptidase, M16	COG0612
V1000359	J	50s ribosomal protein l31 type b	COG0254
V1033828	S	integral membrane protein	0XS1S
V1034935	L	DNA repair protein (RadC	COG2003
V1755640	S	Could be involved in insertion of integral membrane proteins into the membrane (By similarity)	COG0759
V1829418	C	Fumarate reduCtase	COG1053
V1886560	S	Lpxtg-motif cell wall anchor domain protein	0Y44U
V1035493	H	pantothenic acid kinase	COG1072
V1136300	F	deoxynucleoside kinase	COG1428
V1136423	C	Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	COG0355
V1464284	G	Aldolase	COG3684
V1607587	S	Membrane	COG4485
V1034637	S	Protein of unknown function (DUF2974)	0XSVF
V1158916	H	S-adenosyl-L-homocysteine hydrolase	COG0499
V1383154	M	Cell wall formation (By similarity)	COG1181
V1434329	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity)	COG0806
V1493218	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1614064	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1041386	S	NA	101UU
V1143782	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1169288	O	PPIases accelerate the folding of proteins	COG0652
V1197287	E	Cysteine desulfurase	COG0520
V1469364	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	COG0030
V1609511	K	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)	COG0557
V1829434	T	Histidine kinase	0XNMH
V1209723	O	Matrixin	COG5549
V1341617	S	NA	0Z3EH
V1463121	J	Hydrolyzes D-tyrosyl-tRNA(Tyr) into D-tyrosine and free tRNA(Tyr). Could be a defense mechanism against a harmful effect of D-tyrosine (By similarity)	COG1490
V1515481	P	cadmium resistance	COG4300
V1891055	L	DNA replication protein DnaD	COG3935
V1100623	O	Metallo-Beta-Lactamase	COG0595
V1136050	J	30S ribosomal protein S9	COG0103
V1879946	F	Catalyzes the conversion of dihydroorotate to orotate (By similarity)	COG0167
V1000809	S	protein family UPF0079, ATPase	COG0802
V1327813	S	MgtC family	COG1285
V1883031	P	Na H antiporter	COG0569
V1064958	I	mevalonate kinase	COG1577
V1144307	S	dinuclear metal center protein, YbgI family	COG0327
V1164623	S	Abortive infection protein AbiGII	0XQHH
V1423324	S	pathogenesis	0XR1H
V1481280	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1599345	E	aminopeptidase c	COG3579
V1899812	S	domain protein	COG1235
V1035101	S	Involved in correct processing of both the 5' and 3' ends of 23S rRNA precursor. Processes 30S rRNA precursor transcript even in absence of ribonuclease 3 (Rnc)	COG1939
V1035485	T	domain protein	COG3480
V1203285	G	PTS System	COG3715
V1035043	E	L-serine dehydratase, iron-sulfur-dependent, beta subunit	COG1760
V1045530	L	dna polymerase iii	COG0847
V1136244	S	Filamentation induced by cAMP protein fic	11MJJ
V1390111	L	Single-stranded-DNA-specific exonuclease (RecJ)	COG0608
V1000726	T	response regulator	COG0745
V1033838	G	PTS System	COG1445
V1035644	F	uridine monophosphokinase	COG0572
V1137443	P	binding-protein-dependent transport systems inner membrane Component	COG1175
V1203703	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons (By similarity)	COG1420
V1204228	L	recombinase (Phage integrase family)	COG0582
V1608737	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1034770	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion (By similarity)	COG0363
V1035488	G	Dihydroxyacetone kinase	COG2376
V1469363	H	Nicotinate phosphoribosyltransferase	COG1488
V1481395	S	NA	11NI8
V1581241	D	cell division protein	COG0772
V1884678	M	Cell wall formation (By similarity)	COG0773
V1888159	J	gtp-binding protein	COG0012
V1000520	J	acetyltransferase, (GNAT) family	COG1670
V1101088	S	radical SAM domain protein	COG0641
V1469403	P	cadmium resistance	COG4300
V1886567	S	Might take part in the signal recognition particle (SRP) pathway. This is inferred from the conservation of its genetic proximity to ftsY ffh. May be a regulatory protein (By similarity)	COG2739
V1157421	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)	COG0261
V1448344	O	Metallo-Beta-Lactamase	COG0595
V1576385	H	5-formyltetrahydrofolate cyclo-ligase	COG0212
V1885193	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1899778	M	glycosyl transferase group 1	11STI
V1001309	G	glycoside hydrolase family 4	COG1486
V1007414	S	NA	0Y0KX
V1358701	J	s4 domain protein	COG1188
V1517987	G	Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration (By similarity)	COG0063
V1521086	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1000849	V	Part of the ABC transporter complex LolCDE involved in the translocation of mature outer membrane-directed lipoproteins, from the inner membrane to the periplasmic chaperone, LolA. Responsible for the formation of the LolA-lipoprotein complex in an ATP-dependent manner (By similarity)	COG1136
V1007413	L	crispr-associated protein	0XPA1
V1064536	S	Lipase (class 3)	0ZJUJ
V1203492	M	isomerase	COG2222
V1340947	E	aminopeptidase c	COG3579
V1580840	E, P	ABC transporter	COG0444
V1605733	L	helicase	COG1061
V1034623	M	(sortase) family	COG3764
V1136065	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase (By similarity)	COG0231
V1136234	G	PTS System	COG3444
V1337573	S	Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex. Cholesterol may be required for binding to host membranes, membrane insertion and pore formation. Can be reversibly inactivated by oxidation	0XQPX
V1382132	G	6-phosphogluconolactonase (EC 3.1.1.31)	COG2706
V1880081	J	Catalyzes the transfer of a dimethylallyl group onto the adenine at position 37 in tRNAs that read codons beginning with uridine, leading to the formation of N6-(dimethylallyl)adenosine (i(6)A) (By similarity)	COG0324
V1885127	P	phosphonate ABC transporter, periplasmic phosphonate-binding protein	COG3221
V1887251	M	UTP-glucose-1-phosphate uridylyltransferase	COG1210
V1000186	P	Cobalt transport protein	COG0619
V1000826	S	Membrane	COG4720
V1295714	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	COG0178
V1580926	L	transcriptioN-repair coupling factor	COG1197
V1599138	T	serine threonine protein kinase	COG2815
V1035456	V	ABC transporter	COG1132
V1136237	F	UPF0207 protein	COG1896
V1203356	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	COG0112
V1302110	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	COG0516
V1364349	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1485200	L	crispr-associated protein	11JEJ
V1829393	H, I	holo-ACP synthase CitX	COG3697
