Gene	KEGG_orthology_number	Annotation
V1923029	K03696	dvvi:GSVIVP00018029001  GSVIVT00018029001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1006060	K01451	dpop:590477  eugene3.31680002; .; K01451 hippurate hydrolase [EC:3.5.1.32]
V1006802	K00605	dvvi:GSVIVP00010970001  GSVIVT00010970001; assembled CDS; K00605 aminomethyltransferase [EC:2.1.2.10]
V1009212	K03696	dvvi:GSVIVP00018029001  GSVIVT00018029001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1009329	K00927	dvvi:GSVIVP00035677001  GSVIVT00035677001; assembled CDS; K00927 phosphoglycerate kinase [EC:2.7.2.3]
V1009616	K02902	dpch:3376  fgenesh1_pg.C_scaffold_4000635; .;  
V1010125	K11934	ypz:YPZ3_2148  ompX; outer membrane protein X; K11934 outer membrane protein X
V1010290	K00873	dvvi:GSVIVP00033621001  GSVIVT00033621001; assembled CDS; K00873 pyruvate kinase [EC:2.7.1.40]
V1012353	K00088	dvvi:GSVIVP00002094001  GSVIVT00002094001; assembled CDS; K00088 IMP dehydrogenase [EC:1.1.1.205]
V1012964	K08659	tde:TDE2584  dipeptidase; K08659 dipeptidase [EC:3.4.-.-]
V1015190	K04079	dvvi:GSVIVP00004280001  GSVIVT00004280001; assembled CDS; K04079 molecular chaperone HtpG
V1015569	K01451	dpop:590477  eugene3.31680002; .; K01451 hippurate hydrolase [EC:3.5.1.32]
V1032000	K02004	zpr:ZPR_4640  ABC transporter permease; K02004
V1032255	K01256	dtni:9713  ;  
V1032809	K02892	dvvi:GSVIVP00036160001  GSVIVT00036160001; assembled CDS; K02892 large subunit ribosomal protein L23
V1033050	K01910	yep:YE105_C1628  [citrate [pro-3s]-lyase] ligase; K01910 [citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]
V1033126	K02044	ypz:YPZ3_1090  putative substrate-binding periplasmic transport protein; K02044 phosphonate transport system substrate-binding protein
V1033217	K02356	dvvi:GSVIVP00037495001  GSVIVT00037495001; assembled CDS; K02356 elongation factor EF-P
V1033426	K02796	ypz:YPZ3_1962  PTS system, mannose-specific IID component; K02796 PTS system, mannose-specific IID component
V1033707	K01639	dtni:12651  ;  
V1033715	K02032	ddpu:66764  e_gw1.461.15.1; .;  
V1036527	K00927	dvvi:GSVIVP00035677001  GSVIVT00035677001; assembled CDS; K00927 phosphoglycerate kinase [EC:2.7.2.3]
V1036795	K07183	xop:PXO_01489  histidine kinase/response regulator hybrid protein; K07183 response regulator NasT
V1038263	K11533	dani:AN7855  Uncharacterized ORF;  
V1042754	K00003	dvvi:GSVIVP00032075001  GSVIVT00032075001; assembled CDS; K00003 homoserine dehydrogenase [EC:1.1.1.3]; K00928 aspartate kinase [EC:2.7.2.4]
V1043901	K02950	dtni:8593  ;  
V1048545	K03364	dvvi:GSVIVP00018459001  GSVIVT00018459001; assembled CDS; K03364 cell division cycle 20-like protein 1, cofactor of APC complex
V1048672	K08659	tde:TDE2584  dipeptidase; K08659 dipeptidase [EC:3.4.-.-]
V1048708	K00845	zpr:ZPR_4378  ROK family member transcriptional repressor; K00845 glucokinase [EC:2.7.1.2]
V1048927	K02051	dsmi:23240  ;  
V1050139	K00764	dvvi:GSVIVP00035979001  GSVIVT00035979001; assembled CDS; K00764 amidophosphoribosyltransferase [EC:2.4.2.14]
V1051704	K01777	dtni:23082  ;  
V1051879	K04759	zpr:ZPR_0245  ferrous iron transport protein B; K04759 ferrous iron transport protein B
V1052408	K07478	dvvi:GSVIVP00037524001  GSVIVT00037524001; assembled CDS; K07478 putative ATPase
V1053273	K02518	dvvi:GSVIVP00013226001  GSVIVT00013226001; assembled CDS; K02518 translation initiation factor IF-1
V1053470	K02006	dpop:597142  eugene3.00880092; .
V1054587	K01251	dvvi:GSVIVP00031656001  GSVIVT00031656001; assembled CDS; K01251 adenosylhomocysteinase [EC:3.3.1.1]
V1068364	K04567	dvvi:GSVIVP00024821001  GSVIVT00024821001; assembled CDS; K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]
V1069624	K08659	tde:TDE2584  dipeptidase; K08659 dipeptidase [EC:3.4.-.-]
V1069922	K03685	dtni:16530  ;  
V1072291	K01867	dvvi:GSVIVP00032095001  GSVIVT00032095001; assembled CDS; K01867 tryptophanyl-tRNA synthetase [EC:6.1.1.2]
V1072616	K07056	dvvi:GSVIVP00014544001  GSVIVT00014544001; assembled CDS; K07056 
V1073145	K07793	vvy:VV1522  hypothetical protein; K07793 putative tricarboxylic transport membrane protein
V1073415	K02109	dpop:285105  gw1.3408.1.1; .; K02109 F-type H+-transporting ATPase subunit b [EC:3.6.3.14]
V1074063	K03799	dlja:1139  chr5.CM0071.200.nd; .;  
V1080285	K01624	dtps:35048  e_gw1.6.315.1; .; K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
V1080722	K02890	dpop:285141  gw1.3415.10.1; .; K02890 large subunit ribosomal protein L22
V1081402	K03665	dvvi:GSVIVP00014548001  GSVIVT00014548001; assembled CDS; K03665 GTP-binding protein HflX
V1083995	K02004	zpr:ZPR_4640  ABC transporter permease; K02004
V1084698	K10670	ttm:Tthe_0648  selenoprotein B, glycine/betaine/sarcosine/D-proline reductase family; K10670 glycine reductase [EC:1.21.4.2]
V1086604	K02003	dpop:271985  gw1.14874.4.1; .; K02003 
V1087033	K08070	dvvi:GSVIVP00034740001  GSVIVT00034740001; assembled CDS; K08070 2-alkenal reductase [EC:1.3.1.74]
V1087881	K02916	zmo:ZMO1516  rpmI; 50S ribosomal protein L35; K02916 large subunit ribosomal protein L35
V1098971	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1099520	K01361	tpd:Teth39_0143  hypothetical protein; K01361 lactocepin [EC:3.4.21.96]
V1103847	K08316	zmo:ZMO0575  methyltransferase; K08316 ribosomal RNA small subunit methyltransferase D [EC:2.1.1.171]
V1104218	K05343	xop:PXO_03668  alpha-amylase; K05343 maltose alpha-D-glucosyltransferase [EC:5.4.99.16]
V1109959	K03153	xce:Xcel_1456  glycine oxidase ThiO; K03153 glycine oxidase [EC:1.4.3.19]
V1115173	K07114	zpr:ZPR_0319  von Willebrand factor (vWA) type A domain-containing protein; K07114 uncharacterized protein
V1119722	K02952	dvvi:GSVIVP00015322001  GSVIVT00015322001; assembled CDS; K02952 small subunit ribosomal protein S13
V1120464	K02956	dvvi:GSVIVP00035568001  GSVIVT00035568001; assembled CDS; K02956 small subunit ribosomal protein S15
V1121144	K01887	dvvi:GSVIVP00016648001  GSVIVT00016648001; assembled CDS; K01887 arginyl-tRNA synthetase [EC:6.1.1.19]
V1126758	K00962	dvvi:GSVIVP00020698001  GSVIVT00020698001; assembled CDS; K00962 polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
V1155434	K02759	ypz:YPZ3_2364  celC; PTS system, cellobiose-specific IIA component; K02759 PTS system, cellobiose-specific IIA component [EC:2.7.1.69]
V1160352	K03527	dvvi:GSVIVP00036436001  GSVIVT00036436001; assembled CDS; K03527 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]
V1172148	K03387	xop:PXO_04590  alkyl hydroperoxide reductase subunit F; K03387 alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]
V1172196	K00130	dvvi:GSVIVP00020859001  GSVIVT00020859001; assembled CDS; K00130 betaine-aldehyde dehydrogenase [EC:1.2.1.8]
V1175128	K00128	dvvi:GSVIVP00028844001  GSVIVT00028844001; assembled CDS; K00128 aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
V1175186	K01945	dvvi:GSVIVP00000242001  GSVIVT00000242001; assembled CDS; K01945 phosphoribosylamine--glycine ligase [EC:6.3.4.13]
V1175419	K03893	dapi:ACYPI002432-PA  LOC100161190; PREDICTED: similar to Arsenical pump membrane protein, partial;  
V1178374	K02887	dvvi:GSVIVP00035602001  GSVIVT00035602001; assembled CDS; K02887 large subunit ribosomal protein L20
V1183252	K02355	dvvi:GSVIVP00019173001  GSVIVT00019173001; assembled CDS; K02355 elongation factor EF-G [EC:3.6.5.3]
V1197798	K00789	dvvi:GSVIVP00028192001  GSVIVT00028192001; assembled CDS; K00789 S-adenosylmethionine synthetase [EC:2.5.1.6]
V1199663	K02029	ypz:YPZ3_3524  ABC transporter permease; K02029 polar amino acid transport system permease protein
V1203540	K00936	dvvi:GSVIVP00028044001  GSVIVT00028044001; assembled CDS; K00936 
V1214037	K08987	zpr:ZPR_3581  hypothetical protein; K08987 putative membrane protein
V1216085	K00526	dvvi:GSVIVP00019890001  GSVIVT00019890001; assembled CDS; K10808 ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
V1220349	K00282	dota:Ot10g03300  GCSP_FLAAN Glycine dehydrogenase [decarboxylating], mitochondrial precursor (Glycine decarboxylase) (ISS);  
V1222628	K01990	dtni:18699  ;  
V1239671	K09760	dapi:ACYPI20016-PA  GLEAN_00016; .;  
V1243215	K01270	zpr:ZPR_1684  aminoacyl-histidine dipeptidase; K01270 aminoacylhistidine dipeptidase [EC:3.4.13.3]
V1265357	K00849	dvvi:GSVIVP00033170001  GSVIVT00033170001; assembled CDS; K00849 galactokinase [EC:2.7.1.6]
V1267507	K06147	dtni:8809  ;  
V1279922	K01875	dvvi:GSVIVP00033603001  GSVIVT00033603001; assembled CDS; K01875 seryl-tRNA synthetase [EC:6.1.1.11]
V1280854	K02470	dvvi:GSVIVP00000640001  GSVIVT00000640001; assembled CDS; K02470 DNA gyrase subunit B [EC:5.99.1.3]
V1282518	K03527	dvvi:GSVIVP00036436001  GSVIVT00036436001; assembled CDS; K03527 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]
V1291477	K01867	dvvi:GSVIVP00032095001  GSVIVT00032095001; assembled CDS; K01867 tryptophanyl-tRNA synthetase [EC:6.1.1.2]
V1296112	K06207	dvvi:GSVIVP00025567001  GSVIVT00025567001; assembled CDS; K06207 GTP-binding protein
V1298069	K02026	ypz:YPZ3_3065  sugar transport system, permease protein; K02026 multiple sugar transport system permease protein
V1298818	K01153	zpr:ZPR_4672  HsdR; K01153 type I restriction enzyme, R subunit [EC:3.1.21.3]
V1302491	K09384	dsrd:21933  ;  
V1322001	K03046	dvvi:GSVIVP00034404001  GSVIVT00034404001; assembled CDS; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
V1329305	K06997	dvvi:GSVIVP00027282001  GSVIVT00027282001; assembled CDS; K06997 
V1330028	K00625	dola:16620  ENSORLG00000013267; .;  
V1330052	K03043	dvvi:GSVIVP00013217001  GSVIVT00013217001; assembled CDS; K03043 DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
V1333235	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1337300	K09687	dtni:6649  ;  
V1337416	K00806	dvvi:GSVIVP00024111001  GSVIVT00024111001; assembled CDS; K00806 undecaprenyl pyrophosphate synthetase [EC:2.5.1.31]
V1348135	K03340	vpr:Vpar_0329  diaminopimelate dehydrogenase; K03340 diaminopimelate dehydrogenase [EC:1.4.1.16]
V1355532	K00951	dtni:34759  ;  
V1358318	K03686	dvvi:GSVIVP00008854001  GSVIVT00008854001; assembled CDS; K03686 molecular chaperone DnaJ
V1364447	K04069	zmo:ZMO1569  pyruvate formate-lyase activating enzyme (EC:1.97.1.4); K04069 pyruvate formate lyase activating enzyme [EC:1.97.1.4]
V1365073	K02112	dtni:24822  ;  
V1365499	K06958	zmo:ZMO1325  hypothetical protein; K06958 UPF0042 nucleotide-binding protein
V1365827	K03695	dvvi:GSVIVP00037940001  GSVIVT00037940001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1368311	K03218	ddpu:315299  NCBI_GNO_1400004; .;  
V1368521	K00763	dvvi:GSVIVP00019510001  GSVIVT00019510001; assembled CDS
V1368896	K02479	xcv:XCV2187  two-component system LuxR family regulatory protein; K02479 two-component system, NarL family, response regulator
V1369625	K01940	dvvi:GSVIVP00017913001  GSVIVT00017913001; assembled CDS; K01940 argininosuccinate synthase [EC:6.3.4.5]
V1369705	K03733	zpr:ZPR_1154  tyrosine recombinase XerC; K03733 integrase/recombinase XerC
V1370470	K01951	dvvi:GSVIVP00000429001  GSVIVT00000429001; assembled CDS; K01951 GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
V1371914	K03798	dvvi:GSVIVP00024154001  GSVIVT00024154001; assembled CDS; K03798 cell division protease FtsH [EC:3.4.24.-]
V1374538	K03832	zpr:ZPR_0593  TonB family protein; K03832 periplasmic protein TonB
V1376483	K02906	dvvi:GSVIVP00023012001  GSVIVT00023012001; assembled CDS; K02906 large subunit ribosomal protein L3
V1376594	K00937	dpop:582140  eugene3.135950002; .; K00937 polyphosphate kinase [EC:2.7.4.1]
V1383924	K01990	dtni:18699  ;  
V1384669	K02025	ypz:YPZ3_3066  sugar transport system, permease protein; K02025 multiple sugar transport system permease protein
V1385998	K03789	dlja:5489  chr2.CM0249.210.nd; /partial;  
V1396386	K02355	dvvi:GSVIVP00019173001  GSVIVT00019173001; assembled CDS; K02355 elongation factor EF-G [EC:3.6.5.3]
V1398160	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1400299	K00262	dvvi:GSVIVP00034207001  GSVIVT00034207001; assembled CDS; K00262 glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
V1402352	K07133	xne:XNC1_0021  ATPase; K07133
V1409573	K02886	dvvi:GSVIVP00013198001  GSVIVT00013198001; assembled CDS; K02886 large subunit ribosomal protein L2
V1424786	K00975	dvvi:GSVIVP00036349001  GSVIVT00036349001; assembled CDS
V1426327	K00937	dpop:582140  eugene3.135950002; .; K00937 polyphosphate kinase [EC:2.7.4.1]
V1427567	K03424	dvvi:GSVIVP00003532001  GSVIVT00003532001; assembled CDS; K03424 TatD DNase family protein [EC:3.1.21.-]
V1440639	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1445274	K02933	dvvi:GSVIVP00026031001  GSVIVT00026031001; assembled CDS; K02933 large subunit ribosomal protein L6
V1459976	K00359	dvvi:GSVIVP00026262001  GSVIVT00026262001; assembled CDS; K00359 NADH oxidase [EC:1.6.-.-]
V1465979	K06173	dvvi:GSVIVP00035388001  GSVIVT00035388001; assembled CDS; K06173 tRNA pseudouridine synthase A [EC:5.4.99.12]
V1466453	K03387	xop:PXO_04590  alkyl hydroperoxide reductase subunit F; K03387 alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]
V1472166	K01624	dtps:35048  e_gw1.6.315.1; .; K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
V1481324	K02434	dvvi:GSVIVP00020369001  GSVIVT00020369001; assembled CDS; K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
V1482487	K01447	zpr:ZPR_4700  N-acetylmuramoyl-L-alanine amidase; K01447 N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
V1487545	K02434	dvvi:GSVIVP00020369001  GSVIVT00020369001; assembled CDS; K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
V1491714	K02945	dvvi:GSVIVP00033192001  GSVIVT00033192001; assembled CDS; K02945 small subunit ribosomal protein S1
V1495694	K00656	dtps:38760  e_gw1.22.16.1; .; K00656 formate C-acetyltransferase [EC:2.3.1.54]
V1500026	K00599	dvvi:GSVIVP00037837001  GSVIVT00037837001; assembled CDS; K00599 
V1501295	K02188	yep:YE105_C1563  cobalt-precorrin-6A synthase; K02188 cobalamin biosynthesis protein CbiD
V1524090	K03296	dlja:26927  LjSGA_146085.1; /partial;  
V1541135	K01187	dvvi:GSVIVP00035203001  GSVIVT00035203001; assembled CDS; K01187 alpha-glucosidase [EC:3.2.1.20]
V1550038	K00147	dvvi:GSVIVP00018407001  GSVIVT00018407001; assembled CDS; K00147 glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]; K00931 glutamate 5-kinase [EC:2.7.2.11]
V1554498	K01938	dvvi:GSVIVP00024726001  GSVIVT00024726001; assembled CDS; K00288 methylenetetrahydrofolate dehydrogenase (NADP+) [EC:1.5.1.5]; K01491 methenyltetrahydrofolate cyclohydrolase [EC:3.5.4.9]; K01938 formate--tetrahydrofolate ligase [EC:6.3.4.3]
V1562521	K07012	zpr:ZPR_1529  CRISPR-associated helicase Cas3; K07012
V1569397	K00925	dpop:589796  eugene3.29900002; .; K00925 acetate kinase [EC:2.7.2.1]
V1578554	K03527	dvvi:GSVIVP00036436001  GSVIVT00036436001; assembled CDS; K03527 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]
V1580152	K00925	dpop:589796  eugene3.29900002; .; K00925 acetate kinase [EC:2.7.2.1]
V1585153	K07272	sub:SUB0700  rhamnan synthesis protein F family protein; K07272 rhamnosyltransferase [EC:2.4.1.-]
V1585296	K12410	dtni:23154  ;  
V1585309	K02108	dvvi:GSVIVP00013243001  GSVIVT00013243001; assembled CDS; K02108 F-type H+-transporting ATPase subunit a [EC:3.6.3.14]
V1587111	K06346	xce:Xcel_3375  single-stranded nucleic acid binding R3H domain-containing protein; K06346 spoIIIJ-associated protein
V1588597	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1590444	K02006	dpop:597142  eugene3.00880092; .
V1597147	K02810	yep:YE105_C0564  PTSsystem, sucrose-specific IIBC component; K02809 PTS system, sucrose-specific IIB component [EC:2.7.1.69]; K02810 PTS system, sucrose-specific IIC component
V1597320	K03976	wvi:Weevi_1900  YbaK/EbsC protein; K03976 putative transcription regulator
V1600642	K01779	zmo:ZMO1158  aspartate racemase; K01779 aspartate racemase [EC:5.1.1.13]
V1604229	K03168	dota:Ot06g02420  HMG box-containing protein (ISS);  
V1604349	K02006	dpop:597142  eugene3.00880092; .
V1606136	K01467	dani:AN12021  Uncharacterized ORF;  
V1606561	K01259	dvvi:GSVIVP00038542001  GSVIVT00038542001; assembled CDS; K01259 proline iminopeptidase [EC:3.4.11.5]
V1618630	K01872	dvvi:GSVIVP00013953001  GSVIVT00013953001; assembled CDS; K01872 alanyl-tRNA synthetase [EC:6.1.1.7]
V1701281	K00656	dtps:38760  e_gw1.22.16.1; .; K00656 formate C-acetyltransferase [EC:2.3.1.54]
V1724022	K09015	dvvi:GSVIVP00015786001  GSVIVT00015786001; assembled CDS
V1764131	K01937	dvvi:GSVIVP00028076001  GSVIVT00028076001; assembled CDS; K01937 CTP synthase [EC:6.3.4.2]
V1856837	K01362	dvvi:GSVIVP00028325001  GSVIVT00028325001; assembled CDS
V1006799	K00382	dvvi:GSVIVP00033119001  GSVIVT00033119001; assembled CDS; K00382 dihydrolipoamide dehydrogenase [EC:1.8.1.4]
V1006962	K02499	vpr:Vpar_1360  MazG family protein; K02499 tetrapyrrole methylase family protein / MazG family protein
V1007218	K02470	dvvi:GSVIVP00000640001  GSVIVT00000640001; assembled CDS; K02470 DNA gyrase subunit B [EC:5.99.1.3]
V1010258	K07568	zpr:ZPR_3516  S-adenosylmethionine:tRNA ribosyltransferase-isomerase; K07568 S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:5.-.-.-]
V1010438	K00351	zpr:ZPR_0953  Na(+)-translocating NADH-quinone reductase subunit F; K00351 Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:1.6.5.-]
V1014654	K01077	dtps:261067  thaps1_ua_kg.chr_1000327; .; K01077 alkaline phosphatase [EC:3.1.3.1]
V1015652	K01243	ypz:YPZ3_2981  mtn; 5-methylthioadenosine/S-adenosylhomocysteine nucleosidase; K01243 S-adenosylhomocysteine/5'-methylthioadenosine nucleosidase [EC:3.2.2.9]
V1017440	K09013	dvvi:GSVIVP00002047001  GSVIVT00002047001; assembled CDS; K09013 Fe-S cluster assembly ATP-binding protein
V1032397	K03553	dvvi:GSVIVP00025801001  GSVIVT00025801001; assembled CDS; K03553 recombination protein RecA
V1032941	K01185	ddpu:300287  PASA_GEN_1000108; .;  
V1033213	K13789	dmtr:Medtr5g100210.1  Polyprenyl synthetase chr05_pseudomolecule_IMGAG_V3 40103398-40100868 E EGN_Mt090430 20090702;  
V1038295	K01872	dvvi:GSVIVP00013953001  GSVIVT00013953001; assembled CDS; K01872 alanyl-tRNA synthetase [EC:6.1.1.7]
V1038430	K06901	dvvi:GSVIVP00029413001  GSVIVT00029413001; assembled CDS; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease
V1039856	K03386	dvvi:GSVIVP00021525001  GSVIVT00021525001; assembled CDS; K03386 peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]
V1042441	K02890	dpop:285141  gw1.3415.10.1; .; K02890 large subunit ribosomal protein L22
V1044365	K03980	zmo:ZMO1639  integral membrane protein MviN; K03980 virulence factor
V1044570	K01890	dvvi:GSVIVP00017573001  GSVIVT00017573001; assembled CDS; K01890 phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
V1046158	K03218	ddpu:315299  NCBI_GNO_1400004; .;  
V1046330	K01595	dvvi:GSVIVP00030262001  GSVIVT00030262001; assembled CDS; K01595 phosphoenolpyruvate carboxylase [EC:4.1.1.31]
V1048200	K03718	zpr:ZPR_2719  transcription regulator AsnC; K03718 Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
V1048576	K03797	dvvi:GSVIVP00025542001  GSVIVT00025542001; assembled CDS; K03797 carboxyl-terminal processing protease [EC:3.4.21.102]
V1048824	K11751	dapi:ACYPI006868-PA  LOC100165957; PREDICTED: similar to 5-nucleotidase precursor, partial;  
V1049265	K03640	ddpu:239461  SNAP_00007519; .;  
V1049281	K01711	dvvi:GSVIVP00036807001  GSVIVT00036807001; assembled CDS; K01711 GDPmannose 4,6-dehydratase [EC:4.2.1.47]
V1049298	K01950	dvvi:GSVIVP00006686001  GSVIVT00006686001; assembled CDS; K01950 NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]
V1050483	K09903	dvvi:GSVIVP00034853001  GSVIVT00034853001; assembled CDS; K00947 
V1051262	K00951	dtni:34759  ;  
V1051272	K02836	dvvi:GSVIVP00025035001  GSVIVT00025035001; assembled CDS; K02836 peptide chain release factor RF-2
V1051764	K00705	dvvi:GSVIVP00023316001  GSVIVT00023316001; assembled CDS; K00705 4-alpha-glucanotransferase [EC:2.4.1.25]
V1053544	K04077	dvvi:GSVIVP00034341001  GSVIVT00034341001; assembled CDS
V1055425	K05884	dola:2624  ENSORLG00000002107; .;  
V1058847	K07481	xop:PXO_01751  ISXo1 transposase; K07481 transposase, IS5 family
V1059764	K00554	zpr:ZPR_3602  tRNA (guanine-N(1)-)-methyltransferase; K00554 tRNA (guanine-N1-)-methyltransferase [EC:2.1.1.31]
V1068584	K01810	dvvi:GSVIVP00015125001  GSVIVT00015125001; assembled CDS; K01810 glucose-6-phosphate isomerase [EC:5.3.1.9]
V1069766	K00806	dvvi:GSVIVP00024111001  GSVIVT00024111001; assembled CDS; K00806 undecaprenyl pyrophosphate synthetase [EC:2.5.1.31]
V1072865	K02357	dtps:2892  fgenesh1_pg.C_chr_2000847; .; K02357 elongation factor EF-Ts
V1080726	K02926	dvvi:GSVIVP00024151001  GSVIVT00024151001; assembled CDS; K02926 large subunit ribosomal protein L4
V1082584	K00872	dvvi:GSVIVP00017199001  GSVIVT00017199001; assembled CDS; K00872 homoserine kinase [EC:2.7.1.39]
V1083362	K00873	dvvi:GSVIVP00033621001  GSVIVT00033621001; assembled CDS; K00873 pyruvate kinase [EC:2.7.1.40]
V1084938	K02899	dvvi:GSVIVP00036384001  GSVIVT00036384001; assembled CDS
V1085705	K02030	ypz:YPZ3_3525  putative periplasmic solute-binding protein; K02030 polar amino acid transport system substrate-binding protein
V1085959	K04114	tmz:Tmz1t_2949  benzoyl-CoA reductase, subunit A (EC:1.3.99.15); K04114 benzoyl-CoA reductase subunit [EC:1.3.99.15]
V1087044	K03217	dvvi:GSVIVP00030703001  GSVIVT00030703001; assembled CDS; K03217 preprotein translocase subunit YidC
V1111035	K02014	dlja:7722  chr4.CM0429.240.nc; .;  
V1114959	K01990	dtni:18699  ;  
V1118043	K00951	dtni:34759  ;  
V1118169	K02982	dvvi:GSVIVP00013200001  GSVIVT00013200001; assembled CDS; K02982 small subunit ribosomal protein S3
V1123307	K03695	dvvi:GSVIVP00037940001  GSVIVT00037940001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1144889	K00773	dvvi:GSVIVP00015180001  GSVIVT00015180001; assembled CDS; K00773 queuine tRNA-ribosyltransferase [EC:2.4.2.29]
V1153441	K02867	dvvi:GSVIVP00000483001  GSVIVT00000483001; assembled CDS; K02867 large subunit ribosomal protein L11
V1156715	K03210	zpr:ZPR_0858  YajC family protein; K03210 preprotein translocase subunit YajC
V1157464	K03595	dvvi:GSVIVP00024895001  GSVIVT00024895001; assembled CDS; K03595 GTP-binding protein Era
V1158647	K03977	dtps:32414  e_gw1.2.194.1; .; K03977 GTP-binding protein
V1164544	K02343	dosa:Os05t0529600-01  Os05g0529600; Hypothetical conserved gene.;  
V1170549	K06890	dvvi:GSVIVP00023775001  GSVIVT00023775001; assembled CDS; K06890 
V1171902	K10441	dapi:ACYPI27881-PA  GLEAN_07881; .;  
V1175305	K06972	dvvi:GSVIVP00036566001  GSVIVT00036566001; assembled CDS; K06972 
V1175356	K00003	dvvi:GSVIVP00032075001  GSVIVT00032075001; assembled CDS; K00003 homoserine dehydrogenase [EC:1.1.1.3]; K00928 aspartate kinase [EC:2.7.2.4]
V1182724	K09687	dtni:6649  ;  
V1191193	K01810	dvvi:GSVIVP00015125001  GSVIVT00015125001; assembled CDS; K01810 glucose-6-phosphate isomerase [EC:5.3.1.9]
V1192479	K06997	dvvi:GSVIVP00027282001  GSVIVT00027282001; assembled CDS; K06997 
V1192617	K02864	dvvi:GSVIVP00029480001  GSVIVT00029480001; assembled CDS; K02864 large subunit ribosomal protein L10
V1195417	K01897	dvvi:GSVIVP00036452001  GSVIVT00036452001; assembled CDS; K01897 long-chain acyl-CoA synthetase [EC:6.2.1.3]
V1195707	K09157	vpr:Vpar_1543  hypothetical protein; K09157 hypothetical protein
V1195848	K09118	xce:Xcel_0793  hypothetical protein; K09118 hypothetical protein
V1196673	K02006	dpop:597142  eugene3.00880092; .
V1216709	K02355	dvvi:GSVIVP00019173001  GSVIVT00019173001; assembled CDS; K02355 elongation factor EF-G [EC:3.6.5.3]
V1220368	K02520	dvvi:GSVIVP00017183001  GSVIVT00017183001; assembled CDS; K02520 translation initiation factor IF-3
V1223770	K07402	xcv:XCV3043  putative xanthine dehydrogenase accessory factor XdhC; K07402 xanthine dehydrogenase accessory factor
V1233911	K03531	dvvi:GSVIVP00027244001  GSVIVT00027244001; assembled CDS; K03531 cell division protein FtsZ
V1237431	K00721	dvvi:GSVIVP00015572001  GSVIVT00015572001; assembled CDS; K00721 dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
V1243404	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1249195	K01464	dvvi:GSVIVP00017241001  GSVIVT00017241001; assembled CDS; K01464 dihydropyrimidinase [EC:3.5.2.2]
V1252077	K00882	ypz:YPZ3_1187  fruK; 1-phosphofructokinase; K00882 1-phosphofructokinase [EC:2.7.1.56]
V1255756	K02035	dlja:26036  LjSGA_122921.1; /partial;  
