Gene	KEGG_orthology_number	Annotation
V1012546	K06020	vpe:Varpa_4255  ABC transporter; K06020 sulfate-transporting ATPase [EC:3.6.3.25]
V1139069	K10742	dvvi:GSVIVP00018957001  GSVIVT00018957001; assembled CDS; K10742 DNA replication ATP-dependent helicase Dna2 [EC:3.6.1.-]
V1151763	K07497	dsrd:25030  ;  
V1373888	K01955	dtni:9790  ;  
V1527519	K01867	dvvi:GSVIVP00032095001  GSVIVT00032095001; assembled CDS; K01867 tryptophanyl-tRNA synthetase [EC:6.1.1.2]
V1881293	K04567	dvvi:GSVIVP00024821001  GSVIVT00024821001; assembled CDS; K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]
V1006916	K01872	dvvi:GSVIVP00013953001  GSVIVT00013953001; assembled CDS; K01872 alanyl-tRNA synthetase [EC:6.1.1.7]
V1012548	K00043	dbmo:BGIBMGA010866  .;  
V1013091	K04069	zmo:ZMO1569  pyruvate formate-lyase activating enzyme (EC:1.97.1.4); K04069 pyruvate formate lyase activating enzyme [EC:1.97.1.4]
V1015857	K01126	dvvi:GSVIVP00016186001  GSVIVT00016186001; assembled CDS; K01126 glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
V1144363	K03438	dtps:1680  fgenesh1_pg.C_chr_1000814; .; K03438 S-adenosyl-methyltransferase [EC:2.1.1.-]
V1175547	K03527	dvvi:GSVIVP00036436001  GSVIVT00036436001; assembled CDS; K03527 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]
V1181469	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1265186	K03091	vpr:Vpar_1011  RNA polymerase, sigma-24 subunit, ECF subfamily; K03091 RNA polymerase sporulation-specific sigma factor
V1367806	K02959	dtni:27573  ;  
V1374860	K04069	zmo:ZMO1569  pyruvate formate-lyase activating enzyme (EC:1.97.1.4); K04069 pyruvate formate lyase activating enzyme [EC:1.97.1.4]
V1011321	K06942	dvvi:GSVIVP00029755001  GSVIVT00029755001; assembled CDS; K06942 
V1011955	K00554	zpr:ZPR_3602  tRNA (guanine-N(1)-)-methyltransferase; K00554 tRNA (guanine-N1-)-methyltransferase [EC:2.1.1.31]
V1072071	K01173	dtps:24666  estExt_fgenesh1_pg.C_chr_130194; .; K01173 endonuclease [EC:3.1.30.-]
V1083306	K00782	zmn:Za10_1154  hypothetical protein; K00782 hypothetical protein
V1138543	K01156	xcc:XCC1067  type III restriction-modification enzyme, helicase subunit; K01156 type III restriction enzyme [EC:3.1.21.5]
V1347943	K01889	dvvi:GSVIVP00036385001  GSVIVT00036385001; assembled CDS; K01889 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
V1374129	K00339	dlja:25144  LjSGA_013040.2; .;  
V1392843	K02355	dvvi:GSVIVP00019173001  GSVIVT00019173001; assembled CDS; K02355 elongation factor EF-G [EC:3.6.5.3]
V1463123	K02483	zmo:ZMO0257  winged helix family two component transcriptional regulator; K02483 two-component system, OmpR family, response regulator
V1491683	K01422	dsrd:22990  ;  
V1521522	K05878	dtni:9973  ;  
V1526154	K01338	dvvi:GSVIVP00015852001  GSVIVT00015852001; assembled CDS; K01338 ATP-dependent Lon protease [EC:3.4.21.53]
V1886589	K03046	dvvi:GSVIVP00034404001  GSVIVT00034404001; assembled CDS; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
V1019551	K03521	dvvi:GSVIVP00020216001  GSVIVT00020216001; assembled CDS; K03521 electron transfer flavoprotein beta subunit
V1069873	K08884	dtni:5367  ;  
V1140443	K03629	zpr:ZPR_1454  DNA replication and repair protein RecF; K03629 DNA replication and repair protein RecF
V1156286	K01754	dvvi:GSVIVP00000550001  GSVIVT00000550001; assembled CDS; K01754 threonine dehydratase [EC:4.3.1.19]
V1382261	K03642	ddpu:345155  NCBI_GNO_1220100001; .;  
V1398242	K01928	zpr:ZPR_3812  UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase; K01928 UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
V1016828	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1102451	K07799	dlja:1502  chr5.CM0052.280.nd; /partial;  
V1118190	K09952	zpr:ZPR_4422  hypothetical protein; K09952 hypothetical protein
V1140113	K03327	dota:Ot18g01570  Multi antimicrobial extrusion protein MatE (ISS);  
V1249999	K02112	dtni:24822  ;  
V1292046	K03427	zpr:ZPR_4675  type I restriction-modification system DNA methylase; K03427 type I restriction enzyme M protein [EC:2.1.1.72]
V1296020	K03501	dvvi:GSVIVP00016162001  GSVIVT00016162001; assembled CDS; K03501 glucose inhibited division protein B [EC:2.1.-.-]
V1339656	K05592	dtni:7510  ;  
V1380860	K03315	zpr:ZPR_2853  Na+/H+ antiporter; K03315 Na+:H+ antiporter, NhaC family
V1503469	K06901	dvvi:GSVIVP00029413001  GSVIVT00029413001; assembled CDS; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease
V1504414	K03529	dtni:3301  ;  
V1000312	K02913	dvvi:GSVIVP00035600001  GSVIVT00035600001; assembled CDS
V1009361	K01802	dvvi:GSVIVP00038472001  GSVIVT00038472001; assembled CDS; K01802 peptidylprolyl isomerase [EC:5.2.1.8]
V1046582	K00688	dvvi:GSVIVP00030064001  GSVIVT00030064001; assembled CDS; K00688 starch phosphorylase [EC:2.4.1.1]
V1090169	K02014	dlja:7722  chr4.CM0429.240.nc; .;  
V1159174	K01772	dvvi:GSVIVP00032163001  GSVIVT00032163001; assembled CDS; K01772 ferrochelatase [EC:4.99.1.1]
V1234058	K01462	dvvi:GSVIVP00034594001  GSVIVT00034594001; assembled CDS; K01462 
V1273694	K00378	zmo:ZMO0117  hydroxylamine reductase; K00378 hydroxylamine reductase [EC:1.7.-.-]
V1295153	K06217	zpr:ZPR_1836  phosphate starvation-inducible protein; K06217 phosphate starvation-inducible protein PhoH and related proteins
V1339690	K00057	dpch:6477  fgenesh1_pg.C_scaffold_11000162; .;  
V1358351	K03696	dvvi:GSVIVP00018029001  GSVIVT00018029001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1463858	K08659	tde:TDE2584  dipeptidase; K08659 dipeptidase [EC:3.4.-.-]
V1590827	K11031	ssv:SSU98_1416  hemolysin; K11031 thiol-activated cytolysin
V1875158	K00384	dvvi:GSVIVP00006001001  GSVIVT00006001001; assembled CDS; K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9]
V1013316	K00786	yen:YE3078  wbcG; putative glycosyltransferase (EC:2.4.-.-); K00786  [EC:2.4.-.-]
V1138881	K03292	xop:PXO_02748  cation symporter; K03292 glycoside/pentoside/hexuronide:cation symporter, GPH family
V1154054	K02791	yep:YE105_C2197  bifunctional maltose and glucose-specific PTS system components IICB; K02790 PTS system, maltose and glucose-specific IIB component [EC:2.7.1.69]; K02791 PTS system, maltose and glucose-specific IIC component
V1154405	K02032	ddpu:66764  e_gw1.461.15.1; .;  
V1392839	K03671	dvvi:GSVIVP00036859001  GSVIVT00036859001; assembled CDS; K03671 thioredoxin 1
V1443962	K01091	dpop:796157  fgenesh4_pg.C_scaffold_21659000001; .; K01091 phosphoglycolate phosphatase [EC:3.1.3.18]
V1500232	K05807	zpr:ZPR_3247  nuclear transition protein; K05807 putative lipoprotein
V1549573	K04078	dvvi:GSVIVP00030504001  GSVIVT00030504001; assembled CDS; K04078 chaperonin GroES
V1018311	K03624	zpr:ZPR_4453  transcription elongation factor GreA; K03624 transcription elongation factor GreA
V1140289	K02314	zpr:ZPR_0897  replicative DNA helicase; K02314 replicative DNA helicase [EC:3.6.4.12]
V1157110	K02356	dvvi:GSVIVP00037495001  GSVIVT00037495001; assembled CDS; K02356 elongation factor EF-P
V1237653	K03545	zpr:ZPR_0628  trigger factor; K03545 trigger factor
V1337573	K11031	ssv:SSU98_1416  hemolysin; K11031 thiol-activated cytolysin
V1363528	K03086	dtps:33682  e_gw1.4.236.1; .; K03086 RNA polymerase primary sigma factor
V1374571	K01269	dvvi:GSVIVP00032225001  GSVIVT00032225001; assembled CDS; K01269 aminopeptidase [EC:3.4.11.-]
V1596508	K02888	dvvi:GSVIVP00026834001  GSVIVT00026834001; assembled CDS; K02888 large subunit ribosomal protein L21
V1006821	K08659	tde:TDE2584  dipeptidase; K08659 dipeptidase [EC:3.4.-.-]
V1012847	K02881	dvvi:GSVIVP00019749001  GSVIVT00019749001; assembled CDS; K02881 large subunit ribosomal protein L18
V1039006	K04066	dlja:8561  chr6.CM0738.270.nd; /partial;  
V1085091	K07082	zpr:ZPR_3594  aminodeoxychorismate lyase family protein; K07082 UPF0755 protein
V1101915	K03367	sub:SUB1149  dltA; D-alanine--poly(phosphoribitol) ligase subunit 1; K03367 D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]
V1159889	K00566	dvvi:GSVIVP00024614001  GSVIVT00024614001; assembled CDS; K00566 tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [EC:2.1.1.61]
V1201768	K02518	dvvi:GSVIVP00013226001  GSVIVT00013226001; assembled CDS; K02518 translation initiation factor IF-1
V1268599	K07040	dlja:8557  chr6.CM0738.140.nd; /partial;  
V1334560	K00756	ddpu:309953  NCBI_GNO_0100486; .;  
V1340800	K06217	zpr:ZPR_1836  phosphate starvation-inducible protein; K06217 phosphate starvation-inducible protein PhoH and related proteins
V1349964	K00134	dvvi:GSVIVP00035097001  GSVIVT00035097001; assembled CDS; K00134 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
V1015399	K01188	dvvi:GSVIVP00030067001  GSVIVT00030067001; assembled CDS; K01188 beta-glucosidase [EC:3.2.1.21]
V1083313	K00847	dvvi:GSVIVP00031957001  GSVIVT00031957001; assembled CDS; K00847 fructokinase [EC:2.7.1.4]
V1200355	K01056	dvvi:GSVIVP00038245001  GSVIVT00038245001; assembled CDS; K01056 peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
V1254430	K01923	dvvi:GSVIVP00015149001  GSVIVT00015149001; assembled CDS; K01923 phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
V1340027	K02793	zmo:ZMO1326  PTS system fructose subfamily transprotein subunit IIA; K02793 PTS system, mannose-specific IIA component [EC:2.7.1.69]
V1433663	K09760	dapi:ACYPI20016-PA  GLEAN_00016; .;  
V1581062	K01791	zpr:ZPR_1101  UDP-N-acetylglucosamine 2-epimerase; K01791 UDP-N-acetylglucosamine 2-epimerase [EC:5.1.3.14]
V1852150	K02834	dvvi:GSVIVP00035981001  GSVIVT00035981001; assembled CDS; K02834 ribosome-binding factor A
V1011337	K02945	dvvi:GSVIVP00033192001  GSVIVT00033192001; assembled CDS; K02945 small subunit ribosomal protein S1
V1013408	K07007	dvvi:GSVIVP00020869001  GSVIVT00020869001; assembled CDS; K07007 
V1080454	K09650	dtps:4981  fgenesh1_pg.C_chr_5000023; .; K09650 rhomboid-like protein [EC:3.4.21.105]
V1100182	K00975	dvvi:GSVIVP00036349001  GSVIVT00036349001; assembled CDS
V1264073	K02687	dpop:791935  fgenesh4_pg.C_scaffold_3088000001; .; K02687 ribosomal protein L11 methyltransferase [EC:2.1.1.-]
V1265244	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1458835	K08070	dvvi:GSVIVP00034740001  GSVIVT00034740001; assembled CDS; K08070 2-alkenal reductase [EC:1.3.1.74]
V1576301	K01579	zpr:ZPR_4520  aspartate 1-decarboxylase precursor; K01579 aspartate 1-decarboxylase [EC:4.1.1.11]
V1586029	K05878	dtni:9973  ;  
V1012508	K01999	dlja:8838  chr1.CM0816.250.nd; /partial;  
V1075443	K00029	dvvi:GSVIVP00034315001  GSVIVT00034315001; assembled CDS; K00029 malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
V1083307	K00104	dvvi:GSVIVP00028321001  GSVIVT00028321001; assembled CDS; K11517 (S)-2-hydroxy-acid oxidase [EC:1.1.3.15]
V1083553	K03685	dtni:16530  ;  
V1089691	K11996	dtni:31336  ;  
V1139161	K04567	dvvi:GSVIVP00024821001  GSVIVT00024821001; assembled CDS; K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]
V1139449	K03551	ddpu:315314  NCBI_GNO_1400019; .;  
V1393490	K09474	zmo:ZMO0130  acid phosphatase (EC:3.1.3.2); K09474 acid phosphatase (class A) [EC:3.1.3.2]
V1445176	K01783	dvvi:GSVIVP00020537001  GSVIVT00020537001; assembled CDS; K01783 ribulose-phosphate 3-epimerase [EC:5.1.3.1]
V1574080	K01641	dvvi:GSVIVP00001077001  GSVIVT00001077001; assembled CDS; K01641 hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
V1010690	K02346	dtni:28682  ;  
V1079292	K02078	dtni:21872  ;  
V1190719	K00571	dtps:34058  e_gw1.5.404.1; .
V1232926	K03046	dvvi:GSVIVP00034404001  GSVIVT00034404001; assembled CDS; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
V1233492	K02770	ypz:YPZ3_1188  fruA; PTS system, fructose-specific IIBC component; K02769 PTS system, fructose-specific IIB component [EC:2.7.1.69]; K02770 PTS system, fructose-specific IIC component
V1373845	K00005	dpch:138825  e_gww2.8.231.1; .;  
V1389777	K03624	zpr:ZPR_4453  transcription elongation factor GreA; K03624 transcription elongation factor GreA
V1007070	K01870	dvvi:GSVIVP00019784001  GSVIVT00019784001; assembled CDS; K01870 isoleucyl-tRNA synthetase [EC:6.1.1.5]
V1018324	K02884	dosa:Os02t0652600-01  Os02g0652600; Ribosomal protein L19 family protein.;  
V1047668	K02935	dvvi:GSVIVP00020721001  GSVIVT00020721001; assembled CDS; K02935 large subunit ribosomal protein L7/L12
V1094639	K01200	vco:VC0395_A2273  pullulanase (EC:3.2.1.41); K01200 pullulanase [EC:3.2.1.41]
V1104643	K00700	dvvi:GSVIVP00021658001  GSVIVT00021658001; assembled CDS; K00700 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
V1138729	K00796	dtps:37471  e_gw1.14.54.1; .; K00796 dihydropteroate synthase [EC:2.5.1.15]; K00950 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [EC:2.7.6.3]; K01633 dihydroneopterin aldolase [EC:4.1.2.25]
V1158074	K01951	dvvi:GSVIVP00000429001  GSVIVT00000429001; assembled CDS; K01951 GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
V1172710	K00820	dvvi:GSVIVP00028703001  GSVIVT00028703001; assembled CDS; K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
V1198200	K10008	xce:Xcel_1247  ABC transporter-like protein; K10008 glutamate transport system ATP-binding protein [EC:3.6.3.-]
V1364639	K01200	vco:VC0395_A2273  pullulanase (EC:3.2.1.41); K01200 pullulanase [EC:3.2.1.41]
V1420717	K07741	spz:M5005_Spy_1217  phage antirepressor protein; K07741 anti-repressor protein
V1458101	K03260	dvvi:GSVIVP00019025001  GSVIVT00019025001; assembled CDS; K03260 translation initiation factor eIF-4F
V1585225	K01874	dvvi:GSVIVP00018514001  GSVIVT00018514001; assembled CDS; K01874 methionyl-tRNA synthetase [EC:6.1.1.10]
V1594332	K12574	dmtr:Medtr8g109520.1  Beta-lactamase-like; RNA-metabolising metallo-beta-lactamase chr08_pseudomolecule_IMGAG_V3 24579323-24587179 E EGN_Mt090430 20090702;  
V1000306	K05846	ypz:YPZ3_1106  putative ABC transport integral membrane subunit; K05846 osmoprotectant transport system permease protein
V1139969	K03797	dvvi:GSVIVP00025542001  GSVIVT00025542001; assembled CDS; K03797 carboxyl-terminal processing protease [EC:3.4.21.102]
V1198633	K02992	dvvi:GSVIVP00026426001  GSVIVT00026426001; assembled CDS
V1268877	K00876	dvvi:GSVIVP00020532001  GSVIVT00020532001; assembled CDS; K00876 uridine kinase [EC:2.7.1.48]
V1364575	K02529	dlja:26978  LjSGA_146954.1; /partial;  
V1458477	K02959	dtni:27573  ;  
V1458726	K13694	ypz:YPZ3_1168  spr; putative lipoprotein; K13694 lipoprotein Spr
V1466243	K02051	dsmi:23240  ;  
V1581405	K03466	dpch:2358  fgenesh1_pg.C_scaffold_3000352; .;  
V1000471	K02796	ypz:YPZ3_1962  PTS system, mannose-specific IID component; K02796 PTS system, mannose-specific IID component
V1064065	K07816	sub:SUB0852  hypothetical protein; K07816 putative GTP pyrophosphokinase [EC:2.7.6.5]
V1092316	K03549	dvvi:GSVIVP00029418001  GSVIVT00029418001; assembled CDS; K03549 KUP system potassium uptake protein
V1108164	K01823	dvvi:GSVIVP00025071001  GSVIVT00025071001; assembled CDS; K01823 isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]
V1194983	K00656	dtps:38760  e_gw1.22.16.1; .; K00656 formate C-acetyltransferase [EC:2.3.1.54]
V1401438	K01262	dvvi:GSVIVP00024992001  GSVIVT00024992001; assembled CDS; K01262 X-Pro aminopeptidase [EC:3.4.11.9]
V1483972	K13274	esi:Exig_0358  peptidase S8/S53 subtilisin kexin sedolisin; K13274 cell wall-associated protease [EC:3.4.21.-]
V1886445	K00754	dvvi:GSVIVP00038116001  GSVIVT00038116001; assembled CDS
V1012547	K04072	dani:AN5234  Uncharacterized ORF;  
V1190168	K05592	dtni:7510  ;  
V1820469	K02337	zpr:ZPR_4431  DNA polymerase III subunit alpha-1; K02337 DNA polymerase III subunit alpha [EC:2.7.7.7]
V1007436	K01866	dvvi:GSVIVP00002216001  GSVIVT00002216001; assembled CDS; K01866 tyrosyl-tRNA synthetase [EC:6.1.1.1]
V1014183	K00043	dbmo:BGIBMGA010866  .;  
V1033557	K00134	dvvi:GSVIVP00035097001  GSVIVT00035097001; assembled CDS; K00134 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
V1110345	K02804	ypz:YPZ3_2321  pts system, N-acetylglucosamine-specific IIABC component; K02802 PTS system, N-acetylglucosamine-specific IIA component [EC:2.7.1.69]; K02803 PTS system, N-acetylglucosamine-specific IIB component [EC:2.7.1.69]; K02804 PTS system, N-acetylglucosamine-specific IIC component
V1125497	K02909	dosa:Os01t0633000-01  Os01g0633000; Similar to 50S ribosomal protein L31.;  
V1138882	K00615	dvvi:GSVIVP00038435001  GSVIVT00038435001; assembled CDS; K00615 transketolase [EC:2.2.1.1]
V1364149	K03457	dvvi:GSVIVP00000565001  GSVIVT00000565001; assembled CDS; K03457 nucleobase:cation symporter-1, NCS1 family
V1432395	K00425	dapi:ACYPI56368-PA  GLEAN_36368; .;  
V1764495	K00134	dvvi:GSVIVP00035097001  GSVIVT00035097001; assembled CDS; K00134 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
V1879937	K02470	dvvi:GSVIVP00000640001  GSVIVT00000640001; assembled CDS; K02470 DNA gyrase subunit B [EC:5.99.1.3]
V1011485	K03629	zpr:ZPR_1454  DNA replication and repair protein RecF; K03629 DNA replication and repair protein RecF
V1015286	K01026	sax:USA300HOU_0244  3-oxoacid CoA-transferase (EC:2.8.3.5); K01026 propionate CoA-transferase [EC:2.8.3.1]
V1038297	K01687	dvvi:GSVIVP00020486001  GSVIVT00020486001; assembled CDS; K01687 dihydroxy-acid dehydratase [EC:4.2.1.9]
V1042977	K04072	dani:AN5234  Uncharacterized ORF;  
V1084004	K01005	dpkn:PK6_0780c  cardiolipin synthetase, putative; K01005 
V1102386	K03522	dvvi:GSVIVP00027378001  GSVIVT00027378001; assembled CDS; K03522 electron transfer flavoprotein alpha subunit
V1106552	K03427	zpr:ZPR_4675  type I restriction-modification system DNA methylase; K03427 type I restriction enzyme M protein [EC:2.1.1.72]
V1516671	K02909	dosa:Os01t0633000-01  Os01g0633000; Similar to 50S ribosomal protein L31.;  
V1519238	K03699	dani:AN0789  Uncharacterized ORF;  
V1000506	K00754	dvvi:GSVIVP00038116001  GSVIVT00038116001; assembled CDS
V1010711	K03210	zpr:ZPR_0858  YajC family protein; K03210 preprotein translocase subunit YajC
V1073337	K02863	dtps:36454  e_gw1.10.201.1; .; K02863 large subunit ribosomal protein L1
V1442607	K06950	dvvi:GSVIVP00030197001  GSVIVT00030197001; assembled CDS; K06950 
V1521314	K03697	sub:SUB1281  clpE; ATP-dependent Clp protease ATP-binding subunit; K03697 ATP-dependent Clp protease ATP-binding subunit ClpE
V1553722	K01422	dsrd:22990  ;  
V1608875	K02935	dvvi:GSVIVP00020721001  GSVIVT00020721001; assembled CDS; K02935 large subunit ribosomal protein L7/L12
V1886516	K06207	dvvi:GSVIVP00025567001  GSVIVT00025567001; assembled CDS; K06207 GTP-binding protein
V1012119	K02587	zmo:ZMO1826  nitrogenase molybdenum-cofactor biosynthesis protein NifE (EC:1.18.6.1); K02587 nitrogenase molybdenum-cofactor synthesis protein NifE
V1084694	K01056	dvvi:GSVIVP00038245001  GSVIVT00038245001; assembled CDS; K01056 peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
V1140890	K03703	dpop:595105  eugene3.67180001; .; K03703 excinuclease ABC subunit C
V1158372	K02112	dtni:24822  ;  
V1000830	K13052	sub:SUB0010  septum formation initiator protein; K13052 cell division protein DivIC
V1013323	K00133	dvvi:GSVIVP00030599001  GSVIVT00030599001; assembled CDS; K00133 aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
V1037884	K02982	dvvi:GSVIVP00013200001  GSVIVT00013200001; assembled CDS; K02982 small subunit ribosomal protein S3
V1042561	K01809	dvvi:GSVIVP00038234001  GSVIVT00038234001; assembled CDS; K01809 mannose-6-phosphate isomerase [EC:5.3.1.8]
V1068375	K03110	dvvi:GSVIVP00026227001  GSVIVT00026227001; assembled CDS; K03110 signal recognition particle receptor
V1081065	K01619	dtni:13892  ;  
V1088171	K06997	dvvi:GSVIVP00027282001  GSVIVT00027282001; assembled CDS; K06997 
V1104259	K05540	zmo:ZMO1127  TIM-barrel protein, nifR3 family; K05540 tRNA-dihydrouridine synthase B [EC:1.-.-.-]
V1366879	K01081	dtps:3837  fgenesh1_pg.C_chr_3000771; .; K01081 5'-nucleotidase [EC:3.1.3.5]
V1617152	K06147	dtni:8809  ;  
V1013249	K03499	zpr:ZPR_1363  trk-type transport system ( substrate potassium) 2, NAD-binding subunit; K03499 trk system potassium uptake protein TrkA
V1033701	K00763	dvvi:GSVIVP00019510001  GSVIVT00019510001; assembled CDS
V1076190	K01875	dvvi:GSVIVP00033603001  GSVIVT00033603001; assembled CDS; K01875 seryl-tRNA synthetase [EC:6.1.1.11]
V1138282	K03601	zmo:ZMO0300  exodeoxyribonuclease VII large subunit (EC:3.1.11.6); K03601 exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
V1143821	K02313	zpr:ZPR_3590  chromosomal replication initiator protein DnaA; K02313 chromosomal replication initiator protein
V1144324	K03367	sub:SUB1149  dltA; D-alanine--poly(phosphoribitol) ligase subunit 1; K03367 D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]
V1171484	K06889	dvvi:GSVIVP00016548001  GSVIVT00016548001; assembled CDS
V1252243	K07447	dvvi:GSVIVP00019198001  GSVIVT00019198001; assembled CDS; K07447 putative holliday junction resolvase [EC:3.1.-.-]
V1278407	K00812	dpch:5344  fgenesh1_pg.C_scaffold_8000519; .;  
V1339602	K00904	dtni:29469  ;  
V1469318	K00762	dtps:37071  e_gw1.13.155.1; .; K00762 orotate phosphoribosyltransferase [EC:2.4.2.10]
V1820411	K07447	dvvi:GSVIVP00019198001  GSVIVT00019198001; assembled CDS; K07447 putative holliday junction resolvase [EC:3.1.-.-]
V1015579	K03925	zpr:ZPR_3816  MraZ protein; K03925 MraZ protein
V1074024	K08999	dvvi:GSVIVP00012369001  GSVIVT00012369001; assembled CDS
V1553626	K11473	xau:Xaut_1868  hypothetical protein; K11473 glycolate oxidase iron-sulfur subunit
V1559077	K01436	dvvi:GSVIVP00015362001  GSVIVT00015362001; assembled CDS; K01436 aminoacylase [EC:3.5.1.14]
V1013925	K01467	dani:AN12021  Uncharacterized ORF;  
V1036422	K01897	dvvi:GSVIVP00036452001  GSVIVT00036452001; assembled CDS; K01897 long-chain acyl-CoA synthetase [EC:6.2.1.3]
V1082966	K02341	zpr:ZPR_0035  DNA polymerase III subunit delta'; K02341 DNA polymerase III subunit delta' [EC:2.7.7.7]
V1098956	K02888	dvvi:GSVIVP00026834001  GSVIVT00026834001; assembled CDS; K02888 large subunit ribosomal protein L21
V1233424	K07567	dtni:24883  ;  
V1233886	K02006	dpop:597142  eugene3.00880092; .
V1269603	K03217	dvvi:GSVIVP00030703001  GSVIVT00030703001; assembled CDS; K03217 preprotein translocase subunit YidC
V1273368	K00928	dvvi:GSVIVP00037944001  GSVIVT00037944001; assembled CDS; K00928 aspartate kinase [EC:2.7.2.4]
V1273414	K03046	dvvi:GSVIVP00034404001  GSVIVT00034404001; assembled CDS; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
V1391989	K06147	dtni:8809  ;  
V1036773	K02470	dvvi:GSVIVP00000640001  GSVIVT00000640001; assembled CDS; K02470 DNA gyrase subunit B [EC:5.99.1.3]
V1072900	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1082905	K13789	dmtr:Medtr5g100210.1  Polyprenyl synthetase chr05_pseudomolecule_IMGAG_V3 40103398-40100868 E EGN_Mt090430 20090702;  
V1366763	K01890	dvvi:GSVIVP00017573001  GSVIVT00017573001; assembled CDS; K01890 phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
V1548929	K01567	dvvi:GSVIVP00032048001  GSVIVT00032048001; assembled CDS; K01567 
V1552776	K02057	ddpu:344873  NCBI_GNO_1170800001; .;  
V1576298	K00604	dvvi:GSVIVP00022341001  GSVIVT00022341001; assembled CDS; K00604 methionyl-tRNA formyltransferase [EC:2.1.2.9]
V1008216	K04077	dvvi:GSVIVP00034341001  GSVIVT00034341001; assembled CDS
V1036200	K02874	dvvi:GSVIVP00028331001  GSVIVT00028331001; assembled CDS
V1040601	K06158	dvvi:GSVIVP00006684001  GSVIVT00006684001; assembled CDS; K06158 ATP-binding cassette, sub-family F, member 3
V1140790	K01255	dtni:7227  ;  
V1240761	K02014	dlja:7722  chr4.CM0429.240.nc; .;  
V1371483	K04047	zpr:ZPR_2252  Dps family ferritin-like DNA-binding protein; K04047 starvation-inducible DNA-binding protein
V1375131	K02982	dvvi:GSVIVP00013200001  GSVIVT00013200001; assembled CDS; K02982 small subunit ribosomal protein S3
V1408578	K07284	xce:Xcel_1522  sortase family protein; K07284 sortase A
V1482700	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1584917	K02031	dapi:ACYPI45144-PA  GLEAN_25144; .;  
V1012343	K03545	zpr:ZPR_0628  trigger factor; K03545 trigger factor
V1013253	K02358	dvvi:GSVIVP00023656001  GSVIVT00023656001; assembled CDS; K02358 elongation factor EF-Tu [EC:3.6.5.3]
V1037017	K01153	zpr:ZPR_4672  HsdR; K01153 type I restriction enzyme, R subunit [EC:3.1.21.3]
V1046501	K02035	dlja:26036  LjSGA_122921.1; /partial;  
V1076232	K02428	zpr:ZPR_1663  nucleoside triphosphate pyrophosphohydrolase; K02428 nucleoside-triphosphate pyrophosphatase [EC:3.6.1.19]
V1139035	K03284	dani:AN6940  Uncharacterized ORF;  
V1268166	K03657	dtps:262303  thaps1_ua_kg.chr_4000313; .; K03657 DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.1.-]
