Gene	KEGG_module_number	Annotation
V1032556	M00299	Spermidine/putrescine transport system
V1883179	M00246	Nickel transport system
V1886242	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1883307	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1598279	M00179	Ribosome, archaea
V1886063	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032380	M00258	Putative ABC transport system
V1032572	M00238	D-Methionine transport system
V1033142	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033632	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1306539	M00179	Ribosome, archaea
V1032720	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1199360	M00258	Putative ABC transport system
V1164011	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032222	M00279	PTS system, galactitol-specific II component
V1571503	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1338897	M00258	Putative ABC transport system
V1033481	M00197	Putative fructooligosaccharide transport system
V1764600	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032591	M00236	Putative polar amino acid transport system
V1000487	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033502	M00179	Ribosome, archaea
V1692731	M00178	Ribosome, bacteria
V1033417	M00183	RNA polymerase, bacteria
V1424287	M00164	ATP synthase
V1047169	M00260	DNA polymerase III complex, bacteria
V1157421	M00178	Ribosome, bacteria
V1163426	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1764300	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1047237	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1425480	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1238174	M00179	Ribosome, archaea
V1692996	M00179	Ribosome, archaea
V1032706	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1880127	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1001201	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1764721	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1047176	M00197	Putative fructooligosaccharide transport system
V1033390	M00254	ABC-2 type transport system
V1884398	M00236	Putative polar amino acid transport system
V1029747	M00189	Molybdate transport system
V1424922	M00183	RNA polymerase, bacteria
V1047039	M00333	Type IV secretion system
V1047272	M00275	PTS system, cellobiose-specific II component
V1552732	M00197	Putative fructooligosaccharide transport system
V1033494	M00258	Putative ABC transport system
V1891158	M00258	Putative ABC transport system
V1150312	M00274	PTS system, mannitol-specific II component
V1203801	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1891259	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1033786	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1032583	M00236	Putative polar amino acid transport system
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1806616	M00239	Peptides/nickel transport system
V1034326	M00246	Nickel transport system
V1033186	M00254	ABC-2 type transport system
V1033635	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1155989	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1884602	M00374	Dicarboxylate-hydroxybutyrate cycle
V1033803	M00164	ATP synthase
V1755539	M00274	PTS system, mannitol-specific II component
V1884531	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032607	M00258	Putative ABC transport system
V1033262	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1162556	M00179	Ribosome, archaea
V1764732	M00178	Ribosome, bacteria
V1032432	M00236	Putative polar amino acid transport system
V1890913	M00238	D-Methionine transport system
V1338896	M00273	PTS system, fructose-specific II component
V1424925	M00179	Ribosome, archaea
V1425064	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884415	M00207	Putative multiple sugar transport system
V1891156	M00258	Putative ABC transport system
V1891251	M00335	Sec (secretion) system
V1886216	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032433	M00228	Putative glutamine transport system
V1032810	M00179	Ribosome, archaea
V1424929	M00179	Ribosome, archaea
V1886264	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1164166	M00228	Putative glutamine transport system
V1000546	M00197	Putative fructooligosaccharide transport system
V1581807	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1694042	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1213705	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1885076	M00376	3-Hydroxypropionate bi-cycle
V1083487	M00179	Ribosome, archaea
V1424689	M00335	Sec (secretion) system
V1764224	M00179	Ribosome, archaea
V1884607	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1338904	M00089	Triacylglycerol biosynthesis
V1819403	M00236	Putative polar amino acid transport system
V1693295	M00368	Ethylene biosynthesis, methionine => ethylene
V1204588	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1693897	M00178	Ribosome, bacteria
V1034350	M00178	Ribosome, bacteria
V1033625	M00378	F420 biosynthesis
V1836069	M00179	Ribosome, archaea
V1032662	M00236	Putative polar amino acid transport system
V1032663	M00236	Putative polar amino acid transport system
V1163648	M00223	Phosphonate transport system
V1032748	M00089	Triacylglycerol biosynthesis
V1204706	M00035	Methionine degradation
V1424272	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1694218	M00276	PTS system, mannose-specific II component
V1764497	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1806747	M00179	Ribosome, archaea
V1884637	M00273	PTS system, fructose-specific II component
V1884645	M00346	Formaldehyde assimilation, serine pathway
V1446946	M00239	Peptides/nickel transport system
V1032700	M00239	Peptides/nickel transport system
V1884568	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1424939	M00179	Ribosome, archaea
V1884610	M00244	Putative zinc/manganese transport system
V1693898	M00179	Ribosome, archaea
V1764289	M00276	PTS system, mannose-specific II component
V1032495	M00247	Putative ABC transport system
V1033466	M00239	Peptides/nickel transport system
V1032431	M00228	Putative glutamine transport system
V1886721	M00002	Glycolysis, core module involving three-carbon compounds
V1000519	M00268	PTS system, alpha-glucoside-specific II component
V1101416	M00239	Peptides/nickel transport system
V1580855	M00179	Ribosome, archaea
V1032230	M00236	Putative polar amino acid transport system
V1338868	M00276	PTS system, mannose-specific II component
V1032343	M00164	ATP synthase
V1891258	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1884654	M00239	Peptides/nickel transport system
V1424926	M00179	Ribosome, archaea
V1034943	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1819374	M00254	ABC-2 type transport system
V1213026	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1764172	M00183	RNA polymerase, bacteria
V1032344	M00164	ATP synthase
V1755599	M00254	ABC-2 type transport system
V1891260	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1033086	M00239	Peptides/nickel transport system
V1388999	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1764176	M00179	Ribosome, archaea
V1000004	M00183	RNA polymerase, bacteria
V1339074	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1884495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1204488	M00273	PTS system, fructose-specific II component
V1884623	M00236	Putative polar amino acid transport system
V1764173	M00183	RNA polymerase, bacteria
V1600693	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1880211	M00179	Ribosome, archaea
V1000734	M00178	Ribosome, bacteria
V1424031	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000545	M00197	Putative fructooligosaccharide transport system
V1032554	M00260	DNA polymerase III complex, bacteria
V1033814	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1446904	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886146	M00193	Putative spermidine/putrescine transport system
V1424050	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047241	M00248	Antibiotic transport system
V1204709	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1136464	M00179	Ribosome, archaea
V1891238	M00153	Cytochrome d ubiquinol oxidase
V1014932	M00239	Peptides/nickel transport system
V1339489	M00193	Putative spermidine/putrescine transport system
V1423733	M00178	Ribosome, bacteria
V1692953	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1807938	M00236	Putative polar amino acid transport system
V1597389	M00179	Ribosome, archaea
V1204708	M00275	PTS system, cellobiose-specific II component
V1552770	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1884674	M00239	Peptides/nickel transport system
V1886300	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1266145	M00368	Ethylene biosynthesis, methionine => ethylene
V1373952	M00183	RNA polymerase, bacteria
V1425479	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1073455	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1576144	M00335	Sec (secretion) system
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1140098	M00164	ATP synthase
V1203204	M00335	Sec (secretion) system
V1032704	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1163743	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1423397	M00178	Ribosome, bacteria
V1000018	M00179	Ribosome, archaea
V1032965	M00273	PTS system, fructose-specific II component
V1213130	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1033264	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1446936	M00376	3-Hydroxypropionate bi-cycle
V1139649	M00183	RNA polymerase, bacteria
V1357847	M00164	ATP synthase
V1424323	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1882160	M00197	Putative fructooligosaccharide transport system
V1882327	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1154974	M00178	Ribosome, bacteria
V1886312	M00239	Peptides/nickel transport system
V1033114	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1887241	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1891097	M00273	PTS system, fructose-specific II component
V1891214	M00236	Putative polar amino acid transport system
V1032203	M00238	D-Methionine transport system
V1302934	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1237155	M00239	Peptides/nickel transport system
V1693510	M00197	Putative fructooligosaccharide transport system
V1764169	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033065	M00335	Sec (secretion) system
V1204833	M00197	Putative fructooligosaccharide transport system
V1424185	M00197	Putative fructooligosaccharide transport system
V1884544	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1032741	M00153	Cytochrome d ubiquinol oxidase
V1047378	M00197	Putative fructooligosaccharide transport system
V1694071	M00179	Ribosome, archaea
V1764999	M00179	Ribosome, archaea
V1886334	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1074742	M00179	Ribosome, archaea
V1158332	M00002	Glycolysis, core module involving three-carbon compounds
V1164548	M00183	RNA polymerase, bacteria
V1214522	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1755589	M00222	Phosphate transport system
V1000116	M00002	Glycolysis, core module involving three-carbon compounds
V1081021	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884502	M00260	DNA polymerase III complex, bacteria
V1032493	M00247	Putative ABC transport system
V1163118	M00335	Sec (secretion) system
V1883111	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1034456	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1204783	M00239	Peptides/nickel transport system
V1852083	M00179	Ribosome, archaea
V1886547	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000011	M00179	Ribosome, archaea
V1000659	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000943	M00179	Ribosome, archaea
V1144133	M00197	Putative fructooligosaccharide transport system
V1339051	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1547329	M00239	Peptides/nickel transport system
V1694433	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1163698	M00017	Methionine biosynthesis, apartate => homoserine => methionine
V1464170	M00164	ATP synthase
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1912442	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1001368	M00276	PTS system, mannose-specific II component
V1032742	M00153	Cytochrome d ubiquinol oxidase
V1066642	M00179	Ribosome, archaea
V1163142	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1424210	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1694217	M00276	PTS system, mannose-specific II component
V1811737	M00183	RNA polymerase, bacteria
V1883136	M00236	Putative polar amino acid transport system
V1886046	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1158426	M00276	PTS system, mannose-specific II component
V1808179	M00236	Putative polar amino acid transport system
V1883303	M00239	Peptides/nickel transport system
V1000841	M00164	ATP synthase
V1093074	M00197	Putative fructooligosaccharide transport system
V1136440	M00178	Ribosome, bacteria
V1891114	M00246	Nickel transport system
V1000640	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1424281	M00164	ATP synthase
V1431607	M00178	Ribosome, bacteria
V1492438	M00179	Ribosome, archaea
V1884642	M00239	Peptides/nickel transport system
V1888665	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033263	M00033	Ectoine biosynthesis, aspartate => ectoine
V1043485	M00179	Ribosome, archaea
V1163370	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1764495	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033666	M00178	Ribosome, bacteria
V1199406	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1806641	M00239	Peptides/nickel transport system
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000842	M00164	ATP synthase
V1425210	M00276	PTS system, mannose-specific II component
V1581212	M00164	ATP synthase
V1693296	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000008	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1155497	M00183	RNA polymerase, bacteria
V1238872	M00228	Putative glutamine transport system
V1430573	M00197	Putative fructooligosaccharide transport system
V1000021	M00179	Ribosome, archaea
V1000305	M00346	Formaldehyde assimilation, serine pathway
V1163757	M00236	Putative polar amino acid transport system
V1693867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000152	M00335	Sec (secretion) system
V1072266	M00346	Formaldehyde assimilation, serine pathway
V1073967	M00179	Ribosome, archaea
V1203477	M00276	PTS system, mannose-specific II component
V1204601	M00260	DNA polymerase III complex, bacteria
V1338867	M00276	PTS system, mannose-specific II component
V1006020	M00179	Ribosome, archaea
V1692530	M00164	ATP synthase
V1693206	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1693901	M00335	Sec (secretion) system
V1807987	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1883099	M00153	Cytochrome d ubiquinol oxidase
V1033715	M00239	Peptides/nickel transport system
V1033771	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1033838	M00273	PTS system, fructose-specific II component
V1482595	M00178	Ribosome, bacteria
V1574099	M00276	PTS system, mannose-specific II component
V1195882	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032494	M00247	Putative ABC transport system
V1032738	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1163661	M00228	Putative glutamine transport system
V1392259	M00183	RNA polymerase, bacteria
V1424849	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000547	M00197	Putative fructooligosaccharide transport system
V1211229	M00164	ATP synthase
V1423747	M00179	Ribosome, archaea
V1423827	M00268	PTS system, alpha-glucoside-specific II component
V1423893	M00335	Sec (secretion) system
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1163352	M00239	Peptides/nickel transport system
V1000003	M00178	Ribosome, bacteria
V1000017	M00178	Ribosome, bacteria
V1075033	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1163660	M00236	Putative polar amino acid transport system
V1693102	M00236	Putative polar amino acid transport system
V1693513	M00197	Putative fructooligosaccharide transport system
V1693691	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1764543	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1764759	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1836690	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1101481	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1424581	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1693872	M00183	RNA polymerase, bacteria
V1764558	M00164	ATP synthase
V1000005	M00179	Ribosome, archaea
V1000080	M00178	Ribosome, bacteria
V1000171	M00239	Peptides/nickel transport system
V1047242	M00254	ABC-2 type transport system
V1580898	M00179	Ribosome, archaea
V1808052	M00378	F420 biosynthesis
V1156660	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1339706	M00276	PTS system, mannose-specific II component
V1367057	M00183	RNA polymerase, bacteria
V1421169	M00197	Putative fructooligosaccharide transport system
V1424187	M00197	Putative fructooligosaccharide transport system
V1499048	M00183	RNA polymerase, bacteria
V1785211	M00183	RNA polymerase, bacteria
V1886409	M00335	Sec (secretion) system
V1000013	M00179	Ribosome, archaea
V1000944	M00179	Ribosome, archaea
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1036606	M00164	ATP synthase
V1163997	M00254	ABC-2 type transport system
V1202534	M00239	Peptides/nickel transport system
V1202892	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1425212	M00276	PTS system, mannose-specific II component
V1491714	M00178	Ribosome, bacteria
V1764057	M00223	Phosphonate transport system
V1872767	M00236	Putative polar amino acid transport system
V1000019	M00179	Ribosome, archaea
V1000630	M00335	Sec (secretion) system
V1000641	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000840	M00164	ATP synthase
V1035579	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1066646	M00197	Putative fructooligosaccharide transport system
V1073415	M00164	ATP synthase
V1080453	M00335	Sec (secretion) system
V1202747	M00258	Putative ABC transport system
V1424282	M00164	ATP synthase
V1882881	M00244	Putative zinc/manganese transport system
V1000845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1237106	M00164	ATP synthase
V1338869	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1392272	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1424298	M00179	Ribosome, archaea
V1764179	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1852084	M00179	Ribosome, archaea
V1884567	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000816	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032430	M00236	Putative polar amino acid transport system
V1065923	M00164	ATP synthase
V1154972	M00179	Ribosome, archaea
V1162256	M00179	Ribosome, archaea
V1163656	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1764473	M00335	Sec (secretion) system
V1882853	M00183	RNA polymerase, bacteria
V1886140	M00239	Peptides/nickel transport system
V1033535	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1073737	M00179	Ribosome, archaea
V1075213	M00179	Ribosome, archaea
V1338866	M00276	PTS system, mannose-specific II component
V1424933	M00179	Ribosome, archaea
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1693272	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1887057	M00239	Peptides/nickel transport system
V1000040	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1101477	M00279	PTS system, galactitol-specific II component
V1144210	M00179	Ribosome, archaea
V1204815	M00236	Putative polar amino acid transport system
V1425259	M00239	Peptides/nickel transport system
V1883142	M00017	Methionine biosynthesis, apartate => homoserine => methionine
V1000528	M00179	Ribosome, archaea
V1077152	M00179	Ribosome, archaea
V1764102	M00239	Peptides/nickel transport system
V1010209	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032347	M00164	ATP synthase
V1136510	M00179	Ribosome, archaea
V1149284	M00239	Peptides/nickel transport system
V1157958	M00178	Ribosome, bacteria
V1164544	M00260	DNA polymerase III complex, bacteria
V1204760	M00239	Peptides/nickel transport system
V1356383	M00197	Putative fructooligosaccharide transport system
V1384350	M00179	Ribosome, archaea
V1424286	M00164	ATP synthase
V1425581	M00179	Ribosome, archaea
V1446914	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1715452	M00179	Ribosome, archaea
V1887142	M00164	ATP synthase
V1891115	M00236	Putative polar amino acid transport system
V1006021	M00179	Ribosome, archaea
V1009869	M00178	Ribosome, bacteria
V1042441	M00179	Ribosome, archaea
V1163036	M00346	Formaldehyde assimilation, serine pathway
V1163717	M00260	DNA polymerase III complex, bacteria
V1199402	M00228	Putative glutamine transport system
V1200593	M00197	Putative fructooligosaccharide transport system
V1272241	M00179	Ribosome, archaea
V1553674	M00179	Ribosome, archaea
V1576738	M00376	3-Hydroxypropionate bi-cycle
V1700460	M00164	ATP synthase
V1880222	M00178	Ribosome, bacteria
V1884622	M00236	Putative polar amino acid transport system
V1015855	M00240	Iron complex transport system
V1042355	M00276	PTS system, mannose-specific II component
V1073738	M00179	Ribosome, archaea
V1079141	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1204731	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1253211	M00179	Ribosome, archaea
V1421438	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1425058	M00178	Ribosome, bacteria
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1700463	M00164	ATP synthase
V1891129	M00346	Formaldehyde assimilation, serine pathway
V1015867	M00179	Ribosome, archaea
V1028575	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1067558	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1203576	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1400067	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1409431	M00179	Ribosome, archaea
V1440773	M00179	Ribosome, archaea
V1617409	M00178	Ribosome, bacteria
V1000012	M00179	Ribosome, archaea
V1000151	M00178	Ribosome, bacteria
V1018464	M00179	Ribosome, archaea
V1033459	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1138642	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1158372	M00164	ATP synthase
V1211184	M00183	RNA polymerase, bacteria
V1237163	M00239	Peptides/nickel transport system
V1357062	M00178	Ribosome, bacteria
V1391945	M00276	PTS system, mannose-specific II component
V1423793	M00236	Putative polar amino acid transport system
V1424135	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1424548	M00223	Phosphonate transport system
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1552719	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553877	M00276	PTS system, mannose-specific II component
V1694118	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1765309	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1836058	M00178	Ribosome, bacteria
V1836223	M00346	Formaldehyde assimilation, serine pathway
V1879882	M00179	Ribosome, archaea
V1884207	M00197	Putative fructooligosaccharide transport system
V1000010	M00179	Ribosome, archaea
V1000168	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1011312	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1012602	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1073798	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P
V1080488	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1081087	M00060	Lipopolysaccharide biosynthesis, KDO2-lipid A
V1136388	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1143820	M00178	Ribosome, bacteria
V1167651	M00179	Ribosome, archaea
V1198530	M00279	PTS system, galactitol-specific II component
V1204510	M00276	PTS system, mannose-specific II component
V1210262	M00179	Ribosome, archaea
V1368901	M00197	Putative fructooligosaccharide transport system
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1394389	M00197	Putative fructooligosaccharide transport system
V1399193	M00179	Ribosome, archaea
V1446922	M00033	Ectoine biosynthesis, aspartate => ectoine
V1469282	M00239	Peptides/nickel transport system
V1552843	M00260	DNA polymerase III complex, bacteria
V1765522	M00197	Putative fructooligosaccharide transport system
V1806645	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
V1851978	M00207	Putative multiple sugar transport system
V1852094	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1884800	M00240	Iron complex transport system
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000844	M00254	ABC-2 type transport system
V1001184	M00164	ATP synthase
V1011016	M00164	ATP synthase
V1013406	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1039794	M00179	Ribosome, archaea
V1040869	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1064534	M00183	RNA polymerase, bacteria
V1080015	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1136163	M00179	Ribosome, archaea
V1152427	M00374	Dicarboxylate-hydroxybutyrate cycle
V1268242	M00335	Sec (secretion) system
V1313717	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1317705	M00164	ATP synthase
V1364166	M00179	Ribosome, archaea
V1381099	M00164	ATP synthase
V1388960	M00247	Putative ABC transport system
V1425099	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1481366	M00178	Ribosome, bacteria
V1500737	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1517484	M00179	Ribosome, archaea
V1553606	M00179	Ribosome, archaea
V1599143	M00335	Sec (secretion) system
V1836043	M00179	Ribosome, archaea
V1841419	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1891297	M00236	Putative polar amino acid transport system
V1000925	M00335	Sec (secretion) system
V1009870	M00179	Ribosome, archaea
V1034750	M00164	ATP synthase
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1081813	M00164	ATP synthase
V1091753	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136465	M00179	Ribosome, archaea
V1153432	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1207166	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237081	M00238	D-Methionine transport system
V1266407	M00335	Sec (secretion) system
V1297375	M00179	Ribosome, archaea
V1356218	M00179	Ribosome, archaea
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1439190	M00178	Ribosome, bacteria
V1442477	M00238	D-Methionine transport system
V1592800	M00179	Ribosome, archaea
V1799342	M00183	RNA polymerase, bacteria
V1852039	M00183	RNA polymerase, bacteria
V1886416	M00002	Glycolysis, core module involving three-carbon compounds
V1886605	M00197	Putative fructooligosaccharide transport system
V1000076	M00178	Ribosome, bacteria
