Gene	category	Annotation	COGID
V1163596	S	NA	101UU
V1552728	T	Universal stress protein	COG0589
V1580703	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1886506	K	Interferes with activator-stimulated transcription by interaction with the RNA polymerase alpha-CTD. May function to globally reduce transcription of genes involved in growth- and development-promoting processes and to increase transcription of genes involved in thiol homeostasis, during periods of extreme stress (By similarity)	COG1393
V1000026	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	COG0030
V1057035	E	decarboxylase	COG2939
V1136276	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1000049	S	NA	0Z3EH
V1033793	S	Hydrolase	COG0561
V1356248	G	Major Facilitator superfamily	0XQKC
V1464618	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1469297	J	Catalyzes the synthesis of dihydrouridine, a modified base found in the D-loop of most tRNAs (By similarity)	COG0042
V1482505	V	Beta-lactamase	COG1680
V1601167	S	NA	114KY
V1799323	G	PTS System	COG3716
V1519499	G	Pyruvate kinase	COG3848
V1836807	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1912441	K	Transcriptional regulator	COG1349
V1000479	J	TRNA binding domain protein	COG0073
V1203475	S	UPF0342 protein	COG3679
V1851977	S	(ABC) transporter	COG4152
V1000600	J	phosphoesterase RecJ domain protein	COG0618
V1155226	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1203510	S	NA	11SQP
V1448284	G	Phosphoketolase	COG3957
V1483378	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1581644	F	adenylosuccinate lyase	COG0015
V1136070	K	Transcriptional regulator	COG1349
V1383644	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1499765	O	Acts as a chaperone (By similarity)	COG0443
V1173516	J	Pseudouridine synthase	COG1187
V1462019	M	ErfK YbiS YcfS YnhG	COG1376
V1886651	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1000088	F	deoxynucleoside kinase	COG1428
V1000620	S	Competence protein CoiA-like family	COG4469
V1036544	V	type I restriction-modification system	COG0286
V1799364	L	ATP-dependent RNA helicase	COG0513
V1000609	M	mechanosensitive ion channel	COG0668
V1498466	L	transcriptioN-repair coupling factor	COG1197
V1448309	E	oxalyl-CoA decarboxylase	COG0028
V1000316	M	penicillin-binding protein	COG0768
V1136557	S	5'-phosphate oxidase	COG3576
V1886516	T	gtp-binding protein typa	COG1217
V1136346	C	Dehydrogenase	COG0039
V1150302	S	Phosphotransferase enzyme family	0Y5XC
V1600693	J	Leucyl-tRNA synthetase	COG0495
V1612261	S	NA	11S7H
V1001392	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1136262	S	gatB Yqey	COG1610
V1599068	E	Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline (By similarity)	0XPUZ
V1601045	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1852125	P	phosphate transport regulator	COG1392
V1136297	C	(Ubiquinol oxidase) subunit I	COG1271
V1144147	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1000160	S	response regulator receiver protein	1261B
V1000463	S	NA	0YNCM
V1000895	F	cytosine deaminase	COG0402
V1463114	L	dna polymerase iii	COG0470
V1046766	S	Rib/alpha-like repeat	10008
V1340423	I	mevalonate kinase	COG1577
V1887018	S	Membrane Spanning Protein	COG1277
V1000508	M	glycosyl glycerophosphate transferases involved in teichoic acid biosynthesis TagF TagB EpsJ RodC	COG1887
V1046753	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1599233	F	formyltetrahydrofolate synthetase	COG2759
V1899754	F	deoxynucleoside kinase	COG1428
V1001487	M	Glycosyl transferase	COG0438
V1034593	M	Membrane-associated zinc metalloprotease	COG0750
V1035160	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1197540	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1033789	G	component	COG2190
V1415806	S	NA	0YZ82
V1886402	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1000825	E	Aminotransferase	COG0436
V1380162	S	NA	101UU
V1899721	S	alpha beta	COG0596
V1112907	V	Type III restriction enzyme, res subunit	0ZVEA
V1136113	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34 (By similarity)	COG0445
V1136274	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	COG0516
V1136463	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1576380	F	uridine monophosphokinase	COG0572
V1000536	K	parb-like partition protein	COG1475
V1011016	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1577698	D	Divisome component that associates with the complex late in its assembly, after the Z-ring is formed, and is dependent on DivIC and PBP2B for its recruitment to the divisome. Together with EzrA, is a key component of the system that regulates PBP1 localization during cell cycle progression. Its main role could be the removal of PBP1 from the cell pole after pole maturation is completed. Also contributes to the recruitment of PBP1 to the division complex. Not essential for septum formation (By similarity)	COG3599
V1572527	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0202
V1889083	F, G	Histidine triad (HIT) protein	COG0537
V1340575	S	hemolysin iii	COG1272
V1507047	S	NA	101UU
V1600199	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1000457	O	Peptidase M22 Glycoprotease	COG1214
V1000126	T	domain protein	COG3480
V1295824	S	NA	0YSBG
V1000118	I	Acyl-transferase	COG1835
V1000515	K	response regulator	11G6T
V1852108	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1000824	P	ABC transporter	COG1121
V1033924	J	30S ribosomal protein S1	COG0539
V1203722	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity)	COG0353
V1295278	L	DNA topoisomerase IV (Subunit B)	COG0187
V1356077	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1601058	L	helicase	COG3973
V1886422	L	Integrase	COG0582
V1170740	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1203599	P	phosphonate ABC transporter, periplasmic phosphonate-binding protein	COG3221
V1576381	O	feS assembly protein SufD	COG0719
V1883012	L	resolvase	COG1961
V1899655	S	Protein of unknown function (DUF3042)	0ZR85
V1136135	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1212973	S	Gcn5-related n-acetyltransferase	1221G
V1397554	G	phosphohexose isomerase	COG0166
V1136254	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1136446	J	aspartyl-trna synthetase	COG0173
V1136491	J	Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate	COG0617
V1144358	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1339890	T	response regulator	COG0745
V1599069	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1886552	T	domain protein	COG3887
V1136218	S	Metal Dependent Phosphohydrolase	COG1418
V1884738	S	NA	10111
V1886553	T	domain protein	COG3887
V1076095	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1203342	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1398959	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1552753	P	(P-type) ATPase	COG0474
V1000519	G	PTS System	COG1264
V1381169	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1074688	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1235874	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1436021	G	Glycogen debranching enzyme	COG1523
V1136407	L	DNA-binding protein	COG0776
V1430708	S	surface protein	11NE4
V1852117	L	Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	COG0116
V1103199	G	Drug resistance transporter EmrB QacA	0XNN3
V1155989	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1598261	V	ABC transporter	COG1132
V1852051	H	Pyridoxal kinase	COG2240
V1042629	S	Membrane Spanning Protein	COG1277
V1340377	K	Transcriptional regulator	120E9
V1000052	S	NA	11PT3
V1000893	S	NA	11UKT
V1006729	F	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)	COG0207
V1886658	S	ATP-grasp	COG3919
V1552730	S	YibE F family protein	COG5438
V1886639	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1356515	F	Catalyzes the irreversible NADPH-dependent deamination of GMP to IMP. It functions in the conversion of nucleobase, nucleoside and nucleotide derivatives of G to A nucleotides, and in maintaining the intracellular balance of A and G nucleotides (By similarity)	COG0516
V1463821	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1000324	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity)	COG0292
V1000844	C, P	ABC transporter, permease	COG1668
V1263212	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1334793	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1886699	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1856860	P	E1-E2 ATPase	COG2217
V1885231	S	Protein of unknown function (DUF3278)	0XZ7F
V1886579	L	muts2 protein	COG1193
V1045240	S	NA	11UDD
V1092303	P	Atpase, p-type (Transporting), had superfamily, subfamily ic	COG0474
V1157421	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)	COG0261
V1491690	L	Primosomal protein n'	COG1198
V1502070	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1581271	G	Phosphohexokinase	COG0205
V1000599	L	Poorly processive error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by polIV. Exhibits no 3-5 exonuclease (proofreading) activity. May be involved in translesional synthesis in conjunction with the beta clamp from polIII (By similarity)	COG0389
V1136056	P	cation diffusion facilitator family transporter	COG1230
V1136219	E	aminopeptidase c	COG3579
V1144117	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1166828	S	NA	12AV2
V1196872	L	ATP-dependent RNA helicase	COG0513
V1521086	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1599311	D	This protein may be involved in anomalous filament growth. May be a component of the septum (By similarity)	COG0849
V1013250	K	Cold shock protein	COG1278
V1136416	G	mannose-6-phosphate isomerase	COG1482
V1136483	G	PTS System	COG3444
V1875154	M	carboxypeptidase	COG1686
V1070414	S	Inherit from COG: ATPase (AAA	COG1373
V1143335	J	30s ribosomal protein S16	COG0228
V1257307	S	surface protein	11NE4
V1819524	M	Cell surface protein	11GRZ
V1886502	M	Membrane-associated zinc metalloprotease	COG0750
V1886725	E	Cysteine desulfurase	COG1104
V1144349	M	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG3966
V1211257	M	glycosyltransferase group 2 family protein	COG0463
V1212536	S	degv family	COG1307
V1430612	G	Glycogen debranching enzyme	COG1523
V1464900	V	restriction enzyme	17CDW@proNOG
V1553684	F	permease	COG2233
V1885605	E	Dipeptidase	COG4690
V1599980	G	domain protein	COG1501
V1000560	J	Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by (I) promoting its recognition by IF2 and (II) impairing its binding to EFTu-GTP (By similarity)	COG0223
V1000606	O	Thioredoxin	COG0526
V1445683	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1599342	L	transcriptioN-repair coupling factor	COG1197
V1043533	K	HTH_XRE	0XUC3
V1136380	J	Involved in the binding of tRNA to the ribosomes (By similarity)	COG0051
V1521548	H	dihydropteroate synthase	COG0294
V1000830	D	Septum formation initiator	COG2919
V1136117	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	COG0593
V1155683	J	50S ribosomal protein l28	COG0227
V1191670	S	pathogenesis	0XR1H
V1203332	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1430423	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1592583	G	alpha amylase, catalytic region	COG0366
V1150418	S	phage terminase large subunit	0XSCY
V1213519	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins (By similarity)	COG0484
V1448544	S	Filamentation induced by cAMP protein fic	COG3177
V1852052	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol (By similarity)	COG1502
V1000313	E	Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline (By similarity)	0XPUZ
V1162882	M	Cell wall formation (By similarity)	COG1181
V1552722	O	May play a role in the repair of endogenous alkylation damage (By similarity)	COG1066
V1912440	I	esterase	COG0657
V1136294	S	Metallo-Beta-Lactamase	COG0595
V1518677	S	protein, conserved in bacteria	COG4481
V1600634	S	Outer surface protein	COG3589
V1886473	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1160180	S	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves (By similarity)	COG1354
V1315134	V	Restriction modification system DNA (Specificity	COG0732
V1006626	J	histidyl-tRNA synthetase	COG0124
V1136045	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)	COG0100
V1295013	E	Transporter	COG3104
V1886509	C	Flavodoxin	COG0716
V1887022	S	hemolysin iii	COG1272
V1000555	S	UPF0210 protein	COG2848
V1034591	T	serine threonine protein kinase	COG0515
V1136146	G	1-phosphofructokinase	COG1105
V1211165	S	NA	120ST
V1390099	M	Sulfatase	COG1368
V1599334	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	COG0178
V1891002	S	Lpxtg-motif cell wall anchor domain protein	0Y44U
V1295524	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1785823	P	E1-E2 ATPase	COG2217
V1851974	L	Primosomal protein DnaI	COG1484
V1852077	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1136147	P	Na H antiporter	COG0569
V1836814	E	branched-chain amino acid transport system II carrier protein	COG1114
V1851970	K	Fibronectin-binding protein	COG1293
V1886411	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1203419	C	cytochrome d ubiquinol oxidase, subunit ii	COG1294
V1356684	G	Glycogen debranching enzyme	COG1523
V1362258	V	abc transporter permease protein	COG0577
V1599226	C	Manganese-dependent inorganic pyrophosphatase	COG1227
V1600621	K	transcriptional regulator	COG1737
V1886570	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1212989	J	50S ribosomal protein l34	COG0230
V1389777	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1600639	S	integral membrane protein	COG4858
V1912377	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1008515	F	thymidine kinase	COG1435
V1256195	L	single-stranded DNA-binding protein	COG0629
V1600000	S	hydrolase	COG4814
V1000323	G	tagatose-6-phosphate kinase	COG1105
V1203641	L	replication initiation and membrane attachment protein	COG3611
V1289775	S	NA	0ZTYV
V1600196	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1608937	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1599358	M	penicillin-binding protein	COG0744
V1886484	I	Acetyl-CoA acetyltransferase	COG0183
V1886503	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1899657	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1230131	L	DNA methylase	COG2189
V1423300	T	response regulator	COG0745
V1884213	C	Oxidoreductase required for the transfer of electrons from pyruvate to flavodoxin (By similarity)	COG1014
V1008959	H	Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate (By similarity)	COG0190
V1046741	L	helicase	0XQUD
V1064200	C	Glycerol-3-phosphate dehydrogenase	COG0578
V1075476	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1481348	J	phenylalanyl-tRNA synthetase (alpha subunit)	COG0016
V1482504	M	mur ligase	COG0769
V1819427	S	Lysm domain protein	11U6T
V1912357	G	Aldolase	COG3684
V1043410	S	Membrane	COG2966
V1159480	J	30S ribosomal protein S2	COG0052
V1574081	G	Major Facilitator	0XPHU
V1599138	T	serine threonine protein kinase	COG2815
V1136511	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	COG0185
V1136556	J	50s ribosomal protein L35	COG0291
V1383819	S	pathogenesis	0XR1H
V1879957	H	nh(3)-dependent nad( ) synthetase	COG0171
V1879966	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1000061	E	ABC transporter	COG0834
V1007414	S	NA	0Y0KX
V1044917	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1046742	S	YeeC-like protein	0XQYQ
V1237789	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	COG0099
V1256283	E, G, P	Major Facilitator Superfamily	COG0477
V1211718	U	Signal peptidase i	COG0681
V1481339	M	polysaccharide biosynthesis protein	COG2244
V1599158	F	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)	COG0207
V1886253	S	(ABC) transporter	COG0488
V1136295	G	ABC transporter	COG1653
V1430852	G	ribokinase	COG0524
V1518834	S	ABC transporter, ATP-binding protein	COG0488
V1618815	S	pathogenesis	0XR1H
V1886584	E	ABC transporter	COG0747
V1211238	K	Transcription elongation factor NusA	COG0195
V1549573	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1599276	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1600635	T	protein tyrosine serine phosphatase	COG2365
V1799382	S	Lysm domain protein	11U6T
V1175702	S	gatB Yqey	COG1610
V1211359	E	Dipeptidase	COG4690
V1340518	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0064
V1521314	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1197048	G	alpha amylase, catalytic region	COG0366
V1448286	G	tagatose-6-phosphate kinase	COG1105
V1503469	S	Xanthine uracil vitamin C permease	COG2252
V1075594	L	DNA protecting protein DprA	COG0758
V1211150	M	(sortase) family	COG3764
V1469318	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP) (By similarity)	COG0461
V1885607	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1136467	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	COG0816
V1448268	S	NA	120ST
V1503140	G	Major Facilitator	0ZWA1
V1599341	E	Dipeptidase	COG4690
V1000113	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1035223	U	traE protein	COG3451
V1463130	S	membrAne	COG1284
V1599224	L	DNA topoisomerase IV (Subunit B)	COG0187
V1400436	E	Aminopeptidase	COG0308
V1481295	M	penicillin-binding protein	COG0768
V1599143	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	COG0541
V1886773	T	domain protein	COG3480
V1000019	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)	COG0091
V1136083	S	secreted protein	COG4086
V1197979	S	ATP-grasp	COG3919
V1203478	G	pts system	COG3444
V1552725	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	COG0771
V1886635	G	glycoside hydrolase family 4	COG1486
V1886652	G	pullulanase, type i	COG1523
V1047246	G	PTS System	COG3414
V1430938	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1570
V1886671	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1000107	M, U	This protein specifically catalyzes the removal of signal peptides from prolipoproteins (By similarity)	COG0597
V1036345	G	ribulose-phosphate 3-epimerase	COG0036
V1886439	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1819554	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1034599	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state (By similarity)	COG2344
V1498665	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1609487	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1036545	S	DNA-binding protein	COG3943
V1136589	J	30s ribosomal protein S16	COG0228
V1374406	C	Electron transfer flavoprotein	COG2086
