Gene	category	Annotation	COGID
V1163666	S	-acetyltransferase	11TPW
V1884595	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1033000	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1806591	S	transcriptional regulator	COG4470
V1883271	I	Esterase lipase	COG0657
V1032987	S	(LipO)protein	COG3212
V1323707	S	domain protein	0XNZW
V1446913	G	converts alpha-aldose to the beta-anomer. It is active on D-glucose, L-arabinose, D-xylose, D-galactose, maltose and lactose (By similarity)	COG2017
V1684210	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. Essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division (By similarity)	COG0582
V1884406	H	5-formyltetrahydrofolate cyclo-ligase	COG0212
V1884628	S	Hydrolase	COG0561
V1828743	S	phage major capsid protein, HK97 family	0XTEI
V1882246	P	Chloride channel	103Y5
V1886291	P	Plays a role in the regulation of phosphate uptake	COG0704
V1163657	M	Cell wall-associated hydrolase	COG0791
V1684264	S	Pfam:TraG	11F36
V1882381	L	transposase	COG0675
V1886288	T	response regulator	COG0745
V1032432	E	abc transporter atp-binding protein	COG1126
V1047150	T	regulator	COG0745
V1143242	S	Domain of unknown function (DUF955)	0Y8Q6
V1032846	G	fructokinase	COG1940
V1388966	S	ErfK YbiS YcfS YnhG	COG1376
V1431066	P	rhodanese family	COG0607
V1491714	J	30S ribosomal protein S1	COG0539
V1000860	J	30S ribosomal protein S2	COG0052
V1032209	O	fes assembly suf system protein	COG2151
V1032672	E	Aminotransferase class I and II	COG1168
V1033110	E	Methionine synthase	COG0620
V1237086	G	Major Facilitator	COG0477
V1880033	C	Dehydrogenase	COG1304
V1001016	D	Rod shape-determining protein mreb	COG1077
V1006815	C	phosphate acetyltransferase	COG0280
V1032928	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol (By similarity)	COG1502
V1033587	L	Involved in DNA repair and RecF pathway recombination (By similarity)	COG1381
V1047155	M	Glycosyl transferase family 8	0Y03U
V1047261	L	Transposase	COG3464
V1101377	G	GlcNAc 6-P deacetylase	COG1820
V1000164	H	GTP cyclohydrolase i	COG0302
V1032991	S	ABC transporter, permease	COG0390
V1552729	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1883172	L	Addiction module antitoxin, RelB DinJ family	122EC
V1891079	J	Involved in the binding of tRNA to the ribosomes (By similarity)	COG0051
V1000074	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34 (By similarity)	COG0445
V1000500	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA (By similarity)	COG0272
V1032221	T	protein tyrosine serine phosphatase	COG2365
V1032598	K	Transcriptional regulator	COG1349
V1388961	S	Hydrolase	COG0561
V1047204	S	Membrane	COG1434
V1464271	S	NA	0ZTYV
V1828794	G	Major Facilitator	12APV
V1000022	J	Involved in the binding of tRNA to the ribosomes (By similarity)	COG0051
V1000376	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1000950	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0588
V1033451	E	amino acid	COG0531
V1167856	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1388994	G	resistance protein	0XNN3
V1886373	G	PTS System	COG1445
V1886377	H	pantothenic acid kinase	COG1072
V1000025	S	Veg protein	COG4466
V1000735	J	50S ribosomal protein l27	COG0211
V1000907	G	Phosphohexokinase	COG0205
V1047209	E	Catalyzes the conversion of N-acetyl-diaminopimelate to diaminopimelate and acetate (By similarity)	COG1473
V1203395	S	NA	0Y6AG
V1808175	S	NA	11GVV
V1032379	S	CAAX amino terminal protease family protein	0XUJM
V1033174	P	(ABC) transporter	COG0614
V1163177	F	nucleoside hydrolase	COG1957
V1336042	S	Toxin-antitoxin system, toxin component, HicA family	0XUD5
V1047206	G	pts system	COG2190
V1102439	T	response regulator	COG0745
V1164185	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1445551	S	Rib/alpha-like repeat	0YK85
V1806665	L	transposase IS116 IS110 IS902 family protein	COG3547
V1033598	S	Glutamine amidotransferase	COG3442
V1464441	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1000051	K	Inherit from COG: Transcriptional regulator	COG1396
V1000633	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1032687	S	Membrane	COG2966
V1047110	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1722
V1163596	S	NA	101UU
V1400074	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1872768	G	Major Facilitator	0ZVCH
V1882168	L	Transposase	11J2V
V1886195	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1000317	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1159530	T	Phoh family	COG1702
V1430720	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)	COG0682
V1884805	M	Cell wall-associated hydrolase	COG0791
V1000133	M	(sortase) family	COG3764
V1034234	G	PTS system, galactitol-specific IIc component	COG3775
V1340709	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1000502	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	COG0516
V1032593	E	amino acid	COG0531
V1032709	S	Hydrolase	COG0561
V1101416	E	ABC, transporter	COG4166
V1684285	L	DnaB-like helicase C-terminal domain protein	COG0305
V1204719	V	ABC transporter	COG1132
V1432307	T	response regulator	COG0745
V1000329	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1047003	S	Cbs domain protein	COG0517
V1883288	S	NA	0XWWF
V1886653	J	Pseudouridine synthase	COG0564
V1000814	G	Triose-phosphate isomerase	COG0149
V1032700	E	Extracellular solute-binding protein, family 5	COG4166
V1033255	S	tpr repeat-containing protein	11U03
V1349065	G	Phosphoglycerate mutase	COG0406
V1552776	S	ABC transporter (Permease)	COG1079
V1581807	G	Aldolase	COG0191
V1032493	S	ABC transporter	COG2984
V1032609	E	amino acid	COG1113
V1032676	D	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity)	COG0037
V1033374	E	Catalyzes the ATP-dependent phosphorylation of L- homoserine to L-homoserine phosphate (By similarity)	COG0083
V1101410	I	hydroxymethylglutaryL-CoA reductase	COG1257
V1137029	C	Manganese-dependent inorganic pyrophosphatase	COG1227
V1033241	S	Inherit from COG: Protein of unknown function (DUF1093)	COG5294
V1047023	S	Addiction module antitoxin, RelB DinJ family	0XUTM
V1211458	L	Transposase	COG3328
V1302774	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1389384	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1469298	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1884629	T	Tetracycline resistance protein	COG0480
V1256223	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1552787	S	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves (By similarity)	COG1354
V1000012	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1875146	V	abc transporter atp-binding protein	COG1131
V1000945	V	Eco57I restriction-modification methylase	COG1002
V1032703	E	(ABC) transporter	COG4608
V1033082	L	UPF0246 protein	COG3022
V1423397	J	50S ribosomal protein l32	COG0333
V1000020	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	COG0185
V1000330	S	Modulates RecA activity (By similarity)	COG2137
V1033086	E	Extracellular solute-binding protein, family 5	COG4166
V1237147	S	NA	0Y2WH
V1423339	S	cell wall surface anchor family protein	0YURI
V1552774	G	Major Facilitator	COG0477
V1882933	L	transposase (IS4 family) protein	0XQ88
V1163810	K	Transcriptional regulator	COG3682
V1806742	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1886232	F	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)	COG0207
V1006628	J	Removes the N-terminal methionine from nascent proteins (By similarity)	COG0024
V1033274	G	Catalyzes the transfer of the gamma-phosphate of ATP to D-galactose to form alpha-D-galactose-1-phosphate (Gal-1-P) (By similarity)	COG0153
V1035400	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1163708	S	Hydrolase	COG0561
V1033466	E	Extracellular solute-binding protein, family 5	COG4166
V1033597	S	Addiction module antitoxin, RelB DinJ family	0XUTM
V1201295	G	hydrolase family 65, central catalytic	COG1554
V1852132	H	Metal Dependent Phosphohydrolase	COG1713
V1886614	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1000815	G	Phosphoglycerate kinase	COG0126
V1034215	V	Mate efflux family protein	COG0534
V1806590	C	uridylyltransferase	COG1085
V1806607	E	amino acid	COG1113
V1884603	L	integrase family	COG0582
V1000961	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1101540	F	Nudix family	COG1051
V1163687	K	Transcriptional regulator	120E9
V1598604	L	Transposase	COG3328
V1755613	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1808036	G	glycoside hydrolase, family 1	COG2723
V1032352	J	acetyltransferase, (GNAT) family	COG1670
V1033786	K	transcriptional regulator	COG1737
V1852108	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1886532	T	protein tyrosine serine phosphatase	COG2365
V1000155	H	Polyprenyl synthetase	COG0142
V1032599	I	Phospholipase, patatin family	COG4667
V1047283	L	transposase	COG0675
V1149068	S	Pfam:Phage_integr_N	0YI69
V1796888	G	Major Facilitator	COG0477
V1000056	K	transcriptional regulator	0ZMZA
V1000597	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1033547	E, G	Transporter	COG0697
V1203845	P	E1-E2 ATPase	COG2217
V1684299	M	penicillin-binding protein	COG0744
V1764217	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release (By similarity)	COG0081
V1828758	V	restriction enzyme	17CDW@proNOG
V1886598	M	Glyco_25	COG3757
V1001250	G	hydrolase family 65, central catalytic	COG1554
V1001468	J	Leucyl-tRNA synthetase	COG0495
V1033693	G	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate	COG2103
V1447216	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1553598	G	May play a role in 30S ribosomal subunit biogenesis. Unusual circulary permuted GTPase that catalyzes rapid hydrolysis of GTP with a slow catalytic turnover (By similarity)	COG1162
V1000611	E	Dipeptidase	COG0624
V1033042	P	cation-transporting atpase	COG0474
V1035538	S	5'-phosphate oxidase	COG3576
V1420575	L	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates (By similarity)	COG0266
V1552703	L	Exodeoxyribonuclease III	COG0708
V1755574	S	ybbr family	COG4856
V1033579	C, P	ABC transporter, permease	COG1668
V1541791	L	DNA-binding protein	COG0776
V1880035	E, G	Transporter	COG0697
V1032999	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity)	COG0164
V1047041	M	NA	0YESU
V1482551	M	UTP-glucose-1-phosphate uridylyltransferase	COG1210
V1491719	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1553685	S	NA	0XTTB
V1010815	S	acetyltransferase	COG0456
V1032390	S	Protein of unknown function (DUF1149)	COG4835
V1391924	S	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA (By similarity)	COG1576
V1032550	S	hydrolase	COG0561
V1034254	S	Phage nucleotide-binding protein	0YG3Q
V1035064	E	Arginine ornithine antiporter	COG0531
V1339704	V	ABC transporter	COG1132
V1357707	T	response regulator	COG0745
V1608827	L	Transposase	COG3328
V1806747	J	This protein binds directly to 23S ribosomal RNA (By similarity)	COG0080
V1852118	P	hemerythrin hhe cation binding domain protein	COG2461
V1884577	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1000068	S	YycH protein	COG4863
V1000295	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1143235	S	Domain of unknown function (DUF955)	0XW04
V1492143	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1000632	C	NADPH-dependent glycerol-3-phosphate dehydrogenase	COG0240
V1032841	V	ABC transporter	COG1132
V1101272	S	Transglycosylase SLT domain	COG5283
V1425736	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1033424	K	transcriptional regulator, lysR family	COG0583
V1033478	T	transcriptional modulator of maze toxin, mazf	COG2337
V1339886	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1755677	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1851969	S	S1 RNA binding domain protein	COG2996
V1886277	M	Glycosyl transferase, family 4	COG0472
V1000319	J	rrna methyltransferase	COG0566
V1000454	E	aspartate racemase	COG1794
V1032433	E	ABC transporter substrate-binding protein	COG0834
V1163769	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS (By similarity)	COG0301
V1886957	T	response regulator	COG0745
V1033081	V	type I restriction-modification system	COG0286
V1033599	M	Cell wall-associated hydrolase	COG0791
V1034209	S	Bacterial protein of unknown function (DUF910)	COG4483
V1199360	V	Part of the ABC transporter complex MacAB involved in macrolide export. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation (By similarity)	COG1136
V1806599	K	Transcriptional regulator, ARAC family	COG2207
V1882921	S	phage tape measure protein	COG5283
V1888221	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1890869	S	MMPL domain protein	COG2409
V1891150	L	transposase (IS4 family) protein	0XQ88
V1033324	J	Leucyl-tRNA synthetase	COG0495
V1204352	S	Major tail protein	0Y77V
V1684149	K	transcriptional regulator DeoR family	COG1349
V1033113	S	NA	11UKT
V1033352	S	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP (By similarity)	COG0344
V1033450	C	Dehydrogenase	COG0111
V1808018	G	Phosphoketolase	COG3957
V1852100	H	thiamine	COG1564
V1886344	M	Glyco_25	COG3757
V1891413	L	Inherit from COG: transposase	COG2826
V1032702	E, P	ABC transporter	COG0444
V1047166	V	restriction modification system DNA specificity domain	COG0732
V1423338	S	acetyltransferase, (GNAT) family	COG3981
V1594601	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1033186	V	ABC transporter	COG1131
V1469282	E, P	Oligopeptide ABC transporter, permease protein AppB	COG0601
V1808173	M	carboxypeptidase	COG1686
V1891243	O	Metallo-Beta-Lactamase	COG0595
V1000140	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1033723	K	Transcriptional regulator	COG1609
V1035417	K	transcriptional regulatory protein	COG0217
V1491929	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1518341	S	NA	0XTTB
V1032691	S	Protein of unknown function (DUF554)	COG1811
V1886629	S	basic membrane	COG1744
V1032736	H	1,4-dihydroxy-2-naphthoate octaprenyltransferase	COG1575
V1032805	S	Domain of unknown function (DUF955)	0XW04
V1033408	S	appr-1-p processing domain protein	COG2110
V1064644	M	NLP P60 protein	COG0791
V1159013	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1614139	J	30S ribosomal protein S9	COG0103
V1880095	S	NA	11VH8
V1884798	K	Transcriptional regulator	COG1396
V1886411	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1000541	T	protein tyrosine serine phosphatase	COG2365
V1000573	E	Cysteine desulfurase	COG1104
V1000833	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)	COG0787
V1032553	S	protein family UPF0079, ATPase	COG0802
V1033173	P	ABC transporter	COG1120
V1034961	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1032380	V	Part of the ABC transporter complex MacAB involved in macrolide export. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation (By similarity)	COG1136
V1033176	T	Histidine kinase	COG0642
V1033264	E	Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan (By similarity)	COG0253
V1033277	K	Cold shock protein	COG1278
V1033334	L	reverse transcriptase	COG3344
V1033492	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity)	COG0806
V1033679	E	Threonine synthase	COG0498
V1203319	V	peptidase U61 LD-carboxypeptidase A	COG1619
V1593025	S	pathogenesis	0XR1H
V1000050	S	NA	11VH8
V1000117	S	Zinc phosphodiesterase, which displays some tRNA 3'- processing endonuclease activity. Probably involved in tRNA maturation, by removing a 3'-trailer from precursor tRNA (By similarity)	COG1234
V1000325	J	50s ribosomal protein L35	COG0291
V1032573	S	Prophage Lp1 protein 65	0XSDQ
V1047132	S	Phage nucleotide-binding protein	0YG3Q
V1199388	V	ABC transporter	COG1132
V1576392	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1598404	K	regulatoR	COG2390
V1047170	L	transposase	COG0675
V1143252	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine (By similarity)	COG0225
V1163625	M	Cell wall formation (By similarity)	COG1181
V1000831	L	transcriptioN-repair coupling factor	COG1197
V1074742	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1618815	S	pathogenesis	0XR1H
V1806649	S	Membrane	COG3619
V1033295	L	DNA polymerase iii	COG2176
V1149227	U	Signal peptidase i	COG0681
V1237119	L	transposase	COG0675
V1887017	S	pathogenesis	0XR1H
V1883295	K	Transcriptional regulator	0XRI9
V1033351	E	amino acid	COG0531
V1033555	E	asparagine synthetase A	COG2502
V1033596	S	Membrane	11WHS
V1149019	S	Phage Portal Protein	COG4695
V1150432	K	Participates in both the initiation and recycling phases of transcription. In the presence of the delta subunit, RNAP displays an increased specificity of transcription, a decreased affinity for nucleic acids, and an increased efficiency of RNA synthesis because of enhanced recycling (By similarity)	COG3343
V1000456	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1163634	P	permease protein	COG1175
V1398674	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1692510	L	single-stranded DNA-binding protein	COG0629
V1852111	M	Sulfatase	COG1368
V1890877	S	cell wall surface anchor family protein	0YURI
V1000067	S	domain protein	COG1235
V1034911	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1047297	F	Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP dITP to their respective monophosphate derivatives. Might exclude non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions (By similarity)	COG0127
V1256954	E, P	Oligopeptide ABC transporter, permease protein AppB	COG0601
V1596798	S	Rib/alpha-like repeat	10008
V1872684	S	acidPPc	0XUCW
V1884645	G	Glycerate kinase	COG1929
V1000307	E	glutamine synthetase	COG0174
V1032230	E	abc transporter atp-binding protein	COG1126
V1033111	T	Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5- dihydroxy-2,3-pentadione (DPD) (By similarity)	COG1854
V1047098	S	phage tape measure protein	COG5283
V1204507	K	Transcriptional regulator	0XRI9
V1033296	S	DNA-entry nuclease	12175
V1101520	L	Transposase (IS4 family	11HCS
V1204804	E	oxalyl-CoA decarboxylase	COG0028
V1463821	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1553654	E	Dipeptidase	COG4690
V1884517	M	Glycosyl transferase, family 4	COG0472
V1032562	K	Transcriptional regulator	COG1396
V1032998	L	DNA protecting protein DprA	COG0758
V1033601	L	Terminase, large subunit	COG4626
V1101409	K	acetyltransferase	COG0454
V1207157	L	Transposase	COG3328
V1469580	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1592800	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
