gene	geneProduct
V1216189	efflux transporter%2C RND family%2C MFP subunit
V1272731	hypothetical protein
V1294892	phage major capsid protein%2C HK97 family
V1295126	Purine ribonucleoside efflux pump NepI
V1323359	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1362677	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1402211	ATP-dependent Clp protease ATP-binding subunit ClpX
V1499357	30S ribosomal protein S7
V1499524	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1527698	50S ribosomal protein L10
V1529282	Penicillin-binding protein 1A/1B
V1549202	hypothetical protein
V1568286	hypothetical protein
V1583323	Alkyl hydroperoxide reductase subunit F
V1603886	hypothetical protein
V1618945	hypothetical protein
V1704853	Glucose-6-phosphate 1-dehydrogenase
V1704889	ATP-dependent DNA helicase RecG
V1728076	hypothetical protein
V1830819	Inner membrane protein YjjP
V1841240	V-type sodium ATPase catalytic subunit A
V1841841	Transposase%2C IS30 family
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1899908	DNA polymerase III PolC-type
V1000161	ABC-2 type transporter
V1010588	hypothetical protein
V1011533	hypothetical protein
V1013744	50S ribosomal protein L14
V1018422	Putative pit accessory protein
V1024421	hypothetical protein
V1036862	Dihydroorotate oxidase B%2C electron transfer subunit
V1036889	Glutamate--tRNA ligase
V1039006	Primosomal protein N'
V1039501	1-deoxy-D-xylulose-5-phosphate synthase
V1048239	Energy-coupling factor transporter ATP-binding protein EcfA1
V1049945	hypothetical protein
V1052479	5-methylthioadenosine/S-adenosylhomocysteine deaminase
V1054294	FeS cluster assembly protein SufB
V1079256	cell division protein MraZ
V1080444	Acyltransferase family protein
V1080651	hypothetical protein
V1088486	Maritimacin
V1098980	Alanine--tRNA ligase
V1100148	hypothetical protein
V1104175	Fructose-bisphosphate aldolase class 1
V1106493	30S ribosomal protein S1
V1107733	hypothetical protein
V1118683	hypothetical protein
V1140401	hypothetical protein
V1144560	Serine/threonine-protein kinase PknE
V1156027	Phosphatidate cytidylyltransferase
V1157089	putative septation inhibitor protein
V1168051	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1178147	Aspartokinase 3
V1230690	3-dehydroquinate dehydratase
V1240107	hypothetical protein
V1271617	Isochorismatase family protein
V1294697	Extended-spectrum beta-lactamase PER-1 precursor
V1294820	Dipeptide transport system permease protein DppC
V1301508	Holliday junction ATP-dependent DNA helicase RuvA
V1301878	hypothetical protein
V1313677	hypothetical protein
V1347033	Putative multidrug export ATP-binding/permease protein
V1358749	Queuosine precursor ECF transporter S component QueT
V1363603	hypothetical protein
V1363755	FeS cluster assembly protein SufB
V1440397	Lipopolysaccharide export system ATP-binding protein LptB
V1445394	acidobacterial duplicated orphan permease
V1465339	hypothetical protein
V1465506	Peptidase C1-like family protein
V1548507	death-on-curing family protein
V1548858	hypothetical protein
V1552748	hypothetical protein
V1563415	2-hydroxyglutaryl-CoA dehydratase component A
V1568737	50S ribosomal protein L29
V1585927	Putative conjugal transfer proteinc/MT3759
V1614099	Internalin-A precursor
V1617666	hypothetical protein
V1827922	Shikimate kinase
V1834808	putative deoxyribonuclease YcfH
V1880321	hypothetical protein
V1881827	NAD-specific glutamate dehydrogenase
V1010201	hypothetical protein
V1010290	Pyruvate kinase
V1010590	Outer membrane efflux protein BepC precursor
V1010639	Glutathione import ATP-binding protein GsiA
V1011148	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1012118	Hydrogenase isoenzymes formation protein HypE
V1013800	RNA polymerase sigma-54 factor 2
V1014607	Aspartate aminotransferase
V1031995	HTH-type transcriptional regulator GltC
V1036183	tRNA-specific adenosine deaminase
V1037043	Isopentenyl-diphosphate delta-isomerase
V1037481	Putative ATP:guanido phosphotransferase
V1038287	Tyrosine recombinase XerC
V1041925	HTH-type transcriptional regulator FrlR
V1042785	putative hydrolase YutF
V1044566	S-adenosylmethionine synthase
V1046757	L%2CD-transpeptidase catalytic domain
V1048999	hypothetical protein
V1049070	Cell division protein FtsL
V1049919	Glucokinase
V1053608	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1057121	R3H domain protein
V1070020	Isopentenyl-diphosphate delta-isomerase
V1079198	hypothetical protein
V1081141	Putative esterase
V1081192	L-lactate dehydrogenase [cytochrome]
V1081208	putative membrane protein
V1081561	GTP-binding protein EngA
V1082338	Glycerate kinase
V1082361	Ribosomal RNA small subunit methyltransferase A
V1083507	Histidinol-phosphate aminotransferase
V1083561	Amino-acid carrier protein AlsT
V1084040	D-aspartate ligase
V1098968	Tyrosine--tRNA ligase 1
V1105691	Xaa-Pro aminopeptidase
V1114197	hypothetical protein
V1115184	Autolysin
V1120089	Phosphoribosylformylglycinamidine synthase 2
V1151424	Alkyl hydroperoxide reductase subunit C
V1151884	hypothetical protein
V1159891	Transposase%2C IS30 family
V1163251	UDP-galactopyranose mutase
V1169924	Serine dehydratase alpha chain
V1173303	tRNA (guanine-N(1)-)-methyltransferase
V1191109	Type III restriction enzyme%2C res subunit
V1191324	Glycerol kinase
V1193102	hypothetical protein
V1198532	L-arabinose transport system permease protein AraQ
V1204043	hypothetical protein
V1238921	hypothetical protein
V1239269	Proline iminopeptidase
V1239817	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1265694	CRISPR system Cascade subunit CasC
V1268900	Leucine-responsive regulatory protein
V1311839	hypothetical protein
V1325936	hypothetical protein
V1345181	Haemagglutinin
V1346289	Heat shock protein J
V1365700	G5 domain protein
V1374591	Thiol-activated cytolysin
V1384064	putative dTDP-4-dehydrorhamnose 3%2C5-epimerase
V1385960	Aminopeptidase C
V1395461	putative P-loop ATPase
V1436648	pyrophosphatase PpaX
V1464421	Lon protease 2
V1548880	Tryptophan--tRNA ligase
V1574348	Methenyltetrahydrofolate cyclohydrolase
V1584906	Bifunctional (p)ppGpp synthase/hydrolase relA
V1603038	Type III restriction enzyme%2C res subunit
V1614126	Fimbrial subunit type 1 precursor
V1839984	Universal stress protein/MSMEI_3859
V1010863	Valine--tRNA ligase
V1013316	N-glycosyltransferase
V1015586	30S ribosomal protein S20
V1032275	Phosphoglucomutase
V1035990	putative Mg(2+) transport ATPase
V1038357	Phosphate regulon sensor protein PhoR
V1048762	DNA polymerase III subunit beta
V1051008	NAD(P)-specific glutamate dehydrogenase
V1053021	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1070352	preprotein translocase subunit SecA
V1079468	putative ATP-binding protein involved in virulence
V1080583	hypothetical protein
V1080881	Lipid-A-disaccharide synthase
V1081427	Divergent AAA domain protein
V1082280	Glutamate 5-kinase
V1083331	Lactococcin-G-processing and transport ATP-binding protein LagD
V1085293	glycosyltransferase%2C family
V1086423	Ribosome-binding ATPase YchF
V1099284	GTP-binding protein EngA
V1103655	Acetate kinase
V1107830	Glucosyl-3-phosphoglycerate phosphatase
V1119792	Putative aldehyde dehydrogenase AldA
V1144329	Proline iminopeptidase
V1149451	hypothetical protein
V1155027	WXG100 family type VII secretion target
V1159934	Maltose operon transcriptional repressor
V1166808	Fumarate reductase flavoprotein subunit
V1172835	hypothetical protein
V1178931	Aminopeptidase E
V1191063	Tyrosine phosphorylated protein A
V1239707	Response regulator UvrY
V1250423	hypothetical protein
V1268426	DNA topoisomerase 4 subunit B
V1301379	DegV domain-containing protein
V1323185	Nicotinate phosphoribosyltransferase pncB2
V1334771	bifunctional RNase H/acid phosphatase
V1335188	Ribosome-binding factor A
V1344534	Vegetative protein 296
V1346601	Elongation factor 4
V1347104	Putative ribonuclease Jc
V1356761	Glutamate--tRNA ligase 1
V1402178	putative RNA methyltransferase
V1445181	Haemagglutinin
V1445395	Bicarbonate transport system permease protein CmpB
V1458574	putative permease
V1506705	putative tRNA-dihydrouridine synthase
V1515015	hypothetical protein
V1524940	50S ribosomal protein L14
V1531271	hypothetical protein
V1563892	Protease 3 precursor
V1593022	DNA-directed RNA polymerase subunit beta
V1619711	tRNA 2'-O-methylase
V1820504	hypothetical protein
V1840204	50S ribosomal protein L13
V1840858	Alanine--tRNA ligase
V1841185	hypothetical protein
V1922885	Cytochrome c-type protein NrfH
V1000142	Uridylate kinase
V1000573	Cysteine desulfurase
V1008444	hypothetical protein
V1010252	putative ATPase/kinase involved in NAD metabolism
V1010397	putative ABC transporter ATP-binding protein YheS
V1015074	hypothetical protein
V1018781	50S ribosomal protein L15
V1035911	putative membrane protein
V1036569	VKOR family protein
V1038971	HTH-type transcriptional regulator YesS
V1047927	DNA gyrase subunit A
V1049431	putative Mg(2+) transport ATPase
V1049548	Phosphorylated carbohydrates phosphatase
V1053825	hypothetical protein
V1059532	co-chaperonin GroES
V1060163	hypothetical protein
V1068936	Putative transcriptional regulator YvhJ
V1071810	Pyruvate formate-lyase 1-activating enzyme
V1074779	hypothetical protein
V1079195	Methionine synthase
V1080565	3-methyl-2-oxobutanoate hydroxymethyltransferase
V1081140	Isochorismate synthase EntC
V1083151	putative alpha-1%2C2-mannosidase
V1083309	5-amino-6-(5-phosphoribosylamino)uracil reductase
V1088779	Histidine phosphatase superfamily (branch 2)
V1089105	hypothetical protein
V1099453	Phosphoglucomutase
V1107392	F420-0--gamma-glutamyl ligase
V1115218	Antitoxin RelB
V1116875	Elongation factor Ts
V1151061	hypothetical protein
V1172340	hypothetical protein
V1196069	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
V1231925	Phosphoglycolate phosphatase
V1237688	Methionine import ATP-binding protein MetN
V1272495	hypothetical protein
V1323081	putative RNA-binding protein (contains KH domain)
V1328767	hypothetical protein
V1330488	50S ribosomal protein L13
V1334853	hypothetical protein
V1337307	Glycine--tRNA ligase
V1337326	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1356500	Lysine--tRNA ligase
V1401975	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1404483	hypothetical protein
V1436083	Phosphoinositide polyphosphatase (Sac family)
V1463929	Type-1 restriction enzyme R protein
V1469296	hypothetical protein
V1482756	PII-type proteinase precursor
V1550165	Multiphosphoryl transfer protein 1
V1564191	bifunctional preprotein translocase subunit SecD/SecF
V1584009	LemA family protein
V1584222	putative acetyltransferase
V1723722	Putative pyrimidine permease RutG
V1834824	S-ribosylhomocysteine lyase
V1839715	Curved DNA-binding protein
V1840383	hypothetical protein
V1841220	L-threonine dehydratase catabolic TdcB
V1841231	Lon protease 1
V1851980	Procyclic acidic repetitive protein (PARP)
V1870029	Fimbrial subunit type 1 precursor
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1009613	Methionine aminopeptidase
V1011514	FeS cluster assembly protein SufB
V1012821	methylmalonyl-CoA epimerase
V1013925	Extended-spectrum beta-lactamase PER-1 precursor
V1018933	putative nucleotide-binding protein
V1020209	putative glutamine ABC transporter permease protein GlnM
V1032532	Calcium-transporting ATPase
V1037303	Chorismate synthase
V1038315	Alkaline phosphatase synthesis sensor protein PhoR
V1039592	H+/gluconate symporter
V1044136	Acyl carrier protein
V1049543	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1051721	Anaerobic nitric oxide reductase flavorubredoxin
V1053779	Acyl-CoA dehydrogenase
V1067671	DNA-directed RNA polymerase subunit beta
V1069845	Phosphoglucomutase
V1075092	Cysteine--tRNA ligase
V1080482	Uridine kinase
V1089263	Inner membrane protein YhhQ
V1089966	hypothetical protein
V1107331	hypothetical protein
V1107544	Ribonuclease J 1
V1119616	50S ribosomal protein L27
V1137107	O-acetyltransferase OatA
V1177685	30S ribosomal protein S4
V1190660	Neutral endopeptidase
V1216091	hypothetical protein
V1216451	type II restriction m6 adenine DNA methyltransferase%2C Alw26I/Eco31I/Esp3I family
V1232318	hypothetical protein
V1249420	hypothetical protein
V1294669	Transcription-repair-coupling factor
V1315900	F-type ATPase subunit b
V1316171	hypothetical protein
V1346010	putative methyltransferase
V1350356	HIT-like protein
V1365111	hypothetical protein
V1373778	DNA mismatch repair protein MutL
V1384669	hypothetical protein
V1391808	Pyruvate formate-lyase 1-activating enzyme
V1445313	Sugar phosphatase YidA
V1445339	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG
V1464159	F5/8 type C domain protein
V1481434	G3P acyltransferase
V1483544	putative ABC transporter ATP-binding protein/MT1014
V1484170	actinobacterial surface-anchored protein domain protein
V1506393	putative phosphatase YwpJ
V1515016	Cellulosome-anchoring protein precursor
V1515163	Ornithine decarboxylase%2C inducible
V1522724	Aminopeptidase C
V1526313	Vegetative protein 19
V1530650	Transcriptional regulatory protein WalR
V1541297	hypothetical protein
V1594416	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1841095	Peptidase M16C associated
V1899846	hypothetical protein
V1923639	hypothetical protein
V1000541	Tyrosine-protein phosphatase precursor
V1000942	hypothetical protein
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1006427	hypothetical protein
V1007215	Evolved beta-galactosidase subunit alpha
V1008707	Outer membrane protein MIP precursor
V1009488	DNA polymerase III subunit gamma/tau
V1010699	2-iminoacetate synthase
V1013153	YbbR-like protein
V1036496	hypothetical protein
V1036620	Phosphate transport system permease protein PstC
V1036783	Alpha-D-glucose-1-phosphate phosphatase YihX
V1036919	Methionine-binding lipoprotein MetQ precursor
V1038476	Fructokinase
V1041348	DNA polymerase IV
V1051069	putative nicotinate-nucleotide adenylyltransferase
V1051435	Putative pyruvate%2C phosphate dikinase regulatory protein
V1053576	Putative aliphatic sulfonates transport permease protein SsuC
V1055296	ATP-dependent zinc metalloprotease FtsH 4
V1082422	putative alpha-1%2C2-mannosidase
V1083300	hypothetical protein
V1102451	Multidrug transporter MdtA
V1106846	product=putative ABC transporter ATP-binding protein
V1137102	Phosphate regulon sensor protein PhoR
V1142750	RNA-binding protein YhbY
V1152538	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
V1176783	Penicillin-binding protein 1*
V1177260	Uracil phosphoribosyltransferase
V1177636	hypothetical protein
V1180413	Sensory transduction protein regX3
V1192574	D-aspartate ligase
V1237252	Anaerobic ribonucleoside-triphosphate reductase
V1237835	Glutathione transport system permease protein GsiC
V1247936	putative acetyltransferase
V1265053	putative DNA helicase
V1301289	putative Sugar-binding Domain protein
V1301348	Rod shape-determining protein MreB
V1368331	Ribose-phosphate pyrophosphokinase
V1381834	Plasmid stabilisation system protein
V1383840	Triosephosphate isomerase
V1410861	BFD-like [2Fe-2S] binding domain protein
V1421212	tRNA pseudouridine synthase B
V1421721	YGGT family protein
V1426091	D-alanyl-D-alanine carboxypeptidase precursor
V1429675	putative outer membrane protein
V1436175	Isoleucine--tRNA ligase
V1436530	2-deoxyglucose-6-phosphate phosphatase
V1464539	UTP--glucose-1-phosphate uridylyltransferase
V1467075	Pyrrolidone-carboxylate peptidase
V1501527	tRNA guanosine-2'-O-methyltransferase
V1584707	succinyl-diaminopimelate desuccinylase
V1586954	hypothetical protein
V1593960	Dihydropteroate synthase
V1618049	Internalin-A precursor
V1687089	Phosphoglucomutase
V1724180	PhoH-like protein
V1745903	Chaperone protein ClpB
V1750504	hypothetical protein
V1752940	Anaerobic C4-dicarboxylate transporter DcuA
V1827537	outer membrane channel protein
V1839782	50S ribosomal protein L2
V1840380	Cytosol non-specific dipeptidase
V1841079	putative rhodanese-related sulfurtransferase
V1841169	Phosphate-binding protein PstS 1 precursor
V1841217	50S ribosomal protein L21
V1000039	anaerobic ribonucleotide reductase-activating protein
V1000050	Cysteine-rich secretory protein family protein
V1000106	Formate--tetrahydrofolate ligase 1
V1006708	SusD family protein
V1008249	DNA topoisomerase 1
V1012054	PTS system N-acetylgalactosamine-specific EIIC component 1
V1012377	Thioredoxin-1
V1014076	hypothetical protein
V1015615	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
V1022782	Ferritin
V1023802	Transcriptional repressor NrdR
V1032023	ski2-like helicase
V1032283	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1033040	TraX protein
V1035968	Calcium-transporting ATPase
V1036263	TraX protein
V1036264	Cell division protein FtsQ
V1037206	hypothetical protein
V1041233	glmZ(sRNA)-inactivating NTPase
V1055461	Polyphosphate kinase
V1070809	Succinyl-diaminopimelate desuccinylase
V1070893	Ribosomal large subunit pseudouridine synthase D
V1078865	Non-canonical purine NTP pyrophosphatase
V1080277	Bifunctional purine biosynthesis protein PurH
V1080593	Trk system potassium uptake protein TrkG
V1081279	Streptopain precursor
V1081735	5%2C10-methylenetetrahydrofolate reductase
V1085958	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1087500	Uracil-DNA glycosylase
V1105083	Outer membrane protein alpha precursor
V1115358	V-type ATP synthase subunit C
V1118176	hypothetical protein
V1136996	putative DNA helicase
V1137193	pyridoxal phosphate enzyme%2C YggS family
V1151813	Sialidase A precursor
V1159206	Polyol:NADP oxidoreductase
V1170661	hypothetical protein
V1175938	Ribonuclease Y
V1177023	Thymidylate synthase
V1190342	Collagen triple helix repeat (20 copies)
V1192291	Arginine--tRNA ligase
V1196304	50S ribosomal protein L24
V1203353	Putative ribonuclease Jc
V1240022	putative protein encoded in hypervariable junctions of pilus gene clusters
V1268286	Citrate synthase 2
V1293309	Foldase protein PrsA precursor
V1294732	acidobacterial duplicated orphan permease
V1295060	Methionine-binding lipoprotein MetQ precursor
V1369086	CAAX amino terminal protease self- immunity
V1399705	hypothetical protein
V1400280	ATP-dependent DNA helicase UvrD1
V1400524	Fructosamine-3-kinase
V1420929	putative ABC transporter ATP-binding protein YxlF
V1430917	Tyrosine phosphorylated protein A
V1434902	hypothetical protein
V1485103	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1499548	Multidrug resistance protein MdtN
V1500051	hypothetical protein
V1505717	addiction module antitoxin%2C RelB/DinJ family
V1513840	Alpha-xylosidase
V1525798	Endo-1%2C4-beta-xylanase A precursor
V1527131	hypothetical protein
V1527574	LemA family protein
V1528601	D-galactose/ D-glucose-binding protein
V1529841	Phosphoenolpyruvate carboxylase
V1583116	Lon protease
V1609073	Triosephosphate isomerase
V1704865	ATP-dependent RNA helicase HrpB
V1806863	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1819332	hypothetical protein
V1840220	Phosphate acetyltransferase
V1840227	hypothetical protein
V1840356	Vegetative protein 19
V1000028	putative deoxyribonuclease YcfH
V1000088	Deoxyadenosine kinase
V1000152	hypothetical protein
V1002088	50S ribosomal protein L19
V1009499	Glycerol uptake facilitator protein
V1009515	Putative aliphatic sulfonates-binding protein precursor
V1011046	F-ATPase gamma subunit
V1011953	Ribosome maturation factor RimM
V1016550	Putative conjugal transfer proteinc/MT3759
V1023084	chromosome segregation protein
V1036162	Uracil-DNA glycosylase
V1036533	Xylose transport system permease protein XylH
V1037139	putative tRNA-dihydrouridine synthase
V1038258	Putative aliphatic sulfonates transport permease protein SsuC
V1040610	putative glycosyltransferase EpsJ
V1041768	DNA polymerase III PolC-type
V1043113	Ribosome biogenesis GTPase A
V1052800	Phosphoenolpyruvate-protein phosphotransferase
V1058374	Membrane protein of unknown function
V1079675	hypothetical protein
V1080117	hypothetical protein
V1082636	Acetyltransferase (GNAT) family protein
V1082667	SusD family protein
V1083963	hypothetical protein
V1085006	hypothetical protein
V1086671	hypothetical protein
V1099390	Putative TrmH family tRNA/rRNA methyltransferase
V1102450	Nitrogenase molybdenum-iron protein alpha chain
V1103673	Thiosulfate sulfurtransferase PspE precursor
V1104847	hypothetical protein
V1116629	hypothetical protein
V1118226	hypothetical protein
V1125430	hypothetical protein
V1137316	Stress protein H5
V1140105	Ureidoglycolate lyase
V1151716	Tyrosine recombinase XerD
V1167199	Peptide chain release factor 1
V1183498	hypothetical protein
V1196243	Dihydroorotate dehydrogenase (quinone)
V1196814	Lipid A export ATP-binding/permease protein MsbA
V1200828	hypothetical protein
V1241319	hypothetical protein
V1266113	Colicin I receptor precursor
V1266157	GTP-binding protein HflX
V1295291	Argininosuccinate synthase
V1328771	putative membrane protein
V1344447	Cold shock protein CspA
V1345211	hypothetical protein
V1364321	2-acyl-glycerophospho-ethanolamine acyltransferase
V1368016	Putative aliphatic sulfonates-binding protein precursor
V1380594	conjugal transfer protein TrbF
V1380652	50S ribosomal protein L15
V1395096	TM2 domain protein
V1401507	Malate dehydrogenase
V1436199	Proline--tRNA ligase
V1436564	mevalonate kinase
V1440842	putative transcriptional regulatory protein
V1464305	hypothetical protein
V1467221	cell division suppressor protein YneA
V1498482	Glutamine-dependent NAD(+) synthetase
V1524938	50S ribosomal protein L5
V1525449	DNA gyrase subunit B
V1527701	hypothetical protein
V1562438	30S ribosomal protein S1
V1574349	DNA-directed RNA polymerase subunit beta
V1574777	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
V1574960	Energy-coupling factor transporter ATP-binding protein EcfA1
V1586145	Thioesterase superfamily protein
V1618653	D-tagatose-1%2C6-bisphosphate aldolase subunit GatY
V1795886	ATP-dependent Clp protease ATP-binding subunit ClpC
V1820424	Peptide deformylase
V1830843	Phosphodiesterase YfcE
V1841199	Serine/threonine-protein kinase PrkC
V1923741	Transposase
V1000113	GTP-binding protein EngA
V1000332	Magnesium and cobalt efflux protein CorC
V1000823	potassium transport protein Kup
V1000887	putative phosphatase YwpJ
V1006668	Ribonuclease Y
V1007234	UDP-N-acetylmuramate--L-alanine ligase
V1010715	Crossover junction endodeoxyribonuclease RuvC
V1011321	Ribosome-binding ATPase YchF
V1011409	Serine--tRNA ligase
V1012374	Enolase
V1014199	tRNA pseudouridine synthase B
V1014814	hypothetical protein
V1015171	Amidophosphoribosyltransferase precursor
V1015855	putative siderophore transport system ATP-binding protein YusV
V1017234	DNA polymerase IV
V1020914	Glucitol operon repressor
V1021593	hypothetical protein
V1022577	Apolipoprotein A1/A4/E domain protein
V1036159	hypothetical protein
V1037658	Pyruvate formate-lyase 1-activating enzyme
V1037749	Ribosomal RNA small subunit methyltransferase A
V1038359	EIICBA-Glc 2
V1039807	Glucose-specific phosphotransferase enzyme IIA component
V1043380	hypothetical protein
V1048531	hypothetical protein
V1053907	hypothetical protein
V1056315	Na(+)/drug antiporter
V1057328	Pseudouridine kinase
V1058940	Ribosome-releasing factor
V1060057	Flavodoxin
V1071595	Laccase domain protein YfiH
V1081676	Ferric uptake regulator family protein
V1083188	Lipoprotein-releasing system transmembrane protein LolE
V1083530	Multidrug export protein MepA
V1084929	Nuclease precursor
V1085901	oxaloacetate decarboxylase subunit gamma
V1087186	Ribonuclease PH
V1099127	lipoprotein signal peptidase
V1099823	camphor resistance protein CrcB
V1104723	Translation initiation factor IF-2
V1109449	Helix-destabilizing protein
V1124080	hypothetical protein
V1151688	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1166782	Glucitol operon repressor
V1171003	Ribokinase
V1175645	hypothetical protein
V1181511	hypothetical protein
V1193736	Pyruvate formate-lyase 1-activating enzyme
V1195505	Oligo-1%2C6-glucosidase
V1196809	UDP-N-acetylmuramate--L-alanine ligase
V1198525	putative licABCH operon regulator
V1200477	Pyruvate-flavodoxin oxidoreductase
V1216211	Type I restriction modification DNA specificity domain protein
V1236656	R3H domain protein
V1238155	S-adenosylmethionine decarboxylase proenzyme
V1265661	DNA protection during starvation protein
V1273648	Succinyl-CoA:coenzyme A transferase
V1314930	hypothetical protein
V1317334	F-ATPase gamma subunit
V1359847	hypothetical protein
V1365647	hypothetical protein
V1385988	Methionyl-tRNA formyltransferase
V1420739	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1445158	Rib/alpha/Esp surface antigen repeat
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1488940	Methionine aminopeptidase 1
V1497258	hypothetical protein
V1500372	recombination regulator RecX
V1508046	dITP/XTP pyrophosphatase
V1527625	Anaerobic ribonucleoside-triphosphate reductase
V1532107	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1549343	Riboflavin ECF transporter S component RibU
V1574814	hypothetical protein
V1852111	Lipoteichoic acid synthase 1
V1882048	dTDP-4-dehydrorhamnose reductase
V1006673	30S ribosomal protein S18
V1006691	Susd and RagB outer membrane lipoprotein
V1011489	Glucose-inhibited division protein A
V1013249	Trk system potassium uptake protein TrkA
V1013743	hypothetical protein
V1014064	hypothetical protein
V1032119	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1032915	Acetyltransferase (GNAT) family protein
V1035943	Ribosomal large subunit pseudouridine synthase D
V1036071	hypothetical protein
V1037693	tRNA (adenine(22)-N(1))-methyltransferase
V1040900	hypothetical protein
V1048754	Glucose-inhibited division protein A
V1049928	Ribosomal protein L11 methyltransferase
V1050996	Endoribonuclease YbeY
V1051668	hypothetical protein
V1059305	hypothetical protein
V1068208	30S ribosomal protein S3
V1069090	Energy-coupling factor transporter transmembrane protein EcfT
V1079651	hypothetical protein
V1080699	exodeoxyribonuclease III (xth)
V1082599	Glutamine transport system permease protein GlnP
V1085495	Tellurite resistance protein TerB
V1117490	Acetyl-CoA acetyltransferase
V1145854	Transposase%2C IS30 family
V1151292	Phosphoethanolamine transferase CptA
V1171840	sortase
V1198696	tRNA (guanine-N(1)-)-methyltransferase
V1201512	Haemagglutinin
V1203815	Cell division ATP-binding protein FtsE
V1217809	Cytosol non-specific dipeptidase
V1232775	L-fucose permease
V1237396	putative ABC transporter ATP-binding protein
V1267294	Fimbrial subunit type 1 precursor
V1329882	Inner membrane protein YjjP
V1345491	Nitric oxide reductase
V1346389	Biotin synthase
V1357629	Polyribonucleotide nucleotidyltransferase
V1401724	Response regulator protein VraR
V1402217	Barstar (barnase inhibitor)
V1442396	SPFH domain / Band 7 family protein
V1459708	HAD phosphatase%2C family IIIA
V1463123	Response regulator ArlR
V1465509	hypothetical protein
V1466175	Vegetative protein 19
V1466315	hypothetical protein
V1488215	Macrolide export ATP-binding/permease protein MacB
V1498105	Excinuclease ABC subunit A
V1509625	DNA protection during starvation protein
V1527203	hypothetical protein
V1529416	Aspartate ammonia-lyase
V1530502	Alkaline phosphatase synthesis sensor protein PhoR
V1554428	Alpha-D-glucose-1-phosphate phosphatase YihX
V1576787	Cadmium%2C zinc and cobalt-transporting ATPase
V1588245	16S ribosomal RNA methyltransferase RsmE
V1603143	Adenylosuccinate synthetase
V1612201	hyperosmolarity resistance protein Ebh
V1705035	Holo-[acyl-carrier-protein] synthase
V1841077	Putative septation protein SpoVG
V1870015	Cadmium%2C zinc and cobalt-transporting ATPase
V1881484	hypothetical protein
V1000112	hypothetical protein
V1000637	ATP-dependent Clp protease proteolytic subunit
V1006783	Efflux pump membrane transporter BepE
V1007134	putative transcriptional regulatory proteinc
V1009076	Penicillin acylase precursor
V1009909	HIT-like protein
V1012352	ATP-dependent DNA helicase RecQ
V1014776	50S ribosomal protein L23
V1019482	Ascorbate-specific phosphotransferase enzyme IIB component
V1019967	hypothetical protein
V1020074	Anti-anti-sigma-B factor
V1020873	Holliday junction ATP-dependent DNA helicase RuvA
V1036160	von Willebrand factor type A domain protein
V1036222	Tyrosine recombinase XerD
V1039531	Undecaprenol kinase
V1048455	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1048765	Gamma-glutamyl phosphate reductase
V1050628	hypothetical protein
V1053547	Holliday junction ATP-dependent DNA helicase RuvA
V1054474	Isoaspartyl dipeptidase
V1056688	50S ribosomal protein L13
V1057644	hypothetical protein
V1072964	hypothetical protein
V1080009	5%2C10-methylenetetrahydrofolate reductase
V1080497	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1080640	tRNA(Ile)-lysidine synthase
V1081139	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
V1081310	Acyl-ACP thioesterase
V1081797	Putative multidrug export ATP-binding/permease protein
V1086175	Tyrosine recombinase XerD
V1086405	DNA-directed RNA polymerase subunit beta
V1104766	hypothetical protein
