Gene	category	Annotation	COGID
V1464337	G	glycerol uptake facilitator protein	COG0580
V1503469	S	Xanthine uracil vitamin C permease	COG2252
V1000014	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome (By similarity)	COG0093
V1523333	P	Transporter	0ZVUY
V1033646	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1339962	F	Nucleoside deoxyribosyltransferase	COG3613
V1879848	P	permease protein	COG1175
V1000481	U	(ABC) transporter	COG4473
V1000893	S	NA	11UKT
V1000544	C	Flavocytochrome c	COG1053
V1033877	L	ATP-dependent RNA helicase	COG0513
V1594580	S	ybbr family	COG4856
V1746777	P	E1-E2 ATPase	COG2217
V1069602	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1608752	S	UPF0052 protein	COG0391
V1095734	T	response regulator	COG0745
V1000824	P	ABC transporter	COG1121
V1036199	F	carbamoyl-phosphate synthetase glutamine chain	COG0505
V1415785	S	pathogenesis	0XR1H
V1297356	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1356684	G	Glycogen debranching enzyme	COG1523
V1469582	M, U	This protein specifically catalyzes the removal of signal peptides from prolipoproteins (By similarity)	COG0597
V1593025	S	pathogenesis	0XR1H
V1507047	S	NA	101UU
V1295172	P	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates (By similarity)	COG0619
V1424841	S	ErfK YbiS YcfS YnhG	COG1376
V1197048	G	alpha amylase, catalytic region	COG0366
V1852017	F	Cytidine monophosphate kinase	COG0283
V1241152	E	amidohydrolase	COG1473
V1000097	U	Signal peptidase i	COG0681
V1520185	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1594651	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1483378	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1553657	S	CAAX amino terminal protease family protein	0XUJM
V1000524	S	DNA-entry nuclease	12175
V1000479	J	TRNA binding domain protein	COG0073
V1836807	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1886389	G	ribokinase	COG0524
V1576381	O	feS assembly protein SufD	COG0719
V1000089	F	deoxynucleoside kinase	COG1428
V1362258	V	abc transporter permease protein	COG0577
V1574081	G	Major Facilitator	0XPHU
V1295066	M	glycosyltransferase group 2 family protein	COG0463
V1482665	S	NA	101UU
V1886447	K	TRANSCRIPTIONal	COG1316
V1143372	S	NA	11S7H
V1400588	P	phosphate transporter	COG0306
V1886400	J	30S ribosomal protein S9	COG0103
V1517484	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1200639	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1503140	G	Major Facilitator	0ZWA1
V1000159	E	peptidase M24	COG0006
V1044037	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1136929	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1886662	O	Endothelin-converting enzyme 1	COG3590
V1389989	G	phosphohexose isomerase	COG0166
V1469296	J	30S ribosomal protein S2	COG0052
V1851958	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection (By similarity)	COG0718
V1852077	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1852154	S	YbaK ebsC protein	COG2606
V1000052	S	NA	11PT3
V1000118	I	Acyl-transferase	COG1835
V1000559	J	ribosomal RNA small subunit methyltransferase b	COG0144
V1000598	U	Preprotein translocase subunit	COG1862
V1339706	G	PTS System	COG3715
V1469304	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0721
V1000540	S	Colicin v production protein	0Y5GJ
V1256283	E, G, P	Major Facilitator Superfamily	COG0477
V1573647	S	Nucleic acid-binding protein	COG1399
V1001367	E	asparagine synthetase A	COG2502
V1036751	L	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain sequences complementary to antecedent mobile elements and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. May be involved in the integration of spacer DNA into the CRISPR cassette (By similarity)	COG1518
V1074834	G	Glycogen debranching enzyme	COG1523
V1112929	S	ATPase associated with various cellular activities	COG0714
V1886658	S	ATP-grasp	COG3919
V1580713	M	Polysaccharide Biosynthesis Protein	COG2244
V1607579	S	pathogenesis	0XR1H
V1000006	J	50S ribosomal protein L36	COG0257
V1295013	E	Transporter	COG3104
V1341203	T	response regulator	COG0745
V1033764	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1852052	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol (By similarity)	COG1502
V1000027	L	Required for correct processing of both the 5' and 3' ends of 5S rRNA precursor. Cleaves both sides of a double-stranded region yielding mature 5S rRNA in one step (By similarity)	COG1658
V1075594	L	DNA protecting protein DprA	COG0758
V1886618	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving	COG0653
V1886438	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1000149	S	NA	11Q2H
V1000887	S	hydrolase	COG0561
V1836832	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase (By similarity)	COG0231
V1235922	S	NA	0XSPS
V1481348	J	phenylalanyl-tRNA synthetase (alpha subunit)	COG0016
V1000062	F	UPF0207 protein	COG1896
V1886552	T	domain protein	COG3887
V1033571	G	ribulose-phosphate 3-epimerase	COG0036
V1000566	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan (By similarity)	COG0472
V1430479	G	Alpha-glucosidase	COG1501
V1038287	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1150292	S	Capsular polysaccharide biosynthesis protein	0Y500
V1000485	L	DNA repair exonuclease	COG0420
V1552725	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	COG0771
V1481295	M	penicillin-binding protein	COG0768
V1000138	S	Required for maturation of 30S ribosomal subunits (By similarity)	COG0779
V1000100	I	mevalonate kinase	COG1577
V1044644	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0188
V1380652	J	Binds to the 23S rRNA (By similarity)	COG0200
V1552737	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1415807	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity)	COG0353
V1886580	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1268476	S	Cbs domain protein	COG0517
V1238915	G	PTS system fructose IIA component	COG2893
V1000137	K	Transcription elongation factor NusA	COG0195
V1000157	K	Involved in the transcription termination process (By similarity)	COG0781
V1493421	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1886679	L	Primosomal protein n'	COG1198
V1001392	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1356077	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1263212	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1493470	F	formyltetrahydrofolate synthetase	COG2759
V1034591	T	serine threonine protein kinase	COG0515
V1594751	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	COG0771
V1886728	V	Beta-lactamase class C related penicillin binding protein	COG1680
V1355689	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1462019	M	ErfK YbiS YcfS YnhG	COG1376
V1164912	K	Transcriptional regulator	COG3682
V1886654	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	COG0653
V1000624	O	peptidase, M16	COG0612
V1203392	S	tail tape measure protein	COG5412
V1491762	G	GlcNAc 6-P deacetylase	COG1820
V1160507	F	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively (By similarity)	COG0775
V1163596	S	NA	101UU
V1887295	V	peptidase U61 LD-carboxypeptidase A	COG1619
V1432622	S	Cell division protein mraZ	COG2001
V1064859	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1436021	G	Glycogen debranching enzyme	COG1523
V1576585	G	phosphoglycerate mutase	COG0406
V1000170	K	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	COG0571
V1886303	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1136931	L	DNA polymerase III (alpha subunit)	COG0587
V1000163	F	Ham1 family	COG0127
V1000935	S	intracellular protease Pfpi family	COG0693
V1289749	V	DNA specificity domain protein	COG0732
V1000888	S	protein family UPF0079, ATPase	COG0802
V1420577	S	NA	101UU
V1033931	F	formyltetrahydrofolate synthetase	COG2759
V1204226	S	integral membrane protein	COG4858
V1580707	S	Glutamine amidotransferase	COG3442
V1036803	D	cell division protein	COG0772
V1149253	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1498665	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1852155	C	Flavodoxin	COG0716
V1886968	S	NA	0Y2WH
V1033129	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1338858	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1541161	E	amino acid ABC transporter	COG0834
V1000567	D	Essential cell division protein (By similarity)	COG4839
V1104960	V	Eco57I restriction-modification methylase	COG1002
V1609073	G	Triose-phosphate isomerase	COG0149
V1608857	J	30S ribosomal protein S1	COG0539
V1886616	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1158726	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1574805	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1431322	J	glycyl-tRNA synthetase, alpha subunit	COG0752
V1581637	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1448171	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0588
V1463972	O	Endothelin-converting enzyme 1	COG3590
V1000323	G	tagatose-6-phosphate kinase	COG1105
V1164659	S	NA	0YW7H
V1000476	O	SPFH domain, Band 7 family protein	COG0330
V1000626	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	COG0558
V1000457	O	Peptidase M22 Glycoprotease	COG1214
V1339995	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS (By similarity)	COG0301
V1000484	S	Metal Dependent Phosphohydrolase	COG3481
V1541236	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1886399	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1886494	S	Xanthine uracil vitamin C permease	COG2252
V1000026	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	COG0030
V1420562	V	ABC-2 type transporter	0XUHM
V1000019	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)	COG0091
V1420630	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1380162	S	NA	101UU
V1431561	O	Thioredoxin	COG0526
V1430690	H	nh(3)-dependent nad( ) synthetase	COG0171
V1000536	K	parb-like partition protein	COG1475
V1074688	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1464152	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1549076	G	Phosphoketolase	COG3957
V1356515	F	Catalyzes the irreversible NADPH-dependent deamination of GMP to IMP. It functions in the conversion of nucleobase, nucleoside and nucleotide derivatives of G to A nucleotides, and in maintaining the intracellular balance of A and G nucleotides (By similarity)	COG0516
V1581212	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1000560	J	Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by (I) promoting its recognition by IF2 and (II) impairing its binding to EFTu-GTP (By similarity)	COG0223
V1033829	C	SUF system FeS assembly protein, NifU family	COG0822
V1886673	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1891325	O	PPIases accelerate the folding of proteins	COG0652
V1289775	S	NA	0ZTYV
V1000535	Q	isochorismatase	COG1335
V1852119	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs (By similarity)	COG0130
V1033789	G	component	COG2190
V1035202	V	ABC, transporter	COG2274
V1481445	S	pathogenesis	0XR1H
V1103199	G	Drug resistance transporter EmrB QacA	0XNN3
V1000506	M	group 1 glycosyl transferase	COG0438
V1339715	S	transcriptional regulator	COG4470
V1552763	E	Cysteine desulfurase	COG0520
V1000895	F	cytosine deaminase	COG0402
V1266110	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1887029	S	NA	11W9N
V1000555	S	UPF0210 protein	COG2848
V1851974	L	Primosomal protein DnaI	COG1484
V1000936	G	phosphoglycerate mutase	COG0406
V1886079	H	GTP cyclohydrolase i	COG0302
V1887018	S	Membrane Spanning Protein	COG1277
V1464284	G	Aldolase	COG3684
V1394176	G	PTS system, galactitol-specific IIc component	COG3775
V1064535	S	NA	0ZTYV
V1162882	M	Cell wall formation (By similarity)	COG1181
V1000462	F, J	deaminase	COG0590
V1042629	S	Membrane Spanning Protein	COG1277
V1420576	M	Cell division protein that may be involved in stabilizing or promoting the assembly of the division complex (By similarity)	COG1589
V1430317	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1547364	S	pathogenesis	0XR1H
V1577012	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1886639	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1000844	C, P	ABC transporter, permease	COG1668
V1886462	S	Phosphohydrolase	COG1078
V1364575	K	catabolite control protein a	COG1609
V1577351	S	NA	0YFUK
V1204220	S	alpha beta	COG1073
V1886619	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1160180	S	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves (By similarity)	COG1354
V1000894	S	Filamentation induced by cAMP protein fic	COG3177
V1458297	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. Essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division (By similarity)	COG0582
V1852125	P	phosphate transport regulator	COG1392
V1000321	S	Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation (By similarity)	COG0799
V1580706	E	amino acid	COG0531
V1001488	M	Glycosyl transferase (Group 1	COG0438
V1291229	S	NA	101UU
V1034593	M	Membrane-associated zinc metalloprotease	COG0750
V1912441	K	Transcriptional regulator	COG1349
V1057035	E	decarboxylase	COG2939
V1144065	G	alpha amylase, catalytic region	COG0366
V1580786	G	PTS System	COG3715
V1033757	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	COG0008
V1886609	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1076095	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1886482	O	Endothelin-converting enzyme 1	COG3590
V1000112	L	DNA-binding protein	COG0776
V1381056	E	amidohydrolase	COG1473
V1000628	M	Glycosyl transferase, family 4	COG0472
V1445321	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1000024	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1038283	F	Permease family	COG2233
V1150295	V	ABC, transporter	COG1131
V1370789	L	NUDIX domain	11W54
V1481294	S	integral membrane protein	COG4478
V1482505	V	Beta-lactamase	COG1680
V1886635	G	glycoside hydrolase family 4	COG1486
V1430612	G	Glycogen debranching enzyme	COG1523
V1886513	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1000539	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1143964	S	ABC transporter (Permease)	COG1079
V1481365	M	protease	COG0793
V1000087	S	ABC transporter (Permease	COG4603
V1008515	F	thymidine kinase	COG1435
V1046755	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1364620	K	Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes (By similarity)	COG1327
V1144117	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1167995	F	nucleoside hydrolase	COG1957
V1000314	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG1508
V1851977	S	(ABC) transporter	COG4152
V1439273	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1879849	P	permease protein	COG1175
V1887276	J	gCN5-related N-acetyltransferase	COG1670
V1045240	S	NA	11UDD
V1580761	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1268599	S	Nucleic acid-binding protein	COG1399
V1159174	H	Catalyzes the ferrous insertion into protoporphyrin IX (By similarity)	COG0276
V1886713	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1000608	F	Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP dITP to their respective monophosphate derivatives. Might exclude non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions (By similarity)	COG0127
V1000825	E	Aminotransferase	COG0436
V1034135	J	however, it seems to stimulate more or less all the activities of the other two initiation factors, IF-2 and IF-3 (By similarity)	COG0361
V1875154	M	carboxypeptidase	COG1686
V1000610	K	catabolite control protein a	COG1609
V1175000	E	Aminopeptidase	COG0308
V1491695	G	6-phosphogluconolactonase (EC 3.1.1.31)	COG2706
V1044896	J	Binds to the 23S rRNA (By similarity)	COG0359
V1851981	S	pathogenesis	0XR1H
V1159366	F	formyltetrahydrofolate synthetase	COG2759
V1851972	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1886516	T	gtp-binding protein typa	COG1217
V1886681	V	ABC transporter	COG1132
V1339707	S	Rib/alpha-like repeat	0YK85
V1077866	C	L-lactate dehydrogenase	COG0039
V1143990	O	Endothelin-converting enzyme 1	COG3590
V1214686	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1000593	F	carbamoyl-phosphate synthetase glutamine chain	COG0505
V1572527	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0202
V1195980	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1000463	S	NA	0YNCM
V1000478	V	ABC transporter	COG1131
V1006626	J	histidyl-tRNA synthetase	COG0124
V1092303	P	Atpase, p-type (Transporting), had superfamily, subfamily ic	COG0474
V1389769	G	hydrolase family 65, central catalytic	COG1554
V1481337	T	Phoh family	COG1702
V1836830	K	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves (By similarity)	COG1386
V1886615	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1463130	S	membrAne	COG1284
V1886388	F	nucleoside hydrolase	COG1957
V1530689	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1887022	S	hemolysin iii	COG1272
V1000156	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1570
V1144029	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state (By similarity)	COG2344
V1269524	S	UPF0291 protein	COG4224
V1329205	P	periplasmic solute binding protein	COG0803
V1464522	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1000890	E	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	COG3842
V1340235	O	feS assembly protein SufD	COG0719
V1427631	S	Hydrolase	COG0561
V1886663	L	helicase	COG3973
V1006738	S	NA	0Y6BA
V1160203	L	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain sequences complementary to antecedent mobile elements and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. May be involved in the integration of spacer DNA into the CRISPR cassette (By similarity)	COG1518
V1339538	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1418931	S	secreted protein	COG4086
V1552738	S	ABC transporter, ATP-binding protein	COG0488
V1292046	V	Type I restriction-modification system, M subunit	COG0286
V1000150	J	Specifically methylates guanosine-37 in various tRNAs (By similarity)	COG0336
V1298014	S	Phage minor structural protein, N-terminal domain protein	11ZGW
V1389743	S	Transcriptional regulator	COG1426
V1469318	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP) (By similarity)	COG0461
