Gene	category	Annotation	COGID
V1103990	L	recombination factor protein RarA	COG2256
V1144120	K	parb-like partition protein	COG1475
V1202585	L	transposase	COG0675
V1265314	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1302379	U	Preprotein translocase, subunit SecG	0ZZ0X
V1339679	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1340183	J	pseudouridine synthase	COG0564
V1340872	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1362785	G	solute-binding protein	COG1653
V1368171	C	Dehydrogenase	COG0039
V1430563	J	30S ribosomal protein S21	COG0828
V1430586	T	response regulator	COG0745
V1445444	O	Metallo-Beta-Lactamase	COG0595
V1463122	G	Major Facilitator	0ZVCH
V1469476	S	NA	12D73
V1473409	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins (By similarity)	COG0484
V1521913	G	Major Facilitator	COG0477
V1526855	L	single-stranded DNA-binding protein	COG0629
V1548773	G	PTS System	COG3715
V1608718	F	Catalyzes the irreversible NADPH-dependent deamination of GMP to IMP. It functions in the conversion of nucleobase, nucleoside and nucleotide derivatives of G to A nucleotides, and in maintaining the intracellular balance of A and G nucleotides (By similarity)	COG0516
V1608735	K	Participates in transcription elongation, termination and antitermination (By similarity)	COG0250
V1784740	G	6-phosphogluconate dehydrogenase	COG1023
V1819273	I	Acyl-transferase	COG1835
V1852093	G	Dihydroxyacetone kinase	COG2376
V1870043	S	NA	0Y9Z0
V1886325	O	fes assembly suf system protein	COG2151
V1886454	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1009680	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR) (By similarity)	COG0041
V1033808	G	Major Facilitator	COG0477
V1033866	S	Xanthine uracil vitamin C permease	COG2252
V1036256	G	solute-binding protein	COG1653
V1144195	E	Cysteine desulfurase	COG0520
V1216110	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1368972	K	Involved in the transcription termination process (By similarity)	COG0781
V1383948	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	COG0653
V1440408	V	Type III restriction enzyme, res subunit	0ZVHQ
V1469269	L	Required for correct processing of both the 5' and 3' ends of 5S rRNA precursor. Cleaves both sides of a double-stranded region yielding mature 5S rRNA in one step (By similarity)	COG1658
V1470803	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1570
V1482934	H	Catalyzes the synthesis of the hydroxymethylpyrimidine phosphate (HMP-P) moiety of thiamine from aminoimidazole ribotide (AIR) in a radical S-adenosyl-L-methionine (SAM)-dependent reaction (By similarity)	COG0422
V1492345	F	UPF0207 protein	COG1896
V1513968	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0064
V1571503	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1576406	S	conjugative transposon membrane protein	11PQH
V1580716	H	DNA-cytosine methyltransferase (EC 2.1.1.37)	COG0270
V1581597	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1584419	S	appr-1-p processing domain protein	COG2110
V1584633	S	CHAP domain	COG3942
V1687735	S	Esterase	COG0627
V1705148	S	NA	101UU
V1837738	O	FeS assembly protein SUFB	COG0719
V1837765	T	Universal stress protein	COG0589
V1837871	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly (By similarity)	COG0102
V1853245	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1870046	G	hydrolase, family 31	COG1501
V1879936	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1013354	G	Catalyzes the conversion of L-arabinose to L-ribulose (By similarity)	COG2160
V1014148	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1014150	E	glutamine synthetase	COG0174
V1015074	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	COG0541
V1033828	S	integral membrane protein	0XS1S
V1076362	P	(P-type) ATPase	COG0474
V1097910	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	COG0816
V1150428	S	cell wall surface anchor family protein	0YURI
V1151308	K	anti-repressor	COG3645
V1198622	S	abc transporter	COG0488
V1296906	E	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	COG3842
V1301466	T	Protein tyrosine kinase	COG0515
V1309298	S	protein family UPF0029, Impact, N-terminal protein	COG1739
V1312541	C	Formate acetyltransferase	COG1882
V1340055	E	ABC transporter	COG0834
V1359608	G	Periplasmic binding protein LacI transcriptional regulator	COG1879
V1364182	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1394779	M	Cell wall formation (By similarity)	COG0812
V1435509	M	udp-glucose 4-epimerase	COG1087
V1481346	S	Lipase (class 3)	0ZJUJ
V1553720	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1581062	M	UDP-N-acetylglucosamine 2-epimerase	COG0381
V1704977	G	6-phosphogluconate dehydrogenase	COG1023
V1805616	E	Oligopeptide abc transporter	COG4166
V1837924	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1838131	E	dehydrogenase	COG1063
V1838276	K	Interferes with activator-stimulated transcription by interaction with the RNA polymerase alpha-CTD. May function to globally reduce transcription of genes involved in growth- and development-promoting processes and to increase transcription of genes involved in thiol homeostasis, during periods of extreme stress (By similarity)	COG1393
V1838632	S	Cytochrome b5	COG4892
V1880119	S	Rib/alpha-like repeat	0YK85
V1886501	G	PTS System	COG3444
V1888227	T	Histidine kinase	COG0642
V1002465	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1006235	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)	COG0563
V1009255	P	The 2-keto-3-deoxygluconate permease transports the degraded pectin products into the bacterial cell, where they serve as carbon and energy sources. This is a hydrogen coupled transport system (By similarity)	0XNUJ
V1009512	P	ABC transporter substrate-binding protein	COG0715
V1010626	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1013972	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	COG0517
V1034040	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1093918	K	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	COG0571
V1117691	S	NA	0XWWF
V1138138	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1143818	S	Membrane-associated protein	COG4640
V1167633	O	Alkyl hydroperoxide reductase	COG3634
V1184144	M	domain protein	0ZWTG
V1198178	F	This enzyme is involved in nucleotide metabolism it produces dUMP, the immediate precursor of thymidine nucleotides and it decreases the intracellular concentration of dUTP so that uracil cannot be incorporated into DNA (By similarity)	COG0756
V1198200	E	ABC transporter, ATP-binding protein	COG1126
V1202638	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1203306	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1263219	S	NA	11S7H
V1291551	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1301240	V	Restriction modification system DNA (Specificity	COG0732
V1312123	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1312248	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1330236	V	Type I Restriction	COG0610
V1358701	J	s4 domain protein	COG1188
V1361018	L	helicase	COG1204
V1368291	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1385672	S	NA	0ZTYV
V1399887	S	SAM-dependent methyltransferase	COG2384
V1401840	S	ErfK YbiS YcfS YnhG	COG1376
V1409441	G	Bacterial extracellular solute-binding protein	COG1653
V1420652	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA (By similarity)	COG0272
V1432073	L	muts2 protein	COG1193
V1463491	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	0XQTW
V1553534	S	pathogenesis	0XR1H
V1561419	J	sigma 54 modulation protein ribosomal protein S30ea	COG1544
V1569000	S	ATPase associated with various cellular activities	COG0714
V1617198	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1705158	C	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA (By similarity)	COG0220
V1784159	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1837493	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1837970	L	DNA-binding protein	COG0776
V1838266	S	Rib/alpha-like repeat	10008
V1852002	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine (By similarity)	COG0692
V1852936	O	reductase	COG0526
V1853986	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly (By similarity)	COG0102
V1854042	G	Transketolase (EC 2.2.1.1)	COG0021
V1885684	S	Uncharacterised Sugar-binding Domain	0YG17
V1886581	K	Transcriptional regulator	COG2188
V1886685	L	ATP-dependent DNA helicase recG	COG1200
V1007248	G	binding-protein-dependent transport systems inner membrane Component	COG0395
V1007252	O	Secreted protein	COG1651
V1009673	F	glutamine phosphoribosylpyrophosphate amidotransferase	COG0034
V1013604	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion (By similarity)	COG0363
V1016651	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	COG0712
V1059031	G	Phosphoglycerate kinase	COG0126
V1077646	O	Metallo-Beta-Lactamase	COG0595
V1086898	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1089408	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1109281	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1166924	O	Acts as a chaperone (By similarity)	COG0443
V1196557	S	Abortive infection protein AbiGII	0XQHH
V1197718	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1290503	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1339661	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1340812	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1355546	S	CHAP domain	COG3942
V1383154	M	Cell wall formation (By similarity)	COG1181
V1393082	S	integral membrane protein	COG0392
V1434329	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity)	COG0806
V1484064	G	(ABC) transporter	COG2182
V1491859	L	DNA-binding protein	COG0776
V1517717	E	abc transporter atp-binding protein	COG1126
V1589091	G	pts system, lactose-specific	COG1455
V1592804	E	branched-chain amino acid transport system II carrier protein	COG1114
V1592899	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1619605	V	Type I Restriction	COG0610
V1724135	S	DivIVA domain repeat protein	11XZ2
V1837527	J	50s ribosomal protein L10	COG0244
V1837906	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1838133	G	Transketolase (EC 2.2.1.1)	COG0021
V1838764	M	Provides the (R)-glutamate required for cell wall biosynthesis (By similarity)	COG0796
V1838836	G	Phosphoglucomutase phosphomannomutase alpha beta alpha domain	COG1109
V1852087	G	IIa component	COG2893
V1852176	L	Transposase	11J2V
V1853885	P	H( )-stimulated, divalent metal cation uptake system (By similarity)	COG1914
V1000826	S	Membrane	COG4720
V1009235	K	laci family transcriptional regulator	COG1609
V1010955	I	Amp-dependent synthetase and ligase	COG1022
V1033840	I	Phosphatidate cytidylyltransferase	COG0575
V1045363	S	ABC transporter, ATP-binding protein	COG0488
V1045433	K	Transcriptional regulator	0XUP9
V1075718	V	ABC transporter	COG1131
V1084386	E	L-serine dehydratase	COG1760
V1144453	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1145663	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1149256	P	phosphate	COG0226
V1200931	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	COG0197
V1235243	S	NA	101UU
V1290137	M	Glyco_25	COG3757
V1341194	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1368877	G	(ABC) transporter	COG2182
V1458291	L	DNA polymerase III, delta subunit	COG1466
V1463111	V	ABC transporter, permease	COG0577
V1469336	L	DNA repair protein (RadC	COG2003
V1469403	P	cadmium resistance	COG4300
V1481403	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1501997	G	PTS System	COG3715
V1552717	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1570
V1569784	S	NA	0Y5B4
V1580860	L	ATP-dependent RNA helicase	COG0513
V1581405	D	cell division protein FtsK	COG1674
V1581762	S	NA	11VH8
V1597715	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1705073	S	NA	0ZTYV
V1784681	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1837608	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1837859	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1837976	L	transposase	COG0675
V1838862	S	Membrane	COG4709
V1851973	S	acidPPc	0XUCW
V1852993	M	Collagen binding domain	0YFEN
V1853142	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1886526	V	Eco57I restriction-modification methylase	COG1002
V1924919	S	NA	0YZKV
V1007272	T	serine threonine protein kinase	COG0515
V1015194	S	atpase, aaa	COG1373
V1017094	K	Transcriptional regulator	COG1349
V1033961	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1036001	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1036210	P	ABC transporter	COG0395
V1036531	P	Binding-protein-dependent transport systems, inner membrane component	0XNP9
V1096558	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1144334	F	dihydroorotase	COG0044
V1154084	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1194354	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1195943	K	Transcriptional regulator	COG1609
V1197317	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1198498	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1722
V1200334	K	Transcriptional regulator	COG1476
V1265170	L	DNA polymerase iii	COG2812
V1333780	V	HsdM N-terminal domain	COG0286
V1340932	G	phosphoglycerate mutase	COG0406
V1364131	F	Guanine deaminase	COG0402
V1383368	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)	COG0091
V1405011	S	NA	125RT
V1409814	E	May catalyze the transamination reaction in phenylalanine biosynthesis (By similarity)	COG0079
V1431387	S	degv family	COG1307
V1434453	S	pathogenesis	0XR1H
V1439945	V	abc transporter permease protein	COG0577
V1441535	G	(ABC) transporter	COG2182
V1464537	S	NA	102WG
V1489453	J	threonyL-tRNA synthetase	COG0441
V1499175	V	type I restriction-modification system	COG0732
V1502975	J	Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate	COG0617
V1524845	H	1,4-dihydroxy-2-naphthoate octaprenyltransferase	COG1575
V1553526	S	MgtC family	COG1285
V1569221	K	catabolite control protein a	COG1609
V1705132	I	fatty acid synthase	COG4982
V1723111	G	galactose-1-phosphate uridylyltransferase	COG1085
V1723220	S	NA	0XVSQ
V1723416	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1724150	J	Binds the 23S rRNA (By similarity)	COG0254
V1805617	S	NA	1CAAK@tenNOG
V1837932	L	transcriptioN-repair coupling factor	COG1197
V1838179	G	phosphohexose isomerase	COG0166
V1000591	F	aspartate transcarbamylase	COG0540
V1007245	V	Mate efflux family protein	COG0534
V1010960	S	NA	0XRMZ
V1011907	K	merR family transcriptional Regulator	COG0789
V1013350	P	abc transporter	COG1129
V1018177	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	COG0087
V1033364	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1036483	T	phosphatase	COG0631
V1037047	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1137182	J	Pseudouridine synthase	COG0564
V1137581	G	solute-binding protein	COG1653
V1162546	S	Lipase (class 3)	0ZJUJ
V1177040	O	Protease HtpX homolog	COG0501
V1196712	G	abc transporter	COG3839
V1198703	S	choline binding protein	COG3942
V1301246	H	Metal Dependent Phosphohydrolase	COG1713
V1301377	G	solute-binding protein	COG1653
V1315958	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1334944	L	nudix hydrolase	COG0494
V1340114	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1340960	V	Transporter Permease Protein	COG0842
V1362901	S	Lipase (class 3)	0ZJUJ
V1363634	T	UspA domain-containing protein	COG0589
V1364782	J	RNA methyltransferase TrmH family group 3	COG0566
V1368686	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1369386	O	ATP-dependent CLP protease ATP-binding subunit	COG0542
V1383897	G	PTS System	COG1455
V1417959	S	NA	0Y8RQ
V1442370	F	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis (By similarity)	COG0503
V1445447	D	Cell division protein, FtsW	COG0772
V1505246	S	NA	11QNK
V1514230	E	arginosuccinase	COG0165
V1524083	S	ATP GTP-binding protein	0Y0B5
V1724303	M	Cell wall anchor domain protein	11Q8J
V1837156	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1837591	J	Removes the N-terminal methionine from nascent proteins (By similarity)	COG0024
V1838003	M	penicillin-binding protein	COG0768
V1838081	L	single-stranded DNA-binding protein	COG0629
V1838838	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1853947	D	Rod shape-determining protein mreb	COG1077
V1870030	L	helicase	COG0210
V1881744	G	Transketolase (EC 2.2.1.1)	COG0021
V1885681	G	transport	10QAQ
V1886697	P	(ABC) transporter	COG1121
V1009264	S	had-superfamily hydrolase, subfamily iib	COG0561
V1009639	L	Primosomal protein n'	COG1198
V1009689	G, K	ROK family	COG1940
V1011228	D	ATP-binding protein	COG0489
V1013605	G	GlcNAc 6-P deacetylase	COG1820
V1013864	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1023682	S	NA	11W9N
V1037112	T	protein tyrosine phosphatase	COG0394
V1101666	S	NA	101UU
V1104665	G	Carbohydrate kinase	COG1070
V1141199	P	phosphate abc transporter	COG0573
V1144374	K	catabolite control protein a	COG1609
V1158555	P	phosphate ABC transporter (Permease	COG0581
V1216142	T	gtp-binding protein typa	COG1217
V1216152	P	CBS domain containing protein	COG1253
V1239567	J	50S ribosomal protein l27	COG0211
V1313116	G	Aldolase	COG0191
V1317995	K	GntR Family Transcriptional Regulator	COG2186
V1365700	S	Secreted protein	11W74
V1366418	S	tail protein	0Y1BD
V1380935	S	domain protein	0XPXI
V1390066	G	Major Facilitator	COG0477
V1439575	S	NA	0XSPS
V1440189	S	Domain of unknown function (DUF1837)	100DA
V1469364	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	COG0030
V1492599	S	NA	102VM
V1521131	I	Acetyl-CoA acetyltransferase	COG0183
V1527417	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1550302	S	(ABC) transporter	COG0488
V1554031	S	Bacterial protein of unknown function (DUF881)	COG3879
V1580854	S	basic membrane	COG1744
V1583917	C	pyrophosphate phospho-hydrolase	COG0221
