Gene	category	Annotation	COGID
V1157115	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1158426	G	PTS System	COG3715
V1163412	T	gtp-binding protein typa	COG1217
V1210460	S	basic membrane	COG1744
V1218236	S	NA	11XBE
V1223803	T	Histidine kinase	COG0642
V1242112	J	50S ribosomal protein l27	COG0211
V1243604	S	NA	0ZZHE
V1243858	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1243879	J	50s ribosomal protein L10	COG0244
V1243973	S	Uvrb UvrC protein	COG3880
V1246596	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA (By similarity)	COG0341
V1249063	J	30S ribosomal protein S9	COG0103
V1273176	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1274326	C	Flavodoxin	COG0716
V1274889	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance (By similarity)	COG1825
V1297376	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit (By similarity)	COG0238
V1324052	S	Rib/alpha-like repeat	0YK85
V1345657	E, T	ABC transporter substrate-binding protein	COG0834
V1389743	S	Transcriptional regulator	COG1426
V1424153	D	Chromosome Partitioning Protein	COG1192
V1424926	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1431322	J	glycyl-tRNA synthetase, alpha subunit	COG0752
V1447353	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1448247	C	Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	COG0355
V1459286	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1460115	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1481290	V	ABC transporter	COG1132
V1481359	V	Beta-lactamase	COG1680
V1491765	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1511901	J	asparaginyl-tRNA synthetase	COG0017
V1512406	K	transcriptional regulatory protein	COG0217
V1552759	E, G	Transporter	COG0697
V1553537	S	NA	0ZTYV
V1569000	S	ATPase associated with various cellular activities	COG0714
V1596770	S	Replication initiator protein	11GEP
V1597389	J	This protein binds directly to 23S ribosomal RNA (By similarity)	COG0080
V1611397	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1614145	S	NA	11NI8
V1614254	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	COG0178
V1618587	S	domain protein	12C1H
V1693806	S	NA	0Y7UD
V1742220	P	integral membrane protein	COG4393
V1746422	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1746696	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1746883	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA (By similarity)	COG0342
V1747200	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	COG0049
V1755641	P	membrane protein, TerC	COG0861
V1755655	C	Fumarate reduCtase	COG1053
V1784154	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1784202	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1784676	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1796607	Q	amino acid adenylation	COG1020
V1805261	J	Involved in the binding of tRNA to the ribosomes (By similarity)	COG0051
V1806371	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	COG0653
V1840120	J	This protein binds directly to 23S ribosomal RNA (By similarity)	COG0080
V1840609	S	NA	11RSA
V1851974	L	Primosomal protein DnaI	COG1484
V1851977	S	(ABC) transporter	COG4152
V1852105	L	DNA methylase	COG2189
V1852125	P	phosphate transport regulator	COG1392
V1853147	S	Rib/alpha-like repeat	0YK85
V1880222	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1884789	E	ABC transporter	COG0747
V1886411	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1886414	T	protein tyrosine serine phosphatase	COG2365
V1886557	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1886579	L	muts2 protein	COG1193
V1888234	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1889304	O	Acts as a chaperone (By similarity)	COG0443
V1890490	E	Dipeptidase	COG4690
V1890557	S	Membrane	COG1744
V1891195	S	Erf family	11KYA
V1000067	S	domain protein	COG1235
V1000154	L	May be involved in recombinational repair of damaged DNA (By similarity)	COG0497
V1000519	G	PTS System	COG1264
V1000824	P	ABC transporter	COG1121
V1002774	G	converts alpha-aldose to the beta-anomer. It is active on D-glucose, L-arabinose, D-xylose, D-galactose, maltose and lactose (By similarity)	COG2017
V1008255	J	30S ribosomal protein S2	COG0052
V1032546	S	NA	0YZ26
V1034779	C	NAD-dependent malic enzyme	COG0281
V1034799	E	amino acid	COG1113
V1034815	G	Major Facilitator	0ZVCH
V1035072	S	reductase	121UC
V1035155	V	Beta-lactamase	COG2367
V1035219	K	Transcriptional regulator	COG3682
V1035569	G	Glycosyl hydrolase family 1	COG2723
V1038287	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1046753	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1047228	K	Transcriptional regulator	0Y1S3
V1064597	L	Terminase, large subunit	COG4626
V1064647	L	Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	COG0116
V1064983	K	response regulator	11G6T
V1101607	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins (By similarity)	COG0484
V1101717	G	Phosphoglucomutase phosphomannomutase alpha beta alpha domain	COG1109
V1119030	J	Specifically methylates guanosine-37 in various tRNAs (By similarity)	COG0336
V1143802	D	YhjQ protein	COG1192
V1150609	S	acetyltransferase	11P9X
V1162913	E, G	Transporter	COG0697
V1162955	S	Membrane	0XVF5
V1163596	S	NA	101UU
V1164826	S	pathogenesis	0XR1H
V1196872	L	ATP-dependent RNA helicase	COG0513
V1204657	G	oxidoreductase	COG0673
V1204829	I	CoA transferase having broad substrate specificity for short-chain acyl-CoA thioesters with the activity decreasing when the length of the carboxylic acid chain exceeds four carbons (By similarity)	COG4670
V1209705	S	intracellular protease Pfpi family	COG0693
V1209708	J	Tryptophanyl-tRNA synthetase	COG0180
V1218273	S	Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit (By similarity)	COG1385
V1242655	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit (By similarity)	COG0238
V1243332	J	ribosomal protein	COG1358
V1244517	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1245581	C	Rubrerythrin	COG1592
V1270857	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1293700	S	Transcriptional regulator	COG1426
V1295329	I	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)	COG0736
V1295524	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1297331	S	abc transporter	COG1123
V1328488	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1329082	S	UPF0109 protein	COG1837
V1394176	G	PTS system, galactitol-specific IIc component	COG3775
V1430029	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1442368	J	Pseudouridine synthase	COG0564
V1458642	S	gatB Yqey	COG1610
V1459101	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity)	COG0292
V1459592	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1469304	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0721
V1469322	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids (By similarity)	COG0164
V1469367	S	NA	0XV6C
V1481337	T	Phoh family	COG1702
V1492798	S	UPF0356 protein	COG5503
V1492923	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1498665	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1511657	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1512635	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1543771	V	MatE	COG0534
V1547318	K	(GntR family) (Transcriptional regulator	COG2188
V1552705	J	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0009
V1580707	S	Glutamine amidotransferase	COG3442
V1586988	G	Domain-Containing protein	11Q0T
V1598261	V	ABC transporter	COG1132
V1608757	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	COG0216
V1686246	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins	COG0706
V1745938	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1746450	G	pyruvate phosphate dikinase	COG0574
V1746892	S	cbs domain containing protein	0ZNI1
V1747132	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome (By similarity)	COG0093
V1747214	P	lipoprotein	COG1464
V1785221	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	COG0197
V1785225	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	COG0256
V1827425	S	s-layer domain-containing protein	0YAE9
V1836807	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1879848	P	permease protein	COG1175
V1879906	M	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG3966
V1882927	M	Glycosyl transferase (Group 1	COG0438
V1886022	G	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate	COG2103
V1886439	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1886673	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1886983	E	homocysteine methyltransferase	COG2040
V1889441	G	hydrolase family 65, central catalytic	COG1554
V1890464	G	Transketolase (EC 2.2.1.1)	COG0021
V1890803	O	Metallo-Beta-Lactamase	COG0595
V1891325	O	PPIases accelerate the folding of proteins	COG0652
V1891378	K	response regulator	11G6T
V1000099	I	Phosphomevalonate kinase	COG1577
V1000537	D	Chromosome Partitioning Protein	COG1192
V1000722	M	glycoside hydrolase, family 25	11T0J
V1000861	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1001271	S	Helix-turn-helix	COG3600
V1006626	J	histidyl-tRNA synthetase	COG0124
V1034959	G	Major Facilitator	0ZVV9
V1034964	K	Transcriptional regulator	COG2188
V1034993	P	phosphate ABC transporter (Permease	COG0581
V1035044	K	HTH_ARAC	COG2207
V1035150	J	Specifically methylates guanosine-37 in various tRNAs (By similarity)	COG0336
V1035152	S	SNARE-like domain protein	COG0398
V1035231	V	aminoglycoside N(3)-acetyltransferase	COG2746
V1035392	G	phosphoglycerate mutase	COG0406
V1036803	D	cell division protein	COG0772
V1046981	L	terminase (Small subunit)	COG3728
V1058197	S	general stress protein	0XVE3
V1064502	S	Phage terminase small subunit	COG3747
V1064624	H, I	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP) (By similarity)	COG1154
V1064884	S	esterase	COG0627
V1064886	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1076095	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1101307	S	Phage nucleotide-binding protein	0YG3Q
V1120332	E	Dipeptidase	COG4690
V1130064	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1143723	P	Sodium hydrogen exchanger	COG0475
V1163884	L	Replicative dna helicase	COG0305
V1176883	P	Spermidine putrescine-binding protein	COG1840
V1204761	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1204962	P	Chloride channel	COG0038
V1209762	L	dna polymerase iii	COG0847
V1237073	M	Cell wall formation (By similarity)	COG0773
V1241731	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1242654	L	single-stranded DNA-binding protein	COG0629
V1243699	P	ferritin	COG1528
V1245951	S	S-layer domain protein	12C8X
V1246303	F	aminodeoxychorismate lyase	COG1559
V1268599	S	Nucleic acid-binding protein	COG1399
V1272194	C	Oxidoreductase required for the transfer of electrons from pyruvate to flavodoxin (By similarity)	COG1014
V1274853	J	50s ribosomal protein L10	COG0244
V1278379	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	COG0184
V1297390	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1323163	G	Major Facilitator	COG0477
V1326363	U	Signal peptidase i	COG0681
V1336113	S	NA	11UDD
V1356248	G	Major Facilitator superfamily	0XQKC
V1388950	S	Transglycosylase SLT domain	COG5283
V1389813	T	domain protein	COG3887
V1413201	S	pathogenesis	0XR1H
V1420669	S	NA	18D0T@proNOG
V1439197	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	COG0516
V1442803	K	Transcriptional	COG3933
V1445154	S	Rib/alpha-like repeat	0YK85
V1447034	S	ATP-grasp	COG3919
V1447455	S	Transcriptional regulator	COG1426
V1458714	S	Cell Division Protein	0ZINK
V1459099	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1460316	O	reductase	COG0526
V1469581	K	Transcriptional regulator	COG2188
V1491718	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1491824	G	pts system	COG2190
V1511678	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1511708	G	Phosphoglycerate kinase	COG0126
V1512237	S	NA	11QYP
V1520973	O	Heat shock protein	COG0071
V1530689	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1549076	G	Phosphoketolase	COG3957
V1553638	E	peptidase M24	COG0006
V1576837	C	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate (By similarity). It may play a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	COG0536
V1582540	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1613525	O	ATP-dependent CLP protease ATP-binding subunit	COG0542
V1686281	S	CAMP factor (Cfa)	0Z1YX
V1741637	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons (By similarity)	COG1420
V1746342	L	transcriptioN-repair coupling factor	COG1197
V1746828	C	Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	COG0355
V1746859	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1746986	G	Pts system	COG2190
V1747045	F	ATP cone domain	COG1328
V1747090	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1755530	G	Major Facilitator superfamily	0ZWNK
V1784699	T	Universal stress protein	COG0589
V1805473	O	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter (By similarity)	COG0829
V1806500	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids (By similarity)	COG0787
V1829406	G	Major Facilitator superfamily	0ZW4V
V1834694	L	DNA polymerase	COG3344
V1839636	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1840822	J	Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity)	COG0761
V1851984	H	nh(3)-dependent nad( ) synthetase	COG0171
V1852150	J	Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Essential for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA (By similarity)	COG0858
V1875158	C	ferredoxin--nadp reductase	COG0492
V1882876	S	ATP GTP Binding Protein	0XQ3U
V1886460	M	glycosyl glycerophosphate transferases involved in teichoic acid biosynthesis TagF TagB EpsJ RodC	COG1887
V1886684	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	COG0482
V1886737	S	Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex. Cholesterol may be required for binding to host membranes, membrane insertion and pore formation. Can be reversibly inactivated by oxidation	0XQPX
V1888947	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)	COG0261
V1889809	E	peptidase M24	COG0006
V1889941	O	serine protease	COG0265
V1890014	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG4933
V1890753	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide the precursor of murein (By similarity)	COG0770
V1891130	C	glycerophosphoryl diester phosphodiesterase	COG0584
V1891291	C	(Ubiquinol oxidase) subunit I	COG1271
V1899812	S	domain protein	COG1235
V1000043	S	oxidoreductase	COG0446
V1000062	F	UPF0207 protein	COG1896
V1000123	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	COG0184
V1000384	J	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal	COG0186
V1000463	S	NA	0YNCM
V1000559	J	ribosomal RNA small subunit methyltransferase b	COG0144
V1000624	O	peptidase, M16	COG0612
V1000830	D	Septum formation initiator	COG2919
V1001066	H	nh(3)-dependent nad( ) synthetase	COG0171
V1001401	S	Xanthine uracil vitamin C permease	COG2252
V1010431	J	50S ribosomal protein l27	COG0211
V1034639	S	antidote protein	COG3093
V1034758	S	protein, conserved in bacteria	COG4481
V1034923	L	Poorly processive error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by polIV. Exhibits no 3-5 exonuclease (proofreading) activity. May be involved in translesional synthesis in conjunction with the beta clamp from polIII (By similarity)	COG0389
V1034936	J	HAD-superfamily hydrolase subfamily IA variant 3	COG0637
V1035214	P	putrescine abc transporter	COG1177
V1035270	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination	COG3857
V1035320	K	Fibronectin-binding protein	COG1293
V1035435	D	Divisome component that associates with the complex late in its assembly, after the Z-ring is formed, and is dependent on DivIC and PBP2B for its recruitment to the divisome. Together with EzrA, is a key component of the system that regulates PBP1 localization during cell cycle progression. Its main role could be the removal of PBP1 from the cell pole after pole maturation is completed. Also contributes to the recruitment of PBP1 to the division complex. Not essential for septum formation (By similarity)	COG3599
V1035496	I	Diacylglycerol kinase	COG1597
V1047223	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP (By similarity)	COG0304
V1064200	C	Glycerol-3-phosphate dehydrogenase	COG0578
V1077816	S	NA	124AV
V1116434	P	Abc transporter, ATP-binding protein	COG1122
V1143706	P	permease protein	COG1175
V1144196	E, P	(ABC) transporter	COG0444
V1160126	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)	COG0096
V1163638	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1163744	S	Cytochrome b5	COG4892
V1173748	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1177076	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0202
V1209727	T	protein tyrosine serine phosphatase	COG2365
V1217135	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1237123	S	NA	120ST
V1241717	J	50S ribosomal protein L30	COG1841
V1242747	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins	COG0706
V1243382	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1246661	S	NA	0YXMU
V1270578	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA (By similarity)	COG0342
V1270711	S	glutamate mutase, mutL	0XRSI
V1272944	J	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal	COG0186
