Gene	category	Annotation	COGID
V1000454	E	aspartate racemase	COG1794
V1164542	J	Tryptophanyl-tRNA synthetase	COG0180
V1552695	S	YycI protein	COG4853
V1418918	M	Provides the (R)-glutamate required for cell wall biosynthesis (By similarity)	COG0796
V1423331	P	magnesium-translocating p-type atpase	COG0474
V1594655	E, P	ABC transporter	COG0444
V1886674	S	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation (By similarity)	COG1806
V1000097	U	Signal peptidase i	COG0681
V1000139	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1000137	K	Transcription elongation factor NusA	COG0195
V1295109	S	Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex. Cholesterol may be required for binding to host membranes, membrane insertion and pore formation. Can be reversibly inactivated by oxidation	0XQPX
V1886447	K	TRANSCRIPTIONal	COG1316
V1553706	G	Alpha-glucosidase	COG1501
V1590848	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1000590	F	Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant (By similarity)	COG2065
V1044037	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1035161	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving	COG0653
V1158598	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1381580	P	Chloride channel	COG0038
V1576392	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1340709	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1400074	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1464000	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)	COG0682
V1000619	K	Interferes with activator-stimulated transcription by interaction with the RNA polymerase alpha-CTD. May function to globally reduce transcription of genes involved in growth- and development-promoting processes and to increase transcription of genes involved in thiol homeostasis, during periods of extreme stress (By similarity)	COG1393
V1836819	K	Transcriptional regulator	COG1609
V1000332	P	CBS domain protein	COG1253
V1203845	P	E1-E2 ATPase	COG2217
V1000611	E	Dipeptidase	COG0624
V1481441	L	ATP-dependent RNA helicase	COG0513
V1420586	K	TRANSCRIPTIONal	COG1316
V1000572	H	folylpolyglutamate synthase Dihydrofolate synthase	COG0285
V1000062	F	UPF0207 protein	COG1896
V1000885	S	Metallo-Beta-Lactamase	COG0595
V1886968	S	NA	0Y2WH
V1000614	G	had-superfamily hydrolase, subfamily iia	COG0647
V1464388	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1000149	S	NA	11Q2H
V1000637	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity)	COG0740
V1200639	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1340164	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1383592	F	Nucleoside deoxyribosyltransferase	COG3613
V1000319	J	rrna methyltransferase	COG0566
V1553537	S	NA	0ZTYV
V1553707	G	pts system	COG2893
V1034906	M	Inherit from NOG: Cell Wall	1248X
V1852080	M	Cell wall formation (By similarity)	COG0773
V1891332	S	NA	101UU
V1000169	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1000456	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1448171	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0588
V1594919	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1000124	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1879857	M	ErfK YbiS YcfS YnhG	COG1376
V1000848	V	ABC transporter, permease	COG0577
V1192716	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1000154	L	May be involved in recombinational repair of damaged DNA (By similarity)	COG0497
V1397554	G	phosphohexose isomerase	COG0166
V1000623	D	cell division protein FtsK	COG1674
V1000631	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA (By similarity)	COG1186
V1268426	L	DNA topoisomerase IV (Subunit B)	COG0187
V1617343	M	penicillin-binding protein	COG0744
V1000020	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	COG0185
V1033931	F	formyltetrahydrofolate synthetase	COG2759
V1392654	S	Nadph-dependent fmn reductase	COG0431
V1033764	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1541150	F	Nucleoside deoxyribosyltransferase	COG3613
V1542216	S	pathogenesis	0XR1H
V1000060	S	Caulimovirus viroplasmin	COG3341
V1339795	P	permease	COG0628
V1000823	P	Transport of potassium into the cell (By similarity)	COG3158
V1852017	F	Cytidine monophosphate kinase	COG0283
V1886605	G	ABC transporter, ATP-binding protein	COG3839
V1592800	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1886303	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1000086	S	basic membrane	COG1744
V1000173	L	ATP-dependent DNA helicase recG	COG1200
V1269184	P	ABC transporter	COG0803
V1364363	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1000519	G	PTS System	COG1264
V1033302	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1235922	S	NA	0XSPS
V1006627	P	CBS domain protein	COG1253
V1594712	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1886619	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1000498	S	Membrane	COG0670
V1607588	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1000155	H	Polyprenyl synthetase	COG0142
V1852053	G	Major Facilitator	COG0477
V1886580	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1886951	M	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism (By similarity)	COG1159
V1144021	L	ATP-dependent RNA helicase	COG0513
V1341203	T	response regulator	COG0745
V1431561	O	Thioredoxin	COG0526
V1520185	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1851962	S	domain protein	COG4717
V1481429	S	NA	101UU
V1886409	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1162260	L	cytosine-specific methyltransferase	COG0270
V1541236	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1033503	V	Type I site-specific deoxyribonuclease	COG0610
V1548376	H	DNA-cytosine methyltransferase (EC 2.1.1.37)	COG0270
V1912438	S	pathogenesis	0XR1H
V1339962	F	Nucleoside deoxyribosyltransferase	COG3613
V1553654	E	Dipeptidase	COG4690
V1886618	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving	COG0653
V1000294	L	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)	COG0358
V1000316	M	penicillin-binding protein	COG0768
V1136911	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1852085	P	magnesium-translocating p-type atpase	COG0474
V1888221	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1000176	E	amino acid AbC transporter	COG0765
V1000893	S	NA	11UKT
V1886411	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1615591	S	NA	0ZTYV
V1851984	H	nh(3)-dependent nad( ) synthetase	COG0171
V1000633	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1418919	S	pathogenesis	0XR1H
V1836832	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase (By similarity)	COG0231
V1879847	P	permease protein	COG1175
V1164912	K	Transcriptional regulator	COG3682
V1481437	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1552753	P	(P-type) ATPase	COG0474
V1000158	S	alkaline shock protein	COG1302
V1000306	M	Substrate binding domain of ABC-type glycine betaine transport system	COG1732
V1430829	M	UDP-N-acetylglucosamine 2-epimerase	COG0381
V1000071	E	amino acid	COG0531
V1295628	J	aspartyl-trna synthetase	COG0173
V1399511	G	Phosphohexokinase	COG0205
V1430689	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1886663	L	helicase	COG3973
V1886116	C	Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	COG0355
V1000141	I	Phosphatidate cytidylyltransferase	COG0575
V1389989	G	phosphohexose isomerase	COG0166
V1000059	M	glycosyltransferase group 2 family protein	COG0463
V1000621	Q	Dithiol-disulfide isomerase	COG2761
V1886684	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	COG0482
V1381001	H	nh(3)-dependent nad( ) synthetase	COG0171
V1576856	S	ABC superfamily ATP binding cassette transporter membrane protein	0YJE9
V1034135	J	however, it seems to stimulate more or less all the activities of the other two initiation factors, IF-2 and IF-3 (By similarity)	COG0361
V1042632	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1268292	L	ATP-dependent RNA helicase	COG0513
V1609309	M	Cell division protein that may be involved in stabilizing or promoting the assembly of the division complex (By similarity)	COG1589
V1886647	P	CBS domain protein	COG1253
V1886658	S	ATP-grasp	COG3919
V1445154	S	Rib/alpha-like repeat	0YK85
V1886500	S	Hydrolase	COG0561
V1887029	S	NA	11W9N
V1000556	O	feS assembly ATPase SufC	COG0396
V1382824	G	1-phosphofructokinase	COG1105
V1000476	O	SPFH domain, Band 7 family protein	COG0330
V1383819	S	pathogenesis	0XR1H
V1503164	S	surface protein	11NE4
V1000121	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1295329	I	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)	COG0736
V1356163	P	ATPase, P-type (Transporting), HAD superfamily, subfamily IC	COG0474
V1420560	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1886405	P	magnesium-translocating p-type atpase	COG0474
V1197048	G	alpha amylase, catalytic region	COG0366
V1415785	S	pathogenesis	0XR1H
V1469296	J	30S ribosomal protein S2	COG0052
V1462019	M	ErfK YbiS YcfS YnhG	COG1376
V1503140	G	Major Facilitator	0ZWA1
V1886728	V	Beta-lactamase class C related penicillin binding protein	COG1680
V1000099	I	Phosphomevalonate kinase	COG1577
V1000170	K	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	COG0571
V1491718	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1381169	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1481291	T	protein tyrosine serine phosphatase	COG2365
V1547321	C	Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity)	COG1304
V1000486	M	penicillin-binding protein	COG0744
V1553670	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1171078	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	COG0035
V1162547	H	5-formyltetrahydrofolate cyclo-ligase	COG0212
V1493421	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1057035	E	decarboxylase	COG2939
V1430690	H	nh(3)-dependent nad( ) synthetase	COG0171
V1594580	S	ybbr family	COG4856
V1151036	K	pur operon repressor	COG0503
V1237574	H	folylpolyglutamate synthase Dihydrofolate synthase	COG0285
V1852117	L	Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	COG0116
V1469304	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0721
V1547329	E	ABC superfamily ATP binding cassette transporter ABC protein	COG4608
V1851985	I	hydroxymethylglutaryL-CoA reductase	COG1257
V1852150	J	Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Essential for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA (By similarity)	COG0858
V1851965	S	domain protein	COG1511
V1594437	F	Catalyzes the conversion of dihydroorotate to orotate (By similarity)	COG0167
V1033129	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1170740	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1390210	G	phosphoglycerate mutase	COG0406
V1886389	G	ribokinase	COG0524
V1034591	T	serine threonine protein kinase	COG0515
V1355689	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1552705	J	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0009
V1562543	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1851974	L	Primosomal protein DnaI	COG1484
V1000328	H	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A (By similarity)	COG0237
V1000598	U	Preprotein translocase subunit	COG1862
V1886516	T	gtp-binding protein typa	COG1217
V1143372	S	NA	11S7H
V1445551	S	Rib/alpha-like repeat	0YK85
V1491765	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1593025	S	pathogenesis	0XR1H
V1420585	E	Oligoendopeptidase f	COG1164
V1000565	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	COG0771
V1256791	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. Essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division (By similarity)	COG0582
V1552737	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1000142	F	Catalyzes the reversible phosphorylation of UMP to UDP (By similarity)	COG0528
V1136929	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1886614	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1356248	G	Major Facilitator superfamily	0XQKC
V1576136	C	Dehydrogenase	COG0039
V1000887	S	hydrolase	COG0561
V1886662	O	Endothelin-converting enzyme 1	COG3590
V1886652	G	pullulanase, type i	COG1523
V1000108	O	Protease subunit of a proteasome-like degradation complex believed to be a general protein degrading machinery (By similarity)	COG5405
V1144166	E	glutamine synthetase	COG0174
V1445186	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1000607	S	hydrocarbon binding protein	121J8
V1356077	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1886439	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1000028	L	Hydrolase, tatD family	COG0084
V1000125	S	Competence protein	COG2333
V1415806	S	NA	0YZ82
V1836825	T	response regulator	COG0745
V1000026	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	COG0030
V1000606	O	Thioredoxin	COG0526
V1580860	L	ATP-dependent RNA helicase	COG0513
V1001367	E	asparagine synthetase A	COG2502
V1403121	E	amino acid	COG1113
V1886438	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1000600	J	phosphoesterase RecJ domain protein	COG0618
V1044644	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0188
V1339715	S	transcriptional regulator	COG4470
V1886725	E	Cysteine desulfurase	COG1104
V1000014	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome (By similarity)	COG0093
V1000113	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1886535	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1852154	S	YbaK ebsC protein	COG2606
V1000936	G	phosphoglycerate mutase	COG0406
V1045240	S	NA	11UDD
V1149253	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1143377	G	PTS System	COG1445
V1530689	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1851966	S	NA	101UU
V1886512	O	Thioredoxin reductase	COG0492
V1000128	L	methyltransferase	COG0742
V1000481	U	(ABC) transporter	COG4473
V1852155	C	Flavodoxin	COG0716
V1000067	S	domain protein	COG1235
V1424791	L	recombination factor protein RarA	COG2256
V1852079	T	Histidine kinase	COG0642
V1886654	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	COG0653
V1000114	J	Pseudouridine synthase	COG1187
V1000133	M	(sortase) family	COG3764
V1338858	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1836814	E	branched-chain amino acid transport system II carrier protein	COG1114
V1463821	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1836807	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1886399	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1000115	S	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves (By similarity)	COG1354
V1036803	D	cell division protein	COG0772
V1143276	V	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin (By similarity)	COG1968
V1482720	S	NA	11W9N
V1552728	T	Universal stress protein	COG0589
V1000006	J	50S ribosomal protein L36	COG0257
V1144117	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1203277	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1034902	S	DNA-entry nuclease	12175
V1380652	J	Binds to the 23S rRNA (By similarity)	COG0200
V1852077	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1887295	V	peptidase U61 LD-carboxypeptidase A	COG1619
V1064859	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1598238	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	COG0216
V1000058	S	alpha beta	COG0596
V1553684	F	permease	COG2233
V1886462	S	Phosphohydrolase	COG1078
V1007408	L	CRISPR-associated protein cas2	11VHR
V1092303	P	Atpase, p-type (Transporting), had superfamily, subfamily ic	COG0474
V1432949	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis (By similarity)	COG0503
V1882996	S	NA	101UU
V1235874	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1879848	P	permease protein	COG1175
V1000624	O	peptidase, M16	COG0612
V1607579	S	pathogenesis	0XR1H
V1000027	L	Required for correct processing of both the 5' and 3' ends of 5S rRNA precursor. Cleaves both sides of a double-stranded region yielding mature 5S rRNA in one step (By similarity)	COG1658
V1000559	J	ribosomal RNA small subunit methyltransferase b	COG0144
V1339861	J	30S ribosomal protein S2	COG0052
V1469580	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1000090	S	Xanthine uracil vitamin C permease	COG2252
V1000484	S	Metal Dependent Phosphohydrolase	COG3481
V1000002	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs (By similarity)	COG0101
V1173748	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1581637	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1886579	L	muts2 protein	COG1193
V1000573	E	Cysteine desulfurase	COG1104
V1502070	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1160180	S	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves (By similarity)	COG1354
V1552722	O	May play a role in the repair of endogenous alkylation damage (By similarity)	COG1066
