Gene	category	Annotation	COGID
V1000538	K	Effects nucleoid occlusion by binding relatively nonspecifically to DNA and preventing the assembly of the division machinery in the vicinity of the nucleoid, especially under conditions that disturb the cell cycle. It helps to coordinate cell division and chromosome segregation by preventing the formation of the Z ring through the nucleoid, which would cause chromosome breakage (By similarity)	COG1475
V1481434	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP (By similarity)	COG0344
V1211402	J	asparaginyl-tRNA synthetase	COG0017
V1420576	M	Cell division protein that may be involved in stabilizing or promoting the assembly of the division complex (By similarity)	COG1589
V1000028	L	Hydrolase, tatD family	COG0084
V1136373	S	Protein of unknown function (DUF2992)	1034W
V1136630	G	Catalyzes the interconversion of beta-pyran and beta- furan forms of D-ribose (By similarity)	COG1869
V1000173	L	ATP-dependent DNA helicase recG	COG1200
V1006819	E	abc transporter atp-binding protein	COG1126
V1150333	M	phage tail tape measure protein	COG5283
V1155683	J	50S ribosomal protein l28	COG0227
V1599197	S	Conserved hypothetical protein 698	COG2855
V1000117	S	Zinc phosphodiesterase, which displays some tRNA 3'- processing endonuclease activity. Probably involved in tRNA maturation, by removing a 3'-trailer from precursor tRNA (By similarity)	COG1234
V1000515	K	response regulator	11G6T
V1006021	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	COG0099
V1212547	S	Cbs domain protein	COG0517
V1836802	J	Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide (By similarity)	COG0219
V1880284	J	30S ribosomal protein S2	COG0052
V1046766	S	Rib/alpha-like repeat	10008
V1164543	I	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids (By similarity)	COG0020
V1819472	S	acyl-CoA thioesterase	0YKTK
V1000092	M	Membrane bOund o-acyl transferase mboat family protein	COG1696
V1339870	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1599342	L	transcriptioN-repair coupling factor	COG1197
V1340709	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1418919	S	pathogenesis	0XR1H
V1000037	E	aminopeptidase c	COG3579
V1355907	G	Drug resistance transporter EmrB QacA	0XNN3
V1886538	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1000590	F	Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant (By similarity)	COG2065
V1144358	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1598238	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	COG0216
V1203690	G	aldose 1-epimerase	COG2017
V1482799	L	Bifunctional DNA primase polymerase	11IQM
V1836800	S	Sex pheromone	COG4851
V1076330	L	single-stranded DNA-binding protein	COG0629
V1150317	S	Phage NTP-binding protein	0ZW6P
V1615860	S	NA	101UU
V1852111	M	Sulfatase	COG1368
V1000155	H	Polyprenyl synthetase	COG0142
V1136304	G	ABC transporter, ATP-binding protein	COG3839
V1237647	S	Fic/DOC family	0ZXM7
V1852138	G	aldose 1-epimerase	COG2017
V1136066	H	pantothenic acid kinase	COG1072
V1136081	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1136218	S	Metal Dependent Phosphohydrolase	COG1418
V1268292	L	ATP-dependent RNA helicase	COG0513
V1000604	S	UPF0473 protein	COG3906
V1577140	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1599151	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1064607	G	Glycogen debranching enzyme	COG1523
V1606123	S	surface protein	11NE4
V1006017	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1006822	S	Phosphohydrolase	COG1078
V1136135	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1293700	S	Transcriptional regulator	COG1426
V1481366	J	30S ribosomal protein S1	COG0539
V1851969	S	S1 RNA binding domain protein	COG2996
V1136164	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1381056	E	amidohydrolase	COG1473
V1393976	M	Minor structural protein	0XPF3
V1886422	L	Integrase	COG0582
V1203420	S	Filamentation induced by cAMP protein fic	COG3177
V1213596	C	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate (By similarity). It may play a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	COG0536
V1000206	S	Toxin-antitoxin system, toxin component, HicA family	0XUD5
V1136437	J	One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit (By similarity)	COG0198
V1164542	J	Tryptophanyl-tRNA synthetase	COG0180
V1339798	E	L-serine dehydratase	COG1760
V1552695	S	YycI protein	COG4853
V1886684	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	COG0482
V1211365	M	Glycosyl transferase (Group 1	COG0438
V1553639	S	ABC transporter, ATP-binding protein	COG0488
V1580898	J	Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)	COG0098
V1000510	S	Lysm domain protein	11U6T
V1600193	L	dna polymerase I	COG0749
V1000881	E	amino acid	COG1113
V1043994	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1136407	L	DNA-binding protein	COG0776
V1879985	G	hydrolase family 65, central catalytic	COG1554
V1403121	E	amino acid	COG1113
V1420575	L	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates (By similarity)	COG0266
V1605662	K	transcriptional regulatory protein	COG0217
V1886721	G	Pyruvate kinase	COG3848
V1886951	M	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism (By similarity)	COG1159
V1553535	M	penicillin-binding protein	COG0744
V1599345	E	aminopeptidase c	COG3579
V1600990	S	Sex pheromone	COG4851
V1000013	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)	COG0096
V1203531	S	Inherit from COG: Hemerythrin HHE cation binding domain protein	COG2461
V1608875	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1000060	S	Caulimovirus viroplasmin	COG3341
V1136255	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1203277	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1595063	E	ABC transporter	COG3839
V1884739	L	Transposase	COG3328
V1886652	G	pullulanase, type i	COG1523
V1136312	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity)	COG0740
V1464174	S	UPF0348 protein	COG1323
V1606121	P	p-type ATPase	COG0474
V1000138	S	Required for maturation of 30S ribosomal subunits (By similarity)	COG0779
V1000313	E	Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline (By similarity)	0XPUZ
V1594712	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1599319	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS (By similarity)	COG0301
V1000885	S	Metallo-Beta-Lactamase	COG0595
V1469282	E, P	Oligopeptide ABC transporter, permease protein AppB	COG0601
V1074742	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1420560	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1553632	S	ybbr family	COG4856
V1203443	E	aminopeptidase c	COG3579
V1430479	G	Alpha-glucosidase	COG1501
V1601167	S	NA	114KY
V1522724	E	aminopeptidase c	COG3579
V1000090	S	Xanthine uracil vitamin C permease	COG2252
V1000294	L	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)	COG0358
V1136615	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1339962	F	Nucleoside deoxyribosyltransferase	COG3613
V1599174	I	Acyl-transferase	COG1835
V1297356	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1391924	S	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA (By similarity)	COG1576
V1481441	L	ATP-dependent RNA helicase	COG0513
V1886466	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1000113	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1000180	F	permease	COG2233
V1211458	L	Transposase	COG3328
V1223012	O	Acts as a chaperone (By similarity)	COG0443
V1047245	G	IIa component	COG3711
V1541150	F	Nucleoside deoxyribosyltransferase	COG3613
V1599133	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1570
V1607588	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1000142	F	Catalyzes the reversible phosphorylation of UMP to UDP (By similarity)	COG0528
V1000454	E	aspartate racemase	COG1794
V1381895	E	ABC transporter	COG3839
V1553654	E	Dipeptidase	COG4690
V1836825	T	response regulator	COG0745
V1000102	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. The AddA nuclease domain is required for chi fragment generation	COG1074
V1000137	K	Transcription elongation factor NusA	COG0195
V1006728	S	short-chain dehydrogenase reductase	COG0300
V1136589	J	30s ribosomal protein S16	COG0228
V1389384	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1000505	M	Polysaccharide biosynthesis protein	COG3774
V1006627	P	CBS domain protein	COG1253
V1203386	T	response regulator	COG0745
V1553670	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1000154	L	May be involved in recombinational repair of damaged DNA (By similarity)	COG0497
V1000319	J	rrna methyltransferase	COG0566
V1136276	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1203409	F	Ribonucleoside-triphosphate reductase	COG0209
V1886957	T	response regulator	COG0745
V1033877	L	ATP-dependent RNA helicase	COG0513
V1879857	M	ErfK YbiS YcfS YnhG	COG1376
V1000047	T	protein tyrosine serine phosphatase	COG2365
V1000945	V	Eco57I restriction-modification methylase	COG1002
V1149263	K	Transcriptional regulator	COG1733
V1150318	S	Protein of unknown function (DUF669)	0XX26
V1000012	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1000295	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1491690	L	Primosomal protein n'	COG1198
V1581223	L	single-stranded DNA-binding protein	COG0629
V1599068	E	Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline (By similarity)	0XPUZ
V1886702	C	Dehydrogenase	COG1454
V1000130	S	tpr repeat-containing protein	11U03
V1136911	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1173748	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1576392	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1155226	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1599187	V	Type I restriction-modification system, R subunit	COG4096
V1615067	M	Cell wall formation (By similarity)	COG0773
V1001467	H	Catalyzes the formation of S-adenosylmethionine from methionine and ATP	COG0192
V1211281	G	aldose 1-epimerase	COG2017
V1590848	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1886512	O	Thioredoxin reductase	COG0492
V1000125	S	Competence protein	COG2333
V1000556	O	feS assembly ATPase SufC	COG0396
V1000823	P	Transport of potassium into the cell (By similarity)	COG3158
V1112929	S	ATPase associated with various cellular activities	COG0714
V1356248	G	Major Facilitator superfamily	0XQKC
V1819428	O	Plays a major role in protein secretion by helping the post-translocational extracellular folding of several secreted proteins (By similarity)	COG0760
V1448289	F	Catalyzes the conversion of dihydroorotate to orotate (By similarity)	COG0167
V1806721	S	Killer suppression protein	0XXH7
V1000009	J	Binds to the 23S rRNA (By similarity)	COG0200
V1000103	L	endonuclease III	COG0177
V1203845	P	E1-E2 ATPase	COG2217
V1580860	L	ATP-dependent RNA helicase	COG0513
V1617343	M	penicillin-binding protein	COG0744
V1000332	P	CBS domain protein	COG1253
V1136117	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	COG0593
V1000025	S	Veg protein	COG4466
V1203388	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)	COG2262
V1482551	M	UTP-glucose-1-phosphate uridylyltransferase	COG1210
V1899658	D	cell division protein FtsK	COG1674
V1238011	C	Flavodoxin	COG0716
V1420578	S	TIGR00159 family	COG1624
V1599264	C	Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle (By similarity)	COG2352
V1000299	S	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation (By similarity)	COG1806
V1000316	M	penicillin-binding protein	COG0768
V1136146	G	1-phosphofructokinase	COG1105
V1227353	G	Pyruvate kinase	COG3848
V1448284	G	Phosphoketolase	COG3957
V1518341	S	NA	0XTTB
V1599132	H	Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate (By similarity)	COG0190
V1883385	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1000631	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA (By similarity)	COG1186
V1042632	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1136295	G	ABC transporter	COG1653
V1203397	S	NA	11R20
V1340013	J	lysyL-tRNA synthetase	COG1190
V1819527	S	NA	120ST
V1010815	S	acetyltransferase	COG0456
V1600199	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1799364	L	ATP-dependent RNA helicase	COG0513
V1852121	O	Thioredoxin reductase	COG0492
V1886579	L	muts2 protein	COG1193
V1000007	J	however, it seems to stimulate more or less all the activities of the other two initiation factors, IF-2 and IF-3 (By similarity)	COG0361
V1000826	S	Membrane	COG4720
V1481341	V	Restriction modification system DNA specificity	COG0732
V1499649	S	Baat aCyl-coa thioester hydrolase	COG1073
V1006820	V	ABC transporter	COG1132
V1339704	V	ABC transporter	COG1132
V1464000	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)	COG0682
V1203356	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	COG0112
V1420574	K	Transcriptional	COG3933
V1164826	S	pathogenesis	0XR1H
V1356077	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1469520	S	Toxin-antitoxin system, toxin component, HicA family	0XUD5
V1006729	F	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)	COG0207
V1574099	G	PTS System	COG3715
V1599138	T	serine threonine protein kinase	COG2815
V1606122	L	helicase	COG3973
V1886966	K	transcriptional regulatory protein	COG0217
V1599337	S	NA	120ST
V1136334	S	ATP-grasp	COG3919
V1136483	G	PTS System	COG3444
V1392051	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1553685	S	NA	0XTTB
V1599069	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1012052	M	isomerase	COG2222
V1175000	E	Aminopeptidase	COG0308
V1334683	L	Virulence-associated protein e	COG5545
V1000566	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan (By similarity)	COG0472
V1036054	L	Competence protein	COG4098
V1211294	C	NADPH-dependent FMN reductase	COG1053
V1000622	G	Catalyzes the phosphorylation of NAD to NADP. Utilizes ATP and other nucleoside triphosphates as well as inorganic polyphosphate as a source of phosphorus (By similarity)	COG0061
V1136113	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34 (By similarity)	COG0445
V1400074	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1580709	J	30S ribosomal protein S21	COG0828
V1033867	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	COG0008
V1136465	J	Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)	COG0098
V1167421	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	COG0593
V1001477	S	NA	0YRPX
V1136053	S	intracellular protease Pfpi family	COG0693
V1214686	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1366482	S	Bacteriophage peptidoglycan hydrolase 	0ZNE8
V1612021	S	Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA (By similarity)	COG1799
V1491718	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1851962	S	domain protein	COG4717
V1885231	S	Protein of unknown function (DUF3278)	0XZ7F
V1064199	V	type IIi	COG3421
V1157421	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)	COG0261
V1448294	M	Cell wall formation (By similarity)	COG1181
V1547364	S	pathogenesis	0XR1H
V1000098	J	NOL1 NOP2 sun family protein	COG0144
V1552739	P	ABC transporter	COG0803
V1136216	P	cation-transporting atpase	COG0474
V1136219	E	aminopeptidase c	COG3579
V1136348	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide the precursor of murein (By similarity)	COG0770
V1136518	G	BadF BadG BcrA BcrD	COG2971
V1599233	F	formyltetrahydrofolate synthetase	COG2759
V1552753	P	(P-type) ATPase	COG0474
V1599324	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	COG0035
V1851966	S	NA	101UU
V1886388	F	nucleoside hydrolase	COG1957
V1613977	S	phosphorylase	11F11
V1033819	S	NA	0XTTB
V1136143	S	NA	11P4N
V1136546	E, P	Oligopeptide ABC transporter, permease protein AppB	COG0601
V1151036	K	pur operon repressor	COG0503
V1391945	G	PTS system mannose fructose sorbose family transporter subunit IID	COG3716
V1852079	T	Histidine kinase	COG0642
V1000141	I	Phosphatidate cytidylyltransferase	COG0575
V1000895	F	cytosine deaminase	COG0402
V1203516	G	alpha amylase, catalytic region	COG0366
V1213492	E	decarboxylase	COG1982
V1390211	S	phage major capsid protein, HK97 family	0XTEI
V1576349	S	basic membrane	COG1744
V1599153	S	(ABC) transporter	COG0488
V1886116	C	Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	COG0355
V1000529	S	TIGR02206 family	11T9J
V1136254	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1136505	V	Beta-lactamase	COG2367
V1886616	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1000569	M	Involved in formation and maintenance of cell shape (By similarity)	COG1792
V1211250	E, P	ABC transporter	COG0444
V1448293	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1553707	G	pts system	COG2893
V1899646	S	S-adenosyl-l-methionine hydroxide adenosyltransferase	COG1912
V1000888	S	protein family UPF0079, ATPase	COG0802
V1136074	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan (By similarity)	COG0769
V1136294	S	Metallo-Beta-Lactamase	COG0595
V1464033	E	Cysteine desulfurase	COG1104
V1581637	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1599334	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	COG0178
V1211175	K	Transcriptional regulator	COG2188
V1000011	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	COG0256
V1000619	K	Interferes with activator-stimulated transcription by interaction with the RNA polymerase alpha-CTD. May function to globally reduce transcription of genes involved in growth- and development-promoting processes and to increase transcription of genes involved in thiol homeostasis, during periods of extreme stress (By similarity)	COG1393
V1000160	S	response regulator receiver protein	1261B
V1136174	M	phosphoglycerol transferase alkaline phosphatase superfamily protein	COG1368
V1136567	E	-acetyltransferase	11VQY
V1212870	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis (By similarity)	COG0503
V1469285	F	hypoxanthine phosphoribosyltransferase	COG0634
V1819513	F	Cytidine monophosphate kinase	COG0283
V1819525	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1136554	H	nicotinamide mononucleotide transporter	COG3201
V1143837	S	Domain of unknown function (DUF956)	COG4687
V1158426	G	PTS System	COG3715
V1203370	E	amino acid	COG0531
V1211203	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1211372	F	permease	COG2233
V1295278	L	DNA topoisomerase IV (Subunit B)	COG0187
V1323515	S	surface protein	11NE4
V1012053	G	PTS System	COG3444
V1211176	G	PTS System	COG1445
V1329205	P	periplasmic solute binding protein	COG0803
V1799361	M	Cell surface protein	11GRZ
V1819524	M	Cell surface protein	11GRZ
V1136114	S	Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34 (By similarity)	COG0486
V1136347	J	50s ribosomal protein l31 type b	COG0254
V1156119	K	Participates in both the initiation and recycling phases of transcription. In the presence of the delta subunit, RNAP displays an increased specificity of transcription, a decreased affinity for nucleic acids, and an increased efficiency of RNA synthesis because of enhanced recycling (By similarity)	COG3343
