gene	geneProduct
V1785303	Toxin A
V1785461	hypothetical protein
V1785966	hypothetical protein
V1787362	Alcohol dehydrogenase 1
V1805749	Isoleucine--tRNA ligase
V1806108	Multidrug resistance protein B
V1838098	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1838570	Divalent metal cation transporter MntH
V1856844	hypothetical protein
V1873477	Stress protein H5
V1883274	Acetate kinase
V1883284	addiction module antitoxin%2C RelB/DinJ family
V1890877	hypothetical protein
V1000364	Transcription-repair-coupling factor
V1000393	hypothetical protein
V1000450	HNH endonuclease
V1000668	Signal transduction histidine-protein kinase ArlS
V1000758	Chromosome partition protein Smc
V1001051	Phosphate-import protein PhnD precursor
V1001055	Galactose/methyl galactoside import ATP-binding protein MglA
V1001073	HTH-type transcriptional repressor YvoA
V1001444	Dipeptidase A
V1001998	Fructose-bisphosphate aldolase
V1006265	30S ribosomal protein S20
V1020245	Diacetyl reductase [(S)-acetoin forming]
V1032372	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1032592	glutamine amidotransferase
V1032664	Arginine transport system permease protein ArtQ
V1032699	Aminopeptidase E
V1032983	hypothetical protein
V1033633	hypothetical protein
V1033986	hypothetical protein
V1034244	Ribonuclease J 1
V1034744	Release factor glutamine methyltransferase
V1035042	L-serine dehydratase%2C alpha chain
V1035097	Putative N-acetylmannosaminyltransferase
V1035134	Peptidase family M23
V1035205	Beta-fructosidase
V1035440	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1035442	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1035597	putative zinc finger/helix-turn-helix protein%2C YgiT family
V1035617	hypothetical protein
V1036565	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1047314	putative acetyltransferase
V1049455	ATP-dependent Clp protease ATP-binding subunit ClpC
V1051696	Nitrogen fixation protein RnfC
V1052685	hypothetical protein
V1052802	Central glycolytic genes regulator
V1052834	Formyl-coenzyme A transferase
V1054404	Ribosome-associated factor Y
V1057005	50S ribosomal protein L13
V1064483	Copper-exporting P-type ATPase A
V1105455	hypothetical protein
V1116356	hypothetical protein
V1119212	Gas vesicle protein
V1119515	DNA gyrase subunit B
V1119516	Fructose-1-phosphate phosphatase YqaB
V1136308	putative endopeptidase precursor
V1139428	DNA gyrase subunit B
V1139467	30S ribosomal protein S18 1
V1145034	hypothetical protein
V1149990	Foldase protein PrsA precursor
V1150426	Helix-turn-helix
V1157372	30S ribosomal protein S6
V1162252	RNA polymerase principal sigma factor HrdB
V1162885	phage transcriptional regulator%2C ArpU family
V1162887	hypothetical protein
V1162891	Alanine--tRNA ligase
V1163124	Lichenan-specific phosphotransferase enzyme IIA component
V1163652	ATP-dependent zinc metalloprotease FtsH
V1170741	hypothetical protein
V1202892	guanylate kinase
V1203570	Glucose-6-phosphate isomerase
V1219409	V-type ATP synthase subunit C
V1237424	hypothetical protein
V1268487	camphor resistance protein CrcB
V1279617	addiction module antitoxin%2C RelB/DinJ family
V1301148	Alpha-galactosidase
V1301152	Exo-glucosaminidase LytG precursor
V1306147	50S ribosomal protein L7/L12
V1314096	Transketolase
V1314383	30S Ribosomal protein S1
V1383863	hypothetical protein
V1392203	hypothetical protein
V1429840	Heat shock protein 70
V1439197	Inosine-5'-monophosphate dehydrogenase
V1441596	camphor resistance protein CrcB
V1445159	Ribonucleases G and E
V1470797	Translation initiation factor IF-1
V1470833	UDP-glucose 4-epimerase
V1471126	Helix-turn-helix domain protein
V1471286	Divalent metal cation transporter MntH
V1471319	Lipoate-protein ligase LplJ
V1472254	Phenylalanine--tRNA ligase beta subunit
V1473262	hypothetical protein
V1473758	Transcriptional regulatory protein DcuR
V1474037	NADH dehydrogenase-like protein
V1474842	30S ribosomal protein S15
V1474898	Adenosine monophosphate-protein transferase SoFic
V1481186	30S ribosomal protein S6
V1481457	Bifunctional autolysin precursor
V1496602	hypothetical protein
V1496629	UTP--glucose-1-phosphate uridylyltransferase
V1496672	DNA integrity scanning protein DisA
V1511600	tRNA modification GTPase MnmE
V1511791	photosystem II S4 domain protein
V1511807	hypothetical protein
V1525033	Beta antigen
V1541840	DNA protection during starvation protein
V1542217	Stage 0 sporulation protein KC
V1543351	hypothetical protein
V1543419	Thioredoxin reductase
V1544089	Transposase
V1544482	Cytosol aminopeptidase
V1552784	hypothetical protein
V1553792	RNA polymerase-binding transcription factor CarD
V1556871	hypothetical protein
V1598564	putative dihydroxyacetone kinase regulator
V1698872	Insecticidal delta-endotoxin CryXXIIA(a)
V1698915	Divalent metal cation transporter MntH
V1699061	Recombinase A
V1699456	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1699558	Holin-like protein CidB
V1699589	Putative monooxygenase YcnE
V1700315	Cell division inhibitor MinD
V1700339	6-phospho-beta-galactosidase
V1700517	Methionine--tRNA ligase
V1755638	CAAX amino terminal protease self- immunity
V1784155	hypothetical protein
V1784676	F-ATPase subunit 6
V1786113	50S ribosomal protein L1
V1796922	ATP-dependent protease ATPase subunit ClpY
V1805526	hypothetical protein
V1805849	Peptidase T
V1805876	putative manganese-dependent inorganic pyrophosphatase
V1806078	Penicillin-binding protein 2B
V1806362	ATP-dependent Clp protease proteolytic subunit
V1806802	hypothetical protein
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1806812	recombination factor protein RarA
V1819416	ATP-dependent Clp protease ATP-binding subunit ClpE
V1829399	hypothetical protein
V1837517	Glutamate--tRNA ligase
V1838295	putative cell wall hydrolase LytN precursor
V1838800	Pyruvate kinase
V1886909	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1000285	Thymidylate synthase
V1000411	Replicative DNA helicase
V1000474	putative type I restriction enzymeP M protein
V1000759	Signal recognition particle receptor FtsY
V1000778	hypothetical protein
V1000905	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase precursor
V1001135	S-adenosylmethionine synthase
V1001200	Arginine--tRNA ligase
V1001204	hypothetical protein
V1001591	hypothetical protein
V1006063	50S ribosomal protein L13
V1018179	50S ribosomal protein L3
V1032713	30S ribosomal protein S12
V1032824	50S ribosomal protein L15
V1032880	DNA gyrase subunit A
V1033848	Adenine phosphoribosyltransferase
V1034648	GDSL-like Lipase/Acylhydrolase
V1034764	HTH-type transcriptional repressor GlcR
V1034771	Galactoside transport system permease protein MglC
V1034777	Zinc-transporting ATPase
V1034786	L-lactate dehydrogenase
V1034787	putative oxidoreductase YjmC
V1034893	Aminopeptidase E
V1034894	Oleate hydratase
V1034950	DNA polymerase I
V1034952	hypothetical protein
V1035013	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1035035	UGMP family protein
V1035049	Biofilm regulatory protein A precursor
V1035329	Ribosome biogenesis GTPase A
V1035331	DegV domain-containing protein
V1035361	[Citrate [pro-3S]-lyase] ligase
V1035404	Leucine--tRNA ligase
V1035524	Flavodoxin
V1035555	Aspartate aminotransferase
V1035568	hypothetical protein
V1036120	Galactose operon repressor
V1036122	Ascorbate-specific PTS system EIIC component
V1036231	hypothetical protein
V1036292	hypothetical protein
V1036459	Teichoic acids export ATP-binding protein TagH
V1036831	Signal recognition particle receptor FtsY
V1036961	Modification methylase DpnIIB
V1046744	FtsK/SpoIIIE family protein
V1047215	Aminopeptidase N
V1050511	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1054819	Fructose-bisphosphate aldolase
V1055412	Pyruvate-flavodoxin oxidoreductase
V1064572	putative nicotinate-nucleotide adenylyltransferase
V1064634	N-acetylmuramic acid 6-phosphate etherase
V1079022	DNA topoisomerase 1
V1088305	hypothetical protein
V1100425	DNA-directed RNA polymerase subunit alpha
V1118878	Carbamate kinase 1
V1119492	Glycerol dehydrogenase
V1119707	F-ATPase gamma subunit
V1122911	50S ribosomal protein L13
V1126954	Deoxyribose-phosphate aldolase
V1136573	50S ribosomal protein L1
V1150416	putative phage-encoded protein
V1151985	putative phage terminase%2C small subunit%2C P27 family
V1158500	Putative phosphoserine phosphatase 2
V1158555	Phosphate transport system permease protein PstA
V1164906	Pur operon repressor
V1197130	hypothetical protein
V1203949	Pyridoxamine 5'-phosphate oxidase
V1232982	Glutamate--tRNA ligase
V1239571	30S ribosomal protein S13
V1256699	Cytochrome b/c1
V1301143	putative endopeptidase YafL precursor
V1301897	F-ATPase epsilon subunit
V1312121	Phosphoglycerate kinase
V1313683	F-ATPase subunit 6
V1323042	putative phage-associated protein
V1347426	addiction module antitoxin%2C RelB/DinJ family
V1365591	transcriptional regulator ICP4
V1409431	30S ribosomal protein S4
V1440829	cadmium resistance transporter family protein
V1452256	30S ribosomal protein S11
V1458827	hypothetical protein
V1459533	hypothetical protein
V1460685	Antitoxin HigA
V1470037	Calcium-transporting ATPase
V1470499	50S ribosomal protein L10
V1471968	Autolysin
V1472108	Putative endo-beta-N-acetylglucosaminidase precursor
V1472200	Glucose-6-phosphate isomerase
V1472216	putative mannose-6-phosphate isomerase GmuF
V1472232	hypothetical protein
V1472932	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
V1474398	hypothetical protein
V1474593	hypothetical protein
V1474940	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
V1475377	Glucose-specific phosphotransferase enzyme IIA component
V1475877	Elongation factor P
V1491741	Neutral endopeptidase
V1496307	Transaldolase
V1503138	photosystem II S4 domain protein
V1511804	AP-4-A phosphorylase
V1511950	GMP synthase [glutamine-hydrolyzing]
V1542380	Regulatory protein spx
V1543854	Peptide chain release factor 1
V1543896	Lipid-binding protein
V1544214	30S ribosomal protein S18
V1555621	F-ATPase subunit 6
V1581404	hypothetical protein
V1598308	putative metal-dependent RNase%2C consists of a metallo-beta-lactamase domain and an RNA-binding KH domain
V1683939	hypothetical protein
V1695779	30S ribosomal protein S1
V1698630	Histidine protein kinase SaeS
V1698632	Electron transfer DM13
V1698845	Peptide chain release factor 3
V1698851	Lipoate-protein ligase LplJ
V1699045	Translation initiation factor IF-2
V1699106	Catalase
V1699131	Peptide methionine sulfoxide reductase MsrA 1
V1699236	DNA-binding protein HU
V1699437	metal-dependent hydrolase
V1699682	Putative hemin import ATP-binding protein HrtA
V1700015	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1700097	N-acetylmuramoyl-L-alanine amidase sle1 precursor
V1700292	Response regulator protein VraR
V1700344	Galactose-6-phosphate isomerase subunit LacA
V1700386	Lipid II:glycine glycyltransferase
V1700497	Lysine--tRNA ligase
V1700640	Oleate hydratase
V1755669	Peptide deformylase 2
V1785210	DNA-directed RNA polymerase subunit beta
V1786489	Alkyl hydroperoxide reductase subunit C
V1805270	hypothetical protein
V1805275	50S ribosomal protein L6
V1805282	30S ribosomal protein S11
V1828851	RNAP delta factor
V1836846	hypothetical protein
V1836920	Glucosamine-6-phosphate deaminase
V1837176	RNAP delta factor
V1837865	DNA-directed RNA polymerase subunit alpha
V1884865	hypothetical protein
V1886306	ATP-dependent Clp protease ATP-binding subunit ClpC
V1890830	Nucleoid-associated protein
V1899819	Protein involved in initiation of plasmid replication
V1000337	Magnesium-transporting ATPase%2C P-type 1
V1000399	tRNA modification GTPase MnmE
V1000752	ATP-dependent DNA helicase RecG
V1000766	MutS2 protein
V1000876	Chaperone protein DnaJ
V1001098	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1001103	Adapter protein MecA 1
V1001159	Ribonuclease J 2
V1001495	putative inorganic polyphosphate/ATP-NAD kinase
V1016825	sporulation lipoprotein%2C YhcN/YlaJ family
V1020162	50S ribosomal protein L29
V1022220	Alcohol dehydrogenase
V1024332	Adenylate kinase
V1032053	Alkyl hydroperoxide reductase subunit C
V1032060	Transaldolase
V1032476	putative FAD-linked oxidoreductase
V1032603	EIICBA-Glc
V1032903	Chromosome partition protein Smc
V1033475	hypothetical protein
V1034742	Thymidine kinase
V1034772	Ribose import ATP-binding protein RbsA
V1034885	putative deoxyribonuclease YcfH
V1034922	DEAD-box ATP-dependent RNA helicase CshB
V1035014	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1035085	Hemolysin A
V1035381	Excinuclease ABC subunit B
V1035467	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1035546	Dipeptidase A
V1036111	Adenylosuccinate synthetase
V1036567	Phenylalanine--tRNA ligase alpha subunit
V1036907	hypothetical protein
V1037420	Leucine--tRNA ligase
V1041625	Stress protein H5
V1046989	HSP-70 cofactor
V1050542	DNA gyrase subunit A
V1050743	30S ribosomal protein S13
V1051695	co-chaperonin GroES
V1052564	Vegetative protein 296
V1052839	Electron transfer flavoprotein small subunit
V1053170	GTP pyrophosphokinase
V1055202	30S ribosomal protein S2
V1064580	Cell division protein FtsW
V1084998	Vegetative protein 300
V1099037	Stress protein H5
V1120610	Peptidase T
V1121984	Triosephosphate isomerase
V1123149	hypothetical protein
V1136049	50S ribosomal protein L13
V1136570	SigL modulation protein
V1137046	LexA repressor
V1143696	putative phage-encoded protein
V1143995	daunorubicin resistance ABC transporter membrane protein
V1145082	Beta/alpha-amylase precursor
V1157569	F-ATPase subunit 6
V1157641	DNA-directed RNA polymerase subunit alpha
V1200282	Excinuclease ABC subunit B
V1210633	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1243258	Pyruvate-flavodoxin oxidoreductase
V1258072	Lysine-specific permease
V1263210	hypothetical protein
V1301183	Oligopeptide-binding protein AppA precursor
V1305186	LPXTG cell wall anchor domain protein
V1315543	1%2C4-alpha-glucan branching enzyme GlgB
V1320748	RNAP delta factor
V1323267	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1323951	Dihydropteroate synthase
V1336171	hypothetical protein
V1420616	hypothetical protein
V1445154	C protein alpha-antigen precursor
V1446963	Putative universal stress protein
V1458257	Restriction enzyme BgcI subunit alpha
V1459204	General stress protein 13
V1459252	DNA-directed RNA polymerase subunit beta'
V1469333	hypothetical protein
V1469368	Phosphate import ATP-binding protein PstB 3
V1469989	Inner membrane protein YbhL
V1471102	putative phage-associated protein
V1471580	nicotinamide mononucleotide transporter PnuC
V1471690	Aminopeptidase 2
V1471706	DNA replication and repair protein RecF
V1471737	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1472321	hypothetical protein
V1472366	Low molecular weight protein-tyrosine-phosphatase YfkJ
V1472730	hypothetical protein
V1472960	Uridylate kinase
V1473241	GTP pyrophosphokinase
V1473771	hypothetical protein
V1474000	hypothetical protein
V1474971	Dihydrolipoyl dehydrogenase
V1474984	Manganese transport regulator
V1478579	HTH-type transcriptional regulator GlnR
V1481319	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1491728	ribosome-associated protein
V1511601	Glucose-inhibited division protein A
V1511665	50S ribosomal protein L31 type B
V1511790	Cell division protein SepF
V1511813	Leucine--tRNA ligase
V1512174	Thiamine biosynthesis lipoprotein ApbE precursor
V1519006	hypothetical protein
V1542025	hypothetical protein
V1542592	Alkaline shock protein 23
V1542671	DNA polymerase III subunit beta
V1543386	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1543777	preprotein translocase subunit YajC
V1543976	Ribosomal RNA small subunit methyltransferase H
V1547324	SagB-type dehydrogenase domain protein
V1547333	chromosome segregation protein SMC
V1553192	Thioredoxin
V1555322	putative endopeptidase YafL precursor
V1575800	Lipoteichoic acid synthase 1
V1591724	50S ribosomal protein L10
V1596786	group I intron endonuclease
V1598383	DNA-binding transcriptional repressor FabR
V1607549	Putative fructokinase
V1610069	50S ribosomal protein L6
V1613978	addiction module antitoxin%2C RelB/DinJ family
V1614220	hypothetical protein
V1618025	hypothetical protein
V1683738	Heat shock protein 70
V1686293	Helix-destabilizing protein
V1686696	Cell division protein FtsZ
V1696176	50S ribosomal protein L3
V1699207	hypothetical protein
V1699285	putative peptidase
V1699332	Chaperone protein DnaJ
V1699362	Putative Holliday junction resolvase
V1699525	Foldase protein PrsA precursor
V1699545	Copper-exporting P-type ATPase A
V1699681	acidobacterial duplicated orphan permease
V1699878	Lipase precursor
V1700074	Inosine-5'-monophosphate dehydrogenase
V1700363	50S ribosomal protein L18
V1700376	30S ribosomal protein S10
V1752438	hypothetical protein
V1755667	cell division protein GpsB
V1784618	Enolase
V1785497	50S ribosomal protein L27
V1786490	Thioredoxin reductase
V1786889	Lipoate-protein ligase LplJ
V1787371	hypothetical protein
V1805110	Membrane-associated lipoprotein precursor
V1805116	ATP synthase subunit alpha%2C sodium ion specific
V1805235	Ribonuclease 3
V1805760	Ribonuclease J 2
V1806155	Maltose phosphorylase
V1806168	Ribonuclease J 1
V1806318	Rod shape-determining protein RodA
V1806647	DNA primase
V1834858	hypothetical protein
V1837162	30S ribosomal protein S1
V1837528	50S ribosomal protein L7/L12
V1852012	hypothetical protein
V1888597	p48
V1000353	Hg(II)-responsive transcriptional regulator
V1000467	6-phospho-beta-galactosidase
V1000656	Replication initiation and membrane attachment protein
V1000657	Primosomal protein DnaI
V1000678	Penicillin-binding protein 2B
V1000765	Non-canonical purine NTP pyrophosphatase
V1000857	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1000874	Riboflavin biosynthesis protein RibF
V1000923	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1000960	FeS assembly SUF system protein
V1001058	Glucosamine-6-phosphate deaminase
V1001210	Phenylalanine--tRNA ligase beta subunit
V1001351	DNA topoisomerase 4 subunit B
V1001366	phage holin%2C LL-H family
V1012916	Regulatory protein spx
V1024269	FeS assembly SUF system protein
V1032210	anaerobic ribonucleotide reductase-activating protein
V1032330	putative tRNA sulfurtransferase
V1032351	Serine--tRNA ligase
V1032769	Antibiotic biosynthesis monooxygenase
V1032997	DNA topoisomerase 1
V1033032	Histidine--tRNA ligase
V1033033	Aspartate--tRNA ligase
V1033321	Surface layer protein
V1033650	hypothetical protein
V1034837	Thioredoxin-like protein YtpP
V1034890	DNA polymerase IV
V1034892	hypothetical protein
V1034989	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1035244	Putative ribosome biogenesis GTPase RsgA
V1035246	6-phospho-beta-galactosidase
V1035267	Sensor histidine kinase YycG
V1035373	Serine/threonine exchanger SteT
V1035429	Peroxide-responsive repressor PerR
V1035433	Holliday junction resolvase RecU
V1035507	HTH-type transcriptional regulator ImmR
V1035585	acyl-CoA esterase
V1036221	Asparagine synthetase [glutamine-hydrolyzing] 1
V1036223	Tyrosine phosphorylated protein A
V1036458	Teichoic acid translocation permease protein TagG
V1036545	Virulence protein
V1036616	Aminopeptidase C
V1036801	FeS cluster assembly protein SufB
V1036960	Modification methylase HaeIII
V1037207	putative phage-associated protein
V1037524	Elongation factor Tu
V1038288	Ribonucleoside-diphosphate reductase subunit alpha 2
V1046740	hypothetical protein
V1047214	Cytidylate kinase
V1051703	D-proline reductase proprotein PrdA
V1052841	Glycerate dehydrogenase
V1056372	Elongation factor Tu-B
V1064488	hypothetical protein
V1064501	hypothetical protein
V1064651	hypothetical protein
V1070414	hypothetical protein
V1079811	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1085445	Glycine reductase complex component B subunits alpha and beta
V1094370	Acyl carrier protein
V1117420	transcriptional regulator%2C y4mF family
V1118197	Acyl carrier protein
V1118246	Translation initiation factor IF-1
V1118716	hypothetical protein
V1119467	Superoxide dismutase [Mn]
V1119536	Aminopeptidase C
V1120117	hypothetical protein
V1120143	Nitroreductase family protein
V1136951	Modification methylase MboII
V1143937	thiamine pyrophosphokinase
V1145333	Elongation factor Tu-A
V1149388	addiction module toxin%2C RelE/StbE family
V1149916	hypothetical protein
V1150476	ATP-dependent Clp protease ATP-binding subunit ClpE
V1162541	Helix-turn-helix domain protein
V1162900	tape measure domain protein
V1162923	hypothetical protein
V1163012	Undecaprenyl-diphosphatase
V1163052	Putative N-acetylmannosaminyltransferase
V1163322	Recombinase A
V1164423	Transglycosylase associated protein
V1164596	Fructose-6-phosphate aldolase 1
V1168742	hypothetical protein
V1175043	EcoKI restriction-modification system protein HsdS
V1208712	Nucleoid-associated protein
V1213705	Fructose-bisphosphate aldolase
V1217361	30S ribosomal protein S2
V1217771	DNA-directed RNA polymerase subunit alpha
V1241642	ski2-like helicase
V1257308	Xylulose-5-phosphate phosphoketolase
V1298505	hypothetical protein
V1302232	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1303323	Elongation factor P
V1305216	EIIAB-Man
V1306070	LPXTG cell wall anchor domain protein
V1314379	L-lactate dehydrogenase
V1323049	Glutathione import ATP-binding protein GsiA
V1336179	Methionine import ATP-binding protein MetN
V1336193	tRNA pseudouridine synthase A
V1347127	hypothetical protein
V1365504	Stage III sporulation protein E
V1384074	hypothetical protein
V1430527	Fructose-bisphosphate aldolase
V1436124	Cell division protein FtsZ
V1445176	Ribulose-phosphate 3-epimerase
V1459264	Phosphate acetyltransferase
V1464308	hypothetical protein
V1470042	Isoleucine--tRNA ligase
V1470171	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
V1470194	Formate acetyltransferase
V1470405	Beta-Ala-Xaa dipeptidase
V1471100	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1471227	Acetoin:2%2C6-dichlorophenolindophenol oxidoreductase subunit alpha
V1471738	hypothetical protein
V1471998	ATP synthase subunit beta
V1473121	putative transporter YycB
V1473276	Chemotaxis protein CheY
V1473374	50S ribosomal protein L1
V1474212	anaerobic ribonucleotide reductase-activating protein
V1474963	Putative metallo-hydrolase YycJ
V1476578	Adenine phosphoribosyltransferase
V1478175	hypothetical protein
V1479841	Oligoendopeptidase F%2C plasmid
V1492642	Alpha/beta hydrolase family protein
V1494350	putative ribosomal protein
V1511625	Dipeptidase A
V1511697	50S ribosomal protein L24
V1511843	Rod shape-determining protein MreB
V1512124	Thioredoxin-like protein YtpP
V1522030	Beta-N-acetylhexosaminidase precursor
V1541734	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1542562	putative integral membrane protein
V1543157	GMP synthase [glutamine-hydrolyzing]
V1543179	Beta antigen
V1543387	Phosphate-import protein PhnD precursor
V1543926	putative endonuclease 4
V1543933	Peptidase M16C associated
V1544077	hypothetical protein
V1544278	RNA polymerase sigma factor RpoD
V1553875	hypothetical protein
V1555429	Divalent metal cation transporter MntH
V1573649	putative glycerophosphoryl diester phosphodiesterase 1
V1581764	hypothetical protein
V1581813	F-ATPase gamma subunit
V1597317	hypothetical protein
V1598366	Deoxyadenosine kinase
V1602989	hypothetical protein
V1610165	Acyl carrier protein
V1612825	Lipid-binding protein
V1613673	hypothetical protein
V1672810	ATP-dependent helicase HepA
V1694795	putative amino-acid ABC transporter-binding protein precursor
V1696168	50S ribosomal protein L5
V1698756	FeS cluster assembly protein SufB
V1698757	putative cysteine desulfurase
V1698901	Peptide deformylase
V1699079	Host factor-I protein
V1699331	Ribosomal protein L11 methyltransferase
V1699363	Alanine--tRNA ligase
V1699407	ATP-dependent Clp protease ATP-binding subunit ClpX
V1700358	Adenylate kinase
V1700449	Putative aldehyde dehydrogenase
V1700459	F-ATPase subunit 6
V1700464	F-ATPase gamma subunit
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1764472	SigL modulation protein
V1784138	Pyruvate dehydrogenase E1 component subunit alpha
V1784680	F-ATPase gamma subunit
V1784968	Threonine--tRNA ligase
V1785224	50S ribosomal protein L6
V1785239	Diacetyl reductase [(S)-acetoin forming]
V1786372	RNAP delta factor
V1787154	6-phosphogluconate dehydrogenase%2C decarboxylating
V1805229	hypothetical protein
V1805787	Heat-inducible transcription repressor HrcA
V1806334	Glucose-6-phosphate isomerase
V1806500	Alanine racemase
V1829427	CTP synthase
V1836852	Phenylalanine--tRNA ligase alpha subunit
V1837343	30S ribosomal protein S2
V1837871	50S ribosomal protein L13
V1837970	hypothetical protein
V1852030	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
V1852082	Beta antigen
V1885045	Transposase IS116/IS110/IS902 family protein
V1885137	Aminopeptidase C
V1890306	ATP synthase subunit beta
V1000230	hypothetical protein
V1000401	Ribonuclease P protein component
V1000495	hypothetical protein
V1000667	Response regulator ArlR
V1000777	Type I restriction enzyme EcoKI M protein
V1000839	hypothetical protein
V1000989	Trehalose import ATP-binding protein SugC
V1000997	6-phospho-beta-glucosidase BglA
V1001021	Penicillin-binding protein B
V1001027	Cell division protein SepF
V1001069	D-inositol 3-phosphate glycosyltransferase
V1001090	hypothetical protein
V1001372	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
V1001431	Ribokinase
V1001438	putative membrane protein
V1001447	Tyrosine-protein phosphatase precursor
V1001462	Hypoxanthine-guanine phosphoribosyltransferase
V1004401	putative ATP-dependent Clp protease ATP-binding subunit
V1007294	Glyceraldehyde-3-phosphate dehydrogenase 1
V1032070	Maltodextrin phosphorylase
V1032264	ATP synthase subunit beta
V1032407	Bifunctional protein GlmU
V1032434	Phenylalanine--tRNA ligase beta subunit
V1032468	Ribosome-binding ATPase YchF
V1032763	Surface layer protein
V1033139	Rod shape-determining protein MreB
V1033464	Glutamine synthetase
V1033667	S-adenosylmethionine synthase
V1034765	Tagatose-6-phosphate kinase
V1034865	galactose-1-phosphate uridylyltransferase
V1034887	Magnesium-transporting ATPase%2C P-type 1
V1034959	multidrug resistance protein MdtH
V1035030	hypothetical protein
V1035082	Exodeoxyribonuclease 7 large subunit
V1035100	Cysteine--tRNA ligase
V1035198	Ribose import ATP-binding protein RbsA
V1035320	hypothetical protein
V1035336	Uracil-DNA glycosylase
V1035338	SsrA-binding protein
V1035370	hypothetical protein
V1035396	putative ABC transporter ATP-binding protein
V1035406	putative GTP-binding protein EngB
V1035423	hypothetical protein
V1035435	Guiding PBP1-shuttling protein
V1035513	PTS system lichenan-specific EIIC component
V1036086	Transcript cleavage factor GreA
V1036154	DNA gyrase subunit A
V1036171	Putative ribonuclease Jc
V1036369	ATP-dependent RNA helicase HrpB
V1036378	Uridylate kinase
V1036522	Carbamoyl-phosphate synthase small chain
V1036560	hypothetical protein
V1036776	DNA polymerase III subunit beta
V1036777	ribonuclease P
V1036796	DNA polymerase I
V1036838	hypothetical protein
V1036872	Ribose-phosphate pyrophosphokinase
V1036958	Type-2 restriction enzyme BsuMI component YdjA
V1038271	CTP synthase
V1038272	Lysine--tRNA ligase
V1050732	50S ribosomal protein L5
V1051124	Ribonucleoside-diphosphate reductase subunit beta
V1052025	2-oxoglutarate carboxylase small subunit
V1052821	Foldase protein PrsA 2 precursor
V1052838	Acyl-CoA dehydrogenase
V1052923	F-ATPase epsilon subunit
V1053471	Universal stress protein family protein
V1053503	hypothetical protein
V1054916	Excinuclease ABC subunit A
V1064472	ribonuclease BN/unknown domain fusion protein
V1064643	ABC transporter permease protein YxdM
V1064647	Ribosomal RNA large subunit methyltransferase L
V1064871	Guanylate kinase
V1089712	Translation initiation factor IF-1
V1110058	30S ribosomal protein S2
V1116819	putative N-acetyltransferase YjcF
V1117722	ATP-dependent Clp protease ATP-binding subunit ClpC
V1118251	hypothetical protein
V1118877	Arginine/ornithine antiporter
V1119727	Response regulator ArlR
V1122214	F-ATPase epsilon subunit
V1123965	50S ribosomal protein L24
V1124155	putative manganese-dependent inorganic pyrophosphatase
V1139370	Adenine specific DNA methylase Mod
V1143699	Oligopeptide-binding protein AppA precursor
V1150319	putative P-loop ATPase
V1164563	Dihydrolipoyl dehydrogenase
V1164572	Elongation factor Ts
V1167759	Pyruvate kinase
V1198373	Translation initiation factor IF-1
V1202459	hypothetical protein
V1208364	gram-positive signal peptide%2C YSIRK family
V1209678	Transcription-repair-coupling factor
V1209756	Purine nucleoside receptor A
V1238883	C protein alpha-antigen precursor
V1239597	Dark-response protein 21
V1257876	Glycolipid anchored surface protein (GAS1)
V1258459	MFS transporter%2C sugar porter (SP) family
