Gene	KEGG_orthology_number	Annotation
V1032422	K07040	dlja:8557  chr6.CM0738.140.nd; /partial;  
V1033251	K02528	dvvi:GSVIVP00036861001  GSVIVT00036861001; assembled CDS; K02528 dimethyladenosine transferase [EC:2.1.1.-]
V1034266	K04487	dvvi:GSVIVP00017707001  GSVIVT00017707001; assembled CDS; K04487 cysteine desulfurase [EC:2.8.1.7]
V1047173	K03293	dsrd:5976  ;  
V1890913	K02073	ypz:YPZ3_1205  hypothetical protein; K02073 D-methionine transport system substrate-binding protein
V1047191	K00754	dvvi:GSVIVP00038116001  GSVIVT00038116001; assembled CDS
V1199376	K03524	zpr:ZPR_0810  biotin--acetyl-CoA-carboxylase ligase; K03524 BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
V1204772	K08161	dlja:11656  chr1.LjT05B18.110.nd; /partial;  
V1033374	K00872	dvvi:GSVIVP00017199001  GSVIVT00017199001; assembled CDS; K00872 homoserine kinase [EC:2.7.1.39]
V1796838	K01679	dvvi:GSVIVP00028048001  GSVIVT00028048001; assembled CDS; K01679 fumarate hydratase, class II [EC:4.2.1.2]
V1032708	K01823	dvvi:GSVIVP00025071001  GSVIVT00025071001; assembled CDS; K01823 isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]
V1034179	K00134	dvvi:GSVIVP00035097001  GSVIVT00035097001; assembled CDS; K00134 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
V1552810	K03169	ddpu:340055  NCBI_GNO_386500001; .;  
V1032550	K07024	dota:Ot09g01780  .;  
V1032581	K02027	ddpu:267666  SNAP_00035724; .;  
V1032742	K00425	dapi:ACYPI56368-PA  GLEAN_36368; .;  
V1047217	K00208	dvvi:GSVIVP00025373001  GSVIVT00025373001; assembled CDS; K00208 enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9]
V1882220	K06207	dvvi:GSVIVP00025567001  GSVIVT00025567001; assembled CDS; K06207 GTP-binding protein
V1883115	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1033172	K03530	zpr:ZPR_4492  histone-like DNA-binding protein; K03530 DNA-binding protein HU-beta
V1033581	K00904	dtni:29469  ;  
V1046999	K01243	ypz:YPZ3_2981  mtn; 5-methylthioadenosine/S-adenosylhomocysteine nucleosidase; K01243 S-adenosylhomocysteine/5'-methylthioadenosine nucleosidase [EC:3.2.2.9]
V1101428	K00001	dvvi:GSVIVP00034834001  GSVIVT00034834001; assembled CDS; K00001 alcohol dehydrogenase [EC:1.1.1.1]
V1591707	K07493	ypp:YPDSF_4123  transposase; K07493 putative transposase
V1033496	K01090	dvvi:GSVIVP00038525001  GSVIVT00038525001; assembled CDS
V1032671	K02244	sub:SUB0119  competence protein; K02244 competence protein ComGB
V1806657	K03710	zpr:ZPR_4385  transcriptional regulator; K03710 GntR family transcriptional regulator
V1032999	K03470	dtps:18530  gw1.4.569.1; .; K03470 ribonuclease HII [EC:3.1.26.4]
V1887313	K02990	dvvi:GSVIVP00005623001  GSVIVT00005623001; assembled CDS; K02990 small subunit ribosomal protein S6
V1033700	K01870	dvvi:GSVIVP00019784001  GSVIVT00019784001; assembled CDS; K01870 isoleucyl-tRNA synthetase [EC:6.1.1.5]
V1046990	K00806	dvvi:GSVIVP00024111001  GSVIVT00024111001; assembled CDS; K00806 undecaprenyl pyrophosphate synthetase [EC:2.5.1.31]
V1204779	K02031	dapi:ACYPI45144-PA  GLEAN_25144; .;  
V1101444	K01834	dvvi:GSVIVP00033622001  GSVIVT00033622001; assembled CDS; K01834 phosphoglycerate mutase [EC:5.4.2.1]
V1884654	K02035	dlja:26036  LjSGA_122921.1; /partial;  
V1032598	K03436	tte:TTE2588  glpR2; sugar metabolism transcriptional regulator; K03436 DeoR family transcriptional regulator, fructose operon transcriptional repressor
V1033137	K03571	ypz:YPZ3_3151  mreD; rod shape-determining protein MreD; K03571 rod shape-determining protein MreD
V1891253	K05910	spz:M5005_Spy_1378  NADH peroxidase (EC:1.11.1.1); K05910 NADH peroxidase [EC:1.11.1.1]
V1047179	K00941	dvvi:GSVIVP00035470001  GSVIVT00035470001; assembled CDS
V1883337	K01491	dvvi:GSVIVP00027962001  GSVIVT00027962001; assembled CDS; K00288 methylenetetrahydrofolate dehydrogenase (NADP+) [EC:1.5.1.5]; K01491 methenyltetrahydrofolate cyclohydrolase [EC:3.5.4.9]
V1033139	K03569	zpr:ZPR_0661  rod shape-determining protein MreB; K03569 rod shape-determining protein MreB and related proteins
V1033679	K01733	dvvi:GSVIVP00032716001  GSVIVT00032716001; assembled CDS; K01733 threonine synthase [EC:4.2.3.1]
V1032717	K01520	dvvi:GSVIVP00017250001  GSVIVT00017250001; assembled CDS; K01520 dUTP pyrophosphatase [EC:3.6.1.23]
V1033303	K04761	ddpu:338001  NCBI_GNO_196000001; .;  
V1034301	K00540	dvvi:GSVIVP00021380001  GSVIVT00021380001; assembled CDS; K00540 
V1684153	K02886	dvvi:GSVIVP00013198001  GSVIVT00013198001; assembled CDS; K02886 large subunit ribosomal protein L2
V1032426	K03217	dvvi:GSVIVP00030703001  GSVIVT00030703001; assembled CDS; K03217 preprotein translocase subunit YidC
V1032820	K02931	dvvi:GSVIVP00026943001  GSVIVT00026943001; assembled CDS; K02931 large subunit ribosomal protein L5
V1033781	K01362	dvvi:GSVIVP00028325001  GSVIVT00028325001; assembled CDS
V1891170	K00949	dvvi:GSVIVP00027976001  GSVIVT00027976001; assembled CDS; K00949 thiamine pyrophosphokinase [EC:2.7.6.2]
V1032826	K00939	dvvi:GSVIVP00035062001  GSVIVT00035062001; assembled CDS; K00939 adenylate kinase [EC:2.7.4.3]
V1149291	K09686	zmo:ZMO0799  ABC-2 type transporter; K09686 antibiotic transport system permease protein
V1806642	K01026	sax:USA300HOU_0244  3-oxoacid CoA-transferase (EC:2.8.3.5); K01026 propionate CoA-transferase [EC:2.8.3.1]
V1032573	K15051	sub:SUB0677  endA; competence associated endonuclease; K15051 DNA-entry nuclease
V1033643	K07273	dpch:136630  e_gww2.7.585.1; .;  
V1163667	K01081	dtps:3837  fgenesh1_pg.C_chr_3000771; .; K01081 5'-nucleotidase [EC:3.1.3.5]
V1338879	K07015	dvvi:GSVIVP00018919001  GSVIVT00018919001; assembled CDS; K07015 
V1032222	K02773	vei:Veis_2222  putative PTS IIA-like nitrogen-regulatory protein PtsN; K02773 PTS system, galactitol-specific IIA component [EC:2.7.1.69]
V1032585	K10039	wsu:WS0279  binding component of ABC transporter; K10039 putative glutamine transport system substrate-binding protein
V1033598	K07009	vma:VAB18032_26851  cobb/cobq domain-containing protein glutamine amidotransferase; K07009
V1047224	K00059	dvvi:GSVIVP00035074001  GSVIVT00035074001; assembled CDS; K00059 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
V1032636	K03177	dvvi:GSVIVP00020642001  GSVIVT00020642001; assembled CDS; K03177 tRNA pseudouridine synthase B [EC:5.4.99.12]
V1808244	K03305	dtps:4104  fgenesh1_pg.C_chr_4000054; .; K03305 proton-dependent oligopeptide transporter, POT family
V1033449	K07024	dota:Ot09g01780  .;  
V1884646	K01193	dvvi:GSVIVP00034185001  GSVIVT00034185001; assembled CDS; K01193 beta-fructofuranosidase [EC:3.2.1.26]
V1891218	K13789	dmtr:Medtr5g100210.1  Polyprenyl synthetase chr05_pseudomolecule_IMGAG_V3 40103398-40100868 E EGN_Mt090430 20090702;  
V1150390	K09963	ttm:Tthe_2356  hypothetical protein; K09963 hypothetical protein
V1032992	K09762	xce:Xcel_1547  hypothetical protein; K09762 hypothetical protein
V1047006	K06967	vvy:VVA0944  SAM-dependent methyltransferase; K06967
V1883158	K03551	ddpu:315314  NCBI_GNO_1400019; .;  
V1033450	K00058	dvvi:GSVIVP00036649001  GSVIVT00036649001; assembled CDS; K00058 D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]
V1204773	K03446	dani:AN9382  Uncharacterized ORF;  
V1237154	K01060	xce:Xcel_2723  acetyl xylan esterase; K01060 cephalosporin-C deacetylase [EC:3.1.1.41]
V1033406	K06158	dvvi:GSVIVP00006684001  GSVIVT00006684001; assembled CDS; K06158 ATP-binding cassette, sub-family F, member 3
V1032519	K06187	zpr:ZPR_1233  recombination protein RecR; K06187 recombination protein RecR
V1033588	K01878	dota:Ot02g07010  .;  
V1033733	K01358	dvvi:GSVIVP00028120001  GSVIVT00028120001; assembled CDS; K01358 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
V1883116	K06023	xop:PXO_02224  HPr kinase/phosphorylase; K06023 HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]
V1032887	K07177	xce:Xcel_0792  peptidase S16 lon domain-containing protein; K07177 PDZ domain-containing protein
V1033848	K00759	dvvi:GSVIVP00032672001  GSVIVT00032672001; assembled CDS; K00759 adenine phosphoribosyltransferase [EC:2.4.2.7]
V1884600	K03293	dsrd:5976  ;  
V1033075	K03496	dapi:ACYPI46968-PA  GLEAN_26968; .;  
V1033195	K00863	dtps:35684  e_gw1.7.79.1; .; K00863 dihydroxyacetone kinase [EC:2.7.1.29]
V1032673	K01809	dvvi:GSVIVP00038234001  GSVIVT00038234001; assembled CDS; K01809 mannose-6-phosphate isomerase [EC:5.3.1.8]
V1032428	K03437	dtps:39062  estExt_gwp_gw1.C_chr_10272; .; K03437 RNA methyltransferase, TrmH family
V1033100	K00609	dvvi:GSVIVP00027272001  GSVIVT00027272001; assembled CDS; K00609 aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
V1033101	K02825	zpr:ZPR_1905  phosphoribosyltransferase; K02825 pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
V1046996	K11754	dtni:412  ;  
V1807999	K05910	spz:M5005_Spy_1378  NADH peroxidase (EC:1.11.1.1); K05910 NADH peroxidase [EC:1.11.1.1]
V1032358	K01467	dani:AN12021  Uncharacterized ORF;  
V1033254	K01834	dvvi:GSVIVP00033622001  GSVIVT00033622001; assembled CDS; K01834 phosphoglycerate mutase [EC:5.4.2.1]
V1883269	K05822	trq:TRQ2_1413  tetrahydrodipicolinate succinyltransferase domain-containing protein; K05822 tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]
V1032361	K02026	ypz:YPZ3_3065  sugar transport system, permease protein; K02026 multiple sugar transport system permease protein
V1032574	K00287	dvvi:GSVIVP00036343001  GSVIVT00036343001; assembled CDS; K00287 dihydrofolate reductase [EC:1.5.1.3]
V1033056	K07335	xce:Xcel_0994  basic membrane lipoprotein; K07335 basic membrane protein A and related proteins
V1211458	K07493	ypp:YPDSF_4123  transposase; K07493 putative transposase
V1033404	K07133	xne:XNC1_0021  ATPase; K07133
V1872733	K01926	xce:Xcel_0440  CoA-binding domain-containing protein; K01926 AT-rich DNA-binding protein
V1884647	K02434	dvvi:GSVIVP00020369001  GSVIVT00020369001; assembled CDS; K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
V1032314	K05592	dtni:7510  ;  
V1032683	K07496	xne:XNC1_2503  transposase; K07496 putative transposase
V1033302	K03076	dosa:Os08t0254500-01  Os08g0254500; Similar to Preprotein translocase secY subunit, chloroplast precursor (CpSecY).;  
V1047150	K07658	zpr:ZPR_0499  two-component system response regulator; K07658 two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
V1203422	K01185	ddpu:300287  PASA_GEN_1000108; .;  
V1032836	K04763	zpr:ZPR_1869  tyrosine recombinase; K04763 integrase/recombinase XerD
V1033246	K01239	dtni:27122  ;  
V1204586	K03531	dvvi:GSVIVP00027244001  GSVIVT00027244001; assembled CDS; K03531 cell division protein FtsZ
V1684169	K01420	zpr:ZPR_1983  CRP family transcriptional regulator; K01420 CRP/FNR family transcriptional regulator, anaerobic regulatory protein
V1806575	K00793	dvvi:GSVIVP00018574001  GSVIVT00018574001; assembled CDS; K00793 riboflavin synthase alpha chain [EC:2.5.1.9]
V1032772	K07023	dvvi:GSVIVP00030235001  GSVIVT00030235001; assembled CDS
V1204639	K03427	zpr:ZPR_4675  type I restriction-modification system DNA methylase; K03427 type I restriction enzyme M protein [EC:2.1.1.72]
V1032494	K05832	vvy:VV2130  ABC-type uncharacterized transport system, permease component; K05832 putative ABC transport system permease protein
V1032552	K00625	dola:16620  ENSORLG00000013267; .;  
V1882935	K07496	xne:XNC1_2503  transposase; K07496 putative transposase
V1033493	K02959	dtni:27573  ;  
V1034324	K01270	zpr:ZPR_1684  aminoacyl-histidine dipeptidase; K01270 aminoacylhistidine dipeptidase [EC:3.4.13.3]
V1884604	K07493	ypp:YPDSF_4123  transposase; K07493 putative transposase
V1033494	K02004	zpr:ZPR_4640  ABC transporter permease; K02004
V1204734	K04072	dani:AN5234  Uncharacterized ORF;  
V1684159	K02033	ypz:YPZ3_3045  putative transporter, permease protein; K02033 peptide/nickel transport system permease protein
V1884268	K01187	dvvi:GSVIVP00035203001  GSVIVT00035203001; assembled CDS; K01187 alpha-glucosidase [EC:3.2.1.20]
V1143329	K00001	dvvi:GSVIVP00034834001  GSVIVT00034834001; assembled CDS; K00001 alcohol dehydrogenase [EC:1.1.1.1]
V1204827	K00625	dola:16620  ENSORLG00000013267; .;  
V1884878	K00903	vvy:VV0340  putative tyrosine-protein kinase Wzc; K00903 protein-tyrosine kinase [EC:2.7.10.-]
V1032396	K00995	dvvi:GSVIVP00029490001  GSVIVT00029490001; assembled CDS; K00995 CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
V1033548	K01752	dtps:262207  thaps1_ua_kg.chr_4000217; .; K01752 L-serine dehydratase [EC:4.3.1.17]
V1150456	K07496	xne:XNC1_2503  transposase; K07496 putative transposase
V1033048	K01376	dvvi:GSVIVP00036897001  GSVIVT00036897001; assembled CDS; K01376 
V1033492	K02860	dtps:262862  thaps1_ua_kg.chr_6000186; .; K02860 16S rRNA processing protein RimM
V1033786	K00845	zpr:ZPR_4378  ROK family member transcriptional repressor; K00845 glucokinase [EC:2.7.1.2]
V1237114	K02800	dapi:ACYPI50775-PA  GLEAN_30775; .;  
V1338913	K07482	spn:SP_0915  IS1239 transposase; K07482 transposase, IS30 family
V1047245	K03483	ttm:Tthe_2097  PTS modulated transcriptional regulator, MtlR family (EC:2.7.1.69); K03483 mannitol operon transcriptional antiterminator
V1101417	K06180	dvvi:GSVIVP00015501001  GSVIVT00015501001; assembled CDS; K06180 ribosomal large subunit pseudouridine synthase D [EC:5.4.99.12]
V1237227	K01361	tpd:Teth39_0143  hypothetical protein; K01361 lactocepin [EC:3.4.21.96]
V1883389	K07497	dsrd:25030  ;  
V1366243	K01187	dvvi:GSVIVP00035203001  GSVIVT00035203001; assembled CDS; K01187 alpha-glucosidase [EC:3.2.1.20]
V1884636	K00384	dvvi:GSVIVP00006001001  GSVIVT00006001001; assembled CDS; K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9]
V1032603	K02777	dapi:ACYPI008091-PA  LOC100167282; PREDICTED: similar to 4A11 antigen; sperm tail membrane antigen, partial;  
V1033438	K02034	zmo:ZMO0982  binding-protein-dependent transport systems inner membrane component; K02034 peptide/nickel transport system permease protein
V1199398	K07507	zpr:ZPR_4070  hypothetical protein; K07507 putative Mg2+ transporter-C (MgtC) family protein
V1552772	K00873	dvvi:GSVIVP00033621001  GSVIVT00033621001; assembled CDS; K00873 pyruvate kinase [EC:2.7.1.40]
V1033334	K00986	xcc:XCC3626  RNA-directed DNA polymerase; K00986 RNA-directed DNA polymerase [EC:2.7.7.49]
V1033693	K07106	dapi:ACYPI003292-PA  LOC100162118; PREDICTED: hypothetical protein;  
V1047068	K06878	dvvi:GSVIVP00038829001  GSVIVT00038829001; assembled CDS; K01874 methionyl-tRNA synthetase [EC:6.1.1.10]
V1032224	K01443	dtps:37041  e_gw1.13.85.1; .; K01443 N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
V1032556	K11070	xne:XNC1_3703  potC; spermidine/putrescine ABC transporter membrane protein; K11070 spermidine/putrescine transport system permease protein
V1338905	K02077	yep:YE105_C1152  periplasmic solute binding protein; K02077 zinc/manganese transport system substrate-binding protein
V1608690	K00754	dvvi:GSVIVP00038116001  GSVIVT00038116001; assembled CDS
V1882173	K07124	dtni:18200  ;  
V1032839	K01066	dvvi:GSVIVP00036563001  GSVIVT00036563001; assembled CDS; K01066 esterase / lipase [EC:3.1.1.-]
V1033173	K02013	dlja:26890  LjSGA_145438.1; /partial;  
V1163647	K03305	dtps:4104  fgenesh1_pg.C_chr_4000054; .; K03305 proton-dependent oligopeptide transporter, POT family
V1032635	K11753	dbmo:BGIBMGA009969  .;  
V1033305	K00611	dvvi:GSVIVP00014587001  GSVIVT00014587001; assembled CDS; K00611 ornithine carbamoyltransferase [EC:2.1.3.3]
V1033375	K03545	zpr:ZPR_0628  trigger factor; K03545 trigger factor
V1047196	K07030	xce:Xcel_2280  Dak phosphatase; K07030
V1047141	K14059	ypz:YPZ3_1743  transposase; K14059 integrase
V1047297	K01516	dvvi:GSVIVP00034786001  GSVIVT00034786001; assembled CDS; K01511 nucleoside-diphosphatase [EC:3.6.1.6]
V1047299	K06901	dvvi:GSVIVP00029413001  GSVIVT00029413001; assembled CDS; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease
V1033128	K02939	dvvi:GSVIVP00022142001  GSVIVT00022142001; assembled CDS; K02939 large subunit ribosomal protein L9
V1033584	K00001	dvvi:GSVIVP00034834001  GSVIVT00034834001; assembled CDS; K00001 alcohol dehydrogenase [EC:1.1.1.1]
V1047059	K03110	dvvi:GSVIVP00026227001  GSVIVT00026227001; assembled CDS; K03110 signal recognition particle receptor
V1047247	K02775	dapi:ACYPI27517-PA  GLEAN_07517; .;  
V1163713	K00980	trq:TRQ2_0301  glycerol-3-phosphate cytidylyltransferase (EC:2.7.7.39); K00980 glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]
V1806595	K02821	ypz:YPZ3_2270  phosphotransferase enzyme II, A component; K02821 PTS system, ascorbate-specific IIA component [EC:2.7.1.69]
V1046989	K03687	dvvi:GSVIVP00033682001  GSVIVT00033682001; assembled CDS; K03687 molecular chaperone GrpE
V1047149	K02036	dosa:Os06t0695800-01  Os06g0695800; Phosphate transport system permease protein 1 domain containing protein.;  
V1046998	K02563	dvvi:GSVIVP00017740001  GSVIVT00017740001; assembled CDS; K02563 UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
V1047300	K06890	dvvi:GSVIVP00023775001  GSVIVT00023775001; assembled CDS; K06890 
V1032793	K02798	dapi:ACYPI50775-PA  GLEAN_30775; .;  
V1032926	K00384	dvvi:GSVIVP00006001001  GSVIVT00006001001; assembled CDS; K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9]
V1806645	K01625	dmtr:Medtr7g009060.1  KDPG and KHG aldolase chr07_pseudomolecule_IMGAG_V3 1507798-1512775 H EGN_Mt090430 20090702;  
V1884657	K07658	zpr:ZPR_0499  two-component system response regulator; K07658 two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
V1032801	K03536	zpr:ZPR_0010  ribonuclease P protein component; K03536 ribonuclease P protein component [EC:3.1.26.5]
V1101420	K06994	xce:Xcel_3218  MmpL domain-containing protein; K06994 putative drug exporter of the RND superfamily
V1806605	K01838	dani:AN9497  Uncharacterized ORF; Ortholog of <i>S. cerevisiae</i> YKL033W-A;  
V1338881	K02970	zpr:ZPR_1153  30S ribosomal protein S21; K02970 small subunit ribosomal protein S21
V1684104	K09963	ttm:Tthe_2356  hypothetical protein; K09963 hypothetical protein
V1034269	K01823	dvvi:GSVIVP00025071001  GSVIVT00025071001; assembled CDS; K01823 isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]
V1143190	K06921	ypm:YP_pMT109  putative DNA-binding protein; K06921
V1883182	K01533	dvvi:GSVIVP00030125001  GSVIVT00030125001; assembled CDS; K01533 Cu2+-exporting ATPase [EC:3.6.3.4]
V1032885	K08316	zmo:ZMO0575  methyltransferase; K08316 ribosomal RNA small subunit methyltransferase D [EC:2.1.1.171]
V1891098	K03701	ddpu:319808  NCBI_GNO_3100105; .;  
V1755566	K07006	dlja:10288  chr6.LjT18B08.120.nd; .;  
V1034276	K01439	zmo:ZMO1632  succinyl-diaminopimelate desuccinylase; K01439 succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
V1032466	K03497	zpr:ZPR_4284  partitioning protein; K03497 chromosome partitioning protein, ParB family
V1033754	K02519	dvvi:GSVIVP00025807001  GSVIVT00025807001; assembled CDS; K02519 translation initiation factor IF-2
V1872726	K02237	dtni:33702  ;  
V1882237	K01624	dtps:35048  e_gw1.6.315.1; .; K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
V1883308	K01785	dvvi:GSVIVP00020913001  GSVIVT00020913001; assembled CDS; K01785 aldose 1-epimerase [EC:5.1.3.3]
V1047176	K10110	ypz:YPZ3_3276  malG; maltose transport system permease protein MalG; K10110 maltose/maltodextrin transport system permease protein
V1032417	K07707	sub:SUB1670  fasA; response regulator protein; K07707 two-component system, AgrA family, response regulator AgrA
V1143334	K02055	ypz:YPZ3_2480  putative transport system periplasmic protein; K02055 putative spermidine/putrescine transport system substrate-binding protein
V1162949	K02963	dvvi:GSVIVP00035601001  GSVIVT00035601001; assembled CDS; K02963 small subunit ribosomal protein S18
V1614146	K02372	dvvi:GSVIVP00011907001  GSVIVT00011907001; assembled CDS; K02372 3R-hydroxymyristoyl ACP dehydrase [EC:4.2.1.-]
V1883179	K02008	dpop:418672  gw1.VIII.100.1; .
V1162950	K00384	dvvi:GSVIVP00006001001  GSVIVT00006001001; assembled CDS; K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9]
V1150391	K00435	dtps:38800  e_gw1.23.70.1; .; K00435 peroxiredoxin [EC:1.11.1.-]
V1163728	K06958	zmo:ZMO1325  hypothetical protein; K06958 UPF0042 nucleotide-binding protein
V1338864	K06147	dtni:8809  ;  
V1339051	K01077	dtps:261067  thaps1_ua_kg.chr_1000327; .; K01077 alkaline phosphatase [EC:3.1.3.1]
V1891247	K00600	dvvi:GSVIVP00032161001  GSVIVT00032161001; assembled CDS; K00600 glycine hydroxymethyltransferase [EC:2.1.2.1]
V1032316	K07447	dvvi:GSVIVP00019198001  GSVIVT00019198001; assembled CDS; K07447 putative holliday junction resolvase [EC:3.1.-.-]
V1032808	K02926	dvvi:GSVIVP00024151001  GSVIVT00024151001; assembled CDS; K02926 large subunit ribosomal protein L4
V1204379	K02073	ypz:YPZ3_1205  hypothetical protein; K02073 D-methionine transport system substrate-binding protein
V1796904	K01256	dtni:9713  ;  
V1883295	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1884649	K06901	dvvi:GSVIVP00029413001  GSVIVT00029413001; assembled CDS; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease
V1032514	K02935	dvvi:GSVIVP00020721001  GSVIVT00020721001; assembled CDS; K02935 large subunit ribosomal protein L7/L12
V1828827	K02968	ddpu:343955  NCBI_GNO_962800001; .;  
V1204495	K07706	tte:TTE0562  baeS2; sensory transduction histidine kinase; K07706 two-component system, AgrA family, sensor histidine kinase AgrC [EC:2.7.13.-]
V1891238	K00426	dapi:ACYPI40540-PA  GLEAN_20540; .;  
V1047160	K00974	dtps:263072  thaps1_ua_kg.chr_7000029; .; K00974 tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.21 2.7.7.25 3.1.3.- 3.1.4.-]
V1047172	K00560	dvvi:GSVIVP00036344001  GSVIVT00036344001; assembled CDS; K00560 thymidylate synthase [EC:2.1.1.45]
V1163398	K06199	zpr:ZPR_3132  CrcB-like protein; K06199 CrcB protein
V1047073	K00924	dvvi:GSVIVP00038883001  GSVIVT00038883001; assembled CDS; K00924 
V1047219	K01963	dmtr:Medtr8g071040.1  Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, putative chr08_pseudomolecule_IMGAG_V3 13967460-13967796 E EGN_Mt090430 20090702;  
V1796887	K07133	xne:XNC1_0021  ATPase; K07133
V1886353	K00244	dani:AN10296  Uncharacterized ORF; S. cerevisiae ortholog YEL047C has fumarate reductase (NADH) activity, has role in cellular response to anoxia and localizes to ribosome, cytosol, plasma membrane enriched fraction, mitochondrion;  
V1203288	K01112	dvvi:GSVIVP00027249001  GSVIVT00027249001; assembled CDS; K01112 
V1033491	K00554	zpr:ZPR_3602  tRNA (guanine-N(1)-)-methyltransferase; K00554 tRNA (guanine-N1-)-methyltransferase [EC:2.1.1.31]
V1046994	K02113	dvvi:GSVIVP00001774001  GSVIVT00001774001; assembled CDS; K02113 F-type H+-transporting ATPase subunit delta [EC:3.6.3.14]
V1552797	K07484	ypz:YPZ3_0337  hypothetical protein; K07484 transposase
V1880026	K01914	dtps:24816  estExt_fgenesh1_pg.C_chr_140126; .; K01914 aspartate--ammonia ligase [EC:6.3.1.1]
V1033162	K01190	dvvi:GSVIVP00034182001  GSVIVT00034182001; assembled CDS; K01190 beta-galactosidase [EC:3.2.1.23]
V1033469	K01493	dvvi:GSVIVP00017944001  GSVIVT00017944001; assembled CDS; K01493 dCMP deaminase [EC:3.5.4.12]
V1882982	K03817	zpr:ZPR_0714  acetyltransferase related protein; K03817 ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]
V1886369	K06901	dvvi:GSVIVP00029413001  GSVIVT00029413001; assembled CDS; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease
V1032373	K14188	sub:SUB1147  dltC; D-alanine--poly(phosphoribitol) ligase subunit 2; K14188 D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]
V1884407	K06901	dvvi:GSVIVP00029413001  GSVIVT00029413001; assembled CDS; K06901 putative MFS transporter, AGZA family, xanthine/uracil permease
V1891128	K02031	dapi:ACYPI45144-PA  GLEAN_25144; .;  
V1032736	K02548	dvvi:GSVIVP00006156001  GSVIVT00006156001; assembled CDS; K02548 1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.-]
V1033263	K00928	dvvi:GSVIVP00037944001  GSVIVT00037944001; assembled CDS; K00928 aspartate kinase [EC:2.7.2.4]
V1101418	K02054	dlja:10947  LjT46I09.140.nd; /partial;  
V1032575	K00560	dvvi:GSVIVP00036344001  GSVIVT00036344001; assembled CDS; K00560 thymidylate synthase [EC:2.1.1.45]
V1684090	K00661	dsrd:12147  ;  
V1033635	K01834	dvvi:GSVIVP00033622001  GSVIVT00033622001; assembled CDS; K01834 phosphoglycerate mutase [EC:5.4.2.1]
V1032547	K09960	ypy:YPK_1225  hypothetical protein; K09960 hypothetical protein
V1199399	K07052	dvvi:GSVIVP00036976001  GSVIVT00036976001; assembled CDS; K07052 
V1033024	K03565	zpr:ZPR_4495  transcriptional regulatory protein; K03565 regulatory protein
V1033167	K07058	dapi:ACYPI38711-PA  GLEAN_18711; .;  
V1608691	K03328	ypz:YPZ3_3412  wzxE; putative lipopolysaccharide biosynthesis protein; K03328 polysaccharide transporter, PST family
V1891105	K00852	dvvi:GSVIVP00027934001  GSVIVT00027934001; assembled CDS; K00852 ribokinase [EC:2.7.1.15]
V1851961	K03697	sub:SUB1281  clpE; ATP-dependent Clp protease ATP-binding subunit; K03697 ATP-dependent Clp protease ATP-binding subunit ClpE
V1204507	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
V1446939	K01361	tpd:Teth39_0143  hypothetical protein; K01361 lactocepin [EC:3.4.21.96]
V1684190	K03655	dvvi:GSVIVP00030485001  GSVIVT00030485001; assembled CDS
