Gene	category	Annotation	COGID
V1236398	E	amino acid	COG0531
V1323322	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0588
V1340370	S	Inherit from NOG: Histidine triad protein	11G35
V1364166	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1432073	L	muts2 protein	COG1193
V1470799	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)	COG0100
V1471454	G	Phosphohexokinase	COG0205
V1479157	S	appr-1-p processing domain protein	COG2110
V1518727	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1544312	C	Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle (By similarity)	COG2352
V1574744	T	phage Mu protein F like protein	COG5585
V1577464	T	Histidine kinase	COG0642
V1581671	V	Beta-lactamase	COG1680
V1610201	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1615592	S	surface protein	11NE4
V1698871	C	oxidase) subunit II	COG1622
V1699239	J	30S ribosomal protein S1	COG0539
V1699390	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)	COG0261
V1755682	D	cell filamentation protein	COG2184
V1806746	J	50S ribosomal protein L33	COG0267
V1819360	S	cell wall surface anchor family protein	0YURI
V1883033	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)	COG0335
V1886533	S	Nadph-dependent fmn reductase	COG0431
V1886723	P	Sodium hydrogen exchanger	COG0475
V1889437	E	ornithine carbamoyltransferase	COG0078
V1891376	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity)	COG0740
V1000179	G	Major Facilitator	0ZVCH
V1000363	S	Cbs domain protein	COG0517
V1001072	I, M	Glycerol-3-phosphate cytidylyltransferase	COG0615
V1001836	S	Domain of unknown function (DUF1837)	100DA
V1006028	S	Lipase (class 3)	0ZJUJ
V1021859	P	Resistance protein	COG3853
V1032630	G	ABC transporter, ATP-binding protein	COG3839
V1033999	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1034933	M	Involved in formation and maintenance of cell shape (By similarity)	COG1792
V1035090	H	nh(3)-dependent nad( ) synthetase	COG0171
V1035465	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1036121	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1036483	T	phosphatase	COG0631
V1038279	V	Type I restriction-modification system, M subunit	COG0286
V1101909	L	Replication Protein	COG5527
V1143802	D	YhjQ protein	COG1192
V1160296	S	pathogenesis	0XR1H
V1164784	J	ribosomal subunit Interface protein	COG1544
V1209806	G	phosphoriboisomerase A	COG0120
V1323568	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1339723	V	ABC transporter	COG1132
V1341440	K	Transcriptional regulator	COG2188
V1381123	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1383833	K	Participates in transcription elongation, termination and antitermination (By similarity)	COG0250
V1399887	S	SAM-dependent methyltransferase	COG2384
V1423313	L	helicase	COG3973
V1463117	T	Histidine kinase	COG0642
V1472759	S	Rib/alpha-like repeat	10008
V1481292	S	phosphorylase	11F11
V1542563	K	Transcriptional regulator, arsr family	COG0640
V1592396	G	PTS System	COG3715
V1605192	S	cell wall associated fibronectin-binding protein	129KW
V1698641	M	Sulfatase	COG1368
V1806000	S	dak2 domain fusion protein ylov	COG1461
V1879963	G	Dihydroxyacetone kinase	COG2376
V1886426	S	acetyltransferase, (GNAT) family	COG3981
V1000741	H	Polyprenyl synthetase	COG0142
V1004485	J	Protein of unknown function (DUF464)	COG2868
V1006110	J	One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit (By similarity)	COG0198
V1032527	O	Peptidase M22 Glycoprotease	COG1214
V1033053	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion (By similarity)	COG0363
V1034527	J	30S ribosomal protein S1	COG0539
V1034692	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1034921	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1035277	F	Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP dITP to their respective monophosphate derivatives. Might exclude non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions (By similarity)	COG0127
V1035301	S	short-chain dehydrogenase reductase	COG0300
V1035339	K	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)	COG0557
V1038267	J	threonyL-tRNA synthetase	COG0441
V1064639	E	Transporter	COG3104
V1076892	H	folylpolyglutamate synthase Dihydrofolate synthase	COG0285
V1144104	L	transcriptioN-repair coupling factor	COG1197
V1158893	M	Glycosyl transferase (Group 1	COG0438
V1162245	G	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties (By similarity)	COG0058
V1162322	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1257294	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis (By similarity)	COG1290
V1257623	P	p-type ATPase	COG2217
V1268026	M	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG3966
V1296849	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1335956	H	2-Amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	COG0801
V1340475	G	galactose-6-phosphate isomerase subunit LacB	COG0698
V1460197	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1472797	O	nodulation efficiency protein D	COG1030
V1481280	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1511668	K	Participates in both the initiation and recycling phases of transcription. In the presence of the delta subunit, RNAP displays an increased specificity of transcription, a decreased affinity for nucleic acids, and an increased efficiency of RNA synthesis because of enhanced recycling (By similarity)	COG3343
V1511966	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1581592	G	Major Facilitator	12APV
V1585028	F	Guanine deaminase	COG0402
V1591917	S	UPF0145 protein	COG0393
V1698970	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1785495	J	This protein binds to 23S rRNA in the presence of protein L20 (By similarity)	COG0261
V1805283	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0202
V1833890	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1836857	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile) (By similarity)	COG0060
V1891396	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1001429	G	ABC transporter	COG1653
V1032808	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1033121	G	PTS System	126BH
V1034711	M	Phage minor structural protein	COG4926
V1034881	C	Citrate transporter	COG2851
V1035107	V	ABC transporter	COG1132
V1035491	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1053473	K	regulator Fur family	COG0735
V1059249	C	Key enzyme in the regulation of glycerol uptake and metabolism (By similarity)	COG0554
V1064652	S	dedA family	COG0586
V1064865	C, P	ABC transporter, permease	COG1668
V1144195	E	Cysteine desulfurase	COG0520
V1150222	T	Universal stress protein	COG0589
V1150420	T	phage Mu protein F like protein	COG5585
V1150700	S	surface protein	11NE4
V1162546	S	Lipase (class 3)	0ZJUJ
V1199472	G	pts system	COG3444
V1257323	E	asparagine synthetase	COG0367
V1266177	E	Extracellular solute-binding protein, family 5	COG0747
V1297065	V	Type I restriction-modification system, M subunit	COG0286
V1297968	S	surface protein	11NE4
V1305188	S	5'-phosphate oxidase	COG3576
V1323611	C	Dehydrogenase	COG1454
V1334369	S	NA	0XS1W
V1336262	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	COG0184
V1336697	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1339572	E	Dipeptidase	COG4690
V1341396	C	Flavocytochrome c	COG1053
V1341432	S	alpha beta	COG1073
V1393152	E	ABC transporter	COG1125
V1442370	F	Converts the preformed base xanthine, a product of nucleic acid breakdown, to xanthosine 5'-monophosphate (XMP), so it can be reused for RNA or DNA synthesis (By similarity)	COG0503
V1445219	S	NA	11NI8
V1449438	M	Phage minor structural protein	COG4926
V1472128	C	cytochrome d ubiquinol oxidase, subunit ii	COG1294
V1474080	L	DNA-binding protein	COG0776
V1492591	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	COG0816
V1511831	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1526609	S	NA	0YSBG
V1581726	S	MgtC SapB transporter	COG1285
V1581866	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1585306	P	E1-E2 ATPase	COG2217
V1596779	M	Cna protein B-type domain protein	COG4932
V1607606	G	Glycogen debranching enzyme	COG1523
V1684120	O	Plays a major role in protein secretion by helping the post-translocational extracellular folding of several secreted proteins (By similarity)	COG0760
V1686681	O	Acts as a chaperone (By similarity)	COG0443
V1699334	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1699405	H	Catalyzes the NADPH-dependent reduction of glutamyl- tRNA(Glu) to glutamate 1-semialdehyde (GSA) (By similarity)	COG0373
V1700498	E	cysteine synthase	COG0031
V1700500	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1769084	E	acetolactate synthase	COG0028
V1805241	J	50S ribosomal protein l27	COG0211
V1805473	O	Required for maturation of urease via the functional incorporation of the urease nickel metallocenter (By similarity)	COG0829
V1806702	J	ribosomal subunit Interface protein	COG1544
V1885086	M	Cell wall-associated hydrolase	COG0791
V1888813	O	Involved in urease metallocenter assembly. Binds nickel. Probably functions as a nickel donor during metallocenter assembly (By similarity)	COG2371
V1889778	O	Acts as a chaperone (By similarity)	COG0443
V1000041	G	Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity (By similarity)	COG0580
V1000767	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	COG0816
V1000783	K	Modulates transcription in response to changes in cellular NADH NAD( ) redox state (By similarity)	COG2344
V1000820	C	d-lactate dehydrogenase	COG1052
V1000921	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	COG0558
V1001075	S	Domain of unknown function (DUF956)	COG4687
V1001168	T	gtp-binding protein typa	COG1217
V1033034	J	50s ribosomal protein L35	COG0291
V1034591	T	serine threonine protein kinase	COG0515
V1034669	L	ATP-dependent RNA helicase	COG0513
V1034920	M	Sulfatase	COG1368
V1034943	J	threonyL-tRNA synthetase	COG0441
V1034996	E	Inner membrane transporter yjeM	0XRYB
V1035146	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1035351	P	ABC superfamily ATP binding cassette transporter ABC protein	COG1173
V1037422	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0) (By similarity)	COG0711
V1046993	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0) (By similarity)	COG0711
V1052806	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0696
V1081504	V	type I restriction enzyme	COG0610
V1096326	P	magnesium-translocating P-type ATPase	COG0474
V1098093	F	deoxynucleoside kinase	COG1428
V1120109	L	DNA-binding protein	COG0776
V1138581	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0188
V1164740	G	Major Facilitator	0XPHU
V1193223	S	Metal Dependent Phosphohydrolase	11UWJ
V1202532	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1209839	M	ErfK YbiS YcfS YnhG	COG1376
V1256476	J	30S ribosomal protein S9	COG0103
V1415812	V	ABC-2 type transporter	125DM
V1470449	S	Myosin-Cross-Reactive Antigen	COG4716
V1473493	O	Acts as a chaperone (By similarity)	COG0443
V1474931	U	Competence protein	COG2804
V1485187	S	Lipase (class 3)	0ZJUJ
V1491745	S	YitT family	COG1284
V1540029	S	NA	0YVSG
V1544512	V	Part of the ABC transporter complex LolCDE involved in the translocation of mature outer membrane-directed lipoproteins, from the inner membrane to the periplasmic chaperone, LolA. Responsible for the formation of the LolA-lipoprotein complex in an ATP-dependent manner (By similarity)	COG1136
V1581690	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1592901	S	NA	0YBPX
V1612980	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1698759	O	FeS assembly protein SUFB	COG0719
V1698937	S	Uncharacterized ACR, COG1399	COG1399
V1699261	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1784615	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1806371	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	COG0653
V1880135	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1886592	V	Eco57I restriction-modification methylase	COG1002
V1890815	J	30S ribosomal protein S2	COG0052
V1891344	S	cell wall surface anchor family protein	0YURI
V1000513	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1001011	M	Peptidoglycan binding domain protein	COG3409
V1001184	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1001252	G	ABC transporter, ATP-binding protein	COG3839
V1033133	M	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA (By similarity)	COG0275
V1034763	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan (By similarity)	COG0769
V1035517	G	transporter	0XSHZ
V1050733	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)	COG0096
V1092416	G	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties (By similarity)	COG1640
V1123620	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)	COG0335
V1136163	J	50s ribosomal protein L10	COG0244
V1144507	F	carbamoyl-phosphate synthetase glutamine chain	COG0505
V1204771	M	Cell surface protein	11GRZ
V1209674	G	PTS System	COG1264
V1271299	S	NA	101UU
V1340358	U	(ABC) transporter	COG4473
V1356421	S	YitT family	COG1284
V1357544	G	had-superfamily hydrolase, subfamily iia	COG0647
V1383881	M	(sortase) family	COG3764
V1469329	S	TPR repeat-containing protein	COG0457
V1470299	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1471589	J	amidase (EC	COG0154
V1472919	S	Protein of unknown function (DUF3343)	0XWDV
V1481403	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1483068	S	NA	0ZX1V
V1491706	S	Addiction module antitoxin, RelB DinJ family	0XUTM
V1491859	L	DNA-binding protein	COG0776
V1590817	J	s4 domain protein	COG1188
V1598288	L	ATP-dependent RNA helicase	COG0513
V1608731	P	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system (By similarity)	COG1135
V1699436	T	Universal stress protein	COG0589
V1700444	K	Participates in both the initiation and recycling phases of transcription. In the presence of the delta subunit, RNAP displays an increased specificity of transcription, a decreased affinity for nucleic acids, and an increased efficiency of RNA synthesis because of enhanced recycling (By similarity)	COG3343
V1785219	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1796843	G	Phosphoketolase	COG3957
V1805265	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1806299	U	preprotein translocase, subunit YajC	COG1862
V1838654	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1880070	G	Glycogen debranching enzyme	COG1523
V1883048	S	basic membrane	COG1744
V1886169	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1886189	E	amino acid	COG0531
V1886430	E	amino acid	COG0531
V1886486	I	Hydroxymethylglutaryl-CoA synthase	COG3425
V1886880	K	Tetr family transcriptional regulator	COG1309
V1888248	S	Lipase (class 3)	0ZJUJ
V1890252	S	-acetyltransferase	11PF0
V1000384	J	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal	COG0186
V1001288	G	ABC, transporter	COG1172
V1001370	K	transcriptional regulator	11HA7
V1001425	G	PTS system mannose fructose sorbose family IID component	COG3716
V1022412	H	Naphthoate synthase	COG0447
V1032342	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1032514	J	Seems to be the binding site for several of the factors involved in protein synthesis and appears to be essential for accurate translation (By similarity)	COG0222
V1034633	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1034806	K	transcriptional regulator	COG1609
V1034820	L	Single-stranded-DNA-specific exonuclease (RecJ)	COG0608
V1034836	J	TRNA binding domain protein	COG0073
V1036127	P	Transport of potassium into the cell (By similarity)	COG3158
V1047061	J	threonyL-tRNA synthetase	COG0441
V1050722	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	COG0087
V1079950	G	Pyruvate kinase	COG0469
V1086964	S	NA	0YN3K
V1123206	P	ferritin	COG1528
V1150318	S	Protein of unknown function (DUF669)	0XX26
V1164648	C	Aldehyde-alcohol dehydrogenase 2	COG1454
V1294879	P	Abc transporter, ATP-binding protein	COG1122
V1303429	S	Transcriptional regulator	COG1426
V1339497	L	transposase	COG2801
V1339559	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1383806	L	Methyltransferase	COG4123
V1397090	E	Transporter	COG3104
V1439804	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1454428	G	GlcNAc 6-P deacetylase	COG1820
V1459299	K	Regulates arginine biosynthesis genes (By similarity)	COG1438
V1472530	M	UTP-glucose-1-phosphate uridylyltransferase	COG1210
V1473319	O	Immunoglobulin A1 protease	1214T
V1475278	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1483969	S	Lipase (class 3)	0ZJUJ
V1507966	S	NA	0YDZN
V1511686	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1512497	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	COG0049
V1520137	G	galactose-6-phosphate isomerase subunit LacB	COG0698
V1552905	S	NA	0XR66
V1575543	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1587726	S	Hydrolase	COG0561
V1609364	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	0XQTW
V1686537	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1698800	Q	fumarylacetoacetate hydrolase	COG0179
V1700173	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	COG0049
V1784705	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1786419	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1836876	S	alpha beta	COG1073
V1880223	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1882840	S	secreted protein	COG4086
V1884576	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1886908	F	Glutamine amido-transferase	COG0518
V1888931	L	dNA-binding protein	COG0776
V1889667	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1000275	P	transporter	COG0471
V1000379	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1000387	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1001042	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1003854	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	0XQTW
V1032601	G	PTS System	COG1264
V1032978	J	50S ribosomal protein l27	COG0211
V1034175	G	(ABC) transporter	COG2182
V1034759	J	gtp-binding protein	COG0012
V1034965	G	ribokinase	COG0524
V1035088	S	NA	11YFR
V1035393	C	(Ubiquinol oxidase) subunit I	COG1271
V1035403	M	Polysaccharide Biosynthesis Protein	COG2244
V1047177	G	hydrolase family 65, central catalytic	COG1554
V1064613	L	DNA topoisomerase IV (Subunit B)	COG0187
V1094993	L	DNA topoisomerase IV (Subunit B)	COG0187
V1137182	J	Pseudouridine synthase	COG0564
V1150440	L	ATP-dependent RNA helicase	COG0513
V1150536	G	Pyruvate kinase	COG3848
V1163265	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1197317	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1210262	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)	COG0100
V1240212	S	NA	0ZPY9
V1265052	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1337287	J	Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)	COG0098
V1337526	S	toxin-antitoxin system, antitoxin component, ribbon-helix-helix	11U5W
V1397955	J	Binds together with S18 to 16S ribosomal RNA (By similarity)	COG0360
V1413295	M	Cna protein B-type domain protein	COG4932
V1423293	F	deoxynucleoside kinase	COG1428
V1426361	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins	COG0706
V1459263	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0) (By similarity)	COG0711
V1469583	S	NA	11S7H
V1471037	C	reductase complex component C	0XQ4S
V1472215	G, K	ROK family	COG1940
V1472771	P	phosphonate ABC transporter, periplasmic phosphonate-binding protein	COG3221
V1473488	T	regulator	11FPD
V1474171	J	50S ribosomal protein l28	COG0227
