Gene	category	Annotation	COGID
V1000478	V	ABC transporter	COG1131
V1523333	P	Transporter	0ZVUY
V1000830	D	Septum formation initiator	COG2919
V1000480	O	Thioredoxin	COG0526
V1035218	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1096225	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1144196	E, P	(ABC) transporter	COG0444
V1144353	S	ATPase associated with various cellular activities	COG0714
V1035200	G	Ribose ABC transporter	COG1879
V1398959	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1137443	P	binding-protein-dependent transport systems inner membrane Component	COG1175
V1602989	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1886679	L	Primosomal protein n'	COG1198
V1580706	E	amino acid	COG0531
V1886570	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1887022	S	hemolysin iii	COG1272
V1000516	V	ABC transporter, ATP-binding protein	COG1136
V1267647	K	parb-like partition protein	COG1475
V1549076	G	Phosphoketolase	COG3957
V1000127	H	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate (By similarity)	COG0669
V1547321	C	Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity)	COG1304
V1608830	S	Nadph-dependent fmn reductase	COG0431
V1886502	M	Membrane-associated zinc metalloprotease	COG0750
V1886503	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1000179	G	Major Facilitator	0ZVCH
V1521086	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1000083	S	Protein of unknown function (DUF2974)	0XSVF
V1518760	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1609487	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1000104	S	Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation (By similarity)	COG3331
V1074834	G	Glycogen debranching enzyme	COG1523
V1519238	P	CBS domain protein	COG1253
V1608718	F	Catalyzes the irreversible NADPH-dependent deamination of GMP to IMP. It functions in the conversion of nucleobase, nucleoside and nucleotide derivatives of G to A nucleotides, and in maintaining the intracellular balance of A and G nucleotides (By similarity)	COG0516
V1875158	C	ferredoxin--nadp reductase	COG0492
V1886718	K	HTH_XRE	0XUC3
V1044242	M	Membrane	COG4775
V1289758	S	single-strand binding family protein	0XS6K
V1340575	S	hemolysin iii	COG1272
V1879850	L	dna polymerase iii subunits gamma and tau	COG2812
V1000024	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1000521	S	SNARE-like domain protein	COG0398
V1033829	C	SUF system FeS assembly protein, NifU family	COG0822
V1034833	L	Nudix family	COG0494
V1150888	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1553533	E	Dehydrogenase	COG1063
V1000606	O	Thioredoxin	COG0526
V1064859	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1295172	P	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates (By similarity)	COG0619
V1541161	E	amino acid ABC transporter	COG0834
V1581764	S	NA	0Y0KX
V1886459	I, M	Glycerol-3-phosphate cytidylyltransferase	COG0615
V1581405	D	cell division protein FtsK	COG1674
V1046744	D	ftsk SpoIIIE family protein	COG1674
V1144117	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1149151	S	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA (By similarity)	COG0220
V1547364	S	pathogenesis	0XR1H
V1852117	L	Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	COG0116
V1880087	M	udp-glucose 4-epimerase	COG1087
V1399199	S	Xanthine uracil vitamin C permease	COG2252
V1491691	F	UPF0207 protein	COG1896
V1562518	S	ATP GTP-binding protein	0Y0B5
V1035349	E, P	ABC transporter	COG0444
V1098773	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1553592	S	SNARE-like domain protein	COG0398
V1851962	S	domain protein	COG4717
V1886253	S	(ABC) transporter	COG0488
V1886646	K	Transcription elongation factor NusA	COG0195
V1000597	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1006024	K	Fucose operon repressor	COG1349
V1064644	M	NLP P60 protein	COG0791
V1755676	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1059482	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1391986	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity)	COG0292
V1886557	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1469270	G	alpha amylase, catalytic region	COG0366
V1553538	S	Metal Dependent Phosphohydrolase	COG1418
V1886968	S	NA	0Y2WH
V1000034	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1006626	J	histidyl-tRNA synthetase	COG0124
V1035382	G	Phosphoglucomutase phosphomannomutase alpha beta alpha domain	COG1109
V1075841	S	abc transporter atp-binding protein	COG1101
V1256283	E, G, P	Major Facilitator Superfamily	COG0477
V1431353	J	acetyltransferase, (GNAT) family	COG1670
V1886553	T	domain protein	COG3887
V1000482	V	abc transporter atp-binding protein	COG1131
V1033949	J	Hydrolyzes D-tyrosyl-tRNA(Tyr) into D-tyrosine and free tRNA(Tyr). Could be a defense mechanism against a harmful effect of D-tyrosine (By similarity)	COG1490
V1034737	G	Glycosyl hydrolase family 1	COG2723
V1034911	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1389813	T	domain protein	COG3887
V1882842	D	Cell division protein DIVIVA	COG3599
V1899825	S	Inherit from COG: Hemerythrin HHE cation binding domain protein	COG2461
V1035035	O	Peptidase M22 Glycoprotease	COG1214
V1290805	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB (By similarity)	COG0632
V1593068	S	pathogenesis	0XR1H
V1806721	S	Killer suppression protein	0XXH7
V1000501	N, U	flagellar rod assembly protein muramidase flgj	COG1705
V1463130	S	membrAne	COG1284
V1033882	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1143938	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1339571	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1038210	G	PTS system, IIB component	COG3414
V1481349	V	ABC transporter	COG1131
V1033715	E	ABC superfamily ATP binding cassette transporter ABC protein	COG4608
V1576585	G	phosphoglycerate mutase	COG0406
V1000893	S	NA	11UKT
V1033796	J	histidyl-tRNA synthetase	COG0124
V1035471	S	UPF0291 protein	COG4224
V1163911	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1033774	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity)	COG0292
V1093624	S	abc transporter permease protein	11UJS
V1158999	E	asparagine synthetase A	COG2502
V1340310	M	penicillin-binding protein	COG0768
V1882862	J	threonyL-tRNA synthetase	COG0441
V1000098	J	NOL1 NOP2 sun family protein	COG0144
V1033905	S	Baat aCyl-coa thioester hydrolase	COG1073
V1100374	D	Rod shape-determining protein mreb	COG1077
V1421048	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1469310	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1552807	S	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation (By similarity)	COG1806
V1000119	E	L-serine dehydratase, iron-sulfur-dependent, beta subunit	COG1760
V1000735	J	50S ribosomal protein l27	COG0211
V1256156	G	pts system	COG3716
V1380860	C	Na H antiporter	COG1757
V1541142	L	Adenine-specific	COG0827
V1580713	M	Polysaccharide Biosynthesis Protein	COG2244
V1888357	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	COG0185
V1035393	C	(Ubiquinol oxidase) subunit I	COG1271
V1595790	F	formyltetrahydrofolate synthetase	COG2759
V1886602	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome (By similarity)	COG0091
V1000107	M, U	This protein specifically catalyzes the removal of signal peptides from prolipoproteins (By similarity)	COG0597
V1000587	G	phosphoglycerate mutase	COG0406
V1033838	G	PTS System	COG1445
V1035527	D	Rod shape-determining protein mreb	COG1077
V1341129	O	serine protease	COG0265
V1382053	S	MgtC SapB transporter	COG1285
V1096317	F	hypoxanthine phosphoribosyltransferase	COG0634
V1552753	P	(P-type) ATPase	COG0474
V1851989	S	multi-transmembrane protein	COG5438
V1035089	P	cation-transporting atpase	COG0474
V1301206	S	cell wall surface anchor family protein	0YURI
V1581486	C	Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity)	COG1304
V1059582	S	Competence protein CoiA-like family	COG4469
V1159593	D	cell division protein	COG0772
V1264073	J	Methylates ribosomal protein L11 (By similarity)	COG2264
V1541222	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1481297	E	Aminopeptidase	COG0308
V1581618	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1581644	F	adenylosuccinate lyase	COG0015
V1035243	T	serine threonine protein kinase	COG2815
V1042561	G	mannose-6-phosphate isomerase	COG1482
V1159395	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1389104	L	Transposase (IS4 family	11HCS
V1503145	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	COG0035
V1143676	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1143840	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1381946	J	Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate	COG0617
V1392092	F	aminodeoxychorismate lyase	COG1559
V1886680	T	response regulator	COG0745
V1000010	J	50S ribosomal protein L30	COG1841
V1034808	G	alpha amylase, catalytic region	COG0366
V1035112	E	ABC transporter	COG3839
V1046252	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1503170	S	ATP-dependent carboxylate-amine ligase	0ZW7T
V1886414	T	protein tyrosine serine phosphatase	COG2365
V1000153	S	Might take part in the signal recognition particle (SRP) pathway. This is inferred from the conservation of its genetic proximity to ftsY ffh. May be a regulatory protein (By similarity)	COG2739
V1552736	P	Sodium hydrogen exchanger	COG0475
V1886441	F	deaminase	COG2131
V1064634	G	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate	COG2103
V1110410	S	NA	181I2@proNOG
V1491726	J	methyltransferase	COG2813
V1034763	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan (By similarity)	COG0769
V1576208	L	helicase	COG0210
V1886574	T	Universal stress protein	COG0589
V1296259	K	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Also processes some mRNAs, and tRNAs when they are encoded in the rRNA operon (By similarity)	COG0571
V1340329	T	serine threonine protein kinase	COG2815
V1458494	G	phosphohexose isomerase	COG0166
V1541229	E	ABC transporter	COG1125
V1547318	K	(GntR family) (Transcriptional regulator	COG2188
V1886509	C	Flavodoxin	COG0716
V1000891	E	ABC transporter	COG0687
V1144388	D	Cell division protein DIVIVA	COG3599
V1879956	H	nh(3)-dependent nad( ) synthetase	COG0171
V1033867	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	COG0008
V1046765	P	ABC transporter	COG1122
V1339890	T	response regulator	COG0745
V1492308	T	domain protein	COG3480
V1852051	H	Pyridoxal kinase	COG2240
V1886413	S	ABC transporter	COG4586
V1356163	P	ATPase, P-type (Transporting), HAD superfamily, subfamily IC	COG0474
V1364279	E	Aminopeptidase	COG0308
V1439273	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1000061	E	ABC transporter	COG0834
V1097151	G	Dihydroxyacetone kinase	COG3412
V1000072	S	Hydrolase	COG1011
V1036345	G	ribulose-phosphate 3-epimerase	COG0036
V1095854	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1383033	D	Cell division protein DIVIVA	COG3599
V1469367	S	NA	0XV6C
V1852154	S	YbaK ebsC protein	COG2606
V1886461	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	COG0197
V1295824	S	NA	0YSBG
V1882840	S	secreted protein	COG4086
V1887029	S	NA	11W9N
V1000406	J	Binds together with S18 to 16S ribosomal RNA (By similarity)	COG0360
V1034595	M	Cell wall-associated hydrolase	COG0791
V1034951	M	Sulfatase	COG1368
V1035156	G	BadF BadG BcrA BcrD	COG2971
V1143704	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1150755	S	pathogenesis	0XR1H
V1191670	S	pathogenesis	0XR1H
V1326363	U	Signal peptidase i	COG0681
V1340020	G	PTS system, galactitol-specific IIc component	COG3775
V1517484	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1841485	P	E1-E2 ATPase	COG2217
V1886460	M	glycosyl glycerophosphate transferases involved in teichoic acid biosynthesis TagF TagB EpsJ RodC	COG1887
V1000461	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1044917	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1383819	S	pathogenesis	0XR1H
V1886589	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1000962	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1094005	S	integral membrane protein	0XS1S
V1000303	P	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system (By similarity)	COG1135
V1034871	E	Aminopeptidase	COG0308
V1035018	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0064
V1035199	G	ABC, transporter	COG1172
V1366656	G	PTS System	COG3715
V1041386	S	NA	101UU
V1355690	M	Glycosyl transferase	COG0463
V1420630	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1420634	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1885085	S	Acyltransferase family	11SJZ
V1034687	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs (By similarity)	COG0101
V1158936	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1162927	L	Integrase catalytic subunit	0XPD4
V1382132	G	6-phosphogluconolactonase (EC 3.1.1.31)	COG2706
V1553657	S	CAAX amino terminal protease family protein	0XUJM
V1576798	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA (By similarity)	COG0416
V1608789	E	abc transporter atp-binding protein	COG1126
V1879902	K	Transcriptional regulator	COG1349
V1033912	E	asparagine synthetase	COG0367
V1339558	G	PTS system, IIB component	COG3414
V1879906	M	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG3966
V1886379	S	Xanthine uracil vitamin C permease	COG2252
V1886493	G	mannose-6-phosphate isomerase	COG1482
V1043313	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0188
V1339919	G	pts system	COG2893
V1799396	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1852150	J	Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Essential for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA (By similarity)	COG0858
V1034749	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1035279	K	catabolite control protein a	COG1609
V1045240	S	NA	11UDD
V1143966	S	UPF0052 protein	COG0391
V1296100	E	amino acid AbC transporter	COG0765
V1382034	J	Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by (I) promoting its recognition by IF2 and (II) impairing its binding to EFTu-GTP (By similarity)	COG0223
V1886445	M	glycosyl transferase group 1	COG0438
V1000160	S	response regulator receiver protein	1261B
V1340460	O	Endothelin-converting enzyme 1	COG3590
V1000462	F, J	deaminase	COG0590
V1064600	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	COG0816
V1356580	M	protease	COG0793
V1503152	S	cell wall surface anchor family protein	0YURI
V1552763	E	Cysteine desulfurase	COG0520
V1852066	S	pathogenesis	0XR1H
V1000832	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis (By similarity)	COG0193
V1034747	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1064569	N, U	flagellar rod assembly protein muramidase flgj	COG1705
V1064601	F	2',3'-cyclic-nucleotide 2'-phosphodiesterase EC 3.1.4.16	COG0737
V1144324	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1400436	E	Aminopeptidase	COG0308
V1033929	J	threonyL-tRNA synthetase	COG0441
V1034845	M	penicillin-binding protein	COG0744
V1340377	K	Transcriptional regulator	120E9
V1852136	K	DNA-binding helix-turn-helix protein	COG2946
V1886537	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1886659	S	domain protein	COG4717
V1000038	G	Major Facilitator	0ZVV9
V1000181	V	abc transporter atp-binding protein	COG1131
V1034932	M	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA (By similarity)	COG0275
V1046738	V	Transporter Permease Protein	COG0842
V1541791	L	DNA-binding protein	COG0776
V1000460	S	Involved in initiation control of chromosome replication (By similarity)	COG4467
V1296020	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1309298	S	protein family UPF0029, Impact, N-terminal protein	COG1739
V1423324	S	pathogenesis	0XR1H
V1581482	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1890877	S	cell wall surface anchor family protein	0YURI
V1899800	G	phosphocarrier protein (HPr	COG1925
V1423338	S	acetyltransferase, (GNAT) family	COG3981
V1542215	S	Acyl-transferase	COG3274
V1553388	P	E1-E2 ATPase	COG2217
V1553730	E	ABC transporter, ATP-binding protein	COG1126
V1886410	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1033572	S	surface protein	11NE4
V1553535	M	penicillin-binding protein	COG0744
V1886382	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1000078	S	S4 domain protein YaaA	COG2501
V1000621	Q	Dithiol-disulfide isomerase	COG2761
V1033521	E	amino acid	COG0531
V1263212	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1335553	J	Pseudouridine synthase	COG0564
V1366363	S	ABC transporter	COG3845
V1580875	K	lactose phosphotransferase system repressor	COG1349
V1143699	E	ABC transporter	COG0747
V1431387	S	degv family	COG1307
V1469353	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1608732	S	cell wall surface anchor family protein	0YURI
V1033941	G	Aldolase	COG0191
V1045294	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1295628	J	aspartyl-trna synthetase	COG0173
V1340880	S	Involved in initiation control of chromosome replication (By similarity)	COG4467
V1392654	S	Nadph-dependent fmn reductase	COG0431
V1423300	T	response regulator	COG0745
V1553522	P	transporter	COG0471
V1553611	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis (By similarity)	COG0503
V1829430	S	c4-dicarboxylate anaerobic carrier	COG1288
V1000506	M	group 1 glycosyl transferase	COG0438
V1035276	M	Provides the (R)-glutamate required for cell wall biosynthesis (By similarity)	COG0796
V1519910	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	COG0636
V1498466	L	transcriptioN-repair coupling factor	COG1197
V1269524	S	UPF0291 protein	COG4224
V1301198	S	pathogenesis	0XR1H
V1481295	M	penicillin-binding protein	COG0768
V1608791	S	ABC transporter	COG4586
V1886429	K	Effects nucleoid occlusion by binding relatively nonspecifically to DNA and preventing the assembly of the division machinery in the vicinity of the nucleoid, especially under conditions that disturb the cell cycle. It helps to coordinate cell division and chromosome segregation by preventing the formation of the Z ring through the nucleoid, which would cause chromosome breakage (By similarity)	COG1475
V1000383	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	COG0197
V1034914	G	Ribose uptake protein RbsU	COG4975
V1297335	E	acetolactate synthase	COG0028
