Gene	category	Annotation	COGID
V1033094	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	COG1122
V1684151	J	50S ribosomal protein L36	COG0257
V1149019	S	Phage Portal Protein	COG4695
V1032823	J	50S ribosomal protein L30	COG1841
V1033455	M	Glycosyl transferase family 8	0Y03U
V1692509	J	Binds together with S18 to 16S ribosomal RNA (By similarity)	COG0360
V1033010	S	ATPase AAA superfamily	0XSDB
V1033164	S	Abortive infection protein AbiGII	0XQHH
V1552780	D	Essential cell division protein (By similarity)	COG4839
V1033130	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA) (By similarity)	COG0771
V1033589	O	Binds specifically to the SsrA RNA (tmRNA) and is required for stable association of SsrA with ribosomes (By similarity)	COG0691
V1032739	V	(ABC) transporter	COG4987
V1388945	D	Rod shape-determining protein mreb	COG1077
V1046998	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1684264	S	Pfam:TraG	11F36
V1204811	M	penicillin-binding protein	COG0744
V1034282	G	PTS System	COG1264
V1796917	K	HTH_ARAC	COG2207
V1032833	J	Pseudouridine synthase	COG1187
V1034332	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP) (By similarity)	COG0284
V1047203	C	glycerophosphoryl diester phosphodiesterase	COG0584
V1237103	G	pts system	COG2190
V1032812	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	COG0185
V1033053	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion (By similarity)	COG0363
V1034299	S	Catalyzes the epimerization of the S- and R-forms of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. This is a prerequisite for the S- specific NAD(P)H-hydrate dehydratase to allow the repair of both epimers of NAD(P)HX (By similarity)	124BP
V1149108	S	NA	123XQ
V1101394	G	Drug resistance transporter EmrB QacA	0XNN3
V1032421	S	UPF0348 protein	COG1323
V1032603	G	Pts system	COG2190
V1047176	P	ABC transporter, permease	COG3833
V1032461	T	protein tyrosine serine phosphatase	COG2365
V1882325	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1885083	S	Metal Dependent Phosphohydrolase	COG3481
V1047190	G, M	Capsular polysaccharide biosynthesis protein	COG4464
V1883175	F	Catalyzes the hydrolytic deamination of adenine to hypoxanthine. Plays an important role in the purine salvage pathway and in nitrogen catabolism (By similarity)	COG1816
V1032464	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1808252	C	Key enzyme in the regulation of glycerol uptake and metabolism (By similarity)	COG0554
V1033462	J	Catalyzes the transfer of a dimethylallyl group onto the adenine at position 37 in tRNAs that read codons beginning with uridine, leading to the formation of N6-(dimethylallyl)adenosine (i(6)A) (By similarity)	COG0324
V1032666	G	phosphoglycerate mutase	COG0406
V1204768	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1032705	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination	COG3857
V1684171	S	S4 domain protein YaaA	COG2501
V1819375	E	ornithine carbamoyltransferase	COG0078
V1033247	S	ABC transporter, ATP-binding protein	COG0488
V1047145	E	ABC, transporter	COG4166
V1032992	K	May be required for sporulation (By similarity)	COG1481
V1366244	I	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein (By similarity)	COG0736
V1032219	T	Universal stress protein	COG0589
V1032465	K	Effects nucleoid occlusion by binding relatively nonspecifically to DNA and preventing the assembly of the division machinery in the vicinity of the nucleoid, especially under conditions that disturb the cell cycle. It helps to coordinate cell division and chromosome segregation by preventing the formation of the Z ring through the nucleoid, which would cause chromosome breakage (By similarity)	COG1475
V1887157	I	esterase	COG0657
V1032551	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine (By similarity)	COG0692
V1047267	L	ATP-dependent DNA helicase RecQ	COG0514
V1033564	E	Peptidase family M23	11ZGW
V1162928	K	TRANSCRIPTIONal	COG1316
V1047300	S	Membrane	COG0670
V1032409	S	Phosphohydrolase	COG1078
V1806665	L	transposase IS116 IS110 IS902 family protein	COG3547
V1828816	S	Rib/alpha-like repeat	10008
V1033754	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1033254	G	phosphoglycerate mutase	COG0406
V1032730	E	amino acid	COG0531
V1033028	J	Methylates ribosomal protein L11 (By similarity)	COG2264
V1047147	P	phosphate abc transporter	COG0573
V1047006	S	SAM-dependent methyltransferase	COG2384
V1883158	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing (By similarity)	COG2255
V1032229	S	NA	11VH8
V1032376	P	Sodium hydrogen exchanger	COG0475
V1796926	J	50S ribosomal protein L33	COG0267
V1034266	E	Cysteine desulfurase	COG1104
V1887156	I	Acetyl-CoA acetyltransferase	COG0183
V1891238	C	cytochrome d ubiquinol oxidase, subunit ii	COG1294
V1034230	C	L-lactate dehydrogenase	COG0039
V1032404	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1149017	S	phage tape measure protein	COG5283
V1199427	L	transposase (IS4 family) protein	0XQ88
V1032680	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis (By similarity)	COG0193
V1046992	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	COG0636
V1684277	M	Inherit from NOG: Cell Wall	1248X
V1032742	C	(Ubiquinol oxidase) subunit I	COG1271
V1033588	J	glycyl-tRNA synthetase, alpha subunit	COG0752
V1032526	I	Acyl-ACP thioesterase	COG3884
V1032726	K, T	lytTr DNA-binding domain protein	COG3279
V1199416	K	regulatoR	0XUX9
V1032642	I	Phosphatidate cytidylyltransferase	COG0575
V1034207	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA (By similarity)	COG0416
V1033404	S	ATPase (AAA	COG1373
V1887317	S	Inherit from COG: Hemerythrin HHE cation binding domain protein	COG2461
V1336041	S	Uncharacterised protein family (UPF0150)	101HY
V1872744	P	Plays a role in the regulation of phosphate uptake	COG0704
V1032957	G	6-phospho-beta-glucosidase (EC 3.2.1.86)	COG2723
V1458760	S	(ABC) transporter	COG4619
V1032657	O	Protease HtpX homolog	COG0501
V1143422	L	Inherit from COG: transposase	COG2826
V1684076	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions (By similarity)	COG0242
V1032521	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1101503	P	(P-type) ATPase	COG0474
V1143165	C	Na H antiporter	COG1757
V1032776	P	membrane protein, TerC	COG0861
V1204888	G	glycoside hydrolase, family 1	COG2723
V1237163	E, P	Oligopeptide ABC transporter, permease protein AppB	COG0601
V1796904	E	Aminopeptidase	COG0308
V1807920	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1880919	S	alpha beta	COG1073
V1047279	K	Sucrose operon repressor	COG1609
V1032426	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins (By similarity)	COG0706
V1684081	S	Could be involved in insertion of integral membrane proteins into the membrane (By similarity)	COG0759
V1033372	S	membrAne	COG1284
V1769429	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)	COG0100
V1033262	E	Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine (By similarity)	COG0019
V1034301	C	reductase	COG0656
V1047179	H	phosphomethylpyrimidine kinase	COG0351
V1047234	L	Pfam:Transposase_8	COG2963
V1032460	S	Nadph-dependent fmn reductase	COG0431
V1047059	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	COG0552
V1032222	G	IIa component	COG1762
V1684210	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. Essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division (By similarity)	COG0582
V1890912	E	Dipeptidase	COG4690
V1032926	C	ferredoxin--nadp reductase	COG0492
V1034330	E	Cleaves the N-terminal amino acid of tripeptides (By similarity)	COG2195
V1149232	S	DNA-entry nuclease	12175
V1032613	I	acidPPc	COG0671
V1033414	F	adenylosuccinate lyase	COG0015
V1047262	S	had-superfamily hydrolase, subfamily ia, variant	COG1011
V1338872	F	NrdI protein	COG1780
V1032324	P	calcium-transporting ATPase	COG0474
V1149005	S	NA	0ZIMM
V1032640	S	Required for maturation of 30S ribosomal subunits (By similarity)	COG0779
V1032733	C	FMN-dependent alpha-hydroxy acid dehydrogenase	COG1304
V1032780	S	UPF0342 protein	COG3679
V1033251	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits (By similarity)	COG0030
V1033611	F	hypoxanthine phosphoribosyltransferase	COG0634
V1883391	S	ATPase (AAA	COG1373
V1755550	S	Cbs domain protein	COG0517
V1883390	F, J	deaminase	COG0590
V1033048	E	aminopeptidase c	COG3579
V1034201	V	ATP-binding protein	COG2274
V1880844	V	ABC transporter	COG1132
V1033479	L	transposase IS116 IS110 IS902 family protein	COG3547
V1204497	S	Protein of unknown function (DUF805)	0ZYU9
V1337289	K	Transcriptional regulator, TetR family	COG1309
V1033472	G	tagatose-6-phosphate kinase	COG1105
V1887289	P	asch domain protein	COG4405
V1162950	O	Thioredoxin reductase	COG0492
V1163706	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1203708	S	K01838 beta-phosphoglucomutase EC 5.4.2.6	COG0637
V1886224	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1032921	S	NA	11UDD
V1796839	C	citrate lyase, alpha	COG3051
V1149023	L	phage plasmid primase, p4 family	COG4983
V1221890	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1032296	M	polysaccharide biosynthesis protein	COG2244
V1033145	S	YitT family	COG1284
V1033332	H	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate (By similarity)	COG0807
V1047247	G	PTS system, galactitol-specific IIc component	COG3775
V1033502	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	COG0184
V1891419	P	Transporter	0ZVUY
V1423860	G	phosphocarrier protein (HPr	COG1925
V1883240	L	Nudix family	COG0494
V1032586	E	abc transporter atp-binding protein	COG1126
V1033195	K	regulatoR	COG2390
V1101263	S	NA	0YDBQ
V1033438	P	ABC superfamily ATP binding cassette transporter ABC protein	COG1173
V1163048	I	esterase	COG0657
V1033496	T	phosphatase	COG0631
V1032423	T	response regulator	COG0745
V1032582	S	NA	11QCR
V1206511	U	(ABC) transporter	COG4473
V1872681	K	transcriptional regulator	COG1309
V1034382	G	PTS System	126BH
V1033067	J	RNA methyltransferase TrmH family group 3	COG0566
V1032297	M	Polysaccharide biosynthesis protein	COG3774
V1033273	G	beta-galactosidase	COG1874
V1163025	V	aminoglycoside N(3)-acetyltransferase	COG2746
V1143223	S	Phage-associated protein, HI1409 family	COG3567
V1828831	C	uridylyltransferase	COG1085
V1462044	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1880091	L	Transposase	1012J
V1032214	L	Dna-3-methyladenine glycosylase i	COG2818
V1032375	S	NA	11V0R
V1034204	J	HAD-superfamily hydrolase subfamily IA variant 3	COG0637
V1883275	G	L-ribulose-5-phosphate 4-epimerase	COG0235
V1032832	S	Inherit from COG: Membrane	COG3601
V1033012	T	Histidine kinase	COG2972
V1552837	L	transposase IS116 IS110 IS902 family protein	COG3547
V1033469	F	deaminase	COG2131
V1884648	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0064
V1882343	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1033569	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1237091	L	Transposase	COG2801
V1807976	L	Poorly processive error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by polIV. Exhibits no 3-5 exonuclease (proofreading) activity. May be involved in translesional synthesis in conjunction with the beta clamp from polIII (By similarity)	COG0389
V1684299	M	penicillin-binding protein	COG0744
V1884298	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide the precursor of murein (By similarity)	COG0770
V1884244	L	ATP-dependent RNA helicase	COG0513
V1047239	E	homoserine dehydrogenase	COG0460
V1033752	J	Glutamine amidotransferase	COG2071
V1033692	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1032588	V	ABC transporter	COG1132
V1163713	I, M	Glycerol-3-phosphate cytidylyltransferase	COG0615
V1202852	E	ABC transporter	COG0747
V1884529	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1032653	S	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA (By similarity)	COG1576
V1032575	F	Provides the sole de novo source of dTMP for DNA biosynthesis (By similarity)	COG0207
V1032660	H	pantothenic acid kinase	COG1072
V1883050	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1047158	E	amino acid	COG1113
V1032606	V	abc transporter permease protein	COG0577
V1446961	S	NA	0XUM5
V1884487	G	Major Facilitator	12APV
V1033367	L	phage plasmid primase, p4 family	COG4983
V1891215	S	Addiction module antitoxin, RelB DinJ family	0XUTM
V1032356	C	Dehydrogenase	COG1012
V1828763	V	ABC transporter	COG1132
V1886210	D	Rod shape-determining protein mreb	COG1077
V1032753	J	Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another (By similarity)	COG0233
V1884878	M	Capsular exopolysaccharide family	COG0489
V1033166	J	Removes the N-terminal methionine from nascent proteins (By similarity)	COG0024
V1033049	P	transporter	COG0471
V1032207	G	Major Facilitator	0ZVV9
V1032710	J	NOL1 NOP2 sun family protein	COG0144
V1033722	E	peptidase M24	COG0006
V1149100	S	NA	0ZPQY
V1199385	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs (By similarity)	COG0101
V1389196	S	Protein of unknown function (DUF2974)	0XSVF
V1684164	K	transcriptional regulator	0ZMZA
V1819358	M	Glyco_25	COG3757
V1879976	L	Transposase	COG3328
V1886124	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1033531	G	6-phosphogluconolactonase (EC 3.1.1.31)	COG2706
V1032708	C	Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity)	COG1304
V1755602	M	cyclopropane-fatty-acyl-phospholipid synthase	COG2230
V1880918	C	trp repressor binding protein	COG0716
V1032929	S	Caulimovirus viroplasmin	COG3341
V1033608	G	Glucose uptake protein	COG4975
V1883309	H, I	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP) (By similarity)	COG1154
V1032589	V	ABC transporter	COG1132
V1032887	T	domain protein	COG3480
V1032205	L	Transposase	11J2V
V1032982	S	Membrane	0Y3RG
V1034271	G	Drug resistance transporter EmrB QacA	0XNN3
V1032490	C	reductase	COG0656
V1033634	S	Lpxtg-motif cell wall anchor domain protein	0Y44U
V1033335	M	(sortase) family	COG3764
V1046996	H	folylpolyglutamate synthase Dihydrofolate synthase	COG0285
V1032651	S	domain protein	COG1235
V1101540	F	Nudix family	COG1051
V1163728	S	Displays ATPase and GTPase activities (By similarity)	COG1660
V1886180	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1872764	S	ATPase (AAA	COG1373
V1033294	K	SIR2 family	COG0846
V1047280	F	Nudix family	COG1051
V1032392	O	peptidase, M16	COG0612
V1033013	T	response regulator	COG3279
V1033075	D	Chromosome Partitioning Protein	COG1192
V1034238	G	Phosphoketolase	COG3957
V1684247	S	NA	11H3W
V1033290	P	p-type ATPase	COG2217
V1162914	S	Xanthine uracil vitamin C permease	COG2252
V1883165	P	p-type atpase	COG2217
V1884797	M	Choloylglycine hydrolase	COG3049
V1032405	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)	COG0682
V1163740	M	udp-glucose 4-epimerase	COG1087
V1204815	E	ABC transporter, ATP-binding protein	COG1126
V1684132	S	cell wall surface anchor family protein	0YURI
V1886291	P	Plays a role in the regulation of phosphate uptake	COG0704
V1033131	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan (By similarity)	COG0472
V1032806	K	HTH_XRE	0XUC3
V1032888	S	Competence protein	COG2333
V1034272	V	abc transporter atp-binding protein	COG1131
V1047263	C	Fumarate reductase succinate dehydrogenase flavoprotein domain protein	COG1053
V1204599	S	Lpxtg-motif cell wall anchor domain protein	0XQBH
V1883149	P	phosphonate ABC transporter, periplasmic phosphonate-binding protein	COG3221
V1204490	K	TRANSCRIPTIONal	COG3711
V1033674	S	cell wall surface anchor family protein	0YURI
V1047238	E	Aspartokinase	COG0527
V1032335	L	recombination factor protein RarA	COG2256
V1890844	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	COG0049
V1047191	S	biosynthesis protein	0XQI4
V1033601	L	Terminase, large subunit	COG4626
V1033758	S	(LipO)protein	COG3212
V1882174	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1882943	M	Glyco_25	COG3757
V1032735	C	NADH dehydrogenase	COG1252
V1032836	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1032913	L	Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates (By similarity)	COG0266
V1204481	S	NA	0YWIA
V1755597	K	Transcriptional regulator	COG0583
V1032524	L	Involved in initiation control of chromosome replication (By similarity)	COG4467
V1032918	E	Releases the N-terminal proline from various substrates (By similarity)	COG0596
V1336048	E	amino acid	COG0531
V1034326	P	transporter, permease	11MR9
V1047039	U	Pfam:TraG	COG3505
V1149208	S	Replication initiator protein	11GEP
V1882300	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1884409	S	degv family	COG1307
V1032485	S	Uncharacterized conserved protein (DUF2075)	COG3410
V1202272	L	Transposase (IS4 family	11HCS
V1032306	S	integral membrane protein	11UKN
V1204432	S	Transglycosylase SLT domain	COG5283
V1880912	G	Phosphoketolase	COG3957
V1033484	E	sodium solute	COG0591
V1033068	S	Involved in correct processing of both the 5' and 3' ends of 23S rRNA precursor. Processes 30S rRNA precursor transcript even in absence of ribonuclease 3 (Rnc)	COG1939
V1885079	E	Extracellular solute-binding protein, family 5	COG4166
V1033008	G	Catalyzes the phosphorylation of NAD to NADP. Utilizes ATP and other nucleoside triphosphates as well as inorganic polyphosphate as a source of phosphorus (By similarity)	COG0061
V1882912	S	secreted protein	COG4086
V1032740	V	ABC, transporter	COG4988
V1032911	K	Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes (By similarity)	COG1327
V1213966	L	Transposase	COG3328
V1887002	L	crispr-associated protein	COG3513
V1033678	S	dinuclear metal center protein, YbgI family	COG0327
V1032307	G	pts system	COG2190
V1033451	E	amino acid	COG0531
V1032515	P	Ion channel	COG1226
V1203889	L	Replicative dna helicase	COG0305
V1032336	T	Universal stress protein	COG0589
V1033044	K	Transcriptional regulator	COG1737
V1047098	S	phage tape measure protein	COG5283
V1150386	E, G	Transporter	COG0697
V1032493	S	ABC transporter	COG2984
V1032917	S	NA	COG4990
V1204605	L	May be involved in recombinational repair of damaged DNA (By similarity)	COG0497
V1033475	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1047213	M	Sulfatase	COG1368
V1032359	P	transporter	COG0598
V1034200	V	ABC transporter, ATP-binding protein	COG1136
V1047038	S	NA	12A0K
V1828822	S	Myosin-Cross-Reactive Antigen	COG4716
V1033161	G	beta-galactosidase	COG3250
V1033449	S	hydrolase	COG0561
V1034269	C	Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity)	COG1304
V1034186	L	May be involved in recombinational repair of damaged DNA (By similarity)	COG0497
V1032570	T	serine threonine protein phosphatase	COG0639
V1891193	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1032353	S	SNARE-like domain protein	COG0398
V1033328	J	Pseudouridine synthase	COG0564
V1882246	P	Chloride channel	103Y5
V1033362	G	iic component	COG1455
V1032466	K	parb-like partition protein	COG1475
V1033102	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1338905	P	ABC transporter	COG0803
V1032995	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC-XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids (By similarity)	COG4974
V1033456	S	phospho-beta-glycosidase	11PU7
V1796887	S	ATPase (AAA	COG1373
V1033066	K	RNA Polymerase	12307
V1033241	S	Inherit from COG: Protein of unknown function (DUF1093)	COG5294
V1684089	S	NA	11GVV
V1033657	O	fes assembly suf system protein	COG2151
V1033775	E	peptidase M24	COG0006
V1034335	L	Transposase (IS4 family	11HCS
V1884597	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit (By similarity)	COG0238
V1033125	S	degv family	COG1307
V1047167	S	NA	11GVV
V1150389	H	Polyprenyl synthetase	COG0142
V1047175	K	Transcriptional regulator	0Y1S3
V1032830	F	Cytidine monophosphate kinase	COG0283
V1203801	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain (By similarity)	COG0013
V1032745	V	ABC transporter transmembrane region	COG1132
V1883170	L	transposase	COG0675
V1034318	S	Abortive infection protein	COG1106
V1886288	T	response regulator	COG0745
V1032233	L	Transposase	COG2801
V1032516	J	methyltransferase	COG2813
V1047089	O	ATP-dependent Clp protease, proteolytic subunit	COG0740
V1033024	S	Modulates RecA activity (By similarity)	COG2137
V1047303	V	Mate efflux family protein	COG0534
V1033390	S	(ABC) transporter	COG4152
V1684147	T	sensor protein	0XNMH
V1032650	S	YycI protein	COG4853
V1162995	M	Glycosyl Transferase	COG1442
