Gene	KEGG_orthology_number	Annotation
V1381978	K01874	dvvi:GSVIVP00018514001  GSVIVT00018514001; assembled CDS; K01874 methionyl-tRNA synthetase [EC:6.1.1.10]
V1384002	K01966	dtps:32789  e_gw1.3.176.1; .; K01966 propionyl-CoA carboxylase beta chain [EC:6.4.1.3]
V1395071	K01153	zpr:ZPR_4672  HsdR; K01153 type I restriction enzyme, R subunit [EC:3.1.21.3]
V1409129	K03624	zpr:ZPR_4453  transcription elongation factor GreA; K03624 transcription elongation factor GreA
V1419765	K04072	dani:AN5234  Uncharacterized ORF;  
V1423084	K07040	dlja:8557  chr6.CM0738.140.nd; /partial;  
V1431561	K03671	dvvi:GSVIVP00036859001  GSVIVT00036859001; assembled CDS; K03671 thioredoxin 1
V1437367	K01872	dvvi:GSVIVP00013953001  GSVIVT00013953001; assembled CDS; K01872 alanyl-tRNA synthetase [EC:6.1.1.7]
V1438690	K01897	dvvi:GSVIVP00036452001  GSVIVT00036452001; assembled CDS; K01897 long-chain acyl-CoA synthetase [EC:6.2.1.3]
V1443313	K03705	zmo:ZMO0015  hrcA; heat-inducible transcription repressor; K03705 heat-inducible transcriptional repressor
V1445255	K07230	ypy:YPK_2251  hypothetical protein; K07230
V1446122	K01713	dvvi:GSVIVP00010981001  GSVIVT00010981001; assembled CDS; K01713 prephenate dehydratase [EC:4.2.1.51]
V1463821	K00036	dvvi:GSVIVP00029105001  GSVIVT00029105001; assembled CDS; K00036 glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49]
V1463862	K04567	dvvi:GSVIVP00024821001  GSVIVT00024821001; assembled CDS; K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]
V1465209	K01972	dtps:264833  thaps1_ua_kg.chr_22000086; .; K01972 DNA ligase (NAD+) [EC:6.5.1.2]
V1481339	K03328	ypz:YPZ3_3412  wzxE; putative lipopolysaccharide biosynthesis protein; K03328 polysaccharide transporter, PST family
V1482757	K01869	dvvi:GSVIVP00035298001  GSVIVT00035298001; assembled CDS; K01869 leucyl-tRNA synthetase [EC:6.1.1.4]
V1484207	K07391	zpr:ZPR_2811  magnesium chelatase, subunit ChlI; K07391 magnesium chelatase family protein
V1508359	K06921	ypm:YP_pMT109  putative DNA-binding protein; K06921
V1519910	K02110	dvvi:GSVIVP00028377001  GSVIVT00028377001; assembled CDS; K02110 F-type H+-transporting ATPase subunit c [EC:3.6.3.14]
V1522828	K02117	dtni:23887  ;  
V1547831	K13276	oih:OB2331  bacillopeptidase F; K13276 bacillopeptidase F [EC:3.4.21.-]
V1548986	K10794	toc:Toce_1681  D-proline reductase (dithiol) (EC:1.21.4.1); K10794 D-proline reductase (dithiol) PrdB [EC:1.21.4.1]
V1549103	K05592	dtni:7510  ;  
V1562259	K03168	dota:Ot06g02420  HMG box-containing protein (ISS);  
V1578464	K03046	dvvi:GSVIVP00034404001  GSVIVT00034404001; assembled CDS; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
V1586586	K01929	zpr:ZPR_3928  UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase; K01929 UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase [EC:6.3.2.10]
V1587759	K01409	dvvi:GSVIVP00001958001  GSVIVT00001958001; assembled CDS; K01409 O-sialoglycoprotein endopeptidase [EC:3.4.24.57]
V1588800	K01714	dvvi:GSVIVP00026365001  GSVIVT00026365001; assembled CDS; K01714 dihydrodipicolinate synthase [EC:4.2.1.52]
V1594961	K03149	zpr:ZPR_0140  thiazole synthase; K03149 thiamine biosynthesis ThiG
V1616956	K01892	dvvi:GSVIVP00032071001  GSVIVT00032071001; assembled CDS; K01892 histidyl-tRNA synthetase [EC:6.1.1.21]
V1723397	K03798	dvvi:GSVIVP00024154001  GSVIVT00024154001; assembled CDS; K03798 cell division protease FtsH [EC:3.4.24.-]
V1880840	K03469	dtps:2595  fgenesh1_pg.C_chr_2000550; .; K03469 ribonuclease HI [EC:3.1.26.4]
V1000024	K04042	zmo:ZMO0498  glmU; bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase; K04042 bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
V1010592	K03569	zpr:ZPR_0661  rod shape-determining protein MreB; K03569 rod shape-determining protein MreB and related proteins
V1010715	K01159	ddpu:239450  SNAP_00007508; .;  
V1011327	K01915	dvvi:GSVIVP00032953001  GSVIVT00032953001; assembled CDS; K01915 glutamine synthetase [EC:6.3.1.2]
V1012741	K01823	dvvi:GSVIVP00025071001  GSVIVT00025071001; assembled CDS; K01823 isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]
V1014278	K00016	dvvi:GSVIVP00009618001  GSVIVT00009618001; assembled CDS; K00016 L-lactate dehydrogenase [EC:1.1.1.27]
V1015148	K01142	dvvi:GSVIVP00025329001  GSVIVT00025329001; assembled CDS; K01142 exodeoxyribonuclease III [EC:3.1.11.2]
V1020665	K00793	dvvi:GSVIVP00018574001  GSVIVT00018574001; assembled CDS; K00793 riboflavin synthase alpha chain [EC:2.5.1.9]
V1036043	K03701	ddpu:319808  NCBI_GNO_3100105; .;  
V1037422	K02109	dpop:285105  gw1.3408.1.1; .; K02109 F-type H+-transporting ATPase subunit b [EC:3.6.3.14]
V1037440	K07082	zpr:ZPR_3594  aminodeoxychorismate lyase family protein; K07082 UPF0755 protein
V1037601	K01652	dvvi:GSVIVP00037861001  GSVIVT00037861001; assembled CDS; K01652 acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
V1038295	K01872	dvvi:GSVIVP00013953001  GSVIVT00013953001; assembled CDS; K01872 alanyl-tRNA synthetase [EC:6.1.1.7]
V1041341	K01998	dlja:26904  LjSGA_145691.1.1; /partial;  
V1045671	K01915	dvvi:GSVIVP00032953001  GSVIVT00032953001; assembled CDS; K01915 glutamine synthetase [EC:6.3.1.2]
V1047817	K02965	dvvi:GSVIVP00035003001  GSVIVT00035003001; assembled CDS; K02965 small subunit ribosomal protein S19
V1049962	K08303	dtps:264632  thaps1_ua_kg.chr_19b_31000023; .; K08303 putative protease [EC:3.4.-.-]
V1050604	K07444	zpr:ZPR_1851  RNA methylase family protein; K07444 putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
V1053000	K00560	dvvi:GSVIVP00036344001  GSVIVT00036344001; assembled CDS; K00560 thymidylate synthase [EC:2.1.1.45]
V1053059	K00609	dvvi:GSVIVP00027272001  GSVIVT00027272001; assembled CDS; K00609 aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
V1094207	K01872	dvvi:GSVIVP00013953001  GSVIVT00013953001; assembled CDS; K01872 alanyl-tRNA synthetase [EC:6.1.1.7]
V1104182	K00059	dvvi:GSVIVP00035074001  GSVIVT00035074001; assembled CDS; K00059 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
V1109449	K03111	dpop:674016  grail3.17963000101; .; K03111 single-strand DNA-binding protein
V1140414	K01775	dtps:262099  thaps1_ua_kg.chr_4000109; .; K01775 alanine racemase [EC:5.1.1.1]
V1140419	K00588	dvvi:GSVIVP00036619001  GSVIVT00036619001; assembled CDS; K00588 caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
V1141056	K01639	dtni:12651  ;  
V1145575	K02012	dlja:11264  chr5.LjT08O17.210.nd; /partial;  
V1151549	K03475	dapi:ACYPI56131-PA  GLEAN_36131; .;  
V1159188	K01885	dvvi:GSVIVP00036298001  GSVIVT00036298001; assembled CDS; K01885 glutamyl-tRNA synthetase [EC:6.1.1.17]
V1175586	K03743	zmo:ZMO1130  CinA domain-containing protein; K03743
V1191063	K06207	dvvi:GSVIVP00025567001  GSVIVT00025567001; assembled CDS; K06207 GTP-binding protein
V1196381	K12555	sub:SUB1733  pbp2A; penicillin-binding protein 2A; K12555 penicillin-binding protein 2A [EC:2.4.1.129 2.3.2.-]
V1215374	K02032	ddpu:66764  e_gw1.461.15.1; .;  
V1265368	K03695	dvvi:GSVIVP00037940001  GSVIVT00037940001; assembled CDS; K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
V1268599	K07040	dlja:8557  chr6.CM0738.140.nd; /partial;  
V1292347	K01443	dtps:37041  e_gw1.13.85.1; .; K01443 N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
V1295075	K02931	dvvi:GSVIVP00026943001  GSVIVT00026943001; assembled CDS; K02931 large subunit ribosomal protein L5
V1296259	K03685	dtni:16530  ;  
V1302155	K01356	zmo:ZMO0199  LexA repressor (EC:3.4.21.88); K01356 repressor LexA [EC:3.4.21.88]
V1349367	K08483	ypz:YPZ3_2637  ptsI; PTS sytem, enzyme I component; K08483 phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
V1364620	K07738	zmo:ZMO1202  nrdR; transcriptional regulator NrdR; K07738 transcriptional repressor NrdR
V1369115	K02564	dtni:17024  ;  
V1370017	K06187	zpr:ZPR_1233  recombination protein RecR; K06187 recombination protein RecR
V1374512	K02016	dlja:10555  LjT10D02.20.nd; /partial;  
V1376827	K02874	dvvi:GSVIVP00028331001  GSVIVT00028331001; assembled CDS
V1384429	K01776	zpr:ZPR_0615  glutamate racemase; K01776 glutamate racemase [EC:5.1.1.3]
V1386105	K07478	dvvi:GSVIVP00037524001  GSVIVT00037524001; assembled CDS; K07478 putative ATPase
V1389777	K03624	zpr:ZPR_4453  transcription elongation factor GreA; K03624 transcription elongation factor GreA
V1404720	K06147	dtni:8809  ;  
V1413301	K01835	dvvi:GSVIVP00030550001  GSVIVT00030550001; assembled CDS; K01835 phosphoglucomutase [EC:5.4.2.2]
V1430231	K01990	dtni:18699  ;  
V1443217	K00605	dvvi:GSVIVP00010970001  GSVIVT00010970001; assembled CDS; K00605 aminomethyltransferase [EC:2.1.2.10]
V1445144	K09812	zpr:ZPR_0841  ABC-type transporter ATP-binding protein; K09812 cell division transport system ATP-binding protein
V1446113	K00867	dmtr:Medtr1g147060.1  Bacterial pantothenate kinase; Major facilitator superfamily MFS_1 chr01_pseudomolecule_IMGAG_V3 32678048-32676622 H EGN_Mt090430 20090702;  
V1465620	K00789	dvvi:GSVIVP00028192001  GSVIVT00028192001; assembled CDS; K00789 S-adenosylmethionine synthetase [EC:2.5.1.6]
V1483379	K02008	dpop:418672  gw1.VIII.100.1; .
V1484428	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1490255	K01790	dpop:278392  gw1.2059.13.1; .; K01790 dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
V1503145	K00761	dvvi:GSVIVP00021387001  GSVIVT00021387001; assembled CDS; K00761 uracil phosphoribosyltransferase [EC:2.4.2.9]
V1510262	K00615	dvvi:GSVIVP00038435001  GSVIVT00038435001; assembled CDS; K00615 transketolase [EC:2.2.1.1]
V1541138	K02781	yep:YE105_C2991  glucitol/sorbitol-specific PTS system component IIA; K02781 PTS system, glucitol/sorbitol-specific IIA component [EC:2.7.1.69]
V1547321	K01823	dvvi:GSVIVP00025071001  GSVIVT00025071001; assembled CDS; K01823 isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]
V1548399	K13641	ypz:YPZ3_3285  repressor of aceBA operon; K13641 IclR family transcriptional regulator, acetate operon repressor
V1553776	K00873	dvvi:GSVIVP00033621001  GSVIVT00033621001; assembled CDS; K00873 pyruvate kinase [EC:2.7.1.40]
V1575183	K02860	dtps:262862  thaps1_ua_kg.chr_6000186; .; K02860 16S rRNA processing protein RimM
V1576955	K01990	dtni:18699  ;  
V1618805	K06889	dvvi:GSVIVP00016548001  GSVIVT00016548001; assembled CDS
V1000539	K03501	dvvi:GSVIVP00016162001  GSVIVT00016162001; assembled CDS; K03501 glucose inhibited division protein B [EC:2.1.-.-]
V1010698	K00788	dtps:262963  thaps1_ua_kg.chr_6000287; .; K00788 thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]; K00878 hydroxyethylthiazole kinase [EC:2.7.1.50]
V1010987	K00459	dpch:3606  fgenesh1_pg.C_scaffold_5000168; .;  
V1015080	K02563	dvvi:GSVIVP00017740001  GSVIVT00017740001; assembled CDS; K02563 UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
V1015507	K06148	dlja:23759  LjSGA_074216.1; /partial;  
V1016064	K01887	dvvi:GSVIVP00016648001  GSVIVT00016648001; assembled CDS; K01887 arginyl-tRNA synthetase [EC:6.1.1.19]
V1031971	K02335	dtps:270013  estExt_thaps1_ua_kg.C_chr_200009; .; K02335 DNA polymerase I [EC:2.7.7.7]
V1033615	K02835	dvvi:GSVIVP00028248001  GSVIVT00028248001; assembled CDS; K02835 peptide chain release factor RF-1
V1036289	K07498	xfa:XF2303  transposase; K07498 putative transposase
V1036631	K00852	dvvi:GSVIVP00027934001  GSVIVT00027934001; assembled CDS; K00852 ribokinase [EC:2.7.1.15]
V1037154	K03657	dtps:262303  thaps1_ua_kg.chr_4000313; .; K03657 DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.1.-]
V1040702	K00763	dvvi:GSVIVP00019510001  GSVIVT00019510001; assembled CDS
V1044748	K02071	dbmo:BGIBMGA010555  .;  
V1050801	K07139	ypz:YPZ3_3212  hypothetical protein; K07139
V1055843	K05540	zmo:ZMO1127  TIM-barrel protein, nifR3 family; K05540 tRNA-dihydrouridine synthase B [EC:1.-.-.-]
V1074362	K08300	daly:9319700  ARALYDRAFT_480077; glycoside hydrolase starch-binding domain-containing protein;  
V1103846	K02968	ddpu:343955  NCBI_GNO_962800001; .;  
V1108036	K02948	dvvi:GSVIVP00035275001  GSVIVT00035275001; assembled CDS; K02948 small subunit ribosomal protein S11
V1109747	K01914	dtps:24816  estExt_fgenesh1_pg.C_chr_140126; .; K01914 aspartate--ammonia ligase [EC:6.3.1.1]
V1137583	K02911	daly:9299298  ARALYDRAFT_921164; hypothetical protein;  
V1138633	K03555	dtni:5534  ;  
V1139018	K07462	zpr:ZPR_0236  single-stranded-DNA-specific exonuclease RecJ; K07462 single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
V1141277	K00384	dvvi:GSVIVP00006001001  GSVIVT00006001001; assembled CDS; K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9]
V1158317	K01870	dvvi:GSVIVP00019784001  GSVIVT00019784001; assembled CDS; K01870 isoleucyl-tRNA synthetase [EC:6.1.1.5]
V1158894	K03601	zmo:ZMO0300  exodeoxyribonuclease VII large subunit (EC:3.1.11.6); K03601 exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
V1167524	K09015	dvvi:GSVIVP00015786001  GSVIVT00015786001; assembled CDS
V1168235	K02358	dvvi:GSVIVP00023656001  GSVIVT00023656001; assembled CDS; K02358 elongation factor EF-Tu [EC:3.6.5.3]
V1191685	K03293	dsrd:5976  ;  
V1196842	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1202018	K01897	dvvi:GSVIVP00036452001  GSVIVT00036452001; assembled CDS; K01897 long-chain acyl-CoA synthetase [EC:6.2.1.3]
V1230383	K01834	dvvi:GSVIVP00033622001  GSVIVT00033622001; assembled CDS; K01834 phosphoglycerate mutase [EC:5.4.2.1]
V1238501	K03711	zpr:ZPR_4326  hypothetical protein; K03711 Fur family transcriptional regulator, ferric uptake regulator
V1277269	K01903	dtps:31362  e_gw1.1.279.1; .; K01900 succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]
V1296021	K03469	dtps:2595  fgenesh1_pg.C_chr_2000550; .; K03469 ribonuclease HI [EC:3.1.26.4]
V1297378	K03553	dvvi:GSVIVP00025801001  GSVIVT00025801001; assembled CDS; K03553 recombination protein RecA
V1301392	K05516	dosa:Os11t0216100-01  Os11g0216100; Similar to Chaperone protein dnaJ.;  
V1334961	K02470	dvvi:GSVIVP00000640001  GSVIVT00000640001; assembled CDS; K02470 DNA gyrase subunit B [EC:5.99.1.3]
V1339890	K02483	zmo:ZMO0257  winged helix family two component transcriptional regulator; K02483 two-component system, OmpR family, response regulator
V1344769	K14205	xop:PXO_01770  fmtC; oxacillin resistance-associated protein fmtc; K14205 phosphatidylglycerol lysyltransferase [EC:2.3.2.3]
V1358600	K09686	zmo:ZMO0799  ABC-2 type transporter; K09686 antibiotic transport system permease protein
V1367059	K01803	dvvi:GSVIVP00036055001  GSVIVT00036055001; assembled CDS; K01803 triosephosphate isomerase (TIM) [EC:5.3.1.1]
V1368016	K02051	dsmi:23240  ;  
V1373951	K02950	dtni:8593  ;  
V1381001	K01916	zpr:ZPR_3823  NH(3)-dependent NAD(+) synthetase; K01916 NAD+ synthase [EC:6.3.1.5]
V1382156	K01271	dvvi:GSVIVP00016599001  GSVIVT00016599001; assembled CDS; K01271 X-Pro dipeptidase [EC:3.4.13.9]
V1382512	K00951	dtni:34759  ;  
V1385819	K00869	dvvi:GSVIVP00022848001  GSVIVT00022848001; assembled CDS; K00869 mevalonate kinase [EC:2.7.1.36]
V1386953	K00640	dvvi:GSVIVP00033340001  GSVIVT00033340001; assembled CDS
V1388390	K10975	stm:STM0522  allP; allantoin permease; K10975 allantoin permease
V1420366	K02470	dvvi:GSVIVP00000640001  GSVIVT00000640001; assembled CDS; K02470 DNA gyrase subunit B [EC:5.99.1.3]
V1420761	K01567	dvvi:GSVIVP00032048001  GSVIVT00032048001; assembled CDS; K01567 
V1436589	K01872	dvvi:GSVIVP00013953001  GSVIVT00013953001; assembled CDS; K01872 alanyl-tRNA synthetase [EC:6.1.1.7]
V1465689	K03100	dvvi:GSVIVP00016732001  GSVIVT00016732001; assembled CDS; K03100 signal peptidase I [EC:3.4.21.89]
V1466460	K01972	dtps:264833  thaps1_ua_kg.chr_22000086; .; K01972 DNA ligase (NAD+) [EC:6.5.1.2]
V1467694	K01937	dvvi:GSVIVP00028076001  GSVIVT00028076001; assembled CDS; K01937 CTP synthase [EC:6.3.4.2]
V1482592	K00656	dtps:38760  e_gw1.22.16.1; .; K00656 formate C-acetyltransferase [EC:2.3.1.54]
V1482656	K01940	dvvi:GSVIVP00017913001  GSVIVT00017913001; assembled CDS; K01940 argininosuccinate synthase [EC:6.3.4.5]
V1485861	K03327	dota:Ot18g01570  Multi antimicrobial extrusion protein MatE (ISS);  
V1486486	K06400	wri:WRi_007550  putative cassette chromosome recombinase resolvase, CcrB-like protein; K06400 site-specific DNA recombinase
V1487347	K03737	dlja:26814  LjSGA_144016.1; /partial;  
V1523919	K03737	dlja:26814  LjSGA_144016.1; /partial;  
V1524144	K00757	dtni:958  ;  
V1554606	K03311	ypz:YPZ3_2818  brnQ; branched-chain amino acid transport system II carrier protein; K03311 branched-chain amino acid:cation transporter, LIVCS family
V1561435	K03070	dvvi:GSVIVP00028236001  GSVIVT00028236001; assembled CDS; K03070 preprotein translocase subunit SecA
V1575925	K02030	ypz:YPZ3_3525  putative periplasmic solute-binding protein; K02030 polar amino acid transport system substrate-binding protein
V1576102	K03699	dani:AN0789  Uncharacterized ORF;  
V1584865	K03650	dvvi:GSVIVP00015270001  GSVIVT00015270001; assembled CDS; K03650 tRNA modification GTPase
V1590724	K03043	dvvi:GSVIVP00013217001  GSVIVT00013217001; assembled CDS; K03043 DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
V1604115	K02926	dvvi:GSVIVP00024151001  GSVIVT00024151001; assembled CDS; K02926 large subunit ribosomal protein L4
V1830810	K04042	zmo:ZMO0498  glmU; bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase; K04042 bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]
V1849117	K02342	dapi:ACYPI28763-PA  GLEAN_08763; .;  
V1849462	K01581	dvvi:GSVIVP00016806001  GSVIVT00016806001; assembled CDS; K01581 ornithine decarboxylase [EC:4.1.1.17]
V1886557	K01939	dvvi:GSVIVP00025551001  GSVIVT00025551001; assembled CDS; K01939 adenylosuccinate synthase [EC:6.3.4.4]
V1886612	K02355	dvvi:GSVIVP00019173001  GSVIVT00019173001; assembled CDS; K02355 elongation factor EF-G [EC:3.6.5.3]
V1887089	K04077	dvvi:GSVIVP00034341001  GSVIVT00034341001; assembled CDS
V1000635	K06958	zmo:ZMO1325  hypothetical protein; K06958 UPF0042 nucleotide-binding protein
V1007845	K04069	zmo:ZMO1569  pyruvate formate-lyase activating enzyme (EC:1.97.1.4); K04069 pyruvate formate lyase activating enzyme [EC:1.97.1.4]
V1009867	K02965	dvvi:GSVIVP00035003001  GSVIVT00035003001; assembled CDS; K02965 small subunit ribosomal protein S19
V1011530	K03040	dvvi:GSVIVP00035276001  GSVIVT00035276001; assembled CDS; K03040 DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
V1013550	K00599	dvvi:GSVIVP00037837001  GSVIVT00037837001; assembled CDS; K00599 
V1015824	K02825	zpr:ZPR_1905  phosphoribosyltransferase; K02825 pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
V1016192	K07273	dpch:136630  e_gww2.7.585.1; .;  
V1016660	K00721	dvvi:GSVIVP00015572001  GSVIVT00015572001; assembled CDS; K00721 dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
V1016717	K01591	dvvi:GSVIVP00031018001  GSVIVT00031018001; assembled CDS; K00762 orotate phosphoribosyltransferase [EC:2.4.2.10]; K01591 orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
V1017387	K09903	dvvi:GSVIVP00034853001  GSVIVT00034853001; assembled CDS; K00947 
V1017697	K03100	dvvi:GSVIVP00016732001  GSVIVT00016732001; assembled CDS; K03100 signal peptidase I [EC:3.4.21.89]
V1019096	K00973	zpr:ZPR_2100  glucose-1-phosphate thymidylyltransferase; K00973 glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
V1019944	K01271	dvvi:GSVIVP00016599001  GSVIVT00016599001; assembled CDS; K01271 X-Pro dipeptidase [EC:3.4.13.9]
V1031987	K03684	dlja:26776  LjSGA_143397.1.1; /partial;  
V1032055	K03701	ddpu:319808  NCBI_GNO_3100105; .;  
V1033489	K02601	zpr:ZPR_1163  transcription antitermination protein; K02601 transcriptional antiterminator NusG
V1033923	K01689	dvvi:GSVIVP00038473001  GSVIVT00038473001; assembled CDS; K01689 enolase [EC:4.2.1.11]
V1036683	K01420	zpr:ZPR_1983  CRP family transcriptional regulator; K01420 CRP/FNR family transcriptional regulator, anaerobic regulatory protein
V1039001	K06207	dvvi:GSVIVP00025567001  GSVIVT00025567001; assembled CDS; K06207 GTP-binding protein
V1040127	K05515	zpr:ZPR_0658  penicillin-binding protein; K05515 penicillin-binding protein 2
V1042185	K02988	dvvi:GSVIVP00003076001  GSVIVT00003076001; assembled CDS; K02988 small subunit ribosomal protein S5
V1048234	K03628	zpr:ZPR_0970  transcription termination factor Rho; K03628 transcription termination factor Rho
V1051485	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1053432	K00382	dvvi:GSVIVP00033119001  GSVIVT00033119001; assembled CDS; K00382 dihydrolipoamide dehydrogenase [EC:1.8.1.4]
V1054432	K01624	dtps:35048  e_gw1.6.315.1; .; K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
V1081875	K01999	dlja:8838  chr1.CM0816.250.nd; /partial;  
V1089639	K02020	zpr:ZPR_2982  molybdenum ABC transporter, periplasmic molybdate-binding protein; K02020 molybdate transport system substrate-binding protein
V1108511	K03043	dvvi:GSVIVP00013217001  GSVIVT00013217001; assembled CDS; K03043 DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
V1110748	K02874	dvvi:GSVIVP00028331001  GSVIVT00028331001; assembled CDS
V1130560	K01803	dvvi:GSVIVP00036055001  GSVIVT00036055001; assembled CDS; K01803 triosephosphate isomerase (TIM) [EC:5.3.1.1]
V1138871	K01091	dpop:796157  fgenesh4_pg.C_scaffold_21659000001; .; K01091 phosphoglycolate phosphatase [EC:3.1.3.18]
V1138966	K00077	dsrd:10165  ;  
V1139329	K07816	sub:SUB0852  hypothetical protein; K07816 putative GTP pyrophosphokinase [EC:2.7.6.5]
V1140263	K06147	dtni:8809  ;  
V1143335	K02959	dtni:27573  ;  
V1151249	K08300	daly:9319700  ARALYDRAFT_480077; glycoside hydrolase starch-binding domain-containing protein;  
V1154040	K03723	dosa:Os11t0533100-01  Os11g0533100; DEAD-like helicase, N-terminal domain containing protein.;  
V1159177	K00043	dbmo:BGIBMGA010866  .;  
V1167995	K12700	sub:SUB0724  inosine-uridine preferring nucleoside hydrolase; K12700 non-specific riboncleoside hydrolase [EC:3.2.-.-]
V1177670	K01990	dtni:18699  ;  
V1200040	K03218	ddpu:315299  NCBI_GNO_1400004; .;  
V1202572	K09747	zpr:ZPR_2341  hypothetical protein; K09747 hypothetical protein
V1203845	K01533	dvvi:GSVIVP00030125001  GSVIVT00030125001; assembled CDS; K01533 Cu2+-exporting ATPase [EC:3.6.3.4]
V1265559	K00088	dvvi:GSVIVP00002094001  GSVIVT00002094001; assembled CDS; K00088 IMP dehydrogenase [EC:1.1.1.205]
V1289880	K02032	ddpu:66764  e_gw1.461.15.1; .;  
V1301263	K01873	dvvi:GSVIVP00032988001  GSVIVT00032988001; assembled CDS
V1301674	K01972	dtps:264833  thaps1_ua_kg.chr_22000086; .; K01972 DNA ligase (NAD+) [EC:6.5.1.2]
V1334807	K01104	dvvi:GSVIVP00022056001  GSVIVT00022056001; assembled CDS; K01078 acid phosphatase [EC:3.1.3.2]; K01104 protein-tyrosine phosphatase [EC:3.1.3.48]
V1335034	K01354	dvvi:GSVIVP00002598001  GSVIVT00002598001; assembled CDS; K01354 oligopeptidase B [EC:3.4.21.83]
V1348290	K01478	yep:YE105_C0547  arginine deiminase; K01478 arginine deiminase [EC:3.5.3.6]
V1381443	K02529	dlja:26978  LjSGA_146954.1; /partial;  
V1384064	K01790	dpop:278392  gw1.2059.13.1; .; K01790 dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
V1391857	K01200	vco:VC0395_A2273  pullulanase (EC:3.2.1.41); K01200 pullulanase [EC:3.2.1.41]
V1394803	K04043	dvvi:GSVIVP00005738001  GSVIVT00005738001; assembled CDS; K04043 molecular chaperone DnaK
V1421438	K00134	dvvi:GSVIVP00035097001  GSVIVT00035097001; assembled CDS; K00134 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
V1436918	K02871	dvvi:GSVIVP00027910001  GSVIVT00027910001; assembled CDS; K02871 large subunit ribosomal protein L13
V1442687	K03628	zpr:ZPR_0970  transcription termination factor Rho; K03628 transcription termination factor Rho
V1442936	K01465	dtps:27776  estExt_Genewise1.C_chr_40123; .; K01465 dihydroorotase [EC:3.5.2.3]
V1445803	K00075	dvvi:GSVIVP00038228001  GSVIVT00038228001; assembled CDS; K00075 UDP-N-acetylmuramate dehydrogenase [EC:1.1.1.158]
V1458685	K08372	xce:Xcel_0459  2-alkenal reductase (EC:1.3.1.74); K08372 putative serine protease PepD [EC:3.4.21.-]
V1459185	K07571	dosa:Os03t0844900-01  Os03g0844900; Nucleic acid-binding, OB-fold-like domain containing protein.;  
V1459792	K00820	dvvi:GSVIVP00028703001  GSVIVT00028703001; assembled CDS; K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]
V1465453	K00948	dvvi:GSVIVP00018977001  GSVIVT00018977001; assembled CDS; K00948 ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
