Gene	category	Annotation	COGID
V1000355	S	(ABC) transporter	COG4152
V1000399	S	Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34 (By similarity)	COG0486
V1000807	M	Cell wall formation (By similarity)	COG0812
V1522724	E	aminopeptidase c	COG3579
V1000152	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	COG0541
V1000432	S	CAAX amino terminal protease family	0XW1D
V1001240	M	Glycosyl Transferase	COG0463
V1137029	C	Manganese-dependent inorganic pyrophosphatase	COG1227
V1491698	T	serine threonine protein kinase	COG0515
V1852138	G	aldose 1-epimerase	COG2017
V1880997	L	Transposase	COG3328
V1033803	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1389104	L	Transposase (IS4 family	11HCS
V1381895	E	ABC transporter	COG3839
V1481366	J	30S ribosomal protein S1	COG0539
V1000224	L	Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	COG0116
V1001013	H	folylpolyglutamate synthase Dihydrofolate synthase	COG0285
V1001077	G	PTS System	COG3715
V1598315	S	surface protein	11NE4
V1806708	P	phosphate abc transporter	COG0573
V1000245	S	dinuclear metal center protein, YbgI family	COG0327
V1001122	V	Part of the ABC transporter complex MacAB involved in macrolide export. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation (By similarity)	COG1136
V1001482	P	transporter	COG0471
V1576136	C	Dehydrogenase	COG0039
V1576462	C	Dehydrogenase	COG1454
V1000633	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1598366	F	deoxynucleoside kinase	COG1428
V1836800	S	Sex pheromone	COG4851
V1000881	E	amino acid	COG1113
V1001132	S	Hydrolase	COG4814
V1001383	J	Specifically methylates guanosine-37 in various tRNAs (By similarity)	COG0336
V1306240	K	Transcriptional regulator	COG1609
V1481434	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP (By similarity)	COG0344
V1491720	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1806715	P	ammonium transporter	0XNMH
V1150739	G	ABC transporter	COG1653
V1356068	O	Metallo-Beta-Lactamase	COG0595
V1595331	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1886451	V	ABC transporter transmembrane region	COG1132
V1000298	S	gatB Yqey	COG1610
V1001130	F	Guanine deaminase	COG0402
V1001431	G	ribokinase	COG0524
V1400168	D	Cell division protein DIVIVA	COG3599
V1581069	S	hydrocarbon binding protein	121J8
V1000892	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1001008	S	Caulimovirus viroplasmin	COG3341
V1580969	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1001041	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Activated D-alanyl-Dcp donates its D-alanyl substituent to membrane-associated LTA (By similarity)	COG0236
V1149469	K	catabolite control protein a	COG1609
V1301956	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1552722	O	May play a role in the repair of endogenous alkylation damage (By similarity)	COG1066
V1580898	J	Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body (By similarity)	COG0098
V1000222	H	Phosphopantothenoylcysteine decarboxylase	COG0452
V1001322	G	PTS System	COG3715
V1208712	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection (By similarity)	COG0718
V1213480	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1552737	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1618815	S	pathogenesis	0XR1H
V1000256	S	membrAne	COG1284
V1006822	S	Phosphohydrolase	COG1078
V1159220	E	amino acid	COG0531
V1207151	L	Poorly processive error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by polIV. Exhibits no 3-5 exonuclease (proofreading) activity. May be involved in translesional synthesis in conjunction with the beta clamp from polIII (By similarity)	COG0389
V1001109	P	CBS domain protein	COG1253
V1001342	U	hydrolase, family 8	0Y1JM
V1481441	L	ATP-dependent RNA helicase	COG0513
V1001475	V	ABC transporter	COG1131
V1301131	E	amino acid	COG1113
V1301143	S	NlpC/P60 family	COG5263
V1806713	F	Catalyzes the irreversible NADPH-dependent deamination of GMP to IMP. It functions in the conversion of nucleobase, nucleoside and nucleotide derivatives of G to A nucleotides, and in maintaining the intracellular balance of A and G nucleotides (By similarity)	COG0516
V1852053	G	Major Facilitator	COG0477
V1000300	J	aspartyl-trna synthetase	COG0173
V1000842	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1001430	C	uridylyltransferase	COG1085
V1209905	K	Transcriptional regulator	COG3682
V1383815	L	N-4 methylation of cytosine	COG0863
V1519991	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1000066	O	serine protease	COG0265
V1000438	S	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA (By similarity)	COG1576
V1001409	G	oxidoreductase	COG0673
V1001489	K	Protease synthase and sporulation negative regulatory protein pai 1	COG0454
V1362252	J	amidase (EC	COG0154
V1000223	F	serine threonine protein phosphatase	COG1409
V1001000	G	GlcNAc 6-P deacetylase	COG1820
V1001105	G	converts alpha-aldose to the beta-anomer. It is active on D-glucose, L-arabinose, D-xylose, D-galactose, maltose and lactose (By similarity)	COG2017
V1304305	S	integral membrane protein	COG4652
V1547351	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1806716	S	YycH protein	COG4863
V1852133	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1000573	E	Cysteine desulfurase	COG1104
V1000862	F	Catalyzes the reversible phosphorylation of UMP to UDP (By similarity)	COG0528
V1167440	G	glycoside hydrolase family 4	COG1486
V1297375	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1355907	G	Drug resistance transporter EmrB QacA	0XNN3
V1000665	S	UPF0348 protein	COG1323
V1580709	J	30S ribosomal protein S21	COG0828
V1000757	P	ABC superfamily ATP binding cassette transporter ABC protein	COG1173
V1001017	M	Involved in formation and maintenance of cell shape (By similarity)	COG1792
V1001380	V	(ABC) transporter	COG2274
V1499093	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1547320	S	integral membrane protein	0XS1S
V1000857	V	ABC transporter	COG1132
V1000953	S	Membrane	COG2966
V1001265	F	formyltetrahydrofolate synthetase	COG2759
V1257312	S	Glutamine amidotransferase	COG3442
V1000343	C	Citrate transporter	COG2851
V1000375	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA (By similarity)	COG0049
V1001062	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0721
V1392006	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)	COG0335
V1000848	V	ABC transporter, permease	COG0577
V1162919	K	Transcriptional regulator	COG1737
V1000664	H	Metal Dependent Phosphohydrolase	COG1713
V1208397	S	NA	COG4990
V1000648	M	Glycosyl transferase (Group 1	COG0438
V1000945	V	Eco57I restriction-modification methylase	COG1002
V1000976	T	Transcriptional regulatory protein, C terminal	11FPD
V1001180	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	COG0636
V1001490	P	Permease for cytosine/purines, uracil, thiamine, allantoin	COG1457
V1209701	F	nucleoside hydrolase	COG1957
V1806726	T	Histidine kinase	COG0642
V1851995	M	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA (By similarity)	COG0275
V1886965	K	transcriptional regulatory protein	COG0217
V1000423	G	Major Facilitator	COG0477
V1001432	G	phosphoriboisomerase A	COG0120
V1001436	S	Membrane	COG3428
V1001457	E	amino acid	COG0531
V1302403	L	Exodeoxyribonuclease III	COG0708
V1883312	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1000440	V	ABC transporter	COG1132
V1000603	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	COG0816
V1000681	P	rhodanese family	COG0607
V1001280	K	Transcriptional regulator	COG1609
V1001302	K	transcriptional regulator	COG0583
V1267382	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1420630	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1420722	F	Nudix family	COG1051
V1000444	K	HTH_ARAC	COG2207
V1000533	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1001210	J	TRNA binding domain protein	COG0073
V1162908	S	Chromosome segregation ATPase	0XTFW
V1304482	S	NA	0XPYR
V1420592	S	S4 domain protein YaaA	COG2501
V1806733	L	ImpB MucB SamB family protein	COG0389
V1000427	H	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate (By similarity)	COG0807
V1001090	K	Participates in transcription elongation, termination and antitermination (By similarity)	COG0250
V1001496	S	RelA SpoT domain protein	COG2357
V1034752	S	Protein of unknown function (DUF3042)	0ZR85
V1617343	M	penicillin-binding protein	COG0744
V1001318	T	response regulator	COG2197
V1852084	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1852094	F	adenylosuccinate lyase	COG0015
V1000753	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA (By similarity)	COG0416
V1000967	T	protein tyrosine serine phosphatase	COG2365
V1001292	C	Fumarate reduCtase	COG1053
V1547360	E	Peptidase m42 family protein	COG1363
V1598267	S	Uncharacterized conserved protein (DUF2075)	COG3410
V1836848	K	Transcriptional regulator	120E9
V1000387	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1000746	K	Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits (By similarity)	COG1758
V1001458	E, G	Transporter	COG0697
V1301533	S	Sex pheromone	COG4851
V1806670	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan (By similarity)	COG0472
V1886712	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1000073	F	Probably involved in ribonucleotide reductase function (By similarity)	COG1780
V1000874	H	riboflavin biosynthesis protein ribF	COG0196
V1101526	M	glycoside hydrolase, family 25	11T0J
V1149467	E	asparagine synthetase	COG0367
V1302819	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1381763	G	BadF BadG BcrA BcrD	COG2971
V1806700	E	amino acid	COG0531
V1000431	S	Cytochrome b5	COG4892
V1000918	O	peptidase, M16	COG0612
V1001037	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	COG0482
V1157552	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1203300	S	dak2 domain fusion protein ylov	COG1461
V1836853	S	NA	11NI8
V1891344	S	cell wall surface anchor family protein	0YURI
V1150424	P	MFS family major facilitator transporter, tetracycline cation symporter	COG0477
V1365565	S	membrane	11UQ3
V1000215	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1064200	C	Glycerol-3-phosphate dehydrogenase	COG0578
V1164544	L	dna polymerase iii	COG2812
V1303507	S	Lpxtg-motif cell wall anchor domain protein	0Y44U
V1445551	S	Rib/alpha-like repeat	0YK85
V1852140	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1884739	L	Transposase	COG3328
V1000155	H	Polyprenyl synthetase	COG0142
V1000852	G	PTS system	COG2190
V1495502	S	inulin fructotransferase	0XRZB
V1594229	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1806699	E	amino acid	COG0531
V1000684	P	aluminum resistance protein	COG4100
V1164542	J	Tryptophanyl-tRNA synthetase	COG0180
V1598279	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity)	COG0256
V1884494	S	cell wall surface anchor family protein	0YURI
V1000647	S	domain protein	COG1511
V1000660	J	50s ribosomal protein L35	COG0291
V1001073	K	(GntR family) (Transcriptional regulator	COG2188
V1836859	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1851984	H	nh(3)-dependent nad( ) synthetase	COG0171
V1001239	G	Major Facilitator	0ZVCH
V1001348	J	Catalyzes the folate-dependent formation of 5-methyl- uridine at position 54 (M-5-U54) in all tRNAs (By similarity)	COG1206
V1001433	K	Transcriptional regulator	COG2188
V1482595	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1541133	S	Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34 (By similarity)	COG0486
V1553208	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1608313	G	Pyruvate kinase	COG3848
V1806676	S	Peptidoglycan-binding lysm	0XV98
V1001083	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1420585	E	Oligoendopeptidase f	COG1164
V1000253	T	Phoh family	COG1702
V1001144	S	integral membrane protein	COG4858
V1001179	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif (By similarity)	COG2890
V1302279	S	LemA family	COG1704
V1000831	L	transcriptioN-repair coupling factor	COG1197
V1000851	G	sucrose-6-phosphate hydrolase	COG1621
V1001106	G	UDP-glucose-hexose-1-phosphate uridylyltransferase	COG4468
V1001377	P	transporter	COG0598
V1065125	J	30s ribosomal protein S16	COG0228
V1001125	E	ABC transporter, ATP-binding protein	COG1126
V1043585	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	COG0184
V1144147	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1852118	P	hemerythrin hhe cation binding domain protein	COG2461
V1000008	F	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism (By similarity)	COG0563
V1000013	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity)	COG0096
V1605177	S	cell wall associated fibronectin-binding protein	129KW
V1836829	S	ABC transporter, ATP-binding protein	COG0488
V1886694	S	RelA SpoT domain protein	COG2357
V1000985	C	aldo keto reductase	COG0667
V1001058	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion (By similarity)	COG0363
V1034596	S	ErfK YbiS YcfS YnhG	COG1376
V1836838	E	Dipeptidase	COG4690
V1000413	S	MgtC SapB transporter	COG1285
V1000730	C	SUF system FeS assembly protein, NifU family	COG0822
V1000855	K	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair (By similarity)	COG1974
V1806748	V	peptidase U61 LD-carboxypeptidase A	COG1619
V1000338	L	Hydrolase, tatD family	COG0084
V1000649	M	Glycosyl transferase	COG0438
V1000809	S	protein family UPF0079, ATPase	COG0802
V1001256	K	Transcriptional regulator	COG1396
V1149391	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1000304	G	Glycogen debranching enzyme	COG1523
V1001208	F, G	histidine triad (HIT) protein	COG0537
V1001413	S	hydrolase of the alpha beta superfamily	COG1073
V1033474	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1163596	S	NA	101UU
V1301167	S	basic membrane	COG1744
V1304476	S	NA	0XRGD
V1420625	S	basic membrane	COG1744
V1852080	M	Cell wall formation (By similarity)	COG0773
V1886653	J	Pseudouridine synthase	COG0564
V1000056	K	transcriptional regulator	0ZMZA
V1001113	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1001149	G	tagatose-6-phosphate kinase	COG1105
V1001209	O	Thioredoxin	COG0526
V1150528	O	Peptidase M22 Glycoprotease	COG1214
V1256157	S	Transglycosylase SLT domain	COG5283
V1364188	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1000249	J	glycyl-tRNA synthetase, alpha subunit	COG0752
V1000632	C	NADPH-dependent glycerol-3-phosphate dehydrogenase	COG0240
V1001115	I	hydroxymethylglutaryL-CoA reductase	COG1257
V1301667	S	ABC transporter (Permease)	COG1079
V1598672	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons (By similarity)	COG1420
V1880976	J	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr) (By similarity)	COG0162
V1000316	M	penicillin-binding protein	COG0768
V1000644	O	Binds specifically to the SsrA RNA (tmRNA) and is required for stable association of SsrA with ribosomes (By similarity)	COG0691
V1000819	G	Major Facilitator Superfamily	0XRTR
V1301175	S	phage Tail Protein	129AY
V1598238	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA (By similarity)	COG0216
V1000173	L	ATP-dependent DNA helicase recG	COG1200
V1000248	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1301130	S	YbaK ebsC protein	COG2606
V1875142	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1000091	S	NA	11V0R
V1000622	G	Catalyzes the phosphorylation of NAD to NADP. Utilizes ATP and other nucleoside triphosphates as well as inorganic polyphosphate as a source of phosphorus (By similarity)	COG0061
V1001425	G	PTS system mannose fructose sorbose family IID component	COG3716
V1301906	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	COG0112
V1464174	S	UPF0348 protein	COG1323
V1552713	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1576837	C	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate (By similarity). It may play a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	COG0536
V1000037	E	aminopeptidase c	COG3579
V1000864	I	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids (By similarity)	COG0020
V1150535	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1302301	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1400074	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1880973	S	Glutamine amidotransferase	COG3442
V1000086	S	basic membrane	COG1744
V1000367	D	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity)	COG0037
V1001045	K	malolactic fermentation system	COG0583
V1001159	O	Metallo-Beta-Lactamase	COG0595
V1237153	L	Transposase (IS4 family	11HCS
V1000313	E	Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline (By similarity)	0XPUZ
V1000380	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA (By similarity)	COG0185
V1001317	C	FMN-dependent alpha-hydroxy acid dehydrogenase	COG1304
V1006022	F	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively (By similarity)	COG0775
V1167421	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	COG0593
V1171078	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate (By similarity)	COG0035
V1001500	H	Catalyzes the ferrous insertion into protoporphyrin IX (By similarity)	COG0276
V1339962	F	Nucleoside deoxyribosyltransferase	COG3613
V1553706	G	Alpha-glucosidase	COG1501
V1852111	M	Sulfatase	COG1368
V1852121	O	Thioredoxin reductase	COG0492
V1033503	V	Type I site-specific deoxyribonuclease	COG0610
V1237574	H	folylpolyglutamate synthase Dihydrofolate synthase	COG0285
V1382281	J	50S ribosomal protein l27	COG0211
V1462246	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome (By similarity)	COG0093
V1547353	M	glycosyl transferase, family 39	COG1807
V1000140	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1000185	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1000747	J	Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by (I) promoting its recognition by IF2 and (II) impairing its binding to EFTu-GTP (By similarity)	COG0223
V1000799	S	hydrolase	COG0561
V1001278	K	Transcriptional regulator	COG1609
V1001480	K	Transcriptional regulator	COG0583
V1006034	M	Cell wall binding repeat 2-containing protein	COG2247
V1159013	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1209783	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1722
V1423324	S	pathogenesis	0XR1H
V1555372	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1594750	F	hypoxanthine phosphoribosyltransferase	COG0634
V1888234	O	ATP-dependent Clp protease ATP-binding subunit	COG0542
V1000853	G	phosphotransferase system, EIIB	COG1264
V1001288	G	ABC, transporter	COG1172
V1000139	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1000379	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
