Gene	category	Annotation	COGID
V1162626	L	Integrase catalytic subunit	0XPD4
V1000176	E	amino acid AbC transporter	COG0765
V1430938	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides (By similarity)	COG1570
V1340195	C	Flavocytochrome c	COG1053
V1445321	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1000115	S	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves (By similarity)	COG1354
V1000328	H	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A (By similarity)	COG0237
V1000515	K	response regulator	11G6T
V1069602	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1339538	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1552713	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1879918	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1000073	F	Probably involved in ribonucleotide reductase function (By similarity)	COG1780
V1075411	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1852083	J	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	COG0094
V1000512	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1000592	F	dihydroorotase	COG0044
V1076036	F	nucleoside hydrolase	COG1957
V1329205	P	periplasmic solute binding protein	COG0803
V1469441	V	ABC transporter transmembrane region	COG1132
V1392216	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1553537	S	NA	0ZTYV
V1886553	T	domain protein	COG3887
V1000295	J	Glycyl-tRNA synthetase beta subunit	COG0751
V1000077	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1268426	L	DNA topoisomerase IV (Subunit B)	COG0187
V1392051	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1000461	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)	COG0125
V1418915	G	Major Facilitator	COG0477
V1481437	T	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion (By similarity)	COG1493
V1590848	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1888216	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1000159	E	peptidase M24	COG0006
V1000846	M	Sulfatase	COG1368
V1006019	S	NA	11S28
V1036545	S	DNA-binding protein	COG3943
V1151337	M	Minor structural protein	0XPF3
V1464900	V	restriction enzyme	17CDW@proNOG
V1000497	T	Serine threonine protein kinase	COG0515
V1058821	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing (By similarity)	COG2255
V1463821	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1852100	H	thiamine	COG1564
V1000139	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1886724	D	cell division protein FtsK	COG1674
V1491836	F	permease for cytosine purines, uracil, thiamine, allantoin	COG1457
V1000002	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs (By similarity)	COG0101
V1000590	F	Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant (By similarity)	COG2065
V1296100	E	amino acid AbC transporter	COG0765
V1382053	S	MgtC SapB transporter	COG1285
V1420669	S	NA	18D0T@proNOG
V1464757	S	ABC transporter, permease	COG4120
V1882996	S	NA	101UU
V1000514	P	phosphate abc transporter	COG0573
V1423331	P	magnesium-translocating p-type atpase	COG0474
V1851985	I	hydroxymethylglutaryL-CoA reductase	COG1257
V1000323	G	tagatose-6-phosphate kinase	COG1105
V1036803	D	cell division protein	COG0772
V1469318	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP) (By similarity)	COG0461
V1006029	M	Cell wall formation (By similarity)	COG0812
V1364363	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1593035	M	Glyco_25	COG3757
V1000141	I	Phosphatidate cytidylyltransferase	COG0575
V1042629	S	Membrane Spanning Protein	COG1277
V1000641	G	Triose-phosphate isomerase	COG0149
V1615591	S	NA	0ZTYV
V1886451	V	ABC transporter transmembrane region	COG1132
V1593006	S	pathogenesis	0XR1H
V1552776	S	ABC transporter (Permease)	COG1079
V1464152	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1464185	G	1-phosphofructokinase	COG1105
V1008959	H	Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate (By similarity)	COG0190
V1851984	H	nh(3)-dependent nad( ) synthetase	COG0171
V1000133	M	(sortase) family	COG3764
V1481434	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP (By similarity)	COG0344
V1482595	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity)	COG0088
V1000137	K	Transcription elongation factor NusA	COG0195
V1000563	F	Essential for recycling GMP and indirectly, cGMP (By similarity)	COG0194
V1464522	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1000303	P	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system (By similarity)	COG1135
V1000536	K	parb-like partition protein	COG1475
V1886605	G	ABC transporter, ATP-binding protein	COG3839
V1144304	J	30S ribosomal protein S9	COG0103
V1880116	E	branched-chain amino acid transport system II carrier protein	COG1114
V1162887	L	Resolvase	COG2452
V1886629	S	basic membrane	COG1744
V1000485	L	DNA repair exonuclease	COG0420
V1033772	C	Key enzyme in the regulation of glycerol uptake and metabolism (By similarity)	COG0554
V1000021	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	COG0087
V1000149	S	NA	11Q2H
V1553639	S	ABC transporter, ATP-binding protein	COG0488
V1612021	S	Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA (By similarity)	COG1799
V1164543	I	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids (By similarity)	COG0020
V1380860	C	Na H antiporter	COG1757
V1503140	G	Major Facilitator	0ZWA1
V1542216	S	pathogenesis	0XR1H
V1547338	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1852080	M	Cell wall formation (By similarity)	COG0773
V1594051	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1886517	C	L-lactate dehydrogenase	COG0039
V1000541	T	protein tyrosine serine phosphatase	COG2365
V1006627	P	CBS domain protein	COG1253
V1038283	F	Permease family	COG2233
V1237186	S	NA	0XSPS
V1431066	P	rhodanese family	COG0607
V1000039	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1617343	M	penicillin-binding protein	COG0744
V1000463	S	NA	0YNCM
V1886380	S	Xanthine uracil vitamin C permease	COG2252
V1481365	M	protease	COG0793
V1851969	S	S1 RNA binding domain protein	COG2996
V1000600	J	phosphoesterase RecJ domain protein	COG0618
V1158999	E	asparagine synthetase A	COG2502
V1000101	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination	COG3857
V1607579	S	pathogenesis	0XR1H
V1852138	G	aldose 1-epimerase	COG2017
V1000544	C	Flavocytochrome c	COG1053
V1046755	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1392006	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity)	COG0335
V1430829	M	UDP-N-acetylglucosamine 2-epimerase	COG0381
V1000593	F	carbamoyl-phosphate synthetase glutamine chain	COG0505
V1000456	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0533
V1886512	O	Thioredoxin reductase	COG0492
V1000064	S	ABC superfamily ATP binding cassette transporter membrane protein	COG4721
V1000561	L	Primosomal protein n'	COG1198
V1000569	M	Involved in formation and maintenance of cell shape (By similarity)	COG1792
V1886702	C	Dehydrogenase	COG1454
V1000065	P	ABC transporter, ATP-binding protein	COG1122
V1093074	G	(ABC) transporter	COG2182
V1430898	L	Exodeoxyribonuclease III	COG0708
V1446767	P	Chloride channel	COG0038
V1464388	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1001395	K	Peptidase S24-like protein	COG2932
V1295066	M	glycosyltransferase group 2 family protein	COG0463
V1464338	V	ABC transporter	COG1131
V1573648	J	50S ribosomal protein l32	COG0333
V1552729	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1481429	S	NA	101UU
V1196872	L	ATP-dependent RNA helicase	COG0513
V1886405	P	magnesium-translocating p-type atpase	COG0474
V1886965	K	transcriptional regulatory protein	COG0217
V1595063	E	ABC transporter	COG3839
V1891325	O	PPIases accelerate the folding of proteins	COG0652
V1036802	S	NA	0ZX1V
V1481297	E	Aminopeptidase	COG0308
V1000034	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1553598	G	May play a role in 30S ribosomal subunit biogenesis. Unusual circulary permuted GTPase that catalyzes rapid hydrolysis of GTP with a slow catalytic turnover (By similarity)	COG1162
V1000051	K	Inherit from COG: Transcriptional regulator	COG1396
V1000842	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1203845	P	E1-E2 ATPase	COG2217
V1339995	H	Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS (By similarity)	COG0301
V1552730	S	YibE F family protein	COG5438
V1552739	P	ABC transporter	COG0803
V1000511	E	branched-chain amino acid transport system II carrier protein	COG1114
V1173516	J	Pseudouridine synthase	COG1187
V1553707	G	pts system	COG2893
V1886585	G	PTS System	COG1264
V1044037	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1000890	E	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	COG3842
V1256194	V	restriction enzyme	0ZWSK
V1462019	M	ErfK YbiS YcfS YnhG	COG1376
V1430720	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins (By similarity)	COG0682
V1001487	M	Glycosyl transferase	COG0438
V1852026	M	penicillin-binding protein	COG0744
V1852119	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs (By similarity)	COG0130
V1886654	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane (By similarity)	COG0653
V1886684	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity)	COG0482
V1000012	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity)	COG0097
V1137029	C	Manganese-dependent inorganic pyrophosphatase	COG1227
V1593025	S	pathogenesis	0XR1H
V1886712	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1000083	S	Protein of unknown function (DUF2974)	0XSVF
V1076330	L	single-stranded DNA-binding protein	COG0629
V1136931	L	DNA polymerase III (alpha subunit)	COG0587
V1390210	G	phosphoglycerate mutase	COG0406
V1886679	L	Primosomal protein n'	COG1198
V1000118	I	Acyl-transferase	COG1835
V1000557	E	abc transporter atp-binding protein	COG1126
V1522724	E	aminopeptidase c	COG3579
V1000508	M	glycosyl glycerophosphate transferases involved in teichoic acid biosynthesis TagF TagB EpsJ RodC	COG1887
V1886598	M	Glyco_25	COG3757
V1000005	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome (By similarity)	COG0100
V1000518	K	Transcriptional regulator	COG1737
V1420586	K	TRANSCRIPTIONal	COG1316
V1555312	S	degv family	COG1307
V1886411	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1000552	K	transcriptional regulator	COG1609
V1000837	S	conjugative transposon protein	0XVMR
V1000936	G	phosphoglycerate mutase	COG0406
V1143998	S	Toxin-antitoxin system, toxin component, RelE family	122IP
V1492404	K	(GntR family) (Transcriptional regulator	COG2188
V1136908	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1418929	U	Competence protein	COG1459
V1415807	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity)	COG0353
V1033735	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system (By similarity)	COG1117
V1070414	S	Inherit from COG: ATPase (AAA	COG1373
V1481349	V	ABC transporter	COG1131
V1852077	M	Specifically methylates the N7 position of a guanine in 16S rRNA (By similarity)	COG0357
V1886619	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1000134	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	COG0576
V1355838	G	Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration (By similarity)	COG0063
V1886477	T	Histidine kinase	0XNMH
V1000146	V	ABC transporter transmembrane region	COG1132
V1159530	T	Phoh family	COG1702
V1267384	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1552759	E, G	Transporter	COG0697
V1852110	P	ABC, transporter	COG1108
V1000883	M	udp-glucose 4-epimerase	COG1087
V1266110	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1522572	J	pseudouridine synthase	COG0564
V1608718	F	Catalyzes the irreversible NADPH-dependent deamination of GMP to IMP. It functions in the conversion of nucleobase, nucleoside and nucleotide derivatives of G to A nucleotides, and in maintaining the intracellular balance of A and G nucleotides (By similarity)	COG0516
V1851975	L	atp-dependent rna helicase	COG0513
V1000614	G	had-superfamily hydrolase, subfamily iia	COG0647
V1295172	P	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates (By similarity)	COG0619
V1482505	V	Beta-lactamase	COG1680
V1873028	D	ftsk SpoIIIE family protein	COG1674
V1886500	S	Hydrolase	COG0561
V1000476	O	SPFH domain, Band 7 family protein	COG0330
V1000939	S	Involved in correct processing of both the 5' and 3' ends of 23S rRNA precursor. Processes 30S rRNA precursor transcript even in absence of ribonuclease 3 (Rnc)	COG1939
V1886303	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1074688	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1576381	O	feS assembly protein SufD	COG0719
V1100307	S	VWA-like domain (DUF2201)	COG3864
V1420578	S	TIGR00159 family	COG1624
V1584089	D	ftsk SpoIIIE family protein	COG1674
V1000459	G	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA (By similarity)	COG0313
V1852132	H	Metal Dependent Phosphohydrolase	COG1713
V1034591	T	serine threonine protein kinase	COG0515
V1143938	G	glucose-6-phosphate 1-dehydrogenase	COG0364
V1547329	E	ABC superfamily ATP binding cassette transporter ABC protein	COG4608
V1594655	E, P	ABC transporter	COG0444
V1060343	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	COG0712
V1581223	L	single-stranded DNA-binding protein	COG0629
V1431322	J	glycyl-tRNA synthetase, alpha subunit	COG0752
V1000211	S	Erf family	11KYA
V1235878	S	Membrane	COG3610
V1440651	M	Cell surface-associated protein implicated in virulence by promoting bacterial attachment to both alpha- and beta-chains of human fibrinogen and inducing the formation of bacterial clumps	1215X
V1469314	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision (By similarity)	COG0322
V1585028	F	Guanine deaminase	COG0402
V1852079	T	Histidine kinase	COG0642
V1006821	E	Dipeptidase	COG4690
V1112929	S	ATPase associated with various cellular activities	COG0714
V1464174	S	UPF0348 protein	COG1323
V1886718	K	HTH_XRE	0XUC3
V1000475	S	Domain of unknown function (DUF1827)	0XV2U
V1000495	S	NA	11H4X
V1912438	S	pathogenesis	0XR1H
V1295628	J	aspartyl-trna synthetase	COG0173
V1000205	S	Uncharacterised protein family (UPF0150)	101HY
V1108481	S	Addiction module antitoxin, RelB DinJ family	0XUTM
V1851977	S	(ABC) transporter	COG4152
V1000520	J	acetyltransferase, (GNAT) family	COG1670
V1112931	S	NA	11SX6
V1828810	L	helicase	0XQUD
V1136929	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1594960	L	Exodeoxyribonuclease III	COG0708
V1338856	S	Inherit from NOG: Histidine triad protein	11G35
V1886416	G	Pyruvate kinase	COG3848
V1413201	S	pathogenesis	0XR1H
V1552705	J	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine (By similarity)	COG0009
V1552772	G	Pyruvate kinase	COG3848
V1064859	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1364877	C	Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	COG0355
V1380162	S	NA	101UU
V1000063	O	Protease HtpX homolog	COG0501
V1000482	V	abc transporter atp-binding protein	COG1131
V1000588	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP) (By similarity)	COG0461
V1000624	O	peptidase, M16	COG0612
V1000183	S	ABC transporter	COG2984
V1033869	J	Elongation factor Tu GTP binding domain	COG0050
V1552738	S	ABC transporter, ATP-binding protein	COG0488
V1886652	G	pullulanase, type i	COG1523
V1000180	F	permease	COG2233
V1103199	G	Drug resistance transporter EmrB QacA	0XNN3
V1143297	S	tail component	12AT2
V1886498	M	Cell wall formation (By similarity)	COG0773
V1162283	S	Lysm domain protein	11U6T
V1269184	P	ABC transporter	COG0803
V1420577	S	NA	101UU
V1491830	V	(ABC) transporter	COG2274
V1852037	S	integral membrane protein	11QKN
V1912440	I	esterase	COG0657
V1001477	S	NA	0YRPX
V1382759	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1481330	V	abc transporter atp-binding protein	COG1131
V1000597	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1340235	O	feS assembly protein SufD	COG0719
V1575304	P	permease	COG0628
V1000331	S	ribonuclease BN	COG1295
V1143964	S	ABC transporter (Permease)	COG1079
V1264073	J	Methylates ribosomal protein L11 (By similarity)	COG2264
V1594712	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity)	COG0568
V1886493	G	mannose-6-phosphate isomerase	COG1482
V1000059	M	glycosyltransferase group 2 family protein	COG0463
V1355192	G	Alpha-glucosidase	COG1501
V1389365	S	oxidoreductase	COG0446
V1491726	J	methyltransferase	COG2813
V1886481	L	Exodeoxyribonuclease III	COG0708
V1000555	S	UPF0210 protein	COG2848
V1339956	F	permease	COG2233
V1000825	E	Aminotransferase	COG0436
V1450467	S	NA	11SX6
V1034711	M	Phage minor structural protein	COG4926
V1836800	S	Sex pheromone	COG4851
V1000182	S	abc transporter atp-binding protein	COG1101
V1400074	O	this subunit has chaperone activity. The binding of ATP and its subsequent hydrolysis by HslU are essential for unfolding of protein substrates subsequently hydrolyzed by HslV. HslU recognizes the N-terminal part of its protein substrates and unfolds these before they are guided to HslV for hydrolysis (By similarity)	COG1220
V1442368	J	Pseudouridine synthase	COG0564
V1886569	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1033572	S	surface protein	11NE4
V1581661	E	ABC superfamily ATP binding cassette transporter ABC protein	COG4608
V1886163	S	NA	0ZHVH
V1144329	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1421357	C	Glycerol-3-phosphate dehydrogenase	COG0578
V1553638	E	peptidase M24	COG0006
V1000311	S	Rhomboid family	COG0705
V1458101	S	NA	11SX6
V1498827	C	phosphate acetyltransferase	COG0280
V1000524	S	DNA-entry nuclease	12175
V1043485	J	One of two assembly initiator proteins, it binds directly to the 5'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	COG0198
V1149368	L	Dna topoisomerase	COG0550
V1851995	M	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA (By similarity)	COG0275
V1000613	S	transcriptional regulator	COG4470
V1101943	J	Hemolysin A	COG1189
V1144283	I	Acetyl-CoA acetyltransferase	COG0183
V1000046	T	Universal stress protein	COG0589
V1159777	G	class II Aldolase	COG0235
V1594601	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1886519	F	permease for cytosine purines, uracil, thiamine, allantoin	COG1457
V1034592	S	ABC, transporter	COG4587
V1203277	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1391942	F	This enzyme is involved in nucleotide metabolism it produces dUMP, the immediate precursor of thymidine nucleotides and it decreases the intracellular concentration of dUTP so that uracil cannot be incorporated into DNA (By similarity)	COG0756
V1491718	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II) (By similarity)	COG0707
V1523987	S	ATP GTP-binding protein	0Y0B5
V1214686	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1239723	S	methionine sulfoxide reductase A	0YJ5R
V1852133	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1464033	E	Cysteine desulfurase	COG1104
V1886494	S	Xanthine uracil vitamin C permease	COG2252
V1925005	S	conjugative transposon membrane protein	0XQIJ
V1000056	K	transcriptional regulator	0ZMZA
